TRINITY_DN22_c0_g1_i1	ENST00000469717.5|ENSG00000143549.23|OTTHUMG00000035853.12|OTTHUMT00000087617.1|TPM3-215|TPM3|4041|retained_intron|	98.649	148	2	0	1290	1437	160	13	2.70e-66	259
TRINITY_DN22_c0_g1_i1	ENST00000469717.5|ENSG00000143549.23|OTTHUMG00000035853.12|OTTHUMT00000087617.1|TPM3-215|TPM3|4041|retained_intron|	98.765	81	0	1	887	966	1233	1153	6.36e-30	139
TRINITY_DN22_c0_g1_i1	ENST00000767014.1|ENSG00000293185.2|-|-|TPM3P9-204|TPM3P9|1418|lncRNA|	93.629	1036	64	1	402	1437	1390	357	0.0	1569
TRINITY_DN22_c0_g1_i1	ENST00000767013.1|ENSG00000293185.2|-|-|TPM3P9-203|TPM3P9|1664|lncRNA|	93.629	1036	64	1	402	1437	1636	603	0.0	1569
TRINITY_DN22_c0_g1_i1	ENST00000424846.3|ENSG00000293185.2|-|OTTHUMT00000347070.1|TPM3P9-202|TPM3P9|2920|lncRNA|	93.629	1036	64	1	402	1437	1130	97	0.0	1569
TRINITY_DN22_c0_g1_i1	ENST00000362079.2|ENSG00000198938.2|-|-|MT-CO3-201|MT-CO3|784|protein_coding|	99.872	784	1	0	2267	3050	1	784	0.0	1410
TRINITY_DN22_c0_g1_i1	ENST00000651731.1|ENSG00000143549.23|OTTHUMG00000035853.12|OTTHUMT00000502020.1|TPM3-226|TPM3|2796|nonsense_mediated_decay|	100.000	759	0	0	1	759	2444	1686	0.0	1370
TRINITY_DN22_c0_g1_i1	ENST00000651731.1|ENSG00000143549.23|OTTHUMG00000035853.12|OTTHUMT00000502020.1|TPM3-226|TPM3|2796|nonsense_mediated_decay|	99.291	141	1	0	756	896	146	6	1.40e-63	251
TRINITY_DN22_c0_g1_i1	ENST00000341485.10|ENSG00000143549.23|OTTHUMG00000035853.12|OTTHUMT00000502018.1|TPM3-208|TPM3|2241|nonsense_mediated_decay|	99.868	760	1	0	1	760	1656	897	0.0	1367
TRINITY_DN22_c0_g1_i1	ENST00000341485.10|ENSG00000143549.23|OTTHUMG00000035853.12|OTTHUMT00000502018.1|TPM3-208|TPM3|2241|nonsense_mediated_decay|	95.168	683	29	4	757	1437	749	69	0.0	1069
TRINITY_DN22_c0_g1_i1	ENST00000328159.9|ENSG00000143549.23|OTTHUMG00000035853.12|OTTHUMT00000087276.3|TPM3-205|TPM3|1582|protein_coding|	100.000	753	0	0	5	757	1582	830	0.0	1359
TRINITY_DN22_c0_g1_i1	ENST00000328159.9|ENSG00000143549.23|OTTHUMG00000035853.12|OTTHUMT00000087276.3|TPM3-205|TPM3|1582|protein_coding|	99.707	682	2	0	756	1437	752	71	0.0	1222
TRINITY_DN22_c0_g1_i1	ENST00000599541.3|ENSG00000276944.2|OTTHUMG00000189956.1|OTTHUMT00000483506.1|TPM3P5-202|TPM3P5|747|processed_pseudogene|	97.193	748	20	1	674	1421	747	1	0.0	1251
TRINITY_DN22_c0_g1_i1	ENST00000600996.1|ENSG00000268034.1|OTTHUMG00000182621.1|OTTHUMT00000462739.1|TPM3P5-201|TPM3P5|747|processed_pseudogene|	97.193	748	20	1	674	1421	747	1	0.0	1251
TRINITY_DN22_c0_g1_i1	ENST00000567701.1|ENSG00000234337.4|OTTHUMG00000173227.1|OTTHUMT00000422548.1|ENST00000567701|ENSG00000234337|739|processed_pseudogene|	97.294	739	20	0	680	1418	739	1	0.0	1243
TRINITY_DN22_c0_g1_i1	ENST00000361899.2|ENSG00000198899.2|-|-|MT-ATP6-201|MT-ATP6|681|protein_coding|	99.559	681	3	0	1587	2267	1	681	0.0	1215
TRINITY_DN22_c0_g1_i1	ENST00000368531.6|ENSG00000143549.23|OTTHUMG00000035853.12|OTTHUMT00000360306.1|TPM3-211|TPM3|1115|protein_coding|	99.852	676	1	0	757	1432	676	1	0.0	1215
TRINITY_DN22_c0_g1_i1	ENST00000514057.1|ENSG00000248527.1|OTTHUMG00000002335.2|OTTHUMT00000006717.2|MTATP6P1-201|MTATP6P1|681|unprocessed_pseudogene|	98.678	681	9	0	1587	2267	1	681	0.0	1188
TRINITY_DN22_c0_g1_i1	ENST00000492121.1|ENSG00000241015.3|OTTHUMG00000157312.3|OTTHUMT00000348410.2|TPM3P9-201|TPM3P9|745|transcribed_processed_pseudogene|	93.976	747	43	1	675	1421	745	1	0.0	1142
TRINITY_DN22_c0_g1_i1	ENST00000391998.3|ENSG00000250731.1|OTTHUMG00000163081.1|OTTHUMT00000371610.1|TPM3P6-201|TPM3P6|742|processed_pseudogene|	93.440	747	44	2	675	1421	742	1	0.0	1122
TRINITY_DN22_c0_g1_i1	ENST00000413233.1|ENSG00000213050.5|OTTHUMG00000033986.2|OTTHUMT00000082517.2|TPM3P1-201|TPM3P1|747|processed_pseudogene|	92.905	747	53	0	675	1421	747	1	0.0	1109
TRINITY_DN22_c0_g1_i1	ENST00000561804.2|ENSG00000261635.2|OTTHUMG00000172660.2|OTTHUMT00000419755.2|ENST00000561804|ENSG00000261635|725|processed_pseudogene|	93.271	743	32	6	677	1419	725	1	0.0	1104
TRINITY_DN22_c0_g1_i1	ENST00000323144.12|ENSG00000143549.23|OTTHUMG00000035853.12|OTTHUMT00000087619.3|TPM3-204|TPM3|1185|protein_coding|	95.168	683	29	4	757	1437	749	69	0.0	1069
TRINITY_DN22_c0_g1_i1	ENST00000302206.9|ENSG00000143549.23|OTTHUMG00000035853.12|OTTHUMT00000087620.1|TPM3-202|TPM3|741|protein_coding|	95.401	674	27	4	619	1290	741	70	0.0	1062
TRINITY_DN22_c0_g1_i1	ENST00000425942.3|ENSG00000214869.5|OTTHUMG00000033540.4|OTTHUMT00000082071.4|TPM3P4-201|TPM3P4|755|processed_pseudogene|	91.029	758	53	5	677	1422	755	1	0.0	1052
TRINITY_DN22_c0_g1_i1	ENST00000330554.4|ENSG00000183022.5|OTTHUMG00000153766.1|OTTHUMT00000332370.1|TPM3P8-201|TPM3P8|643|processed_pseudogene|	96.112	643	25	0	677	1319	643	1	0.0	1048
TRINITY_DN22_c0_g1_i1	ENST00000338274.4|ENSG00000187536.4|OTTHUMG00000152172.1|OTTHUMT00000325587.1|TPM3P7-201|TPM3P7|732|processed_pseudogene|	91.176	748	49	5	675	1421	732	1	0.0	1045
TRINITY_DN22_c0_g1_i1	ENST00000611659.5|ENSG00000143549.23|OTTHUMG00000035853.12|-|TPM3-223|TPM3|856|protein_coding|	99.634	547	2	0	891	1437	622	76	0.0	978
TRINITY_DN22_c0_g1_i1	ENST00000611659.5|ENSG00000143549.23|OTTHUMG00000035853.12|-|TPM3-223|TPM3|856|protein_coding|	100.000	236	0	0	594	829	856	621	8.80e-117	426
TRINITY_DN22_c0_g1_i1	ENST00000603219.1|ENSG00000270388.1|OTTHUMG00000185132.1|OTTHUMT00000469646.1|MTCO3P22-201|MTCO3P22|784|processed_pseudogene|	87.628	784	93	2	2268	3048	1	783	0.0	972
TRINITY_DN22_c0_g1_i1	ENST00000368530.7|ENSG00000143549.23|OTTHUMG00000035853.12|OTTHUMT00000502021.1|TPM3-210|TPM3|1111|protein_coding|	100.000	534	0	0	756	1289	835	302	0.0	964
TRINITY_DN22_c0_g1_i1	ENST00000960965.1|ENSG00000143549.23|OTTHUMG00000035853.12|-|TPM3-229|TPM3|1120|protein_coding|	99.813	534	1	0	756	1289	854	321	0.0	959
TRINITY_DN22_c0_g1_i1	ENST00000416718.2|ENSG00000198744.5|OTTHUMG00000002337.2|OTTHUMT00000006719.2|MTCO3P12-201|MTCO3P12|547|unprocessed_pseudogene|	98.355	547	9	0	2267	2813	1	547	0.0	947
TRINITY_DN22_c0_g1_i1	ENST00000397772.2|ENSG00000214200.2|OTTHUMG00000032281.1|OTTHUMT00000078750.1|TPM3P2-201|TPM3P2|723|processed_pseudogene|	89.011	728	67	7	678	1399	723	3	0.0	933
TRINITY_DN22_c0_g1_i1	ENST00000603319.1|ENSG00000270307.1|OTTHUMG00000185133.1|OTTHUMT00000469647.1|MTATP6P2-201|MTATP6P2|678|processed_pseudogene|	88.053	678	81	0	1587	2264	1	678	0.0	858
TRINITY_DN22_c0_g1_i1	ENST00000577757.1|ENSG00000264316.1|OTTHUMG00000179093.1|OTTHUMT00000444744.1|MTCO3P13-201|MTCO3P13|781|unprocessed_pseudogene|	84.021	776	124	0	2273	3048	6	781	0.0	841
TRINITY_DN22_c0_g1_i1	ENST00000473036.2|ENSG00000143549.23|OTTHUMG00000035853.12|OTTHUMT00000360301.1|TPM3-216|TPM3|746|retained_intron|	99.575	471	2	0	967	1437	510	40	0.0	841
TRINITY_DN22_c0_g1_i1	ENST00000960964.1|ENSG00000143549.23|OTTHUMG00000035853.12|-|TPM3-228|TPM3|1136|protein_coding|	94.216	536	27	4	756	1289	857	324	0.0	813
TRINITY_DN22_c0_g1_i1	ENST00000651641.1|ENSG00000143549.23|OTTHUMG00000035853.12|OTTHUMT00000087271.4|TPM3-224|TPM3|7064|protein_coding|	94.216	536	27	4	756	1289	859	326	0.0	813
TRINITY_DN22_c0_g1_i1	ENST00000651644.1|ENSG00000143549.23|OTTHUMG00000035853.12|OTTHUMT00000502014.1|TPM3-225|TPM3|810|nonsense_mediated_decay|	100.000	401	0	0	889	1289	731	331	0.0	724
TRINITY_DN22_c0_g1_i1	ENST00000960966.1|ENSG00000143549.23|OTTHUMG00000035853.12|-|TPM3-230|TPM3|1196|protein_coding|	100.000	400	0	0	890	1289	725	326	0.0	722
TRINITY_DN22_c0_g1_i1	ENST00000960966.1|ENSG00000143549.23|OTTHUMG00000035853.12|-|TPM3-230|TPM3|1196|protein_coding|	94.083	169	8	2	756	923	931	764	1.15e-64	253
TRINITY_DN22_c0_g1_i1	ENST00000505010.5|ENSG00000143549.23|OTTHUMG00000035853.12|OTTHUMT00000360303.1|TPM3-218|TPM3|540|retained_intron|	99.749	398	0	1	887	1283	398	1	0.0	710
TRINITY_DN22_c0_g1_i1	ENST00000581686.1|ENSG00000263483.1|OTTHUMG00000179092.2|OTTHUMT00000444743.2|MTATP6P3-201|MTATP6P3|676|unprocessed_pseudogene|	81.536	677	124	1	1589	2265	1	676	0.0	655
TRINITY_DN22_c0_g1_i1	ENST00000368527.7|ENSG00000143549.23|OTTHUMG00000035853.12|OTTHUMT00000360299.1|TPM3-209|TPM3|569|protein_coding_CDS_not_defined|	100.000	362	0	0	929	1290	569	208	0.0	654
TRINITY_DN22_c0_g1_i1	ENST00000510008.1|ENSG00000249997.1|OTTHUMG00000153777.1|OTTHUMT00000332381.1|MTCO3P7-201|MTCO3P7|774|unprocessed_pseudogene|	78.424	774	167	0	2267	3040	1	774	0.0	644
TRINITY_DN22_c0_g1_i1	ENST00000709761.1|ENSG00000292110.1|-|-|MTCO3P7-202|MTCO3P7|774|unprocessed_pseudogene|	78.452	775	165	2	2267	3040	1	774	2.68e-180	638
TRINITY_DN22_c0_g1_i1	ENST00000506989.1|ENSG00000249698.1|OTTHUMG00000161819.1|OTTHUMT00000366154.1|MTCO3P9-201|MTCO3P9|781|unprocessed_pseudogene|	78.133	782	169	1	2267	3048	1	780	2.68e-180	637
TRINITY_DN22_c0_g1_i1	ENST00000424637.1|ENSG00000229710.1|OTTHUMG00000012745.4|OTTHUMT00000035647.4|MTCO3P1-203|MTCO3P1|832|unprocessed_pseudogene|	78.105	781	166	4	2169	2947	55	832	1.69e-176	625
TRINITY_DN22_c0_g1_i1	ENST00000427564.1|ENSG00000228845.1|OTTHUMG00000031569.4|OTTHUMT00000077320.4|MTCO3P1-202|MTCO3P1|832|unprocessed_pseudogene|	78.105	781	166	4	2169	2947	55	832	1.69e-176	625
TRINITY_DN22_c0_g1_i1	ENST00000427393.1|ENSG00000228025.1|OTTHUMG00000149589.1|OTTHUMT00000312503.1|MTCO3P1-201|MTCO3P1|833|unprocessed_pseudogene|	77.977	781	168	3	2169	2947	55	833	5.91e-176	624
TRINITY_DN22_c0_g1_i1	ENST00000439071.1|ENSG00000236629.1|OTTHUMG00000149074.1|OTTHUMT00000310450.1|MTCO3P1-206|MTCO3P1|833|unprocessed_pseudogene|	77.977	781	168	3	2169	2947	55	833	5.91e-176	624
TRINITY_DN22_c0_g1_i1	ENST00000455912.1|ENSG00000231537.1|OTTHUMG00000156676.1|OTTHUMT00000345296.1|MTCO3P10-201|MTCO3P10|772|unprocessed_pseudogene|	77.621	782	162	3	2267	3045	1	772	7.20e-175	620
TRINITY_DN22_c0_g1_i1	ENST00000422088.1|ENSG00000235040.1|OTTHUMG00000031271.3|OTTHUMT00000076589.3|MTCO3P1-205|MTCO3P1|832|unprocessed_pseudogene|	77.721	781	169	4	2169	2947	55	832	3.73e-172	611
TRINITY_DN22_c0_g1_i1	ENST00000416752.1|ENSG00000233317.1|OTTHUMG00000140113.1|OTTHUMT00000276153.1|MTCO3P1-204|MTCO3P1|832|unprocessed_pseudogene|	77.564	780	172	3	2169	2947	55	832	4.55e-171	608
TRINITY_DN22_c0_g1_i1	ENST00000415326.1|ENSG00000237145.1|OTTHUMG00000149341.1|OTTHUMT00000311495.1|MTCO3P1-207|MTCO3P1|831|unprocessed_pseudogene|	77.436	780	172	3	2169	2947	55	831	5.54e-170	604
TRINITY_DN22_c0_g1_i1	ENST00000432119.1|ENSG00000228069.1|OTTHUMG00000020215.1|OTTHUMT00000053048.1|MTCO3P29-201|MTCO3P29|779|unprocessed_pseudogene|	77.110	782	175	1	2267	3048	1	778	5.54e-170	603
TRINITY_DN22_c0_g1_i1	ENST00000453691.1|ENSG00000233385.1|OTTHUMG00000156470.1|OTTHUMT00000344300.1|MTCO3P8-201|MTCO3P8|755|unprocessed_pseudogene|	77.022	779	154	4	2267	3045	1	754	5.54e-170	603
TRINITY_DN22_c0_g1_i1	ENST00000440206.1|ENSG00000227661.1|OTTHUMG00000153571.1|OTTHUMT00000331661.1|MTCO3P18-201|MTCO3P18|761|unprocessed_pseudogene|	76.628	783	161	1	2267	3049	1	761	5.54e-170	603
TRINITY_DN22_c0_g1_i1	ENST00000419236.1|ENSG00000228851.1|OTTHUMG00000156678.1|OTTHUMT00000345298.1|MTCO3P4-201|MTCO3P4|787|unprocessed_pseudogene|	77.313	789	165	6	2267	3045	1	785	1.93e-169	602
TRINITY_DN22_c0_g1_i1	ENST00000440974.1|ENSG00000227788.1|OTTHUMG00000154457.1|OTTHUMT00000335307.1|MTCO3P43-201|MTCO3P43|771|processed_pseudogene|	76.508	779	174	1	2267	3045	1	770	5.19e-164	584
TRINITY_DN22_c0_g1_i1	ENST00000513769.5|ENSG00000143549.23|OTTHUMG00000035853.12|OTTHUMT00000360304.1|TPM3-221|TPM3|539|retained_intron|	99.693	326	1	0	568	893	539	214	5.19e-164	584
TRINITY_DN22_c0_g1_i1	ENST00000572729.1|ENSG00000262158.1|OTTHUMG00000177350.1|OTTHUMT00000436371.1|MTCO3P24-201|MTCO3P24|782|unprocessed_pseudogene|	76.471	782	182	1	2267	3046	1	782	2.21e-162	579
TRINITY_DN22_c0_g1_i1	ENST00000468910.1|ENSG00000242456.1|OTTHUMG00000158211.2|OTTHUMT00000462618.1|MTCO3P38-201|MTCO3P38|766|processed_pseudogene|	76.762	766	175	1	2265	3030	1	763	2.21e-162	578
TRINITY_DN22_c0_g1_i1	ENST00000960967.1|ENSG00000143549.23|OTTHUMG00000035853.12|-|TPM3-231|TPM3|1199|protein_coding|	92.327	404	27	4	756	1157	934	533	2.69e-161	575
TRINITY_DN22_c0_g1_i1	ENST00000960967.1|ENSG00000143549.23|OTTHUMG00000035853.12|-|TPM3-231|TPM3|1199|protein_coding|	100.000	134	0	0	1156	1289	459	326	2.07e-61	242
TRINITY_DN22_c0_g1_i1	ENST00000405526.1|ENSG00000217044.1|OTTHUMG00000015864.1|OTTHUMT00000042779.1|MTCO3P31-201|MTCO3P31|789|processed_pseudogene|	75.665	789	188	2	2267	3051	1	789	8.78e-155	553
TRINITY_DN22_c0_g1_i1	ENST00000392516.4|ENSG00000228046.2|OTTHUMG00000020095.2|OTTHUMT00000052820.2|MTCO3P40-201|MTCO3P40|676|processed_pseudogene|	77.581	678	148	1	2266	2943	1	674	6.75e-150	537
TRINITY_DN22_c0_g1_i1	ENST00000455103.1|ENSG00000237711.1|OTTHUMG00000019479.1|OTTHUMT00000051598.1|MTCO3P11-201|MTCO3P11|774|unprocessed_pseudogene|	77.226	685	152	3	2267	2950	1	682	1.49e-145	523
TRINITY_DN22_c0_g1_i1	ENST00000509155.1|ENSG00000249780.1|OTTHUMG00000160262.1|OTTHUMT00000359945.1|ENST00000509155|ENSG00000249780|340|processed_pseudogene|	94.083	338	20	0	2398	2735	3	340	5.19e-145	520
TRINITY_DN22_c0_g1_i1	ENST00000485582.1|ENSG00000242836.1|OTTHUMG00000159147.2|OTTHUMT00000353493.2|MTCO3P35-201|MTCO3P35|781|unprocessed_pseudogene|	75.097	775	188	5	2267	3038	1	773	9.39e-142	510
TRINITY_DN22_c0_g1_i1	ENST00000443036.1|ENSG00000232128.1|OTTHUMG00000155133.1|OTTHUMT00000338503.1|MTCO3P45-201|MTCO3P45|613|processed_pseudogene|	78.833	600	119	2	2454	3045	12	611	3.28e-141	508
TRINITY_DN22_c0_g1_i1	ENST00000509601.1|ENSG00000143549.23|OTTHUMG00000035853.12|OTTHUMT00000360300.2|TPM3-220|TPM3|543|nonsense_mediated_decay|	98.621	290	4	0	1148	1437	363	74	1.14e-140	506
TRINITY_DN22_c0_g1_i1	ENST00000509601.1|ENSG00000143549.23|OTTHUMG00000035853.12|OTTHUMT00000360300.2|TPM3-220|TPM3|543|nonsense_mediated_decay|	100.000	193	0	0	766	958	543	351	1.94e-93	349
TRINITY_DN22_c0_g1_i1	ENST00000513351.1|ENSG00000248328.1|OTTHUMG00000162344.1|OTTHUMT00000368594.1|MTCO3P28-201|MTCO3P28|515|unprocessed_pseudogene|	80.732	519	90	1	2531	3049	7	515	8.79e-136	490
TRINITY_DN22_c0_g1_i1	ENST00000709760.1|ENSG00000292109.1|-|-|MTATP6P7-202|MTATP6P7|681|unprocessed_pseudogene|	75.837	687	157	4	1587	2270	1	681	4.55e-133	481
TRINITY_DN22_c0_g1_i1	ENST00000453315.1|ENSG00000232990.2|OTTHUMG00000153767.1|OTTHUMT00000332371.1|MTATP6P7-201|MTATP6P7|681|unprocessed_pseudogene|	75.837	687	157	4	1587	2270	1	681	4.55e-133	481
TRINITY_DN22_c0_g1_i1	ENST00000427725.1|ENSG00000236590.1|OTTHUMG00000153570.1|OTTHUMT00000331660.1|MTATP6P4-201|MTATP6P4|675|unprocessed_pseudogene|	75.918	681	155	4	1587	2264	1	675	1.59e-132	480
TRINITY_DN22_c0_g1_i1	ENST00000643579.2|ENSG00000167460.19|OTTHUMG00000182134.12|OTTHUMT00000496846.2|TPM4-218|TPM4|2474|protein_coding|	76.141	679	156	5	751	1426	742	67	5.55e-132	478
TRINITY_DN22_c0_g1_i1	ENST00000646575.2|ENSG00000167460.19|OTTHUMG00000182134.12|OTTHUMT00000496847.1|TPM4-220|TPM4|2531|protein_coding|	76.113	674	155	5	756	1426	756	86	6.76e-131	473
TRINITY_DN22_c0_g1_i1	ENST00000647037.1|ENSG00000167460.19|OTTHUMG00000182134.12|OTTHUMT00000496845.1|TPM4-222|TPM4|2927|nonsense_mediated_decay|	76.113	674	155	5	756	1426	776	106	6.76e-131	473
TRINITY_DN22_c0_g1_i1	ENST00000645471.1|ENSG00000167460.19|OTTHUMG00000182134.12|OTTHUMT00000460169.2|TPM4-219|TPM4|3106|nonsense_mediated_decay|	76.113	674	155	5	756	1426	793	123	6.76e-131	473
TRINITY_DN22_c0_g1_i1	ENST00000637757.1|ENSG00000283547.1|OTTHUMG00000191811.1|OTTHUMT00000490268.1|MTATP6P8-201|MTATP6P8|681|unprocessed_pseudogene|	75.585	684	161	3	1587	2267	1	681	6.76e-131	473
TRINITY_DN22_c0_g1_i1	ENST00000962764.1|ENSG00000167460.19|OTTHUMG00000182134.12|-|TPM4-241|TPM4|1828|protein_coding|	76.077	673	155	5	757	1426	736	67	2.36e-130	471
TRINITY_DN22_c0_g1_i1	ENST00000404484.9|ENSG00000140416.27|OTTHUMG00000132803.19|OTTHUMT00000417096.3|TPM1-208|TPM1|943|protein_coding|	73.943	733	181	5	700	1427	827	100	2.69e-123	448
TRINITY_DN22_c0_g1_i1	ENST00000526563.2|ENSG00000254895.2|OTTHUMG00000165942.2|OTTHUMT00000387206.2|MTCO3P15-201|MTCO3P15|574|processed_pseudogene|	77.448	572	125	2	2269	2838	2	571	3.28e-122	445
TRINITY_DN22_c0_g1_i1	ENST00000962762.1|ENSG00000167460.19|OTTHUMG00000182134.12|-|TPM4-239|TPM4|2500|protein_coding|	74.432	704	151	9	751	1426	769	67	3.28e-122	444
TRINITY_DN22_c0_g1_i1	ENST00000672966.1|ENSG00000288489.1|-|-|MTCO3P39-202|MTCO3P39|518|processed_pseudogene|	79.038	520	106	2	2531	3049	1	518	3.99e-121	441
TRINITY_DN22_c0_g1_i1	ENST00000514812.2|ENSG00000268736.1|OTTHUMG00000163199.2|OTTHUMT00000372023.2|MTCO3P39-201|MTCO3P39|518|processed_pseudogene|	79.038	520	106	2	2531	3049	1	518	3.99e-121	441
TRINITY_DN22_c0_g1_i1	ENST00000317516.12|ENSG00000140416.27|OTTHUMG00000132803.19|OTTHUMT00000417101.4|TPM1-203|TPM1|1160|protein_coding|	74.559	680	167	3	751	1427	758	82	1.39e-120	439
TRINITY_DN22_c0_g1_i1	ENST00000559397.6|ENSG00000140416.27|OTTHUMG00000132803.19|OTTHUMT00000417090.3|TPM1-219|TPM1|933|protein_coding|	76.431	594	136	2	700	1291	890	299	1.70e-119	435
TRINITY_DN22_c0_g1_i1	ENST00000417994.1|ENSG00000227035.1|OTTHUMG00000156484.1|OTTHUMT00000344315.1|MTATP6P18-201|MTATP6P18|673|unprocessed_pseudogene|	74.706	680	161	6	1588	2264	2	673	5.93e-119	434
TRINITY_DN22_c0_g1_i1	ENST00000560959.5|ENSG00000140416.27|OTTHUMG00000132803.19|OTTHUMT00000417099.2|TPM1-225|TPM1|925|protein_coding|	74.446	677	167	3	754	1427	682	9	5.93e-119	434
TRINITY_DN22_c0_g1_i1	ENST00000431030.1|ENSG00000235433.1|OTTHUMG00000154677.1|OTTHUMT00000336542.1|MTATP6P17-201|MTATP6P17|672|unprocessed_pseudogene|	74.631	678	163	5	1590	2264	1	672	5.93e-119	434
TRINITY_DN22_c0_g1_i1	ENST00000560615.6|ENSG00000140416.27|OTTHUMG00000132803.19|OTTHUMT00000417102.2|TPM1-223|TPM1|1466|protein_coding|	76.351	592	136	2	700	1289	698	109	2.07e-118	432
TRINITY_DN22_c0_g1_i1	ENST00000358278.7|ENSG00000140416.27|OTTHUMG00000132803.19|OTTHUMT00000417081.2|TPM1-206|TPM1|1717|protein_coding|	76.351	592	136	2	700	1289	975	386	2.07e-118	432
TRINITY_DN22_c0_g1_i1	ENST00000509488.2|ENSG00000268391.1|OTTHUMG00000160595.2|OTTHUMT00000361339.2|MTCO3P42-201|MTCO3P42|518|processed_pseudogene|	78.654	520	108	2	2531	3049	1	518	2.07e-118	432
TRINITY_DN22_c0_g1_i1	ENST00000940173.1|ENSG00000140416.27|OTTHUMG00000132803.19|-|TPM1-248|TPM1|1275|protein_coding|	77.383	535	121	0	757	1291	914	380	1.31e-114	420
TRINITY_DN22_c0_g1_i1	ENST00000940176.1|ENSG00000140416.27|OTTHUMG00000132803.19|-|TPM1-251|TPM1|1250|protein_coding|	77.298	533	121	0	757	1289	982	450	1.59e-113	416
TRINITY_DN22_c0_g1_i1	ENST00000288398.10|ENSG00000140416.27|OTTHUMG00000132803.19|OTTHUMT00000256220.1|TPM1-202|TPM1|1295|protein_coding|	77.298	533	121	0	757	1289	971	439	1.59e-113	416
