ENSG00000117335.21	ENST00000354848.5	j	STRG.658	STRG.658.1	5	94.438170	126.488777	1.904147	235	STRG.658.2	3233
ENSG00000135776.5	ENST00000344517.5	j	STRG.704	STRG.704.2	3	49.731646	66.609667	1.002734	390	STRG.704.1	3869
ENSG00000143641.10	ENST00000494106.1	j	STRG.705	STRG.705.1	3	107.555928	144.058466	2.168639	338	STRG.705.1	692
ENSG00000151465.14	ENST00000498747.1	j	STRG.3633	STRG.3633.1	4	92.672898	124.124403	1.868554	1145	STRG.3633.1	890
ENSG00000266412.6	ENST00000581486.6	j	STRG.3683	STRG.3683.1	3	86.793088	116.249092	1.750000	216	STRG.3683.1	3461
ENSG00000096746.18	ENST00000354695.5	j	STRG.3712	STRG.3712.2	7	98.530489	131.969955	1.986660	838	STRG.3712.2	1332
ENSG00000095585.18	ENST00000371176.7	j	STRG.3801	STRG.3801.1	6	89.463637	119.825977	1.803846	780	STRG.3801.1	2178
ENSG00000095485.18	ENST00000496796.5	j	STRG.3818	STRG.3818.1	3	52.542353	70.374277	1.059406	202	STRG.3818.1	727
ENSG00000150593.18	ENST00000280154.12	j	STRG.3855	STRG.3855.1	5	182.654416	244.644022	3.682842	577	STRG.3855.1	3481
ENSG00000165650.12	ENST00000334464.7	j	STRG.3863	STRG.3863.1	2	64.346610	86.184685	1.297414	232	STRG.3863.1	9672
ENSG00000085117.13	ENST00000227155.9	j	STRG.4000	STRG.4000.2	9	102.110133	136.764466	2.058836	906	STRG.4000.2	2212
ENSG00000089597.18	ENST00000534422.5	j	STRG.4080	STRG.4080.1	4	111.810178	149.756531	2.254417	283	STRG.4080.1	702
ENSG00000168439.17	ENST00000538497.1	j	STRG.4100	STRG.4100.1	3	230.057676	308.135091	4.638629	321	STRG.4100.1	582
ENSG00000149806.11	ENST00000529639.6	j	STRG.4127	STRG.4127.3	4	492.848349	660.112165	9.937250	372	STRG.4127.1	506
ENSG00000134910.14	ENST00000525946.5	j	STRG.4310	STRG.4310.1	2	102.663824	137.506069	2.070000	300	STRG.4310.1	1383
ENSG00000060237.19	ENST00000675236.1	j	STRG.4334	STRG.4334.1	3	89.576517	119.977167	1.806122	294	STRG.4334.1	3795
ENSG00000215021.10	ENST00000535923.6	j	STRG.4379	STRG.4379.1	6	170.608428	228.509844	3.439960	991	STRG.4379.1	1379
ENSG00000175899.15	ENST00000462568.1	j	STRG.4389	STRG.4389.1	2	51.026698	68.344236	1.028846	208	STRG.4389.1	546
ENSG00000069493.15	ENST00000460309.1	j	STRG.4392	STRG.4392.1	2	116.781389	156.414880	2.354651	516	STRG.4392.1	761
ENSG00000092841.19	ENST00000348108.8	j	STRG.4537	STRG.4537.1	4	92.232386	123.534389	1.859672	581	STRG.4537.5	722
ENSG00000182199.11	ENST00000556689.5	j	STRG.4558	STRG.4558.2	5	105.989388	141.960269	2.137053	729	STRG.4558.4	768
ENSG00000136003.16	ENST00000392807.8	j	STRG.4682	STRG.4682.2	6	151.964132	203.538011	3.064037	953	STRG.4682.1	1069
ENSG00000182196.14	ENST00000454885.6	j	STRG.4767	STRG.4767.1	4	91.256683	122.227550	1.839999	767	STRG.4767.1	1318
ENSG00000150991.16	ENST00000339647.6	j	STRG.4778	STRG.4778.3	3	237.298253	317.832989	4.784620	1459	STRG.4778.1	2193
ENSG00000150991.16	ENST00000339647.6	j	STRG.4778	STRG.4778.4	4	111.903469	149.881482	2.256298	1231	STRG.4778.1	2193
ENSG00000150991.16	ENST00000339647.6	j	STRG.4778	STRG.4778.5	3	109.628349	146.834228	2.210425	1231	STRG.4778.1	2193
ENSG00000150991.16	ENST00000339647.6	j	STRG.4778	STRG.4778.6	3	155.828607	208.714018	3.141956	1915	STRG.4778.1	2193
ENSG00000150991.16	ENST00000339647.6	j	STRG.4778	STRG.4778.7	3	146.491853	196.208539	2.953700	1915	STRG.4778.1	2193
ENSG00000118939.19	ENST00000471792.6	j	STRG.4879	STRG.4879.1	4	81.495833	109.154045	1.643192	426	STRG.4879.1	696
ENSG00000126226.22	ENST00000622406.4	j	STRG.4921	STRG.4921.1	6	56.681193	75.917765	1.142857	364	STRG.4921.1	1937
ENSG00000092199.19	ENST00000553300.6	j	STRG.4937	STRG.4937.3	8	66.921835	89.633896	1.349338	2953	STRG.4937.5	3165
ENSG00000198554.12	ENST00000420358.2	j	STRG.5050	STRG.5050.1	6	59.806984	80.104393	1.205882	544	STRG.5050.1	3722
ENSG00000211897.9	ENST00000390551.6	j	STRG.5213	STRG.5213.1	6	486.017683	650.963295	9.799524	1172	STRG.5213.1	1268
ENSG00000140988.16	ENST00000531065.5	j	STRG.5507	STRG.5507.2	5	1561.426146	2091.345943	31.482873	784	STRG.5507.1	1548
ENSG00000083799.18	ENST00000568704.2	j	STRG.5676	STRG.5676.1	3	60.776686	81.403194	1.225434	346	STRG.5676.1	3292
ENSG00000005194.15	ENST00000567751.5	j	STRG.5694	STRG.5694.1	3	111.411426	149.222449	2.246377	276	STRG.5694.1	328
ENSG00000168802.14	ENST00000523421.5	j	STRG.5739	STRG.5739.1	2	59.819780	80.121531	1.206140	228	STRG.5739.1	766
ENSG00000108523.16	ENST00000575111.5	j	STRG.5866	STRG.5866.1	5	69.555633	93.161557	1.402443	438	STRG.5866.2	1757
ENSG00000029725.17	ENST00000537505.6	j	STRG.5875	STRG.5875.1	2	65.696019	87.992060	1.324622	727	STRG.5875.1	5909
ENSG00000178999.13	ENST00000582368.5	j	STRG.5921	STRG.5921.1	5	50.850433	68.108151	1.025292	514	STRG.5921.1	771
ENSG00000240505.9	ENST00000261652.7	j	STRG.5952	STRG.5952.2	4	107.508217	143.994562	2.167677	770	STRG.5952.1	1391
ENSG00000007202.16	ENST00000528896.7	j	STRG.6010	STRG.6010.1	2	55.221184	73.962256	1.113419	476	STRG.6010.2	7428
ENSG00000030582.19	ENST00000053867.8	j	STRG.6138	STRG.6138.1	8	168.002950	225.020112	3.387426	1070	STRG.6138.1	2130
ENSG00000213246.7	ENST00000225504.8	j	STRG.6202	STRG.6202.1	3	58.246544	78.014367	1.174419	258	STRG.6202.1	1488
ENSG00000154845.16	ENST00000582594.5	j	STRG.6390	STRG.6390.1	2	56.030146	75.045764	1.129730	555	STRG.6390.1	2982
ENSG00000118276.12	ENST00000578114.1	j	STRG.6421	STRG.6421.1	3	98.211933	131.543288	1.980237	253	STRG.6421.1	4427
ENSG00000172175.16	ENST00000697099.1	j	STRG.6458	STRG.6458.1	5	70.757048	94.770710	1.426667	375	STRG.6458.1	1544
ENSG00000150637.9	ENST00000583955.5	j	STRG.6476	STRG.6476.1	2	65.311650	87.477242	1.316872	243	STRG.6476.1	579
ENSG00000071564.19	ENST00000590684.5	j	STRG.6512	STRG.6512.1	2	100.975326	135.244526	2.035955	445	STRG.6512.1	1313
ENSG00000088247.19	ENST00000600480.2	j	STRG.6563	STRG.6563.1	11	109.090629	146.114015	2.199583	1111	STRG.6563.1	4276
ENSG00000090339.9	ENST00000264832.8	j	STRG.6599	STRG.6599.1	3	56.845951	76.138439	1.146179	676	STRG.6599.1	2967
ENSG00000105669.14	ENST00000349893.8	j	STRG.6697	STRG.6697.1	3	122.569992	164.168031	2.471366	227	STRG.6697.1	948
ENSG00000184162.15	ENST00000537399.1	j	STRG.6701	STRG.6701.1	2	52.891460	70.841865	1.066445	301	STRG.6701.1	1565
ENSG00000104824.18	ENST00000597731.1	j	STRG.6758	STRG.6758.1	4	192.168873	257.387513	3.874681	483	STRG.6758.1	3094
ENSG00000130755.13	ENST00000602185.5	j	STRG.6760	STRG.6760.1	4	203.107629	272.038685	4.095238	252	STRG.6760.1	423
ENSG00000173581.8	ENST00000308964.7	j	STRG.6908	STRG.6908.1	5	65.137022	87.243349	1.313351	441	STRG.6908.2	1546
ENSG00000198131.15	ENST00000652201.1	j	STRG.6919	STRG.6919.1	4	83.573461	111.936782	1.685083	362	STRG.6919.1	3705
ENSG00000134326.12	ENST00000404168.1	j	STRG.737	STRG.737.1	2	66.932746	89.648510	1.349558	226	STRG.737.1	2042
ENSG00000224220.2	ENST00000780549.1	j	STRG.765	STRG.765.2	2	94.029945	125.942008	1.895916	418	STRG.765.1	573
ENSG00000143970.18	ENST00000673455.1	j	STRG.766	STRG.766.1	3	50.063939	67.054735	1.009434	212	STRG.766.1	2192
ENSG00000084754.12	ENST00000646031.1	j	STRG.768	STRG.768.1	5	142.226196	190.495195	2.867692	650	STRG.768.1	1842
ENSG00000138085.18	ENST00000405489.7	j	STRG.784	STRG.784.1	5	85.038528	113.899067	1.714623	424	STRG.784.1	1059
ENSG00000115234.11	ENST00000453453.1	j	STRG.790	STRG.790.2	6	65.686397	87.979173	1.324428	760	STRG.790.2	1638
ENSG00000115484.15	ENST00000544079.2	j	STRG.889	STRG.889.1	4	166.400154	222.873357	3.355109	597	STRG.889.1	2261
ENSG00000115548.17	ENST00000441719.5	j	STRG.951	STRG.951.1	4	62.024076	83.073926	1.250585	427	STRG.951.1	8741
ENSG00000240040.6	ENST00000624935.3	j	STRG.960	STRG.960.4	2	1506.892313	2018.304313	30.383313	490	STRG.960.5	705
ENSG00000211625.2	ENST00000390270.2	j	STRG.970	STRG.970.2	2	70.589909	94.546848	1.423297	316	STRG.970.1	445
ENSG00000144283.23	ENST00000462335.1	j	STRG.1073	STRG.1073.1	2	53.067774	71.078016	1.070000	200	STRG.1073.1	561
ENSG00000115840.14	ENST00000263812.8	j	STRG.1117	STRG.1117.1	4	97.851321	131.060289	1.972966	207	STRG.1117.2	2429
ENSG00000180228.14	ENST00000677136.1	j	STRG.1136	STRG.1136.1	3	53.334452	71.435200	1.075377	398	STRG.1136.1	3596
ENSG00000144381.18	ENST00000388968.8	j	STRG.1172	STRG.1172.1	5	315.356633	422.382972	6.358503	788	STRG.1172.1	2245
ENSG00000115649.16	ENST00000451647.1	j	STRG.1219	STRG.1219.1	2	72.836710	97.556172	1.468599	207	STRG.1219.1	919
ENSG00000125818.18	ENST00000335877.11	j	STRG.6935	STRG.6935.1	4	85.218959	114.140732	1.718261	575	STRG.6935.1	8154
ENSG00000125835.20	ENST00000381342.7	j	STRG.6938	STRG.6938.3	4	152.535826	204.303727	3.075564	549	STRG.6938.1	1082
ENSG00000125869.10	ENST00000427562.6	j	STRG.6959	STRG.6959.1	2	58.814666	78.775300	1.185874	269	STRG.6959.1	1309
ENSG00000173418.12	ENST00000480550.1	j	STRG.6976	STRG.6976.1	2	136.528453	182.863741	2.752809	267	STRG.6976.1	1000
ENSG00000241973.11	ENST00000485963.5	j	STRG.7205	STRG.7205.1	3	51.669760	69.205542	1.041812	287	STRG.7205.1	2301
ENSG00000254709.8	ENST00000532223.2	j	STRG.7218	STRG.7218.1	3	93.584870	125.345882	1.886942	489	STRG.7218.1	1335
ENSG00000100345.23	ENST00000691109.1	j	STRG.7267	STRG.7267.1	3	194.703231	260.781987	3.925781	512	STRG.7267.1	7554
ENSG00000179750.16	ENST00000402182.7	j	STRG.7299	STRG.7299.1	2	77.272431	103.497297	1.558036	224	STRG.7299.1	1844
ENSG00000130638.18	ENST00000381061.8	j	STRG.7343	STRG.7343.2	5	58.781090	78.730329	1.185197	489	STRG.7343.1	3135
ENSG00000206573.12	ENST00000522525.6	j	STRG.1305	STRG.1305.1	3	49.752526	66.637633	1.003155	317	STRG.1305.1	1878
ENSG00000047849.22	ENST00000383736.3	j	STRG.1401	STRG.1401.1	4	98.529547	131.968693	1.986641	524	STRG.1401.1	2282
ENSG00000178035.13	ENST00000677991.1	j	STRG.1416	STRG.1416.2	4	53.582134	71.766942	1.080371	586	STRG.1416.1	2758
ENSG00000163938.17	ENST00000394799.6	j	STRG.1445	STRG.1445.1	5	73.866472	98.935417	1.489362	517	STRG.1445.1	2041
ENSG00000163938.17	ENST00000496254.5	j	STRG.1447	STRG.1447.1	2	89.141808	119.394925	1.797357	227	STRG.1447.1	2118
ENSG00000163946.14	ENST00000431842.6	j	STRG.1460	STRG.1460.1	3	69.034776	92.463930	1.391941	273	STRG.1460.1	7119
ENSG00000168374.11	ENST00000489843.1	j	STRG.1462	STRG.1462.1	3	114.108608	152.835006	2.300760	921	STRG.1462.1	1360
ENSG00000287398.1	ENST00000666034.1	j	STRG.1486	STRG.1486.1	2	86.454694	115.795853	1.743177	556	STRG.1486.2	790
ENSG00000138496.17	ENST00000492382.5	j	STRG.1551	STRG.1551.1	3	72.410233	96.984957	1.460000	350	STRG.1551.1	1837
ENSG00000163785.14	ENST00000620660.4	j	STRG.1600	STRG.1600.1	3	52.283511	70.027589	1.054187	203	STRG.1600.1	2942
ENSG00000163659.13	ENST00000295924.12	j	STRG.1652	STRG.1652.1	3	101.928413	136.521074	2.055172	290	STRG.1652.1	3861
ENSG00000161204.12	ENST00000498136.5	j	STRG.1704	STRG.1704.2	3	67.789518	90.796054	1.366833	248	STRG.1704.1	1014
ENSG00000136527.19	ENST00000259043.11	j	STRG.1717	STRG.1717.1	2	224.453918	300.629518	4.525641	234	STRG.1717.1	943
ENSG00000072274.14	ENST00000698289.1	j	STRG.1734	STRG.1734.8	11	138.450994	185.438758	2.791573	1405	STRG.1734.4	6000
ENSG00000132406.12	ENST00000254742.6	j	STRG.1772	STRG.1772.1	2	67.876658	90.912768	1.368590	312	STRG.1772.1	1737
ENSG00000091490.11	ENST00000399878.8	j	STRG.1800	STRG.1800.1	3	59.779260	80.067260	1.205323	263	STRG.1800.1	4543
ENSG00000163683.12	ENST00000295958.10	j	STRG.1815	STRG.1815.1	5	112.822235	151.112062	2.274823	564	STRG.1815.1	6252
ENSG00000138668.20	ENST00000352301.8	j	STRG.1879	STRG.1879.5	7	85.592169	114.640603	1.725786	1434	STRG.1879.3	1667
ENSG00000164134.14	ENST00000700276.1	j	STRG.1952	STRG.1952.1	2	113.927136	152.591946	2.297101	276	STRG.1952.1	1783
ENSG00000164252.13	ENST00000312916.12	j	STRG.2145	STRG.2145.1	6	56.032179	75.048487	1.129771	655	STRG.2145.1	4490
ENSG00000081189.17	ENST00000513252.5	j	STRG.2173	STRG.2173.1	4	92.361137	123.706837	1.862268	502	STRG.2173.2	1063
ENSG00000113648.17	ENST00000360597.8	j	STRG.2253	STRG.2253.4	5	59.182570	79.268064	1.193292	725	STRG.2253.1	1772
ENSG00000131504.18	ENST00000389054.8	j	STRG.2291	STRG.2291.2	5	69.326351	92.854460	1.397820	1752	STRG.2291.1	5735
ENSG00000113761.12	ENST00000358149.8	j	STRG.2374	STRG.2374.1	2	72.695559	97.367117	1.465753	219	STRG.2374.1	4314
ENSG00000111802.14	ENST00000378198.9	j	STRG.2444	STRG.2444.2	5	63.358855	84.861704	1.277498	598	STRG.2444.1	1935
ENSG00000186470.14	ENST00000396934.7	j	STRG.2454	STRG.2454.2	5	70.524393	94.459096	1.421976	202	STRG.2454.1	3672
ENSG00000137200.13	ENST00000457419.1	j	STRG.2526	STRG.2526.1	2	67.689036	90.661471	1.364807	233	STRG.2526.1	769
ENSG00000124541.7	ENST00000244496.6	j	STRG.2546	STRG.2546.1	4	76.992660	103.122577	1.552395	668	STRG.2546.1	1183
ENSG00000198833.7	ENST00000435041.3	j	STRG.2613	STRG.2613.1	8	235.745550	315.753326	4.753313	981	STRG.2613.1	4164
ENSG00000092820.19	ENST00000337147.11	j	STRG.2719	STRG.2719.1	10	162.278821	217.353319	3.272011	1522	STRG.2719.1	3068
ENSG00000010270.14	ENST00000471550.1	j	STRG.2843	STRG.2843.1	3	60.976806	81.671231	1.229469	414	STRG.2843.1	3653
ENSG00000158517.16	ENST00000289473.11	j	STRG.2911	STRG.2911.1	8	168.193200	225.274930	3.391262	1010	STRG.2911.1	1349
ENSG00000128563.13	ENST00000462601.5	j	STRG.2966	STRG.2966.1	3	67.868276	90.901542	1.368421	228	STRG.2966.1	884
ENSG00000161057.13	ENST00000677943.1	j	STRG.2974	STRG.2974.2	3	60.204794	80.637212	1.213903	457	STRG.2974.1	4040
ENSG00000135272.13	ENST00000393486.6	j	STRG.2996	STRG.2996.1	4	74.970778	100.414504	1.511628	774	STRG.2996.1	5373
ENSG00000064419.14	ENST00000471234.5	j	STRG.3020	STRG.3020.1	5	80.926569	108.391583	1.631714	782	STRG.3020.1	3283
ENSG00000158457.6	ENST00000486685.3	j	STRG.3023	STRG.3023.2	4	56.246434	75.335457	1.134091	1336	STRG.3023.3	2951
ENSG00000064393.16	ENST00000342645.7	j	STRG.3053	STRG.3053.1	2	74.937102	100.369400	1.510949	274	STRG.3053.1	2937
ENSG00000120910.15	ENST00000240139.10	j	STRG.3116	STRG.3116.1	2	60.840516	81.488687	1.226721	247	STRG.3116.1	2194
ENSG00000120992.18	ENST00000618914.4	j	STRG.3188	STRG.3188.1	2	81.642736	109.350804	1.646154	520	STRG.3188.1	2482
ENSG00000147586.10	ENST00000518271.1	j	STRG.3226	STRG.3226.1	3	74.993741	100.445260	1.512091	703	STRG.3226.1	487
ENSG00000178719.17	ENST00000313269.5	j	STRG.3331	STRG.3331.1	2	91.567055	122.643257	1.846257	748	STRG.3331.1	1968
ENSG00000137154.13	ENST00000380394.9	j	STRG.3381	STRG.3381.2	5	832.688022	1115.287279	16.789402	611	STRG.3381.3	1369
ENSG00000137076.22	ENST00000314888.10	j	STRG.3420	STRG.3420.1	2	128.826881	172.548394	2.597523	323	STRG.3420.1	8623
ENSG00000242616.4	ENST00000374293.5	j	STRG.3512	STRG.3512.1	4	1682.849874	2253.978688	33.931127	1224	STRG.3512.1	1201
ENSG00000056558.11	ENST00000546084.5	j	STRG.3525	STRG.3525.1	4	85.925256	115.086734	1.732502	1043	STRG.3525.1	3715
ENSG00000119397.19	ENST00000431571.6	j	STRG.3527	STRG.3527.1	3	55.995528	74.999397	1.129032	310	STRG.3527.1	1833
ENSG00000187239.19	ENST00000449089.7	j	STRG.3569	STRG.3569.4	10	51.096678	68.437966	1.030257	1079	STRG.3569.2	2558
ENSG00000107263.19	ENST00000372195.5	j	STRG.3578	STRG.3578.1	4	81.818901	109.586757	1.649706	511	STRG.3578.1	6256
ENSG00000148396.19	ENST00000453963.5	j	STRG.3596	STRG.3596.1	3	69.875329	93.589753	1.408889	225	STRG.3596.1	4834
ENSG00000102225.17	ENST00000517426.5	j	STRG.7433	STRG.7433.1	3	65.854379	88.204165	1.327815	302	STRG.7433.1	1574
ENSG00000067829.20	ENST00000427365.6	j	STRG.7609	STRG.7609.1	7	77.384965	103.648023	1.560305	655	STRG.7609.1	1526
ENSG00000071553.18	ENST00000678317.1	j	STRG.7627	STRG.7627.1	2	63.628112	85.222342	1.282927	205	STRG.7627.1	2562
