pathway_id	pathway_name	gene_id
pau01110	Biosynthesis of secondary metabolites - Pseudomonas aeruginosa UCBPP-PA14	PA14_36730
pau01110	Biosynthesis of secondary metabolites - Pseudomonas aeruginosa UCBPP-PA14	PA14_36810
pau01110	Biosynthesis of secondary metabolites - Pseudomonas aeruginosa UCBPP-PA14	PA14_36840
pau01110	Biosynthesis of secondary metabolites - Pseudomonas aeruginosa UCBPP-PA14	PA14_40040
pau01110	Biosynthesis of secondary metabolites - Pseudomonas aeruginosa UCBPP-PA14	PA14_58030
pau01110	Biosynthesis of secondary metabolites - Pseudomonas aeruginosa UCBPP-PA14	PA14_61040
pau02020	Two-component system - Pseudomonas aeruginosa UCBPP-PA14	PA14_06740
pau02020	Two-component system - Pseudomonas aeruginosa UCBPP-PA14	PA14_10330
pau02020	Two-component system - Pseudomonas aeruginosa UCBPP-PA14	PA14_11120
pau02020	Two-component system - Pseudomonas aeruginosa UCBPP-PA14	PA14_55780
pau02020	Two-component system - Pseudomonas aeruginosa UCBPP-PA14	PA14_55810
pau02020	Two-component system - Pseudomonas aeruginosa UCBPP-PA14	PA14_55850
pau02020	Two-component system - Pseudomonas aeruginosa UCBPP-PA14	PA14_55860
pau02020	Two-component system - Pseudomonas aeruginosa UCBPP-PA14	PA14_55880
pau02020	Two-component system - Pseudomonas aeruginosa UCBPP-PA14	PA14_55890
pau02020	Two-component system - Pseudomonas aeruginosa UCBPP-PA14	PA14_55900
pau02020	Two-component system - Pseudomonas aeruginosa UCBPP-PA14	PA14_55920
pau02020	Two-component system - Pseudomonas aeruginosa UCBPP-PA14	PA14_55930
pau02020	Two-component system - Pseudomonas aeruginosa UCBPP-PA14	PA14_55940
pau02020	Two-component system - Pseudomonas aeruginosa UCBPP-PA14	PA14_61500
pau00860	Porphyrin metabolism - Pseudomonas aeruginosa UCBPP-PA14	PA14_06660
pau00860	Porphyrin metabolism - Pseudomonas aeruginosa UCBPP-PA14	PA14_06680
pau00860	Porphyrin metabolism - Pseudomonas aeruginosa UCBPP-PA14	PA14_06690
pau00860	Porphyrin metabolism - Pseudomonas aeruginosa UCBPP-PA14	PA14_06700
pau00860	Porphyrin metabolism - Pseudomonas aeruginosa UCBPP-PA14	PA14_06710
pau00910	Nitrogen metabolism - Pseudomonas aeruginosa UCBPP-PA14	PA14_06750
pau00910	Nitrogen metabolism - Pseudomonas aeruginosa UCBPP-PA14	PA14_06810
pau00910	Nitrogen metabolism - Pseudomonas aeruginosa UCBPP-PA14	PA14_06830
pau00910	Nitrogen metabolism - Pseudomonas aeruginosa UCBPP-PA14	PA14_20200
pau00380	Tryptophan metabolism - Pseudomonas aeruginosa UCBPP-PA14	PA14_36810
pau00380	Tryptophan metabolism - Pseudomonas aeruginosa UCBPP-PA14	PA14_37610
pau00380	Tryptophan metabolism - Pseudomonas aeruginosa UCBPP-PA14	PA14_61040
pau02024	Quorum sensing - Pseudomonas aeruginosa UCBPP-PA14	PA14_16250
pau02024	Quorum sensing - Pseudomonas aeruginosa UCBPP-PA14	PA14_30630
pau02024	Quorum sensing - Pseudomonas aeruginosa UCBPP-PA14	PA14_31290
pau02024	Quorum sensing - Pseudomonas aeruginosa UCBPP-PA14	PA14_40260
pau02024	Quorum sensing - Pseudomonas aeruginosa UCBPP-PA14	PA14_45940
pau02024	Quorum sensing - Pseudomonas aeruginosa UCBPP-PA14	PA14_45960
pau01503	Cationic antimicrobial peptide (CAMP) resistance - Pseudomonas aeruginosa UCBPP-PA14	PA14_10330
pau01503	Cationic antimicrobial peptide (CAMP) resistance - Pseudomonas aeruginosa UCBPP-PA14	PA14_16250
pau02025	Biofilm formation - Pseudomonas aeruginosa - Pseudomonas aeruginosa UCBPP-PA14	PA14_30630
pau02025	Biofilm formation - Pseudomonas aeruginosa - Pseudomonas aeruginosa UCBPP-PA14	PA14_31290
pau02025	Biofilm formation - Pseudomonas aeruginosa - Pseudomonas aeruginosa UCBPP-PA14	PA14_45940
pau02025	Biofilm formation - Pseudomonas aeruginosa - Pseudomonas aeruginosa UCBPP-PA14	PA14_45960
pau01240	Biosynthesis of cofactors - Pseudomonas aeruginosa UCBPP-PA14	PA14_06660
pau01240	Biosynthesis of cofactors - Pseudomonas aeruginosa UCBPP-PA14	PA14_06680
pau01240	Biosynthesis of cofactors - Pseudomonas aeruginosa UCBPP-PA14	PA14_06690
pau01240	Biosynthesis of cofactors - Pseudomonas aeruginosa UCBPP-PA14	PA14_06700
pau01240	Biosynthesis of cofactors - Pseudomonas aeruginosa UCBPP-PA14	PA14_06710
pau01240	Biosynthesis of cofactors - Pseudomonas aeruginosa UCBPP-PA14	PA14_37610
pau01100	Metabolic pathways - Pseudomonas aeruginosa UCBPP-PA14	PA14_00640
pau01100	Metabolic pathways - Pseudomonas aeruginosa UCBPP-PA14	PA14_06660
pau01100	Metabolic pathways - Pseudomonas aeruginosa UCBPP-PA14	PA14_06680
pau01100	Metabolic pathways - Pseudomonas aeruginosa UCBPP-PA14	PA14_06690
pau01100	Metabolic pathways - Pseudomonas aeruginosa UCBPP-PA14	PA14_06700
pau01100	Metabolic pathways - Pseudomonas aeruginosa UCBPP-PA14	PA14_06710
pau01100	Metabolic pathways - Pseudomonas aeruginosa UCBPP-PA14	PA14_06740
pau01100	Metabolic pathways - Pseudomonas aeruginosa UCBPP-PA14	PA14_06750
pau01100	Metabolic pathways - Pseudomonas aeruginosa UCBPP-PA14	PA14_06810
pau01100	Metabolic pathways - Pseudomonas aeruginosa UCBPP-PA14	PA14_06830
pau01100	Metabolic pathways - Pseudomonas aeruginosa UCBPP-PA14	PA14_20200
pau01100	Metabolic pathways - Pseudomonas aeruginosa UCBPP-PA14	PA14_33450
pau01100	Metabolic pathways - Pseudomonas aeruginosa UCBPP-PA14	PA14_36570
pau01100	Metabolic pathways - Pseudomonas aeruginosa UCBPP-PA14	PA14_36580
pau01100	Metabolic pathways - Pseudomonas aeruginosa UCBPP-PA14	PA14_36590
pau01100	Metabolic pathways - Pseudomonas aeruginosa UCBPP-PA14	PA14_36605
pau01100	Metabolic pathways - Pseudomonas aeruginosa UCBPP-PA14	PA14_36630
pau01100	Metabolic pathways - Pseudomonas aeruginosa UCBPP-PA14	PA14_36710
pau01100	Metabolic pathways - Pseudomonas aeruginosa UCBPP-PA14	PA14_36730
pau01100	Metabolic pathways - Pseudomonas aeruginosa UCBPP-PA14	PA14_36740
pau01100	Metabolic pathways - Pseudomonas aeruginosa UCBPP-PA14	PA14_36810
pau01100	Metabolic pathways - Pseudomonas aeruginosa UCBPP-PA14	PA14_36840
pau01100	Metabolic pathways - Pseudomonas aeruginosa UCBPP-PA14	PA14_36880
pau01100	Metabolic pathways - Pseudomonas aeruginosa UCBPP-PA14	PA14_37610
pau01100	Metabolic pathways - Pseudomonas aeruginosa UCBPP-PA14	PA14_45940
pau01100	Metabolic pathways - Pseudomonas aeruginosa UCBPP-PA14	PA14_49300
pau01100	Metabolic pathways - Pseudomonas aeruginosa UCBPP-PA14	PA14_53290
pau01100	Metabolic pathways - Pseudomonas aeruginosa UCBPP-PA14	PA14_58030
pau01100	Metabolic pathways - Pseudomonas aeruginosa UCBPP-PA14	PA14_61040
pau00405	Phenazine biosynthesis - Pseudomonas aeruginosa UCBPP-PA14	PA14_30630
pau00760	Nicotinate and nicotinamide metabolism - Pseudomonas aeruginosa UCBPP-PA14	PA14_36880
pau00630	Glyoxylate and dicarboxylate metabolism - Pseudomonas aeruginosa UCBPP-PA14	PA14_36810
pau00630	Glyoxylate and dicarboxylate metabolism - Pseudomonas aeruginosa UCBPP-PA14	PA14_61040
pau00020	Citrate cycle (TCA cycle) - Pseudomonas aeruginosa UCBPP-PA14	PA14_58030
pau00030	Pentose phosphate pathway - Pseudomonas aeruginosa UCBPP-PA14	PA14_53290
pau01501	beta-Lactam resistance - Pseudomonas aeruginosa UCBPP-PA14	PA14_10330
pau00720	Other carbon fixation pathways - Pseudomonas aeruginosa UCBPP-PA14	PA14_58030
pau00250	Alanine, aspartate and glutamate metabolism - Pseudomonas aeruginosa UCBPP-PA14	PA14_00640
pau01200	Carbon metabolism - Pseudomonas aeruginosa UCBPP-PA14	PA14_36810
pau01200	Carbon metabolism - Pseudomonas aeruginosa UCBPP-PA14	PA14_58030
pau01200	Carbon metabolism - Pseudomonas aeruginosa UCBPP-PA14	PA14_61040
pau00270	Cysteine and methionine metabolism - Pseudomonas aeruginosa UCBPP-PA14	PA14_45940
pau00190	Oxidative phosphorylation - Pseudomonas aeruginosa UCBPP-PA14	PA14_06740
pau00620	Pyruvate metabolism - Pseudomonas aeruginosa UCBPP-PA14	PA14_58030
pau01120	Microbial metabolism in diverse environments - Pseudomonas aeruginosa UCBPP-PA14	PA14_06660
pau01120	Microbial metabolism in diverse environments - Pseudomonas aeruginosa UCBPP-PA14	PA14_06750
pau01120	Microbial metabolism in diverse environments - Pseudomonas aeruginosa UCBPP-PA14	PA14_06810
pau01120	Microbial metabolism in diverse environments - Pseudomonas aeruginosa UCBPP-PA14	PA14_06830
pau01120	Microbial metabolism in diverse environments - Pseudomonas aeruginosa UCBPP-PA14	PA14_20200
pau01120	Microbial metabolism in diverse environments - Pseudomonas aeruginosa UCBPP-PA14	PA14_58030
pau02010	ABC transporters - Pseudomonas aeruginosa UCBPP-PA14	PA14_10340
pau02010	ABC transporters - Pseudomonas aeruginosa UCBPP-PA14	PA14_20180
pau02010	ABC transporters - Pseudomonas aeruginosa UCBPP-PA14	PA14_40240
pau03070	Bacterial secretion system - Pseudomonas aeruginosa UCBPP-PA14	PA14_10330
pau01230	Biosynthesis of amino acids - Pseudomonas aeruginosa UCBPP-PA14	PA14_00640
