READ_21040	ref|NC_040146.1|	91.667	60	8.17e-16	84.2	0	N/A
READ_21040	ref|NC_020027.1|	97.778	45	3.80e-14	78.7	0	N/A
READ_23904	ref|NC_001620.1|	100.000	75	1.72e-32	139	0	N/A
READ_23904	ref|NC_057109.1|	97.333	75	3.72e-29	128	0	N/A
READ_24367	ref|NC_001620.1|	100.000	75	1.72e-32	139	0	N/A
READ_24367	ref|NC_057109.1|	98.667	75	8.00e-31	134	0	N/A
READ_24367	ref|NC_021383.1|	97.959	49	2.27e-16	86.1	0	N/A
READ_24367	ref|NC_043773.1|	90.476	63	8.17e-16	84.2	0	N/A
READ_24367	ref|NC_046552.1|	95.745	47	1.37e-13	76.8	0	N/A
READ_24367	ref|NC_011824.1|	93.617	47	2.29e-11	69.4	0	N/A
READ_24367	ref|NC_034682.1|	85.484	62	2.96e-10	65.8	0	N/A
READ_24367	ref|NC_022466.1|	85.484	62	2.96e-10	65.8	0	N/A
READ_24401	ref|NC_001620.1|	98.667	75	8.00e-31	134	0	N/A
READ_24401	ref|NC_057109.1|	97.333	75	3.72e-29	128	0	N/A
READ_26069	ref|NC_013993.1|	96.000	75	1.73e-27	122	0	N/A
READ_26069	ref|NC_011137.1|	96.000	75	1.73e-27	122	0	N/A
READ_26069	ref|NC_007883.1|	88.710	62	1.37e-13	76.8	0	N/A
READ_26069	ref|NC_034342.1|	88.710	62	1.37e-13	76.8	0	N/A
READ_26243	ref|NC_057109.1|	100.000	75	1.72e-32	139	0	N/A
READ_26243	ref|NC_001620.1|	100.000	75	1.72e-32	139	0	N/A
READ_26243	ref|NC_021383.1|	98.667	75	8.00e-31	134	0	N/A
READ_26243	ref|NC_026710.1|	98.571	70	4.82e-28	124	0	N/A
READ_26243	ref|NC_042147.1|	97.222	72	1.73e-27	122	0	N/A
READ_26243	ref|NC_021382.1|	97.101	69	8.06e-26	117	0	N/A
READ_26243	ref|NC_054250.1|	95.714	70	1.04e-24	113	0	N/A
READ_26243	ref|NC_046688.1|	95.714	70	1.04e-24	113	0	N/A
READ_26243	ref|NC_026704.1|	95.714	70	1.04e-24	113	0	N/A
READ_26243	ref|NC_050310.1|	95.652	69	3.75e-24	111	0	N/A
READ_26243	ref|NC_034843.1|	92.647	68	2.92e-20	99.0	0	N/A
READ_26243	ref|NC_034912.1|	92.537	67	1.05e-19	97.1	0	N/A
READ_26243	ref|NC_026043.1|	92.424	66	1.36e-18	93.5	0	N/A
READ_26243	ref|NC_018787.1|	91.045	67	4.89e-18	91.6	0	N/A
READ_26243	ref|NC_014611.1|	91.045	67	4.89e-18	91.6	0	N/A
READ_26243	ref|NC_011813.1|	91.045	67	4.89e-18	91.6	0	N/A
READ_26243	ref|NC_011200.1|	91.045	67	4.89e-18	91.6	0	N/A
READ_26243	ref|NC_009772.1|	91.045	67	4.89e-18	91.6	0	N/A
READ_26243	ref|NC_005333.1|	91.045	67	4.89e-18	91.6	0	N/A
READ_26243	ref|NC_016056.1|	91.045	67	4.89e-18	91.6	0	N/A
READ_26243	ref|NC_008748.1|	91.045	67	4.89e-18	91.6	0	N/A
READ_26243	ref|NC_000857.1|	91.045	67	4.89e-18	91.6	0	N/A
READ_26243	ref|NC_053982.1|	91.045	67	4.89e-18	91.6	0	N/A
READ_26243	ref|NC_053846.1|	91.045	67	4.89e-18	91.6	0	N/A
READ_26243	ref|NC_053684.1|	91.045	67	4.89e-18	91.6	0	N/A
READ_26243	ref|NC_053984.1|	91.045	67	4.89e-18	91.6	0	N/A
READ_26243	ref|NC_053983.1|	91.045	67	4.89e-18	91.6	0	N/A
READ_26243	ref|NC_053847.1|	91.045	67	4.89e-18	91.6	0	N/A
READ_26243	ref|NC_052852.1|	91.045	67	4.89e-18	91.6	0	N/A
READ_26243	ref|NC_041089.1|	91.045	67	4.89e-18	91.6	0	N/A
READ_26243	ref|NC_042952.1|	91.045	67	4.89e-18	91.6	0	N/A
READ_26243	ref|NC_049063.1|	91.045	67	4.89e-18	91.6	0	N/A
READ_26243	ref|NC_047403.1|	91.045	67	4.89e-18	91.6	0	N/A
READ_26243	ref|NC_047184.1|	91.045	67	4.89e-18	91.6	0	N/A
READ_26243	ref|NC_046952.1|	91.045	67	4.89e-18	91.6	0	N/A
READ_26243	ref|NC_046894.1|	91.045	67	4.89e-18	91.6	0	N/A
READ_26243	ref|NC_046521.1|	91.045	67	4.89e-18	91.6	0	N/A
READ_26243	ref|NC_046479.1|	91.045	67	4.89e-18	91.6	0	N/A
READ_26243	ref|NC_046468.1|	91.045	67	4.89e-18	91.6	0	N/A
READ_26243	ref|NC_044669.1|	91.045	67	4.89e-18	91.6	0	N/A
READ_26243	ref|NC_044652.1|	91.045	67	4.89e-18	91.6	0	N/A
READ_26243	ref|NC_042951.1|	91.045	67	4.89e-18	91.6	0	N/A
READ_26243	ref|NC_042712.1|	91.045	67	4.89e-18	91.6	0	N/A
READ_26243	ref|NC_038192.1|	91.045	67	4.89e-18	91.6	0	N/A
READ_26243	ref|NC_038164.1|	91.045	67	4.89e-18	91.6	0	N/A
READ_26243	ref|NC_037723.1|	91.045	67	4.89e-18	91.6	0	N/A
READ_26243	ref|NC_037722.1|	91.045	67	4.89e-18	91.6	0	N/A
READ_26243	ref|NC_035497.1|	91.045	67	4.89e-18	91.6	0	N/A
READ_26243	ref|NC_034809.1|	90.000	70	4.89e-18	91.6	0	N/A
READ_26243	ref|NC_028347.1|	91.045	67	4.89e-18	91.6	0	N/A
READ_26243	ref|NC_020031.1|	91.045	67	4.89e-18	91.6	0	N/A
READ_26243	ref|NC_029467.1|	91.045	67	4.89e-18	91.6	0	N/A
READ_26243	ref|NC_029466.1|	91.045	67	4.89e-18	91.6	0	N/A
READ_26243	ref|NC_028327.1|	91.045	67	4.89e-18	91.6	0	N/A
READ_26243	ref|NC_027725.1|	91.045	67	4.89e-18	91.6	0	N/A
READ_26243	ref|NC_027290.1|	91.045	67	4.89e-18	91.6	0	N/A
READ_26243	ref|NC_027254.1|	91.045	67	4.89e-18	91.6	0	N/A
READ_26243	ref|NC_025284.1|	90.000	70	4.89e-18	91.6	0	N/A
READ_26243	ref|NC_023794.1|	91.045	67	4.89e-18	91.6	0	N/A
READ_26243	ref|NC_007789.1|	90.909	66	1.76e-17	89.8	0	N/A
READ_26243	ref|NC_015118.1|	89.855	69	1.76e-17	89.8	0	N/A
READ_26243	ref|NC_013708.1|	90.909	66	1.76e-17	89.8	0	N/A
READ_26243	ref|NC_012421.1|	90.909	66	1.76e-17	89.8	0	N/A
READ_26243	ref|NC_059878.1|	90.909	66	1.76e-17	89.8	0	N/A
READ_26243	ref|NC_056350.1|	90.909	66	1.76e-17	89.8	0	N/A
READ_26243	ref|NC_007788.1|	90.909	66	1.76e-17	89.8	0	N/A
READ_26243	ref|NC_054277.1|	90.909	66	1.76e-17	89.8	0	N/A
READ_26243	ref|NC_047424.1|	90.909	66	1.76e-17	89.8	0	N/A
READ_26243	ref|NC_046593.1|	90.909	66	1.76e-17	89.8	0	N/A
READ_26243	ref|NC_042438.1|	90.909	66	1.76e-17	89.8	0	N/A
READ_26243	ref|NC_042741.1|	89.855	69	1.76e-17	89.8	0	N/A
READ_26243	ref|NC_037237.1|	90.909	66	1.76e-17	89.8	0	N/A
READ_26243	ref|NC_038186.1|	90.909	66	1.76e-17	89.8	0	N/A
READ_26243	ref|NC_036928.1|	90.909	66	1.76e-17	89.8	0	N/A
READ_26243	ref|NC_034783.1|	90.909	66	1.76e-17	89.8	0	N/A
READ_26243	ref|NC_031361.1|	90.909	66	1.76e-17	89.8	0	N/A
READ_26243	ref|NC_031362.1|	90.909	66	1.76e-17	89.8	0	N/A
READ_26243	ref|NC_028711.1|	90.909	66	1.76e-17	89.8	0	N/A
READ_26243	ref|NC_025766.1|	89.855	69	1.76e-17	89.8	0	N/A
READ_26243	ref|NC_024562.1|	90.909	66	1.76e-17	89.8	0	N/A
READ_26243	ref|NC_001636.1|	90.909	66	1.76e-17	89.8	0	N/A
READ_26243	ref|NC_023253.1|	90.769	65	6.32e-17	87.9	0	N/A
READ_26243	ref|NC_005293.1|	89.552	67	2.27e-16	86.1	0	N/A
READ_26243	ref|NC_012144.1|	89.552	67	2.27e-16	86.1	0	N/A
READ_26243	ref|NC_009967.1|	89.552	67	2.27e-16	86.1	0	N/A
READ_26243	ref|NC_008572.1|	89.552	67	2.27e-16	86.1	0	N/A
READ_26243	ref|NC_059877.1|	89.394	66	2.27e-16	86.1	0	N/A
READ_26243	ref|NC_052851.1|	89.552	67	2.27e-16	86.1	0	N/A
READ_26243	ref|NC_033987.1|	88.571	70	2.27e-16	86.1	0	N/A
READ_26243	ref|NC_018538.1|	89.394	66	8.17e-16	84.2	0	N/A
READ_26243	ref|NC_005940.1|	89.394	66	8.17e-16	84.2	0	N/A
READ_26243	ref|NC_011359.1|	88.406	69	8.17e-16	84.2	0	N/A
READ_26243	ref|NC_008413.1|	89.394	66	8.17e-16	84.2	0	N/A
READ_26243	ref|NC_060871.1|	89.394	66	8.17e-16	84.2	0	N/A
READ_26243	ref|NC_059070.1|	89.394	66	8.17e-16	84.2	0	N/A
READ_26243	ref|NC_059035.1|	89.394	66	8.17e-16	84.2	0	N/A
READ_26243	ref|NC_057491.1|	88.406	69	8.17e-16	84.2	0	N/A
READ_26243	ref|NC_057490.1|	88.406	69	8.17e-16	84.2	0	N/A
READ_26243	ref|NC_057281.1|	88.406	69	8.17e-16	84.2	0	N/A
READ_26243	ref|NC_057219.1|	89.552	67	8.17e-16	84.2	0	N/A
READ_26243	ref|NC_032361.1|	89.394	66	8.17e-16	84.2	0	N/A
READ_26243	ref|NC_053795.1|	89.394	66	8.17e-16	84.2	0	N/A
READ_26243	ref|NC_053852.1|	88.406	69	8.17e-16	84.2	0	N/A
READ_26243	ref|NC_052715.1|	89.394	66	8.17e-16	84.2	0	N/A
READ_26243	ref|NC_045883.1|	88.406	69	8.17e-16	84.2	0	N/A
READ_26243	ref|NC_044741.1|	89.394	66	8.17e-16	84.2	0	N/A
READ_26243	ref|NC_043865.1|	89.394	66	8.17e-16	84.2	0	N/A
READ_26243	ref|NC_042207.1|	88.406	69	8.17e-16	84.2	0	N/A
READ_26243	ref|NC_031893.1|	89.394	66	8.17e-16	84.2	0	N/A
READ_26243	ref|NC_039612.1|	88.406	69	8.17e-16	84.2	0	N/A
READ_26243	ref|NC_037085.1|	89.394	66	8.17e-16	84.2	0	N/A
READ_26243	ref|NC_035553.1|	88.406	69	8.17e-16	84.2	0	N/A
READ_26243	ref|NC_035552.1|	88.406	69	8.17e-16	84.2	0	N/A
READ_26243	ref|NC_035420.1|	88.406	69	8.17e-16	84.2	0	N/A
READ_26243	ref|NC_035411.1|	89.394	66	8.17e-16	84.2	0	N/A
READ_26243	ref|NC_033989.1|	88.406	69	8.17e-16	84.2	0	N/A
READ_26243	ref|NC_030520.1|	88.406	69	8.17e-16	84.2	0	N/A
READ_26243	ref|NC_030246.1|	89.552	67	8.17e-16	84.2	0	N/A
READ_26243	ref|NC_029225.1|	89.394	66	8.17e-16	84.2	0	N/A
READ_26243	ref|NC_029205.1|	88.406	69	8.17e-16	84.2	0	N/A
READ_26243	ref|NC_028063.1|	88.406	69	8.17e-16	84.2	0	N/A
READ_26243	ref|NC_027854.1|	89.394	66	8.17e-16	84.2	0	N/A
READ_26243	ref|NC_026862.1|	89.394	66	8.17e-16	84.2	0	N/A
READ_26243	ref|NC_026861.1|	89.394	66	8.17e-16	84.2	0	N/A
READ_26243	ref|NC_026859.1|	89.394	66	8.17e-16	84.2	0	N/A
READ_26243	ref|NC_026858.1|	89.394	66	8.17e-16	84.2	0	N/A
READ_26243	ref|NC_026856.1|	89.394	66	8.17e-16	84.2	0	N/A
READ_26243	ref|NC_026850.1|	89.394	66	8.17e-16	84.2	0	N/A
READ_26243	ref|NC_025561.1|	89.394	66	8.17e-16	84.2	0	N/A
READ_26243	ref|NC_023823.1|	89.394	66	8.17e-16	84.2	0	N/A
READ_26243	ref|NC_024653.1|	89.394	66	8.17e-16	84.2	0	N/A
READ_26243	ref|NC_023364.1|	88.406	69	8.17e-16	84.2	0	N/A
READ_26243	ref|NC_016179.1|	87.671	73	2.94e-15	82.4	0	N/A
READ_26243	ref|NC_016425.1|	89.231	65	2.94e-15	82.4	0	N/A
READ_26243	ref|NC_026538.1|	89.231	65	2.94e-15	82.4	0	N/A
READ_26243	ref|NC_026044.1|	89.394	66	2.94e-15	82.4	0	N/A
READ_26243	ref|NC_023920.1|	88.235	68	2.94e-15	82.4	0	N/A
READ_26243	ref|NC_018369.2|	88.060	67	1.06e-14	80.5	0	N/A
READ_26243	ref|NC_006895.1|	88.060	67	1.06e-14	80.5	0	N/A
READ_26243	ref|NC_000844.1|	87.143	70	1.06e-14	80.5	0	N/A
READ_26243	ref|NC_017872.1|	89.394	66	1.06e-14	80.5	0	N/A
READ_26243	ref|NC_059879.1|	89.231	65	1.06e-14	80.5	0	N/A
READ_26243	ref|NC_058292.1|	88.060	67	1.06e-14	80.5	0	N/A
READ_26243	ref|NC_056972.1|	89.394	66	1.06e-14	80.5	0	N/A
READ_26243	ref|NC_056115.1|	88.060	67	1.06e-14	80.5	0	N/A
READ_26243	ref|NC_042169.1|	89.231	65	1.06e-14	80.5	0	N/A
READ_26243	ref|NC_028004.1|	88.235	68	1.06e-14	80.5	0	N/A
READ_26243	ref|NC_034782.1|	89.394	66	1.06e-14	80.5	0	N/A
READ_26243	ref|NC_026988.1|	89.394	66	1.06e-14	80.5	0	N/A
READ_26243	ref|NC_026987.1|	89.394	66	1.06e-14	80.5	0	N/A
READ_26243	ref|NC_020777.1|	86.957	69	3.80e-14	78.7	0	N/A
READ_26243	ref|NC_020144.1|	86.957	69	3.80e-14	78.7	0	N/A
READ_26243	ref|NC_016469.1|	87.879	66	3.80e-14	78.7	0	N/A
READ_26243	ref|NC_016169.1|	87.879	66	3.80e-14	78.7	0	N/A
READ_26243	ref|NC_014887.1|	86.957	69	3.80e-14	78.7	0	N/A
READ_26243	ref|NC_013835.1|	87.879	66	3.80e-14	78.7	0	N/A
READ_26243	ref|NC_013701.1|	87.879	66	3.80e-14	78.7	0	N/A
READ_26243	ref|NC_013180.1|	86.957	69	3.80e-14	78.7	0	N/A
READ_26243	ref|NC_012617.1|	87.879	66	3.80e-14	78.7	0	N/A
READ_26243	ref|NC_002609.1|	86.957	69	3.80e-14	78.7	0	N/A
READ_26243	ref|NC_018339.1|	87.879	66	3.80e-14	78.7	0	N/A
READ_26243	ref|NC_059037.1|	87.879	66	3.80e-14	78.7	0	N/A
READ_26243	ref|NC_059036.1|	87.879	66	3.80e-14	78.7	0	N/A
READ_26243	ref|NC_058580.1|	88.060	67	3.80e-14	78.7	0	N/A
READ_26243	ref|NC_059845.1|	86.957	69	3.80e-14	78.7	0	N/A
READ_26243	ref|NC_058285.1|	87.879	66	3.80e-14	78.7	0	N/A
READ_26243	ref|NC_056238.1|	87.879	66	3.80e-14	78.7	0	N/A
READ_26243	ref|NC_056299.1|	87.879	66	3.80e-14	78.7	0	N/A
READ_26243	ref|NC_053660.1|	86.957	69	3.80e-14	78.7	0	N/A
READ_26243	ref|NC_053558.1|	86.957	69	3.80e-14	78.7	0	N/A
READ_26243	ref|NC_053557.1|	86.957	69	3.80e-14	78.7	0	N/A
READ_26243	ref|NC_054227.1|	89.062	64	3.80e-14	78.7	0	N/A
READ_26243	ref|NC_053747.1|	86.957	69	3.80e-14	78.7	0	N/A
READ_26243	ref|NC_051889.1|	87.879	66	3.80e-14	78.7	0	N/A
READ_26243	ref|NC_051867.1|	87.879	66	3.80e-14	78.7	0	N/A
READ_26243	ref|NC_051993.1|	87.879	66	3.80e-14	78.7	0	N/A
READ_26243	ref|NC_051491.1|	86.957	69	3.80e-14	78.7	0	N/A
READ_26243	ref|NC_050329.1|	86.957	69	3.80e-14	78.7	0	N/A
READ_26243	ref|NC_050328.1|	86.957	69	3.80e-14	78.7	0	N/A
READ_26243	ref|NC_050327.1|	86.957	69	3.80e-14	78.7	0	N/A
READ_26243	ref|NC_050326.1|	86.957	69	3.80e-14	78.7	0	N/A
READ_26243	ref|NC_050325.1|	86.957	69	3.80e-14	78.7	0	N/A
READ_26243	ref|NC_050324.1|	86.957	69	3.80e-14	78.7	0	N/A
READ_26243	ref|NC_047423.1|	87.879	66	3.80e-14	78.7	0	N/A
READ_26243	ref|NC_046790.1|	88.060	67	3.80e-14	78.7	0	N/A
READ_26243	ref|NC_046560.1|	86.957	69	3.80e-14	78.7	0	N/A
READ_26243	ref|NC_046557.1|	86.957	69	3.80e-14	78.7	0	N/A
READ_26243	ref|NC_046537.1|	86.957	69	3.80e-14	78.7	0	N/A
READ_26243	ref|NC_046527.1|	86.957	69	3.80e-14	78.7	0	N/A
READ_26243	ref|NC_046469.1|	87.879	66	3.80e-14	78.7	0	N/A
READ_26243	ref|NC_046565.1|	87.879	66	3.80e-14	78.7	0	N/A
READ_26243	ref|NC_046549.1|	87.879	66	3.80e-14	78.7	0	N/A
READ_26243	ref|NC_046411.1|	86.957	69	3.80e-14	78.7	0	N/A
READ_26243	ref|NC_045902.1|	86.957	69	3.80e-14	78.7	0	N/A
READ_26243	ref|NC_045095.1|	86.957	69	3.80e-14	78.7	0	N/A
READ_26243	ref|NC_044742.1|	86.957	69	3.80e-14	78.7	0	N/A
READ_26243	ref|NC_043846.1|	86.957	69	3.80e-14	78.7	0	N/A
READ_26243	ref|NC_042801.1|	87.879	66	3.80e-14	78.7	0	N/A
READ_26243	ref|NC_042682.1|	86.957	69	3.80e-14	78.7	0	N/A
READ_26243	ref|NC_041114.1|	87.879	66	3.80e-14	78.7	0	N/A
READ_26243	ref|NC_039408.1|	86.957	69	3.80e-14	78.7	0	N/A
READ_26243	ref|NC_038190.1|	86.957	69	3.80e-14	78.7	0	N/A
READ_26243	ref|NC_038189.1|	86.957	69	3.80e-14	78.7	0	N/A
READ_26243	ref|NC_038168.1|	86.957	69	3.80e-14	78.7	0	N/A
READ_26243	ref|NC_038167.1|	86.957	69	3.80e-14	78.7	0	N/A
READ_26243	ref|NC_037754.1|	86.957	69	3.80e-14	78.7	0	N/A
READ_26243	ref|NC_037747.1|	86.957	69	3.80e-14	78.7	0	N/A
READ_26243	ref|NC_037737.1|	87.879	66	3.80e-14	78.7	0	N/A
READ_26243	ref|NC_036994.1|	86.957	69	3.80e-14	78.7	0	N/A
READ_26243	ref|NC_036750.1|	86.957	69	3.80e-14	78.7	0	N/A
READ_26243	ref|NC_036063.1|	87.879	66	3.80e-14	78.7	0	N/A
READ_26243	ref|NC_035893.1|	87.879	66	3.80e-14	78.7	0	N/A
READ_26243	ref|NC_035400.1|	87.879	66	3.80e-14	78.7	0	N/A
READ_26243	ref|NC_033905.1|	87.879	66	3.80e-14	78.7	0	N/A
READ_26243	ref|NC_032075.1|	87.879	66	3.80e-14	78.7	0	N/A
READ_26243	ref|NC_030363.1|	86.957	69	3.80e-14	78.7	0	N/A
READ_26243	ref|NC_030263.1|	87.879	66	3.80e-14	78.7	0	N/A
READ_26243	ref|NC_030165.1|	86.957	69	3.80e-14	78.7	0	N/A
READ_26243	ref|NC_030040.1|	87.879	66	3.80e-14	78.7	0	N/A
READ_26243	ref|NC_024751.1|	87.879	66	3.80e-14	78.7	0	N/A
READ_26243	ref|NC_028708.1|	87.879	66	3.80e-14	78.7	0	N/A
READ_26243	ref|NC_028050.1|	87.879	66	3.80e-14	78.7	0	N/A
READ_26243	ref|NC_027591.1|	87.879	66	3.80e-14	78.7	0	N/A
READ_26243	ref|NC_027503.1|	88.060	67	3.80e-14	78.7	0	N/A
READ_26243	ref|NC_026995.1|	87.879	66	3.80e-14	78.7	0	N/A
READ_26243	ref|NC_025765.1|	86.957	69	3.80e-14	78.7	0	N/A
READ_26243	ref|NC_024586.1|	88.060	67	3.80e-14	78.7	0	N/A
READ_26243	ref|NC_023919.1|	86.957	69	3.80e-14	78.7	0	N/A
READ_26243	ref|NC_016188.1|	87.879	66	1.37e-13	76.8	0	N/A
READ_26243	ref|NC_016175.1|	86.301	73	1.37e-13	76.8	0	N/A
READ_26243	ref|NC_060795.1|	87.692	65	1.37e-13	76.8	0	N/A
READ_26243	ref|NC_054237.1|	87.692	65	1.37e-13	76.8	0	N/A
READ_26243	ref|NC_046733.1|	95.745	47	1.37e-13	76.8	0	N/A
READ_26243	ref|NC_012376.1|	95.745	47	1.37e-13	76.8	0	N/A
READ_26243	ref|NC_026045.1|	87.879	66	1.37e-13	76.8	0	N/A
READ_26243	ref|NC_023925.1|	97.727	44	1.37e-13	76.8	0	N/A
READ_26243	ref|NC_022710.1|	86.957	69	1.37e-13	76.8	0	N/A
READ_26243	ref|NC_018536.1|	95.652	46	4.92e-13	75.0	0	N/A
READ_26243	ref|NC_001761.1|	95.652	46	4.92e-13	75.0	0	N/A
READ_26243	ref|NC_005820.1|	95.652	46	4.92e-13	75.0	0	N/A
READ_26243	ref|NC_015106.1|	87.879	66	4.92e-13	75.0	0	N/A
READ_26243	ref|NC_010220.1|	95.652	46	4.92e-13	75.0	0	N/A
READ_26243	ref|NC_060816.1|	86.765	68	4.92e-13	75.0	0	N/A
READ_26243	ref|NC_056116.1|	86.567	67	4.92e-13	75.0	0	N/A
READ_26243	ref|NC_053883.1|	87.692	65	4.92e-13	75.0	0	N/A
READ_26243	ref|NC_044784.1|	95.652	46	4.92e-13	75.0	0	N/A
READ_26243	ref|NC_043790.1|	95.652	46	4.92e-13	75.0	0	N/A
READ_26243	ref|NC_042905.1|	87.879	66	4.92e-13	75.0	0	N/A
READ_26243	ref|NC_039831.1|	86.567	67	4.92e-13	75.0	0	N/A
READ_26243	ref|NC_038061.1|	95.652	46	4.92e-13	75.0	0	N/A
READ_26243	ref|NC_038060.1|	95.652	46	4.92e-13	75.0	0	N/A
READ_26243	ref|NC_038059.1|	95.652	46	4.92e-13	75.0	0	N/A
READ_26243	ref|NC_035429.1|	95.652	46	4.92e-13	75.0	0	N/A
READ_26243	ref|NC_033968.1|	87.879	66	4.92e-13	75.0	0	N/A
READ_26243	ref|NC_029863.1|	92.308	52	4.92e-13	75.0	0	N/A
READ_26243	ref|NC_027584.1|	95.652	46	4.92e-13	75.0	0	N/A
READ_26243	ref|NC_020609.1|	86.364	66	1.77e-12	73.1	0	N/A
READ_26243	ref|NC_000931.1|	86.364	66	1.77e-12	73.1	0	N/A
READ_26243	ref|NC_016190.1|	95.556	45	1.77e-12	73.1	0	N/A
READ_26243	ref|NC_011329.1|	86.364	66	1.77e-12	73.1	0	N/A
READ_26243	ref|NC_011303.1|	85.507	69	1.77e-12	73.1	0	N/A
READ_26243	ref|NC_060766.1|	89.474	57	1.77e-12	73.1	0	N/A
READ_26243	ref|NC_058597.1|	95.556	45	1.77e-12	73.1	0	N/A
READ_26243	ref|NC_058610.1|	86.364	66	1.77e-12	73.1	0	N/A
READ_26243	ref|NC_058972.1|	86.364	66	1.77e-12	73.1	0	N/A
READ_26243	ref|NC_057545.1|	86.364	66	1.77e-12	73.1	0	N/A
READ_26243	ref|NC_057546.1|	86.364	66	1.77e-12	73.1	0	N/A
READ_26243	ref|NC_056990.1|	86.364	66	1.77e-12	73.1	0	N/A
READ_26243	ref|NC_057549.1|	86.364	66	1.77e-12	73.1	0	N/A
READ_26243	ref|NC_057548.1|	86.364	66	1.77e-12	73.1	0	N/A
READ_26243	ref|NC_057074.1|	86.364	66	1.77e-12	73.1	0	N/A
READ_26243	ref|NC_053360.1|	86.364	66	1.77e-12	73.1	0	N/A
READ_26243	ref|NC_053357.1|	86.364	66	1.77e-12	73.1	0	N/A
READ_26243	ref|NC_052845.1|	86.364	66	1.77e-12	73.1	0	N/A
READ_26243	ref|NC_051996.1|	86.364	66	1.77e-12	73.1	0	N/A
READ_26243	ref|NC_051995.1|	86.364	66	1.77e-12	73.1	0	N/A
READ_26243	ref|NC_051994.1|	86.364	66	1.77e-12	73.1	0	N/A
