#column	count	min	max	sum	mean	Q1	med	Q3	IQR	lW	rW	outliers	A_Count	C_Count	G_Count	T_Count	N_Count	other_bases	other_base_count
17	100278	2	30	2973977	29.657323	30.000000	30.000000	30.000000	0.000000	30	30	2,4,5,6,10,20	28470	21647	21806	28341	14		
18	100278	2	30	2975556	29.673069	30.000000	30.000000	30.000000	0.000000	30	30	2,4,5,6,10,20	28103	21869	21862	28418	26		
19	100278	2	30	2974158	29.659128	30.000000	30.000000	30.000000	0.000000	30	30	2,4,5,6,10,20	28028	22102	21807	28316	25		
20	100278	2	30	2974138	29.658928	30.000000	30.000000	30.000000	0.000000	30	30	2,4,5,6,10,20	28033	22353	22033	27842	17		
21	100278	2	30	2973975	29.657303	30.000000	30.000000	30.000000	0.000000	30	30	2,4,5,6,10,20	28246	21997	22176	27845	14		
22	100278	2	30	2973566	29.653224	30.000000	30.000000	30.000000	0.000000	30	30	2,4,5,6,10,20	28029	22141	22113	27980	15		
23	100278	2	30	2971817	29.635783	30.000000	30.000000	30.000000	0.000000	30	30	2,4,5,6,10,20	28003	21923	22223	28115	14		
24	100278	2	30	2970758	29.625222	30.000000	30.000000	30.000000	0.000000	30	30	2,4,5,6,10,20	27755	22390	22416	27703	14		
25	100278	2	30	2969894	29.616606	30.000000	30.000000	30.000000	0.000000	30	30	2,4,5,6,10,20	27841	22163	22261	27997	16		
26	100278	2	30	2968964	29.607332	30.000000	30.000000	30.000000	0.000000	30	30	2,4,5,6,10,20	27807	22170	22514	27773	14		
27	100278	2	30	2965711	29.574892	30.000000	30.000000	30.000000	0.000000	30	30	2,4,5,6,10,20	27670	22301	22529	27752	26		
28	100278	2	30	2966167	29.579439	30.000000	30.000000	30.000000	0.000000	30	30	2,4,5,6,10,20	27802	22466	22255	27730	25		
29	100278	2	30	2965613	29.573915	30.000000	30.000000	30.000000	0.000000	30	30	2,4,5,6,10,20	27735	22308	22235	27973	27		
30	100278	2	30	2965583	29.573615	30.000000	30.000000	30.000000	0.000000	30	30	2,4,5,6,10,20	27738	22386	22379	27748	27		
31	100278	2	30	2963595	29.553790	30.000000	30.000000	30.000000	0.000000	30	30	2,4,5,6,10,20	27590	22023	22789	27851	25		
32	100278	2	30	2964003	29.557859	30.000000	30.000000	30.000000	0.000000	30	30	2,4,5,6,10,20	27770	22528	22536	27418	26		
33	100278	2	30	2963282	29.550669	30.000000	30.000000	30.000000	0.000000	30	30	2,4,5,6,10,20	27702	22499	22496	27556	25		
34	100278	2	30	2963772	29.555556	30.000000	30.000000	30.000000	0.000000	30	30	2,3,4,5,6,10,20	27611	22353	22644	27639	31		
35	100278	2	30	2959056	29.508526	30.000000	30.000000	30.000000	0.000000	30	30	2,3,4,5,6,10,20	27713	22533	22549	27446	37		
36	100278	2	30	2956979	29.487814	30.000000	30.000000	30.000000	0.000000	30	30	2,4,5,6,10,20	27695	22346	22650	27549	38		
37	100278	2	30	2959391	29.511867	30.000000	30.000000	30.000000	0.000000	30	30	2,4,5,6,10,20	27685	22315	22565	27676	37		
38	100278	2	30	2955497	29.473035	30.000000	30.000000	30.000000	0.000000	30	30	2,3,4,5,6,10,20	27578	22445	22731	27486	38		
39	100278	2	30	2957349	29.491504	30.000000	30.000000	30.000000	0.000000	30	30	2,4,5,6,10,20	27682	22499	22792	27259	46		
40	100278	2	30	2954537	29.463462	30.000000	30.000000	30.000000	0.000000	30	30	2,3,4,5,6,10,20	28073	22222	22802	27143	38		
41	100278	2	30	2955260	29.470672	30.000000	30.000000	30.000000	0.000000	30	30	2,4,5,6,10,20	27828	22279	22753	27360	58		
42	100278	2	30	2954851	29.466593	30.000000	30.000000	30.000000	0.000000	30	30	2,3,4,5,6,10,20	27784	22362	22869	27210	53		
43	100278	2	30	2954497	29.463063	30.000000	30.000000	30.000000	0.000000	30	30	2,3,4,5,6,10,20	27482	22683	22341	27715	57		
44	100278	2	30	2952865	29.446788	30.000000	30.000000	30.000000	0.000000	30	30	2,4,5,6,10,20	27500	22701	22612	27404	61		
45	100278	2	30	2953289	29.451016	30.000000	30.000000	30.000000	0.000000	30	30	2,3,4,5,6,10,20	27494	22641	22753	27333	57		
46	100278	2	30	2952786	29.446000	30.000000	30.000000	30.000000	0.000000	30	30	2,3,4,5,6,10,20	27589	22490	22620	27523	56		
47	100278	2	30	2952925	29.447386	30.000000	30.000000	30.000000	0.000000	30	30	2,3,4,5,6,10,20	27741	22627	22660	27182	68		
48	100278	2	30	2949939	29.417609	30.000000	30.000000	30.000000	0.000000	30	30	2,4,5,6,10,20	27457	22572	23065	27111	73		
49	100278	2	30	2948955	29.407796	30.000000	30.000000	30.000000	0.000000	30	30	2,3,4,5,6,10,20	27538	22702	22711	27254	73		
50	100278	2	30	2950420	29.422406	30.000000	30.000000	30.000000	0.000000	30	30	2,4,5,6,10,20	27579	22740	22521	27359	79		
51	100278	2	30	2948277	29.401035	30.000000	30.000000	30.000000	0.000000	30	30	2,3,4,5,6,10,20	27688	22625	22561	27322	82		
52	100278	2	30	2948917	29.407417	30.000000	30.000000	30.000000	0.000000	30	30	2,3,4,5,6,10,20	27684	22721	22696	27083	94		
53	100278	2	30	2948319	29.401454	30.000000	30.000000	30.000000	0.000000	30	30	2,3,4,5,6,10,20	27635	22645	22607	27285	106		
54	100278	2	30	2946844	29.386745	30.000000	30.000000	30.000000	0.000000	30	30	2,3,4,5,6,10,20	27349	22921	22580	27309	119		
55	100278	2	30	2943412	29.352520	30.000000	30.000000	30.000000	0.000000	30	30	2,3,4,5,6,10,20	27724	22219	22926	27288	121		
56	100278	2	30	2946062	29.378947	30.000000	30.000000	30.000000	0.000000	30	30	2,3,4,5,6,10,20	27524	22611	22714	27299	130		
57	100278	2	30	2943641	29.354804	30.000000	30.000000	30.000000	0.000000	30	30	2,4,5,6,10,20	27523	22653	22634	27343	125		
58	100278	2	30	2946526	29.383574	30.000000	30.000000	30.000000	0.000000	30	30	2,3,4,5,6,10,20	27486	22751	22686	27228	127		
59	100278	2	30	2942182	29.340254	30.000000	30.000000	30.000000	0.000000	30	30	2,3,4,5,6,10,20	27328	22734	22755	27335	126		
60	100278	2	30	2940379	29.322274	30.000000	30.000000	30.000000	0.000000	30	30	2,3,4,5,6,10,20	27262	22892	22794	27196	134		
61	100278	2	30	2944904	29.367399	30.000000	30.000000	30.000000	0.000000	30	30	2,3,4,5,6,10,20	27388	22933	22640	27184	133		
62	100278	2	30	2942030	29.338738	30.000000	30.000000	30.000000	0.000000	30	30	2,3,4,5,6,10,20	27185	22937	22599	27424	133		
63	100278	2	30	2943090	29.349309	30.000000	30.000000	30.000000	0.000000	30	30	2,3,4,5,6,10,20	27338	23001	22623	27183	133		
64	100278	2	30	2940360	29.322085	30.000000	30.000000	30.000000	0.000000	30	30	2,3,4,5,6,10,20	27472	22806	22419	27442	139		
65	100278	2	30	2940506	29.323541	30.000000	30.000000	30.000000	0.000000	30	30	2,3,4,5,6,10,20	27380	22713	22741	27311	133		
66	100278	2	30	2939572	29.314226	30.000000	30.000000	30.000000	0.000000	30	30	2,3,4,5,6,10,20	27444	22683	22754	27258	139		
67	100278	2	30	2939497	29.313479	30.000000	30.000000	30.000000	0.000000	30	30	2,3,4,5,6,10,20	27629	22737	22634	27140	138		
68	100278	2	30	2938569	29.304224	30.000000	30.000000	30.000000	0.000000	30	30	2,3,4,5,6,10,20	27636	22820	22364	27320	138		
69	100278	2	30	2941077	29.329235	30.000000	30.000000	30.000000	0.000000	30	30	2,3,4,5,6,10,20	27545	22928	22508	27149	148		
70	100278	2	30	2933445	29.253126	30.000000	30.000000	30.000000	0.000000	30	30	2,3,4,5,6,10,20	27524	22758	22888	26958	150		
71	100278	2	30	2933337	29.252049	30.000000	30.000000	30.000000	0.000000	30	30	2,3,4,5,6,10,20	27477	22488	22981	27186	146		
72	100278	2	30	2937932	29.297872	30.000000	30.000000	30.000000	0.000000	30	30	2,3,4,5,6,10,20	27590	22846	22738	26973	131		
73	100278	2	30	2935573	29.274347	30.000000	30.000000	30.000000	0.000000	30	30	2,3,4,5,6,10,20	27543	22586	22838	27179	132		
74	100278	2	30	2930062	29.219390	30.000000	30.000000	30.000000	0.000000	30	30	2,3,4,5,6,10,20	27719	22581	22668	27173	137		
75	100278	2	30	2933452	29.253196	30.000000	30.000000	30.000000	0.000000	30	30	2,3,4,5,6,10,20	27269	22573	23041	27266	129		
76	100278	2	30	2927626	29.195098	30.000000	30.000000	30.000000	0.000000	30	30	2,3,4,5,6,10,20	27513	22871	22531	27208	155		
77	100278	2	30	2933833	29.256996	30.000000	30.000000	30.000000	0.000000	30	30	2,3,4,5,6,10,20	27541	22791	22752	27043	151		
78	100278	2	30	2930632	29.225074	30.000000	30.000000	30.000000	0.000000	30	30	2,3,4,5,6,10,20	27538	22549	22699	27335	157		
79	100278	2	30	2930875	29.227498	30.000000	30.000000	30.000000	0.000000	30	30	2,3,5,6,10,20	27438	22830	22975	26881	154		
80	100278	2	30	2928200	29.200822	30.000000	30.000000	30.000000	0.000000	30	30	2,3,5,6,10,20	27601	22792	22712	27042	131		
81	100278	2	30	2930851	29.227258	30.000000	30.000000	30.000000	0.000000	30	30	2,3,4,5,6,10,20	27297	22869	22783	27171	158		
82	100278	2	30	2930005	29.218822	30.000000	30.000000	30.000000	0.000000	30	30	2,3,4,5,6,10,20	27615	22539	22805	27176	143		
83	100278	2	30	2930176	29.220527	30.000000	30.000000	30.000000	0.000000	30	30	2,3,4,5,6,10,20	27414	22672	22895	27143	154		
84	100278	2	30	2926373	29.182602	30.000000	30.000000	30.000000	0.000000	30	30	2,3,4,5,6,10,20	27309	22918	22584	27336	131		
85	100278	2	30	2924898	29.167893	30.000000	30.000000	30.000000	0.000000	30	30	2,3,4,5,6,10,20	27444	22832	22805	27048	149		
86	100278	2	30	2927478	29.193622	30.000000	30.000000	30.000000	0.000000	30	30	2,3,4,5,6,10,20	27474	22724	22620	27318	142		
87	100278	2	30	2922141	29.140400	30.000000	30.000000	30.000000	0.000000	30	30	2,3,4,5,6,10,20	27453	22758	23000	26925	142		
88	100278	2	30	2920851	29.127535	30.000000	30.000000	30.000000	0.000000	30	30	2,3,4,5,6,10,20	27612	22614	23055	26851	146		
89	100278	2	30	2922767	29.146642	30.000000	30.000000	30.000000	0.000000	30	30	2,3,4,5,6,10,20	27603	22922	22626	26984	143		
90	100278	2	30	2923245	29.151409	30.000000	30.000000	30.000000	0.000000	30	30	2,3,5,6,10,20	27535	22505	23044	27052	142		
91	100278	2	30	2921292	29.131933	30.000000	30.000000	30.000000	0.000000	30	30	2,3,4,5,6,10,20	27411	22824	22812	27085	146		
92	100278	2	30	2924832	29.167235	30.000000	30.000000	30.000000	0.000000	30	30	2,3,4,5,6,10,20	27439	23008	22574	27123	134		
93	100278	2	30	2925850	29.177387	30.000000	30.000000	30.000000	0.000000	30	30	2,3,5,6,10,20	27241	22755	22613	27531	138		
94	100278	2	30	2924589	29.164812	30.000000	30.000000	30.000000	0.000000	30	30	2,3,4,5,6,10,20	27735	22721	22608	27079	135		
95	100278	2	30	2920992	29.128942	30.000000	30.000000	30.000000	0.000000	30	30	2,3,5,6,10,20	27601	22652	22841	27050	134		
96	100278	2	30	2924387	29.162797	30.000000	30.000000	30.000000	0.000000	30	30	2,3,4,5,6,10,20	27775	22845	22675	26848	135		
97	100278	2	30	2922615	29.145127	30.000000	30.000000	30.000000	0.000000	30	30	2,3,4,5,6,10,20	27533	22781	22818	27012	134		
98	100278	2	30	2917715	29.096262	30.000000	30.000000	30.000000	0.000000	30	30	2,3,4,5,6,10,20	27586	22897	22817	26836	142		
99	100278	2	30	2917003	29.089162	30.000000	30.000000	30.000000	0.000000	30	30	2,3,5,6,10,20	27830	22623	22877	26814	134		
100	100278	2	30	2915317	29.072349	30.000000	30.000000	30.000000	0.000000	30	30	2,3,5,6,10,20	27577	22805	23059	26698	139		
101	100278	2	30	2915181	29.070993	30.000000	30.000000	30.000000	0.000000	30	30	2,3,5,6,10,20	27602	22704	23064	26773	135		
102	100278	2	30	2916992	29.089052	30.000000	30.000000	30.000000	0.000000	30	30	2,3,5,6,10,20	27446	22576	22951	27158	147		
103	100278	2	30	2916854	29.087676	30.000000	30.000000	30.000000	0.000000	30	30	2,3,5,6,10,20	27602	22821	22905	26801	149		
104	100278	2	30	2916093	29.080087	30.000000	30.000000	30.000000	0.000000	30	30	2,3,5,6,10,20	27747	22586	22906	26905	134		
105	100278	2	30	2909411	29.013453	30.000000	30.000000	30.000000	0.000000	30	30	2,3,5,6,10,20	27397	22716	23145	26880	140		
106	100278	2	30	2911434	29.033627	30.000000	30.000000	30.000000	0.000000	30	30	2,3,5,6,10,20	27714	22669	22728	27033	134		
107	100278	2	30	2917170	29.090827	30.000000	30.000000	30.000000	0.000000	30	30	2,3,4,5,6,10,20	27593	22705	22807	27041	132		
108	100278	2	30	2911926	29.038533	30.000000	30.000000	30.000000	0.000000	30	30	2,3,5,6,10,20	27651	22726	22724	27046	131		
109	100278	2	30	2906376	28.983187	30.000000	30.000000	30.000000	0.000000	30	30	2,3,5,6,10,20	27695	22726	22885	26838	134		
110	100278	2	30	2910130	29.020623	30.000000	30.000000	30.000000	0.000000	30	30	2,3,5,6,10,20	27616	22866	22565	27097	134		
111	100278	2	30	2907435	28.993747	30.000000	30.000000	30.000000	0.000000	30	30	2,3,5,6,10,20	27757	22761	22746	26877	137		
112	100278	2	30	2900681	28.926395	30.000000	30.000000	30.000000	0.000000	30	30	2,3,4,5,6,10,20	27732	22725	22742	26934	145		
113	100278	2	30	2903188	28.951395	30.000000	30.000000	30.000000	0.000000	30	30	2,3,5,6,10,20	27631	22544	23026	26936	141		
114	100278	2	30	2905759	28.977034	30.000000	30.000000	30.000000	0.000000	30	30	2,3,5,6,10,20	27696	22700	22720	27024	138		
115	100278	2	30	2908365	29.003022	30.000000	30.000000	30.000000	0.000000	30	30	2,3,5,6,10,20	27646	22819	22793	26882	138		
116	100278	2	30	2904721	28.966683	30.000000	30.000000	30.000000	0.000000	30	30	2,3,4,5,6,10,20	27701	22820	22654	26958	145		
117	100278	2	30	2909652	29.015856	30.000000	30.000000	30.000000	0.000000	30	30	2,3,5,6,10,20	27547	22888	23052	26657	134		
118	100278	2	30	2906221	28.981641	30.000000	30.000000	30.000000	0.000000	30	30	2,3,4,5,6,10,20	27359	22978	22629	27173	139		
119	100278	2	30	2905916	28.978599	30.000000	30.000000	30.000000	0.000000	30	30	2,3,5,6,10,20	27811	22896	22540	26897	134		
120	100278	2	30	2903895	28.958446	30.000000	30.000000	30.000000	0.000000	30	30	2,3,5,6,10,20	27728	22880	22598	26934	138		
121	100278	2	30	2902078	28.940326	30.000000	30.000000	30.000000	0.000000	30	30	2,3,5,6,10,20	27503	22615	22976	27045	139		
122	100278	2	30	2900017	28.919773	30.000000	30.000000	30.000000	0.000000	30	30	2,3,5,6,10,20	27552	22805	22795	26980	146		
123	100278	2	30	2902185	28.941393	30.000000	30.000000	30.000000	0.000000	30	30	2,3,5,6,10,20	27620	22741	22616	27152	149		
124	100278	2	30	2899419	28.913810	30.000000	30.000000	30.000000	0.000000	30	30	2,3,4,5,6,10,20	27499	22667	22845	27122	145		
125	100278	2	30	2905268	28.972137	30.000000	30.000000	30.000000	0.000000	30	30	2,3,4,5,6,10,20	27650	22897	22461	27120	150		
126	100278	2	30	2898247	28.902122	30.000000	30.000000	30.000000	0.000000	30	30	2,3,4,5,6,10,20	27606	22893	22642	26982	155		
127	100278	2	30	2897447	28.894144	30.000000	30.000000	30.000000	0.000000	30	30	2,3,5,6,10,20	27360	22852	22869	27044	153		
128	100278	2	30	2894090	28.860667	30.000000	30.000000	30.000000	0.000000	30	30	2,3,4,5,6,10,20	27837	22932	22624	26731	154		
129	100278	2	30	2892970	28.849498	30.000000	30.000000	30.000000	0.000000	30	30	2,3,4,5,6,10,20	28134	22632	22699	26666	147		
130	100278	2	30	2893129	28.851084	30.000000	30.000000	30.000000	0.000000	30	30	2,3,4,5,6,10,20	27789	22578	22816	26955	140		
131	100278	2	30	2893850	28.858274	30.000000	30.000000	30.000000	0.000000	30	30	2,3,4,5,6,10,20	27831	22806	22829	26671	141		
132	100278	2	30	2892503	28.844841	30.000000	30.000000	30.000000	0.000000	30	30	2,3,4,5,6,10,20	27838	22636	22707	26946	151		
133	100278	2	30	2895374	28.873472	30.000000	30.000000	30.000000	0.000000	30	30	2,3,4,5,6,10,20	27773	22616	22959	26791	139		
134	100278	2	30	2894961	28.869353	30.000000	30.000000	30.000000	0.000000	30	30	2,3,4,5,6,10,20	27480	22812	22887	26954	145		
135	100278	2	30	2885171	28.771725	30.000000	30.000000	30.000000	0.000000	30	30	2,3,4,5,6,10,20	27637	22902	22580	27028	131		
136	100278	2	30	2886446	28.784439	30.000000	30.000000	30.000000	0.000000	30	30	2,3,4,5,6,10,20	27649	22849	22450	27190	140		
137	100278	2	30	2893572	28.855502	30.000000	30.000000	30.000000	0.000000	30	30	2,3,4,5,6,10,20	27574	22870	22814	26889	131		
138	100278	2	30	2890363	28.823501	30.000000	30.000000	30.000000	0.000000	30	30	2,3,4,5,6,10,20	27654	22725	22928	26840	131		
139	100278	2	30	2884126	28.761304	30.000000	30.000000	30.000000	0.000000	30	30	2,3,4,5,6,10,20	27780	23012	22580	26762	144		
140	100278	2	30	2881616	28.736273	30.000000	30.000000	30.000000	0.000000	30	30	2,3,5,6,10,20	27756	22632	22698	27058	134		
141	100278	2	30	2891330	28.833144	30.000000	30.000000	30.000000	0.000000	30	30	2,3,4,5,6,10,20	27622	22906	22741	26869	140		
142	100278	2	30	2886022	28.780211	30.000000	30.000000	30.000000	0.000000	30	30	2,4,5,6,10,20	27956	22757	22463	26957	145		
143	100278	2	30	2886160	28.781587	30.000000	30.000000	30.000000	0.000000	30	30	2,3,4,5,6,10,20	27729	22712	22761	26944	132		
144	100278	2	30	2891305	28.832895	30.000000	30.000000	30.000000	0.000000	30	30	2,3,4,5,6,10,20	27805	22623	22676	27034	140		
145	100278	2	30	2886392	28.783901	30.000000	30.000000	30.000000	0.000000	30	30	2,3,4,5,6,10,20	27850	22606	22812	26865	145		
146	100278	2	30	2890443	28.824298	30.000000	30.000000	30.000000	0.000000	30	30	2,4,5,6,10,20	27750	22754	22673	26970	131		
147	100278	2	30	2875051	28.670805	30.000000	30.000000	30.000000	0.000000	30	30	2,4,5,6,10,20	27778	22815	22679	26867	139		
148	100278	2	30	2871729	28.637677	30.000000	30.000000	30.000000	0.000000	30	30	2,4,5,6,10,20	27954	22564	22559	27061	140		
149	100278	2	30	2893636	28.856140	30.000000	30.000000	30.000000	0.000000	30	30	2,4,5,6,10,20	28074	22535	22537	26998	134		
150	100278	2	30	2893790	28.857676	30.000000	30.000000	30.000000	0.000000	30	30	2,4,5,6,10,20	27912	22649	22727	26842	148		
