chr17	83108857	83109094	histone_chip_q1_signal_tagalign_gz_peak_6054	17	.	3.33375	4.64074	1.78164
chr19	758097	758983	histone_chip_q1_signal_tagalign_gz_peak_6232	23	.	3.90386	5.43128	2.34745
chr19	8604672	8605755	histone_chip_q1_signal_tagalign_gz_peak_6304	17	.	3.61406	4.65927	1.76954
chr19	9159868	9162968	histone_chip_q1_signal_tagalign_gz_peak_6328	20	.	3.77514	5.0051	2.02423
chr19	9406576	9408202	histone_chip_q1_signal_tagalign_gz_peak_6351	29	.	4.23071	6.23522	2.96059
chr19	23075410	23075709	histone_chip_q1_signal_tagalign_gz_peak_6560	10	.	3.16279	3.65012	1.06168
chr19	23763096	23763421	histone_chip_q1_signal_tagalign_gz_peak_6611	16	.	3.49969	4.48037	1.64278
chr19	33226841	33230003	histone_chip_q1_signal_tagalign_gz_peak_6748	48	.	4.17337	8.51775	4.84588
chr19	34771579	34773166	histone_chip_q1_signal_tagalign_gz_peak_6833	25	.	3.28818	5.66789	2.55181
chr19	34839134	34839334	histone_chip_q1_signal_tagalign_gz_peak_6845	12	.	3.00106	3.8395	1.2124
chr19	36234378	36245991	histone_chip_q1_signal_tagalign_gz_peak_6918	53	.	4.02955	9.11203	5.31399
chr19	36327106	36332557	histone_chip_q1_signal_tagalign_gz_peak_6940	26	.	3.81141	5.79811	2.63763
chr19	36416931	36420480	histone_chip_q1_signal_tagalign_gz_peak_6985	24	.	3.3451	5.53538	2.45244
chr19	36421566	36423419	histone_chip_q1_signal_tagalign_gz_peak_6987	17	.	3.20548	4.64349	1.78248
chr19	36571773	36573162	histone_chip_q1_signal_tagalign_gz_peak_7054	31	.	3.3973	6.47307	3.16268
chr19	36573463	36578104	histone_chip_q1_signal_tagalign_gz_peak_7055	23	.	3.18936	5.40191	2.34869
chr19	36604911	36606041	histone_chip_q1_signal_tagalign_gz_peak_7071	26	.	3.77829	5.76576	2.61726
chr19	36768643	36772687	histone_chip_q1_signal_tagalign_gz_peak_7136	23	.	3.40492	5.37974	2.32516
chr19	36772934	36773715	histone_chip_q1_signal_tagalign_gz_peak_7137	48	.	4.57232	8.66815	4.89636
chr19	36775215	36776245	histone_chip_q1_signal_tagalign_gz_peak_7139	14	.	3.13079	4.22372	1.48415
chr19	36794198	36800323	histone_chip_q1_signal_tagalign_gz_peak_7151	31	.	4.1262	6.41473	3.12148
chr19	36836222	36838314	histone_chip_q1_signal_tagalign_gz_peak_7170	18	.	3.35776	4.80699	1.89902
chr19	36838540	36839915	histone_chip_q1_signal_tagalign_gz_peak_7171	22	.	3.60139	5.31831	2.28055
chr19	36849399	36851306	histone_chip_q1_signal_tagalign_gz_peak_7178	23	.	3.57579	5.3568	2.30529
chr19	36914961	36917904	histone_chip_q1_signal_tagalign_gz_peak_7217	26	.	3.68276	5.75282	2.6112
chr19	36972279	36974676	histone_chip_q1_signal_tagalign_gz_peak_7253	16	.	3.42631	4.52998	1.69736
chr19	37077111	37078144	histone_chip_q1_signal_tagalign_gz_peak_7306	25	.	3.13833	5.70296	2.56534
chr19	37251249	37253359	histone_chip_q1_signal_tagalign_gz_peak_7388	17	.	3.19332	4.65359	1.79686
chr19	37333900	37336233	histone_chip_q1_signal_tagalign_gz_peak_7413	26	.	3.7189	5.82924	2.6624
chr19	37397530	37404690	histone_chip_q1_signal_tagalign_gz_peak_7449	21	.	3.48165	5.19189	2.18495
chr19	37467650	37469185	histone_chip_q1_signal_tagalign_gz_peak_7481	51	.	3.83998	8.93692	5.124
chr19	37505088	37508645	histone_chip_q1_signal_tagalign_gz_peak_7500	29	.	4.01704	6.17853	2.92634
chr19	37548755	37552901	histone_chip_q1_signal_tagalign_gz_peak_7526	18	.	3.46547	4.71614	1.84192
chr19	37593252	37594379	histone_chip_q1_signal_tagalign_gz_peak_7553	27	.	3.38895	5.90236	2.70729
chr19	37690757	37692689	histone_chip_q1_signal_tagalign_gz_peak_7607	23	.	3.5143	5.35042	2.30066
chr19	37790002	37791452	histone_chip_q1_signal_tagalign_gz_peak_7665	18	.	3.31755	4.76322	1.88414
chr19	37816701	37818509	histone_chip_q1_signal_tagalign_gz_peak_7686	21	.	3.5156	5.12544	2.14513
chr19	37855137	37855909	histone_chip_q1_signal_tagalign_gz_peak_7704	18	.	3.39134	4.66748	1.81234
chr19	38907556	38907958	histone_chip_q1_signal_tagalign_gz_peak_7738	13	.	2.90864	4.06919	1.37057
chr19	43819945	43820406	histone_chip_q1_signal_tagalign_gz_peak_7869	16	.	3.13536	4.51516	1.69232
chr19	43820609	43820956	histone_chip_q1_signal_tagalign_gz_peak_7870	13	.	2.89673	3.99934	1.34199
chr19	43901841	43903390	histone_chip_q1_signal_tagalign_gz_peak_7921	23	.	3.39961	5.4126	2.35179
chr19	44447237	44448500	histone_chip_q1_signal_tagalign_gz_peak_8140	34	.	3.55882	6.84933	3.46365
chr19	47455369	47457320	histone_chip_q1_signal_tagalign_gz_peak_8186	35	.	4.11067	6.97194	3.55503
chr19	50040265	50051933	histone_chip_q1_signal_tagalign_gz_peak_8227	33	.	3.94754	6.74822	3.37322
chr19	51887598	51888026	histone_chip_q1_signal_tagalign_gz_peak_8296	12	.	3.26416	3.91759	1.2449
chr19	51949069	51949475	histone_chip_q1_signal_tagalign_gz_peak_8338	11	.	3.21619	3.80153	1.16653
chr19	52045890	52048701	histone_chip_q1_signal_tagalign_gz_peak_8393	19	.	3.41354	4.93732	1.99991
chr19	52095037	52095485	histone_chip_q1_signal_tagalign_gz_peak_8416	19	.	3.56674	4.8844	1.95648
chr19	52095974	52096866	histone_chip_q1_signal_tagalign_gz_peak_8417	22	.	3.5509	5.21019	2.21161
chr19	52137511	52141438	histone_chip_q1_signal_tagalign_gz_peak_8444	16	.	3.43617	4.50984	1.67858
chr19	52170794	52172756	histone_chip_q1_signal_tagalign_gz_peak_8458	34	.	4.18182	6.80676	3.44454
chr19	52335294	52336498	histone_chip_q1_signal_tagalign_gz_peak_8533	18	.	3.65034	4.80363	1.88134
chr19	52369282	52370045	histone_chip_q1_signal_tagalign_gz_peak_8552	19	.	3.72864	4.94167	1.98103
chr19	52396359	52398568	histone_chip_q1_signal_tagalign_gz_peak_8562	17	.	3.5476	4.59535	1.7345
chr19	52451327	52451747	histone_chip_q1_signal_tagalign_gz_peak_8576	13	.	3.33898	4.10085	1.37157
chr19	52527037	52527718	histone_chip_q1_signal_tagalign_gz_peak_8598	14	.	3.39244	4.20645	1.44895
chr19	52535700	52536149	histone_chip_q1_signal_tagalign_gz_peak_8601	14	.	3.36101	4.159	1.41246
chr19	52570364	52570674	histone_chip_q1_signal_tagalign_gz_peak_8610	10	.	3.15999	3.6403	1.05495
chr19	52584948	52585203	histone_chip_q1_signal_tagalign_gz_peak_8611	13	.	3.33739	4.06392	1.34515
chr19	52601107	52601307	histone_chip_q1_signal_tagalign_gz_peak_8616	14	.	3.42462	4.27474	1.49288
chr19	52690279	52690507	histone_chip_q1_signal_tagalign_gz_peak_8630	19	.	3.68315	4.87718	1.93805
chr19	52897660	52898063	histone_chip_q1_signal_tagalign_gz_peak_8685	13	.	3.36012	4.10945	1.37747
chr19	53035264	53038248	histone_chip_q1_signal_tagalign_gz_peak_8713	20	.	3.70435	5.00206	2.03351
chr19	53158958	53159831	histone_chip_q1_signal_tagalign_gz_peak_8761	18	.	3.558	4.75316	1.86643
chr19	53291403	53291661	histone_chip_q1_signal_tagalign_gz_peak_8797	13	.	3.29468	3.99664	1.30252
chr19	53329187	53329514	histone_chip_q1_signal_tagalign_gz_peak_8804	23	.	3.89373	5.42495	2.35781
chr19	53365285	53365895	histone_chip_q1_signal_tagalign_gz_peak_8819	16	.	3.49968	4.4585	1.6319
chr19	53430894	53431885	histone_chip_q1_signal_tagalign_gz_peak_8852	21	.	3.70616	5.15774	2.16213
chr19	53467819	53468706	histone_chip_q1_signal_tagalign_gz_peak_8868	18	.	3.66266	4.80667	1.88157
chr19	53518827	53520627	histone_chip_q1_signal_tagalign_gz_peak_8879	73	.	5.18602	11.3643	7.37689
chr19	53648090	53648370	histone_chip_q1_signal_tagalign_gz_peak_8904	13	.	3.32327	4.05571	1.33963
chr19	55703753	55704760	histone_chip_q1_signal_tagalign_gz_peak_8934	12	.	3.06372	3.85045	1.24522
chr19	56367216	56368139	histone_chip_q1_signal_tagalign_gz_peak_8955	17	.	3.56299	4.64602	1.77272
chr19	56392569	56395638	histone_chip_q1_signal_tagalign_gz_peak_8969	31	.	3.88273	6.46137	3.17342
chr19	56404411	56406276	histone_chip_q1_signal_tagalign_gz_peak_8976	46	.	4.5283	8.28963	4.69162
chr19	56507310	56507838	histone_chip_q1_signal_tagalign_gz_peak_9004	14	.	3.38131	4.1726	1.42112
chr19	56536811	56538409	histone_chip_q1_signal_tagalign_gz_peak_9022	69	.	5.10345	10.8803	6.97167
chr19	56539029	56540644	histone_chip_q1_signal_tagalign_gz_peak_9023	41	.	4.20909	7.73537	4.12643
chr19	56565587	56567290	histone_chip_q1_signal_tagalign_gz_peak_9037	28	.	3.67703	6.03347	2.81778
chr19	56567833	56569879	histone_chip_q1_signal_tagalign_gz_peak_9038	40	.	4.02947	7.44586	4.00351
chr19	56621916	56622988	histone_chip_q1_signal_tagalign_gz_peak_9061	19	.	3.6001	4.85441	1.94886
chr19	56637841	56638338	histone_chip_q1_signal_tagalign_gz_peak_9071	13	.	3.26633	4.00028	1.33505
chr19	56838450	56839134	histone_chip_q1_signal_tagalign_gz_peak_9102	23	.	3.93553	5.43392	2.34171
chr19	57099213	57099555	histone_chip_q1_signal_tagalign_gz_peak_9138	23	.	3.98522	5.44549	2.34387
chr19	57189992	57191400	histone_chip_q1_signal_tagalign_gz_peak_9167	56	.	4.34078	9.45631	5.62879
chr19	57191887	57195488	histone_chip_q1_signal_tagalign_gz_peak_9168	29	.	3.89859	6.16929	2.92874
chr19	57230484	57231192	histone_chip_q1_signal_tagalign_gz_peak_9192	13	.	3.26961	4.01821	1.32309
chr19	57317501	57318118	histone_chip_q1_signal_tagalign_gz_peak_9229	14	.	3.15806	4.16377	1.43947
chr19	57351491	57352242	histone_chip_q1_signal_tagalign_gz_peak_9243	19	.	3.48862	4.84365	1.93053
chr19	57363702	57364780	histone_chip_q1_signal_tagalign_gz_peak_9249	35	.	3.66301	7.00699	3.57653
chr19	57527721	57528753	histone_chip_q1_signal_tagalign_gz_peak_9347	18	.	3.36002	4.68751	1.82087
chr19	57557781	57559634	histone_chip_q1_signal_tagalign_gz_peak_9356	16	.	3.19874	4.4649	1.66056
chr19	57582021	57583430	histone_chip_q1_signal_tagalign_gz_peak_9366	18	.	3.50382	4.72466	1.85559
chr19	57583669	57585757	histone_chip_q1_signal_tagalign_gz_peak_9367	19	.	3.75138	4.95129	1.98663
chr19	57614404	57625425	histone_chip_q1_signal_tagalign_gz_peak_9382	39	.	4.20946	7.44103	3.93071
chr19	57682209	57690492	histone_chip_q1_signal_tagalign_gz_peak_9415	39	.	4.44646	7.50448	3.9568
chr19	57709062	57709262	histone_chip_q1_signal_tagalign_gz_peak_9428	13	.	3.23867	3.92568	1.30112
chr19	57726213	57729106	histone_chip_q1_signal_tagalign_gz_peak_9440	34	.	4.17616	6.80529	3.41313
chr19	57747164	57755960	histone_chip_q1_signal_tagalign_gz_peak_9451	33	.	3.92082	6.71906	3.34378
chr19	57785906	57788437	histone_chip_q1_signal_tagalign_gz_peak_9463	37	.	4.62425	7.21909	3.72765
chr19	57888145	57890792	histone_chip_q1_signal_tagalign_gz_peak_9502	25	.	3.84656	5.67592	2.54639
chr19	57935157	57937462	histone_chip_q1_signal_tagalign_gz_peak_9532	21	.	3.56505	5.11898	2.14214
chr19	57946558	57947702	histone_chip_q1_signal_tagalign_gz_peak_9539	25	.	4.05025	5.74226	2.58544
chr19	58000449	58002576	histone_chip_q1_signal_tagalign_gz_peak_9563	51	.	4.79941	8.96966	5.16994
chr19	58003002	58004913	histone_chip_q1_signal_tagalign_gz_peak_9564	73	.	5.17813	11.3647	7.33091
chr19	58008230	58011248	histone_chip_q1_signal_tagalign_gz_peak_9566	18	.	3.56988	4.7143	1.8306
chr19	58033312	58034587	histone_chip_q1_signal_tagalign_gz_peak_9579	17	.	3.59083	4.59411	1.72707
chr19	58043198	58044104	histone_chip_q1_signal_tagalign_gz_peak_9587	16	.	3.53411	4.51622	1.67055
chr19	58045144	58045514	histone_chip_q1_signal_tagalign_gz_peak_9588	13	.	3.30554	4.02488	1.31959
chr19	58060321	58060692	histone_chip_q1_signal_tagalign_gz_peak_9595	12	.	3.22567	3.8709	1.21292
chr19	58084995	58085493	histone_chip_q1_signal_tagalign_gz_peak_9610	15	.	3.46394	4.31939	1.52596
chr19	58097950	58099808	histone_chip_q1_signal_tagalign_gz_peak_9616	19	.	3.64463	4.88965	1.9531
chr19	58117303	58119714	histone_chip_q1_signal_tagalign_gz_peak_9628	15	.	3.41203	4.32985	1.5472
chr19	58148630	58150516	histone_chip_q1_signal_tagalign_gz_peak_9643	33	.	4.36693	6.72275	3.33294
chr19	58150801	58157718	histone_chip_q1_signal_tagalign_gz_peak_9644	22	.	3.63132	5.28198	2.25245
chr19	58175137	58183240	histone_chip_q1_signal_tagalign_gz_peak_9653	36	.	3.99	6.97888	3.69887
chr19	58183499	58184864	histone_chip_q1_signal_tagalign_gz_peak_9654	64	.	5.02146	10.4363	6.49773
chr19	58203619	58210686	histone_chip_q1_signal_tagalign_gz_peak_9659	29	.	4.08716	6.15146	2.91549
chr19	58210990	58217603	histone_chip_q1_signal_tagalign_gz_peak_9660	24	.	3.71518	5.53298	2.44522
chr19	58226165	58232713	histone_chip_q1_signal_tagalign_gz_peak_9667	39	.	4.27817	7.40762	3.96128
chr19	58439050	58441253	histone_chip_q1_signal_tagalign_gz_peak_9712	24	.	3.7664	5.50814	2.42326
chr1_KI270709v1_random	38800	39031	histone_chip_q1_signal_tagalign_gz_peak_9727	15	.	3.45713	4.37606	1.56568
chr1_KI270709v1_random	40011	40896	histone_chip_q1_signal_tagalign_gz_peak_9728	15	.	3.43281	4.277	1.50005
chr2	263240	263796	histone_chip_q1_signal_tagalign_gz_peak_9737	18	.	3.06028	4.71069	1.84245
chr2	3180511	3181285	histone_chip_q1_signal_tagalign_gz_peak_9748	27	.	3.94982	5.94978	2.75803
chr2	113979603	113980033	histone_chip_q1_signal_tagalign_gz_peak_10673	12	.	3.13458	3.89665	1.26595
chr2	120222600	120222858	histone_chip_q1_signal_tagalign_gz_peak_10693	13	.	2.95749	4.02846	1.34936
chr2	233754968	233755248	histone_chip_q1_signal_tagalign_gz_peak_11214	20	.	3.36323	5.03162	2.06025
chr20	29411226	29411500	histone_chip_q1_signal_tagalign_gz_peak_11686	14	.	3.36338	4.14428	1.4025
chr20	61945590	61945887	histone_chip_q1_signal_tagalign_gz_peak_11966	22	.	3.85319	5.25738	2.21972
chr20	61947518	61947856	histone_chip_q1_signal_tagalign_gz_peak_11967	14	.	3.39427	4.19132	1.43518
chr22	12693297	12693957	histone_chip_q1_signal_tagalign_gz_peak_12121	18	.	3.66717	4.71584	1.81017
chr22	41999171	41999604	histone_chip_q1_signal_tagalign_gz_peak_12168	15	.	3.47503	4.38267	1.56991
chr3	170908926	170909334	histone_chip_q1_signal_tagalign_gz_peak_12782	21	.	3.46606	5.11909	2.12992
chr4	336271	336799	histone_chip_q1_signal_tagalign_gz_peak_12863	14	.	3.4072	4.25952	1.49818
chr4	1250192	1250985	histone_chip_q1_signal_tagalign_gz_peak_12918	14	.	3.36859	4.19359	1.43972
chr5	42951076	42952587	histone_chip_q1_signal_tagalign_gz_peak_13265	20	.	3.44711	4.93349	2.01161
chr5	140786578	140786833	histone_chip_q1_signal_tagalign_gz_peak_13641	17	.	3.55745	4.59759	1.72648
chr5	141344824	141345596	histone_chip_q1_signal_tagalign_gz_peak_13670	15	.	3.47777	4.31055	1.51865
chr5	141371573	141371971	histone_chip_q1_signal_tagalign_gz_peak_13676	15	.	3.46855	4.29425	1.50616
chr5	141398675	141399791	histone_chip_q1_signal_tagalign_gz_peak_13679	19	.	3.64732	4.81679	1.90154
chr5	141420725	141421492	histone_chip_q1_signal_tagalign_gz_peak_13683	11	.	3.21467	3.83226	1.18645
chr5	178896454	178896695	histone_chip_q1_signal_tagalign_gz_peak_13934	13	.	3.27934	4.06128	1.35794
chr5	179024009	179025751	histone_chip_q1_signal_tagalign_gz_peak_13952	20	.	3.67166	5.01041	2.04201
chr5	179060678	179061603	histone_chip_q1_signal_tagalign_gz_peak_13960	20	.	3.75507	5.03695	2.06223
chr7	259990	261227	histone_chip_q1_signal_tagalign_gz_peak_14296	13	.	3.34291	4.12947	1.39362
chr7	5071100	5072053	histone_chip_q1_signal_tagalign_gz_peak_14410	23	.	3.9409	5.47661	2.39084
chr7	6652267	6652791	histone_chip_q1_signal_tagalign_gz_peak_14422	16	.	3.52425	4.45022	1.62017
chr7	16399187	16400065	histone_chip_q1_signal_tagalign_gz_peak_14465	17	.	3.33569	4.56358	1.72889
chr7	99543048	99544173	histone_chip_q1_signal_tagalign_gz_peak_14994	19	.	3.6063	4.81516	1.90877
chr7	156639556	156639872	histone_chip_q1_signal_tagalign_gz_peak_15290	14	.	2.91825	4.1317	1.43442
chr8	650127	650341	histone_chip_q1_signal_tagalign_gz_peak_15348	18	.	3.71659	4.80742	1.87493
chr8	41829115	41829346	histone_chip_q1_signal_tagalign_gz_peak_15588	13	.	3.04815	3.95855	1.31013
chr8	85655693	85656017	histone_chip_q1_signal_tagalign_gz_peak_15702	19	.	3.34651	4.82331	1.90607
chr8	141308934	141309818	histone_chip_q1_signal_tagalign_gz_peak_15993	27	.	3.39874	5.85737	2.70472
chr8	143073216	143073435	histone_chip_q1_signal_tagalign_gz_peak_16039	22	.	3.64829	5.20803	2.20262
chr8	144125527	144126147	histone_chip_q1_signal_tagalign_gz_peak_16066	128	.	6.33426	17.4283	12.8339
chr8	144600242	144600442	histone_chip_q1_signal_tagalign_gz_peak_16075	14	.	3.43326	4.27322	1.4922
chr8	144687011	144687303	histone_chip_q1_signal_tagalign_gz_peak_16090	18	.	3.25132	4.7261	1.8548
chr8	144699694	144700656	histone_chip_q1_signal_tagalign_gz_peak_16096	32	.	4.15927	6.5482	3.20549
chr8	144712984	144715906	histone_chip_q1_signal_tagalign_gz_peak_16102	22	.	3.84486	5.30802	2.276
chr9	92837341	92837821	histone_chip_q1_signal_tagalign_gz_peak_16523	13	.	3.19279	4.06253	1.38546
chr9	134501147	134501519	histone_chip_q1_signal_tagalign_gz_peak_17016	14	.	3.26513	4.12325	1.40743
chrX	363285	363623	histone_chip_q1_signal_tagalign_gz_peak_17179	20	.	3.74075	5.04869	2.07189
chrX	2186264	2186730	histone_chip_q1_signal_tagalign_gz_peak_17217	43	.	4.46068	8.01556	4.3624
chrX	10117426	10117747	histone_chip_q1_signal_tagalign_gz_peak_17231	19	.	3.71064	4.86059	1.93525
