chr6	11294002	11294485	1	 complete_novel
chr6	28426405	28426603	1	 partial_novel
chr6	29888582	29943383	4	 complete_novel
chr6	29889431	29943532	1	 complete_novel
chr6	29944136	30007417	1	 complete_novel
chr6	31271142	31356236	7	 complete_novel
chr6	31271613	31356343	1	 complete_novel
chr6	32519419	32554739	1	 complete_novel
chr6	32665023	33080777	1	 complete_novel
chr6	36745515	36746143	1	 partial_novel
chr6	36764250	36766294	1	 complete_novel
chr6	42264871	42265750	1	 partial_novel
chr6	89343756	89355002	1	 partial_novel
chr6	101714841	101715195	1	 complete_novel
chr6	109145662	109146757	1	 partial_novel
chr6	111363978	111364943	1	 partial_novel
chr6	112174739	112273466	1	 complete_novel
chr6	135168800	135174261	1	 complete_novel
chr6_GL000251V2_ALT	3630257	3630496	2	 complete_novel
chr6_GL000251V2_ALT	4487992	4492521	7	 complete_novel
chr6_GL000251V2_ALT	4492785	4496735	6	 complete_novel
chr6_GL000251V2_ALT	4497017	4497564	7	 complete_novel
chr6_GL000251V2_ALT	4497675	4498004	6	 complete_novel
chr6_GL000251V2_ALT	4498028	4498324	10	 complete_novel
chr6_GL000251V2_ALT	4497692	4498004	1	 complete_novel
chr6_GL000252V2_ALT	2528279	2528866	23	 complete_novel
chr6_GL000252V2_ALT	2529142	2529388	10	 complete_novel
chr6_GL000253V2_ALT	2579531	2580118	1	 complete_novel
chr6_GL000253V2_ALT	2580145	2664067	1	 complete_novel
chr6_GL000253V2_ALT	2580394	2665298	2	 complete_novel
chr6_GL000253V2_ALT	2664204	2664779	14	 complete_novel
chr6_GL000254V2_ALT	2611901	2612065	8	 complete_novel
chr6_GL000254V2_ALT	2612113	2612220	22	 complete_novel
chr6_GL000254V2_ALT	2612253	2612692	26	 complete_novel
chr6_GL000254V2_ALT	2612812	2612933	31	 complete_novel
chr6_GL000254V2_ALT	2614072	2614317	9	 complete_novel
chr6_GL000254V2_ALT	2614587	2614717	10	 complete_novel
chr6_GL000254V2_ALT	2697575	2698150	31	 complete_novel
chr6_GL000254V2_ALT	2698941	2699070	17	 complete_novel
chr6_GL000255V2_ALT	3715685	3780128	6	 complete_novel
chr6_GL000255V2_ALT	3780152	3780627	6	 complete_novel
chr6_GL000256V2_ALT	1240839	1241080	14	 complete_novel
chr6_GL000256V2_ALT	3853363	3985146	1	 complete_novel
chr6_GL000256V2_ALT	4062305	4063749	6	 complete_novel
chr7	2230064	2230548	1	 partial_novel
chr7	5379224	5527623	1	 complete_novel
chr7	6054704	6105751	1	 partial_novel
chr7	18495854	18495957	1	 partial_novel
chr7	30366295	30370953	1	 partial_novel
chr7	32580890	32582869	1	 partial_novel
chr7	40062923	40063022	1	 partial_novel
chr7	72945669	73300512	1	 complete_novel
chr7	73684000	73686635	1	 partial_novel
chr7	74160680	74195345	1	 complete_novel
chr7	100218641	100345968	1	 partial_novel
chr7	114923314	114942274	1	 partial_novel
chr7	133067178	133070141	1	 partial_novel
chr7	137916885	137917008	1	 complete_novel
chr7	158641554	158644287	1	 partial_novel
chr7_KI270803V1_ALT	820264	824013	1	 complete_novel
chr8	33507321	33509748	1	 partial_novel
chr8	53956051	53958269	1	 partial_novel
chr8	66430063	66430122	1	 complete_novel
chr8	73291632	73291759	1	 complete_novel
chr8	81717276	81718181	1	 partial_novel
chr9	5604935	5608940	1	 complete_novel
chr9	20658826	20673619	1	 partial_novel
chr9	36966724	37002452	1	 partial_novel
chr9	75111966	75117503	1	 partial_novel
chr9	81648249	81744350	1	 complete_novel
chr9	93068151	93069034	1	 complete_novel
chr9	94259345	94261226	1	 partial_novel
chr9	96356701	96360153	1	 partial_novel
chr9	111661715	111664536	48	 partial_novel
chr9	111664589	111666814	48	 partial_novel
chr9	120909470	120911335	1	 partial_novel
chr9	129994958	129995308	1	 partial_novel
chr9	131636082	131638634	1	 partial_novel
chr9	136461274	136462993	1	 partial_novel
chr10	26368974	26381902	1	 complete_novel
chr10	45849481	45849930	1	 complete_novel
chr10	67941000	67954594	1	 partial_novel
chr10	88285506	88287641	1	 partial_novel
chr10	91227560	91227823	1	 complete_novel
chr10	98445413	98446376	1	 partial_novel
chr10	101539715	101550698	1	 partial_novel
chr10	120859064	120860108	1	 partial_novel
chr11	865520	865693	1	 partial_novel
chr11	14295855	14325164	1	 partial_novel
chr11	70362488	70367259	1	 partial_novel
chr11	74933908	74936883	1	 partial_novel
chr11	106235064	106310785	1	 complete_novel
chr11	108726816	108731537	1	 partial_novel
chr11	119105420	119369960	1	 complete_novel
chr11	121452828	121470006	1	 partial_novel
chr12	6536531	6538225	1	 complete_novel
chr12	6967771	7038376	1	 complete_novel
chr12	23896024	24231138	1	 partial_novel
chr12	26445130	26475295	1	 partial_novel
chr12	26701231	26711172	1	 partial_novel
chr12	46370846	46371177	1	 partial_novel
chr12	49128067	49273084	1	 partial_novel
chr12	54981958	54983993	1	 partial_novel
chr12	57322212	57395748	1	 partial_novel
chr12	68849631	68849710	1	 complete_novel
chr12	92335113	92337464	1	 partial_novel
chr12	103775725	104035198	1	 complete_novel
chr12	108563983	108564059	1	 partial_novel
chr12	111871133	111880446	1	 partial_novel
chr12	120108467	120117773	1	 partial_novel
chr12	124911822	124912734	1	 complete_novel
chr12	124912506	124912734	12	 complete_novel
chr12	124912883	124913111	10	 complete_novel
chr13	27430621	27432543	1	 partial_novel
chr13	30372965	30373890	1	 partial_novel
chr13	33055315	33056091	1	 partial_novel
chr13	45338724	45339530	1	 complete_novel
chr13	45341326	45344328	1	 partial_novel
chr14	22531998	22547505	3	 complete_novel
chr14	22534503	22547505	1	 complete_novel
chr14	71047984	71048989	1	 partial_novel
chr14	77822518	77836451	1	 partial_novel
chr14	82015746	82028685	1	 partial_novel
chr14	105741947	105769711	1	 complete_novel
chr14	106277041	106737396	1	 complete_novel
chr14_KI270726V1_RANDOM	26126	26229	9	 complete_novel
chr14_KI270846V1_ALT	851776	851877	35	 complete_novel
chr14_KI270846V1_ALT	1253667	1253753	3	 complete_novel
chr15	34139030	34140576	1	 complete_novel
chr15	38490373	38500102	1	 partial_novel
chr15	44717669	44717777	1	 complete_novel
chr15	63264546	63557014	1	 complete_novel
chr15	63666472	63669153	1	 partial_novel
chr15	74596918	74596969	1	 partial_novel
chr15	78939171	78944907	1	 partial_novel
chr15	101389564	101392285	1	 partial_novel
chr15_KI270849V1_ALT	159625	163694	1	 complete_novel
chr16	2758547	2758987	1	 partial_novel
chr16	2830497	2830693	1	 partial_novel
chr16	21321529	21588534	1	 complete_novel
chr16	22309510	22313624	1	 partial_novel
chr16	30188555	30188859	1	 partial_novel
chr16	85674441	85683267	1	 complete_novel
chr17	4790439	4940967	1	 complete_novel
chr17	7311121	7311351	1	 complete_novel
chr17	7390222	7513089	1	 complete_novel
chr17	8827291	8828111	1	 partial_novel
chr17	16937786	16938064	1	 complete_novel
chr17	21315045	21772911	1	 complete_novel
chr17	28704843	28712225	1	 partial_novel
chr17	43000059	43002878	1	 partial_novel
chr17	44936358	44947216	1	 partial_novel
chr17	58610492	58709858	1	 partial_novel
chr17	67722292	67722579	1	 partial_novel
chr17	69517297	69517499	1	 partial_novel
chr17	76472747	76473013	1	 complete_novel
chr17	78709732	78733663	1	 partial_novel
chr17_GL000205V2_RANDOM	129626	136473	1	 complete_novel
chr18	2978897	2979009	1	 complete_novel
chr18	9583132	9595036	1	 complete_novel
chr18	12641021	12657529	1	 partial_novel
chr18	34019601	34037787	1	 partial_novel
chr18	58723251	58726269	1	 partial_novel
chr18	58964251	58966419	1	 partial_novel
chr18	69910602	69946733	1	 partial_novel
chr19	11178720	11179723	1	 partial_novel
chr19	12111372	12111599	1	 complete_novel
chr19	16119348	16121749	1	 partial_novel
chr19	18173577	18173803	1	 partial_novel
chr19	18280752	18415409	1	 complete_novel
chr19	35893167	35895979	1	 partial_novel
chr19	52952622	52952750	1	 partial_novel
chr19_KI270866V1_ALT	41753	42760	1	 complete_novel
chr20	10412574	10413795	1	 partial_novel
chr20	34105545	34106213	1	 partial_novel
chr20	45952760	45953688	1	 partial_novel
chr20	53583168	53594106	1	 partial_novel
chr20	57409107	57409167	1	 complete_novel
chr22	20118634	20119012	1	 partial_novel
chr22	22759207	22904987	8	 complete_novel
chr22	22759206	22893776	2	 complete_novel
chr22	22899655	22900975	3	 complete_novel
chr22	22906553	22919750	1	 complete_novel
chr22	29205321	29205470	2	 complete_novel
chr22	36143644	36145472	1	 partial_novel
chr22	36929807	36930214	1	 partial_novel
chrX	46651195	46653608	1	 partial_novel
chrX	51816083	51819351	1	 partial_novel
chrX	55159228	55160800	1	 partial_novel
chrX	70456102	70473612	1	 partial_novel
chrX	103918460	103918659	1	 partial_novel
chrX	104157150	104162760	1	 complete_novel
chrUN_GL000195V1	138140	173965	1	 complete_novel
