2.4774	1544	LOC115076416 [nr]	AMEX60DD051098	chr8p:381276339
2.4618	3763	AMEX60DD024852	AMEX60DD024852	chr2q:882854474
2.4618	3763	AMEX60DD024853	AMEX60DD024853	chr2q:882856536
2.4421	3777	DR999_PMT09641 [nr]|IRX4 [hs]	AMEX60DD038689	chr5p:1183557828
2.4421	3777	AMEX60DD038690	AMEX60DD038690	chr5p:1183679397
2.4296	2091	LOC102354477 [nr]|EPAS1 [hs]	AMEX60DD024970	chr2q:916845248

[Intestine]
6.8795	204	AMEX60DD041336	AMEX60DD041336	chr6p:20778468
5.6704	714	AMEX60DD042524	AMEX60DD042524	chr6p:665453361
5.5187	388	C7	AMEX60DD041970	chr6p:363448891
5.4468	230	AMEX60DD018731	AMEX60DD018731	chr1q:824360747
5.2571	238	AMEX60DD042131	AMEX60DD042131	chr6p:445979858
5.1058	5567	LOC101526436 [nr]|ZNF510 [hs]	AMEX60DD041190	chr6p:3663977
4.9511	267	AMEX60DD031465	AMEX60DD031465	chr3q:1307491588
4.7241	529	MRPL4	AMEX60DD031868	chr3q:1438162363
3.5495	3128	LOC114789635 [nr]	AMEX60DD036680	chr4q:1206877198
3.5124	213	LOC107112699 [nr]|IGLV [hs]	AMEX60DD000278	chr10p:117185034
3.4782	2882	LOC115458333 [nr]|TM4SF1 [hs]	AMEX60DD013101	chr1p:178309120
3.4656	388	CREB3L3	AMEX60DD014293	chr1p:473425255
3.4465	1642	APOA4	AMEX60DD053941	chr9p:175571916
3.4209	240	AMEX60DD036671	AMEX60DD036671	chr4q:1206358377
3.3715	3467	ACTB [hs]	AMEX60DD025721	chr2q:1188547225
3.2254	400	ACE [nr]	AMEX60DD009707	chr13q:149868120
3.1954	1829	APOA4.S [nr]|APOA4 [hs]	AMEX60DD053942	chr9p:175572148
3.1176	2538	LOC114667284 [nr]|APOA4 [hs]	AMEX60DD018142	chr1q:536205589
3.0707	6994	FABP1 [hs]	AMEX60DD046133	chr6q:1435727765
3.0671	2763	ZNF432 [nr]|ZNF268 [hs]	AMEX60DD041199	chr6p:4049142
3.0650	3894	FABP2	AMEX60DD044221	chr6q:218315737
3.0541	264	AMEX60DD041240	AMEX60DD041240	chr6p:6401129
2.9392	2387	SLC6A19	AMEX60DD038813	chr5p:1271429760
2.9370	263	SVIP	AMEX60DD004984	chr11q:486765989
2.9360	380	AMEX60DD037166	AMEX60DD037166	chr5p:190601987
2.9360	380	AMEX60DD037167	AMEX60DD037167	chr5p:190616635
2.9250	2583	LOC115479234 [nr]|ALPI [hs]	AMEX60DD003065	chr10q:454854518
2.9180	2728	APOB	AMEX60DD033071	chr4p:293580321
2.9140	2304	AMEX60DD030141	AMEX60DD030141	chr3q:670491800
2.8973	4793	LOC115075658 [nr]	AMEX60DD026007	chr2q:1312760959

[Kidney]
10.2958	2754	AMEX60DD026638	AMEX60DD026638	chr3p:108241307
8.8079	877	LOC114595149 [nr]	AMEX60DD026624	chr3p:104319107
8.0414	230	OR6B3 [hs]	AMEX60DD026510	chr3p:70409380
7.3956	2193	AMEX60DD026637	AMEX60DD026637	chr3p:108115779
7.3251	701	AMEX60DD026606	AMEX60DD026606	chr3p:101531540
6.8676	340	AMEX60DD026623	AMEX60DD026623	chr3p:103716168
6.8040	165	AMEX60DD038736	AMEX60DD038736	chr5p:1224637529
6.6494	131	LOC102937978 [nr]|HERC3 [hs]	AMEX60DD044003	chr6q:84798538
6.6323	1465	AMEX60DD010965	AMEX60DD010965	chr13q:478330203
6.4298	622	AMEX60DD010905	AMEX60DD010905	chr13q:468139049
6.3135	455	AMEX60DD026506	AMEX60DD026506	chr3p:69412517
5.8116	819	AMEX60DD026642	AMEX60DD026642	chr3p:109017339
5.7610	826	AMEX60DD026614	AMEX60DD026614	chr3p:102148453
5.7568	831	LOC115457562 [nr]|KLRF1 [hs]	AMEX60DD026587	chr3p:96678047
5.7557	2642	LOC103592445 [nr]	AMEX60DD010966	chr13q:478370483
5.7557	2642	AMEX60DD010967	AMEX60DD010967	chr13q:478371435
5.4847	426	AMEX60DD026514	AMEX60DD026514	chr3p:71493435
5.4382	559	ORF2P [nr]	AMEX60DD026625	chr3p:104473028
5.2000	260	AMEX60DD026509	AMEX60DD026509	chr3p:69788103
5.1676	166	EOD39_3890 [nr]|HERC5 [hs]	AMEX60DD044005	chr6q:86407898
4.9678	170	AMEX60DD026505	AMEX60DD026505	chr3p:68422713
4.9221	694	AMEX60DD026610	AMEX60DD026610	chr3p:101922655
4.9188	442	AMEX60DD026594	AMEX60DD026594	chr3p:98283415
4.5494	441	OR1F1 [hs]	AMEX60DD026508	chr3p:69770350
4.5110	218	AMEX60DD010942	AMEX60DD010942	chr13q:475520035
4.3492	320	AMEX60DD026589	AMEX60DD026589	chr3p:97591391
4.2929	193	AMEX60DD026604	AMEX60DD026604	chr3p:101429993
4.2505	316	PARPI_0028925 [nr]	AMEX60DD026611	chr3p:102013450
4.1929	548	AMEX60DD010941	AMEX60DD010941	chr13q:475514615
4.1077	567	AMEX60DD026605	AMEX60DD026605	chr3p:101496774

[Limb]
10.1391	3804	AMEX60DD026638	AMEX60DD026638	chr3p:108241307
8.6766	1233	LOC114595149 [nr]	AMEX60DD026624	chr3p:104319107
8.0111	347	OR6B3 [hs]	AMEX60DD026510	chr3p:70409380
7.4313	1162	AMEX60DD026606	AMEX60DD026606	chr3p:101531540
7.4081	762	AMEX60DD026623	AMEX60DD026623	chr3p:103716168
7.2710	311	LOC102937978 [nr]|HERC3 [hs]	AMEX60DD044003	chr6q:84798538
7.2634	3081	AMEX60DD026637	AMEX60DD026637	chr3p:108115779
6.9009	272	AMEX60DD038736	AMEX60DD038736	chr5p:1224637529
6.8310	2589	AMEX60DD010965	AMEX60DD010965	chr13q:478330203
6.6539	1119	AMEX60DD010905	AMEX60DD010905	chr13q:468139049
6.3698	1940	AMEX60DD026614	AMEX60DD026614	chr3p:102148453
6.3545	721	AMEX60DD026506	AMEX60DD026506	chr3p:69412517
5.9128	4536	LOC103592445 [nr]	AMEX60DD010966	chr13q:478370483
5.9128	4536	AMEX60DD010967	AMEX60DD010967	chr13q:478371435
5.7241	1251	LOC115457562 [nr]|KLRF1 [hs]	AMEX60DD026587	chr3p:96678047
5.6959	1164	AMEX60DD026642	AMEX60DD026642	chr3p:109017339
5.4988	322	EOD39_3890 [nr]|HERC5 [hs]	AMEX60DD044005	chr6q:86407898
5.2585	760	ORF2P [nr]	AMEX60DD026625	chr3p:104473028
5.1958	825	AMEX60DD026594	AMEX60DD026594	chr3p:98283415
5.1943	399	AMEX60DD026509	AMEX60DD026509	chr3p:69788103
5.0371	481	AMEX60DD026514	AMEX60DD026514	chr3p:71493435
4.7354	939	AMEX60DD026610	AMEX60DD026610	chr3p:101922655
4.7225	389	AMEX60DD010942	AMEX60DD010942	chr13q:475520035
4.6831	215	AMEX60DD026505	AMEX60DD026505	chr3p:68422713
4.4271	624	OR1F1 [hs]	AMEX60DD026508	chr3p:69770350
4.3337	1016	AMEX60DD026643	AMEX60DD026643	chr3p:109117449
4.3173	920	AMEX60DD010941	AMEX60DD010941	chr13q:475514615
4.1656	909	AMEX60DD026605	AMEX60DD026605	chr3p:101496774
4.1287	423	AMEX60DD026589	AMEX60DD026589	chr3p:97591391
4.1213	264	AMEX60DD026604	AMEX60DD026604	chr3p:101429993

[Liver]
7.2405	149	AMEX60DD041336	AMEX60DD041336	chr6p:20778468
5.1811	5092	AMEX60DD009799	AMEX60DD009799	chr13q:188889905
5.1351	169	C7	AMEX60DD041970	chr6p:363448891
5.1207	123	AMEX60DD042131	AMEX60DD042131	chr6p:445979858
5.1047	103	AMEX60DD018731	AMEX60DD018731	chr1q:824360747
5.1032	274	AMEX60DD042524	AMEX60DD042524	chr6p:665453361
4.8562	2665	LOC101526436 [nr]|ZNF510 [hs]	AMEX60DD041190	chr6p:3663977
4.7396	131	AMEX60DD031465	AMEX60DD031465	chr3q:1307491588
4.5412	265	MRPL4	AMEX60DD031868	chr3q:1438162363
4.0171	2179	LOC109642750 [nr]	AMEX60DD045097	chr6q:754880284
3.7653	1936	AMEX60DD045100	AMEX60DD045100	chr6q:755406230
3.7276	1983	FETUB.S [nr]|FETUB [hs]	AMEX60DD001679	chr10p:788990431
3.6324	158	AMEX60DD036671	AMEX60DD036671	chr4q:1206358377
3.5220	1603	FETUB [nr]	AMEX60DD001680	chr10p:789016212
3.5147	1749	AMEX60DD010412	AMEX60DD010412	chr13q:390613555
3.4947	1861443	CYTB	AMEX60DD020306	chr2p:59530451
3.4947	1861443	CYTB	AMEX60DD020307	chr2p:59531252
3.4947	1861443	ND5 [nr]	AMEX60DD020308	chr2p:59532022
3.4947	1861443	ND5	AMEX60DD020309	chr2p:59532976
3.4947	1861443	ND4	AMEX60DD020310	chr2p:59534787
3.4947	1861443	COX1	AMEX60DD020311	chr2p:59536624
3.4738	1098	AMEX60DD015905	AMEX60DD015905	chr1p:1082512217
3.4692	455048	D9C73_028514 [nr]	AMEX60DD046986	chr7p:90544205
3.4555	1738	AMEX60DD015731	AMEX60DD015731	chr1p:1023595706
3.4375	2688	G6PC.1.S [nr]|G6PC [hs]	AMEX60DD009801	chr13q:189096455
3.4375	2688	AMEX60DD009803	AMEX60DD009803	chr13q:189159981
3.3986	765	TAT	AMEX60DD016957	chr1q:23192101
3.3882	111	LOC107112699 [nr]|IGLV [hs]	AMEX60DD000278	chr10p:117185034
3.3804	1382540	ND5	AMEX60DD041810	chr6p:260340490
3.3804	1382540	CYTB	AMEX60DD041811	chr6p:260341841

[Lung]
6.9249	5169	AMEX60DD010940	AMEX60DD010940	chr13q:475501264
4.2605	509	LOC108713211 [nr]|SLC5A8 [hs]	AMEX60DD008350	chr12q:827663359
4.2579	1147	LOC103592445 [nr]	AMEX60DD010966	chr13q:478370483
4.2579	1147	AMEX60DD010967	AMEX60DD010967	chr13q:478371435
3.9101	601	AMEX60DD010960	AMEX60DD010960	chr13q:477646009
3.8065	274	AMEX60DD010965	AMEX60DD010965	chr13q:478330203
3.5094	208	CD1C [hs]	AMEX60DD010968	chr13q:478587715
3.4446	482	AMEX60DD010959	AMEX60DD010959	chr13q:477584297
3.2969	682	AMEX60DD010958	AMEX60DD010958	chr13q:477484507
3.2949	6685	HB-B [nr]|HBD [hs]	AMEX60DD026264	chr2q:1400714528
3.2426	1201	AMEX60DD029317	AMEX60DD029317	chr3q:338872842
3.2426	1201	AMEX60DD029318	AMEX60DD029318	chr3q:338877400
3.1771	115	AMEX60DD010942	AMEX60DD010942	chr13q:475520035
3.1527	248	AMEX60DD010853	AMEX60DD010853	chr13q:464392006
3.1379	2241	LOC115095564 [nr]|SFTPA2B [hs]	AMEX60DD052274	chr8q:259080311
3.0862	277	LOC115457718 [nr]|TPRG1L [hs]	AMEX60DD026803	chr3p:151076856
3.0531	321	AMEX60DD010941	AMEX60DD010941	chr13q:475514615
3.0366	523	LOC114595149 [nr]	AMEX60DD010954	chr13q:477204339
3.0147	6504	AMEX60DD021526	AMEX60DD021526	chr2p:647254545
3.0147	6504	HBG1 [hs]	AMEX60DD021527	chr2p:647257139
3.0147	6504	AMEX60DD021528	AMEX60DD021528	chr2p:647261303
3.0079	309	LOC115458290 [nr]|ZAN [hs]	AMEX60DD012815	chr1p:95083533
2.9810	258	AMEX60DD047241	AMEX60DD047241	chr7p:215381861
2.9163	4520	AMEX60DD054837	AMEX60DD054837	chr9q:111920342
2.8849	2277	N/A	AMEX60DD010962	chr13q:477679029
2.7945	3225	AMEX60DD026266	AMEX60DD026266	chr2q:1400791048
2.6311	223	COL5A3 [nr]	AMEX60DD031840	chr3q:1427709317
2.6293	2838	SLC35F5	AMEX60DD055991	chr9q:714099770
2.5143	632	AMEX60DD010961	AMEX60DD010961	chr13q:477664063
2.4960	595	AMEX60DD036751	AMEX60DD036751	chr5p:4886038

[Pancreas]
7.3324	559	AMEX60DD041336	AMEX60DD041336	chr6p:20778468
5.4580	744	C7	AMEX60DD041970	chr6p:363448891
5.2596	15362	AMEX60DD009152	AMEX60DD009152	chr13p:222078403
5.2413	471	AMEX60DD042131	AMEX60DD042131	chr6p:445979858
4.9188	319	AMEX60DD018731	AMEX60DD018731	chr1q:824360747
4.5579	660	AMEX60DD042524	AMEX60DD042524	chr6p:665453361
4.3915	9388	AMEX60DD002133	AMEX60DD002133	chr10p:1035735339
4.3428	11283	AMEX60DD015655	AMEX60DD015655	chr1p:996139021
4.0899	8321	LOC116098373 [nr]	AMEX60DD029630	chr3q:457534052
4.0432	21502	SYCN	AMEX60DD024310	chr2q:626914184
3.9818	5105	LOC101526436 [nr]|ZNF510 [hs]	AMEX60DD041190	chr6p:3663977
3.9574	268	AMEX60DD031465	AMEX60DD031465	chr3q:1307491588
3.9262	568	LOC107112699 [nr]|IGLV [hs]	AMEX60DD000278	chr10p:117185034
3.7956	11829	CELA1 [nr]	AMEX60DD029629	chr3q:457527312
3.7721	5345	LOC108803689 [nr]|PGLYRP1 [hs]	AMEX60DD022949	chr2p:1365245808
3.6139	549	AMEX60DD036671	AMEX60DD036671	chr4q:1206358377
3.6087	488	MRPL4	AMEX60DD031868	chr3q:1438162363
3.5487	4471	AMEX60DD008046	AMEX60DD008046	chr12q:682084645
3.5108	7461	CEL	AMEX60DD050451	chr8p:63490416
3.4582	7894	LOC115478702 [nr]|CPA1 [hs]	AMEX60DD008045	chr12q:682030869
3.4047	4674	LOC108248653 [nr]|CTRB1 [hs]	AMEX60DD015608	chr1p:974713264
3.1921	3301	LOC115457932 [nr]	AMEX60DD026418	chr3p:27979099
3.1404	5025	LOC108715072 [nr]|CTRB2 [hs]	AMEX60DD015656	chr1p:996142679
3.1187	7174	LOC115095335 [nr]|CTRL [hs]	AMEX60DD015584	chr1p:970416626
3.0707	1805	LOC115073681 [nr]|ENDOD1 [hs]	AMEX60DD041307	chr6p:15301808
3.0610	1991	LOC115074466 [nr]|CHIA [hs]	AMEX60DD009154	chr13p:222335618
2.9790	4788	CTRL [hs]	AMEX60DD015581	chr1p:970083265
2.9577	494	AMEX60DD041240	AMEX60DD041240	chr6p:6401129
2.8733	12228	LOC115457932 [nr]|PRSS3 [hs]	AMEX60DD026417	chr3p:27859619
2.8038	5484	LOC115095335 [nr]|CTRL [hs]	AMEX60DD015585	chr1p:970522844

[Prostate]
11.0510	6072	AMEX60DD026638	AMEX60DD026638	chr3p:108241307
9.0382	1344	LOC114595149 [nr]	AMEX60DD026624	chr3p:104319107
