[Bladder]
6.6433	335	AMEX60DD026623	AMEX60DD026623	chr3p:103716168
6.3579	1104	AMEX60DD010905	AMEX60DD010905	chr13q:468139049
6.2262	1475	AMEX60DD010965	AMEX60DD010965	chr13q:478330203
6.1976	1464	LOC115457562 [nr]|KLRF1 [hs]	AMEX60DD026587	chr3p:96678047
6.0940	308	EOD39_3890 [nr]|HERC5 [hs]	AMEX60DD044005	chr6q:86407898
5.9402	2947	AMEX60DD010967	AMEX60DD010967	chr13q:478371435
5.9034	410	AMEX60DD026509	AMEX60DD026509	chr3p:69788103
5.8694	1378	AMEX60DD026610	AMEX60DD026610	chr3p:101922655
5.7905	1101	AMEX60DD026642	AMEX60DD026642	chr3p:109017339
5.7399	266	AMEX60DD026505	AMEX60DD026505	chr3p:68422713
5.5527	800	AMEX60DD026594	AMEX60DD026594	chr3p:98283415
5.5390	593	AMEX60DD026514	AMEX60DD026514	chr3p:71493435
5.5070	1083	AMEX60DD026614	AMEX60DD026614	chr3p:102148453
5.1391	450	AMEX60DD010942	AMEX60DD010942	chr13q:475520035
5.0455	586	OR1F1 [hs]	AMEX60DD026508	chr3p:69770350
4.9631	552	AMEX60DD026589	AMEX60DD026589	chr3p:97591391
4.9450	407	AMEX60DD026604	AMEX60DD026604	chr3p:101429993
4.6281	953	AMEX60DD026605	AMEX60DD026605	chr3p:101496774
4.3694	708	AMEX60DD044571	AMEX60DD044571	chr6q:396882018
4.2195	888	AMEX60DD010941	AMEX60DD010941	chr13q:475514615
4.2121	802	AMEX60DD026643	AMEX60DD026643	chr3p:109117449
4.1407	828	AMEX60DD010960	AMEX60DD010960	chr13q:477646009
4.1225	730	AMEX60DD010940	AMEX60DD010940	chr13q:475501264
4.0642	322	AMEX60DD026590	AMEX60DD026590	chr3p:97804731
4.0503	567	AMEX60DD026615	AMEX60DD026615	chr3p:102362638
3.9760	275	AMEX60DD026613	AMEX60DD026613	chr3p:102069165
3.9600	248	CD1C [hs]	AMEX60DD010968	chr13q:478587715
3.9301	248	AMEX60DD026567	AMEX60DD026567	chr3p:92132535
3.8810	640	AMEX60DD026583	AMEX60DD026583	chr3p:95831031
3.8213	468	MR1 [hs]	AMEX60DD010943	chr13q:475611119
3.8023	625	AMEX60DD010855	AMEX60DD010855	chr13q:464482379
3.7670	594	AMEX60DD026633	AMEX60DD026633	chr3p:107798447
3.6577	522	TPRA1	AMEX60DD023396	chr2q:111464137

[Cloaca]
6.5321	162	AMEX60DD041336	AMEX60DD041336	chr6p:20778468
5.0363	536	AMEX60DD042524	AMEX60DD042524	chr6p:665453361
5.0185	230	AMEX60DD042131	AMEX60DD042131	chr6p:445979858
4.7114	4191	LOC101526436 [nr]|ZNF510 [hs]	AMEX60DD041190	chr6p:3663977
4.6037	479	MRPL4	AMEX60DD031868	chr3q:1438162363
4.5898	198	C7	AMEX60DD041970	chr6p:363448891
4.3547	119	AMEX60DD018731	AMEX60DD018731	chr1q:824360747
4.2100	181	AMEX60DD031465	AMEX60DD031465	chr3q:1307491588
3.7062	2267	AMEX60DD007314	AMEX60DD007314	chr12q:242184365
3.7062	2267	AMEX60DD007313	AMEX60DD007313	chr12q:242179887
3.5304	3425	CLDN18.S [nr]|CLDN18 [hs]	AMEX60DD002375	chr10q:83869827
3.4033	1675	AMEX60DD004453	AMEX60DD004453	chr11q:215833109
3.3361	3456	LOC115469338 [nr]|GKN1 [hs]	AMEX60DD001408	chr10p:611419623
3.0217	2052	AMEX60DD006732	AMEX60DD006732	chr12p:264495453
2.9981	278	SVIP	AMEX60DD004984	chr11q:486765989
2.8601	437	AMEX60DD037167	AMEX60DD037167	chr5p:190616635
2.8601	437	AMEX60DD037166	AMEX60DD037166	chr5p:190601987
2.8520	145	LOC107112699 [nr]|IGLV [hs]	AMEX60DD000278	chr10p:117185034
2.8416	3107	AMEX60DD001411	AMEX60DD001411	chr10p:612025057
2.7935	1062	LOC115074467 [nr]|CHIA [hs]	AMEX60DD009144	chr13p:221307000
2.7571	1718	CHIA	AMEX60DD009138	chr13p:220970766
2.7228	871	AMEX60DD053584	AMEX60DD053584	chr9p:51288512
2.6635	4845	GATA5	AMEX60DD026945	chr3p:201935825
2.5532	1918	ZNF432 [nr]|ZNF268 [hs]	AMEX60DD041199	chr6p:4049142
2.5520	4823	SOX2	AMEX60DD001640	chr10p:771056786
2.5277	1164	LOC115074464 [nr]|CHIA [hs]	AMEX60DD009134	chr13p:220699783
2.4997	1269	AMEX60DD026756	AMEX60DD026756	chr3p:138667410
2.4681	2392	CARNS1	AMEX60DD007312	chr12q:241944323
2.4681	156	AMEX60DD036671	AMEX60DD036671	chr4q:1206358377
2.4265	715	UBN1	AMEX60DD026243	chr2q:1393619536
2.4187	118	LOC108713211 [nr]|SLC5A8 [hs]	AMEX60DD008350	chr12q:827663359
2.3723	692	AMEX60DD009297	AMEX60DD009297	chr13q:17268916
2.3723	692	AMEX60DD009296	AMEX60DD009296	chr13q:17267943
2.3478	1789	PAPSS2	AMEX60DD052530	chr8q:381820549
2.3342	3039	LOC115078839 [nr]|ATP8B2 [hs]	AMEX60DD041505	chr6p:75948805
2.3291	1138	LOC108789882 [nr]|SULT6B1 [hs]	AMEX60DD006731	chr12p:264485561
2.2495	1773	CHIA.S [nr]|CHIA [hs]	AMEX60DD009140	chr13p:221021560
2.2495	1773	CHIA [hs]	AMEX60DD009139	chr13p:221020114
2.2095	1657	TRIM39	AMEX60DD010413	chr13q:390655078
2.1962	262	AMEX60DD041186	AMEX60DD041186	chr6p:3344976

[GallBladder]
8.4901	279	AMEX60DD041336	AMEX60DD041336	chr6p:20778468
6.1795	264	C7	AMEX60DD041970	chr6p:363448891
6.0632	210	AMEX60DD042131	AMEX60DD042131	chr6p:445979858
5.5542	121	AMEX60DD018731	AMEX60DD018731	chr1q:824360747
5.0350	292	LOC107112699 [nr]|IGLV [hs]	AMEX60DD000278	chr10p:117185034
4.7083	113	AMEX60DD031465	AMEX60DD031465	chr3q:1307491588
4.4098	666	AMEX60DD036684	AMEX60DD036684	chr4q:1207465295
4.3788	260	AMEX60DD036671	AMEX60DD036671	chr4q:1206358377
4.0211	117	AMEX60DD042524	AMEX60DD042524	chr6p:665453361
3.9258	225	AMEX60DD041240	AMEX60DD041240	chr6p:6401129
3.7679	1521	LOC114595135 [nr]|ZNF850 [hs]	AMEX60DD041222	chr6p:5603849
3.5834	612	AMEX60DD036714	AMEX60DD036714	chr4q:1213038349
3.5834	612	AMEX60DD036713	AMEX60DD036713	chr4q:1213037532
3.5174	404	AMEX60DD042889	AMEX60DD042889	chr6p:933092017
3.3882	265	AMEX60DD041186	AMEX60DD041186	chr6p:3344976
3.3649	908	PRDM9 [nr]|ZNF157 [hs]	AMEX60DD036706	chr4q:1210668568
3.1587	210	AMEX60DD009852	AMEX60DD009852	chr13q:211019937
3.0728	193	AMEX60DD025580	AMEX60DD025580	chr2q:1137445934
2.9281	182	AMEX60DD003629	AMEX60DD003629	chr11p:123846068
2.9072	1555	AMEX60DD003299	AMEX60DD003299	chr11p:2971023
2.8854	167	AMEX60DD025705	AMEX60DD025705	chr2q:1184792140
2.8335	233	LOC340211 [hs]	AMEX60DD054598	chr9q:5664777
2.8024	2298	AMEX60DD001323	AMEX60DD001323	chr10p:570339002
2.7711	166	AMEX60DD013720	AMEX60DD013720	chr1p:290400385
2.7600	2003	AMEX60DD012296	AMEX60DD012296	chr14q:435827709
2.7600	2003	AMEX60DD012295	AMEX60DD012295	chr14q:435821473
2.7347	160	AMEX60DD005604	AMEX60DD005604	chr11q:865228762
2.7347	160	AMEX60DD005603	AMEX60DD005603	chr11q:865227441
2.7202	486	LOC107120726 [nr]|ALOXE3 [hs]	AMEX60DD013306	chr1p:208511262
2.7193	464	AMEX60DD010989	AMEX60DD010989	chr14p:1497947
2.7087	148	AMEX60DD017403	AMEX60DD017403	chr1q:205893517
2.6933	284	AMEX60DD025584	AMEX60DD025584	chr2q:1138769248
2.6562	437	AZIN2	AMEX60DD006129	chr11q:1060773513
2.6546	116	AMEX60DD047673	AMEX60DD047673	chr7p:482391557
2.6384	233	LOC115639235 [nr]|ADCYAP1R1 [hs]	AMEX60DD009611	chr13q:103487787
2.5903	2674	LOC115092442 [nr]|MCHR1 [hs]	AMEX60DD001321	chr10p:569875797
2.5903	2674	AMEX60DD001322	AMEX60DD001322	chr10p:570337023
2.5809	120	AMEX60DD019844	AMEX60DD019844	chr1q:1379992741
2.5778	348	AMEX60DD022878	AMEX60DD022878	chr2p:1348553173
2.5766	313	AMEX60DD050020	AMEX60DD050020	chr7q:1036239104

[Gill]
7.1747	7915	AMEX60DD010940	AMEX60DD010940	chr13q:475501264
5.5395	957	LOC104318780 [nr]|TXNRD1 [hs]	AMEX60DD008434	chr12q:857601511
4.6298	1552	AMEX60DD010967	AMEX60DD010967	chr13q:478371435
4.0802	435	AMEX60DD010965	AMEX60DD010965	chr13q:478330203
3.9505	322	CD1C [hs]	AMEX60DD010968	chr13q:478587715
3.8082	859	AMEX60DD010960	AMEX60DD010960	chr13q:477646009
3.6436	6376	LOC115085484 [nr]|AQP4 [hs]	AMEX60DD040003	chr5q:741398682
3.5814	3313	AMEX60DD029820	AMEX60DD029820	chr3q:531914148
3.5716	3649	AMEX60DD017887	AMEX60DD017887	chr1q:441879603
3.5716	3649	AMEX60DD017886	AMEX60DD017886	chr1q:441867091
3.5044	13580	GFPT2	AMEX60DD029030	chr3q:240621929
3.5028	1836	AMEX60DD053712	AMEX60DD053712	chr9p:101487023
3.4724	7492	LOC115076059 [nr]|HAS1 [hs]	AMEX60DD017885	chr1q:441854995
3.4657	184	AMEX60DD010942	AMEX60DD010942	chr13q:475520035
3.4103	345	AMEX60DD010853	AMEX60DD010853	chr13q:464392006
3.2857	2637	AMEX60DD021970	AMEX60DD021970	chr2p:886852624
3.2804	3588	AMEX60DD029821	AMEX60DD029821	chr3q:532120837
3.2720	3918	AMEX60DD016111	AMEX60DD016111	chr1p:1147272304
3.2646	1104	MPEG1	AMEX60DD007219	chr12q:214910239
3.2211	4678	AMEX60DD026561	AMEX60DD026561	chr3p:91201548
3.1924	5025	FOSB	AMEX60DD024877	chr2q:889255653
3.1824	2302	LOC104474962 [nr]|TXNRD1 [hs]	AMEX60DD008433	chr12q:857586552
3.1821	5025	LOC115476807 [nr]|FCGBP [hs]	AMEX60DD016033	chr1p:1121062995
3.0559	1728	LOC115079516 [nr]|ACSBG2 [hs]	AMEX60DD041492	chr6p:70588591
3.0245	498	LOC115457718 [nr]|TPRG1L [hs]	AMEX60DD026803	chr3p:151076856
3.0173	388	AMEX60DD047241	AMEX60DD047241	chr7p:215381861
3.0029	635	AMEX60DD010959	AMEX60DD010959	chr13q:477584297
3.0015	4920	LOC112111166 [nr]|NANS [hs]	AMEX60DD044108	chr6q:155206261
2.9741	1997	LOC115476928 [nr]|FCGBP [hs]	AMEX60DD016032	chr1p:1119572694
2.9572	344	LOC115458425 [nr]|RAP1GAP [hs]	AMEX60DD026535	chr3p:83093340
2.9531	482	AMEX60DD010941	AMEX60DD010941	chr13q:475514615
2.9398	642	AMEX60DD004958	AMEX60DD004958	chr11q:465788549
2.9204	4150	AMEX60DD032758	AMEX60DD032758	chr4p:150489618
2.9121	1675	AMEX60DD016368	AMEX60DD016368	chr1p:1229208128
2.8978	727	AMEX60DD040328	AMEX60DD040328	chr5q:941769333
2.8768	1782	AMEX60DD027996	AMEX60DD027996	chr3p:664207354
2.8481	264	LOC108713211 [nr]|SLC5A8 [hs]	AMEX60DD008350	chr12q:827663359
2.8418	1937	MMP3/10A [nr]|MMP13 [hs]	AMEX60DD049496	chr7q:771474186
2.8368	2315	AMEX60DD016376	AMEX60DD016376	chr1p:1229355820
2.8146	4290	LOC108790888 [nr]|CLDN4 [hs]	AMEX60DD054265	chr9p:333403172

[Heart]
3.6994	5578	AMEX60DD016186	AMEX60DD016186	chr1p:1168908429
2.9476	1468	AMEX60DD029318	AMEX60DD029318	chr3q:338877400
2.9476	1468	AMEX60DD029317	AMEX60DD029317	chr3q:338872842
2.8107	3631	LOC108701067 [nr]|MYH7B [hs]	AMEX60DD028558	chr3p:852629552
2.6462	2497	NKX2-5	AMEX60DD028732	chr3q:83984189
2.6440	291	AMEX60DD047241	AMEX60DD047241	chr7p:215381861
2.5095	338	LOC115458290 [nr]|ZAN [hs]	AMEX60DD012815	chr1p:95083533
2.4960	765	APOLD1	AMEX60DD030513	chr3q:865281189
2.4960	5596	MSC	AMEX60DD039894	chr5q:673356627
2.4647	8657	GATA4	AMEX60DD032827	chr4p:177662937
2.4130	979	LOC108701391 [nr]|TTN [hs]	AMEX60DD055563	chr9q:404649780
2.3051	2000	LRRC10	AMEX60DD006511	chr12p:145618315
2.2755	488	MYO18B	AMEX60DD000842	chr10p:332441149
2.2722	1503	AMEX60DD017437	AMEX60DD017437	chr1q:219814098
2.2242	2635	SLC35F5	AMEX60DD055991	chr9q:714099770
2.1679	2602	CKM	AMEX60DD024851	chr2q:882848057
2.1533	233	AMEX60DD041633	AMEX60DD041633	chr6p:139376105
2.1372	6034	TBX20	AMEX60DD038041	chr5p:758596150
2.0668	1655	AMEX60DD049866	AMEX60DD049866	chr7q:980231813
2.0436	2626	TNNI3	AMEX60DD017438	chr1q:219818509
2.0259	2368	TTN	AMEX60DD055569	chr9q:404876516
2.0177	3763	AMEX60DD024853	AMEX60DD024853	chr2q:882856536
2.0177	3763	AMEX60DD024852	AMEX60DD024852	chr2q:882854474
2.0072	256	AMEX60DD048891	AMEX60DD048891	chr7q:380386233
1.9933	487	AMEX60DD012683	AMEX60DD012683	chr1p:69043908
1.9825	1569	DR999_PMT18868 [nr]|HSPB7 [hs]	AMEX60DD001524	chr10p:679915114
1.9820	2383	TXLNB	AMEX60DD035528	chr4q:500411181
1.9728	173	AMEX60DD039597	AMEX60DD039597	chr5q:455512075
1.9661	2332	HSPB1	AMEX60DD054443	chr9p:405481381
1.9176	195	AMEX60DD034909	AMEX60DD034909	chr4q:150875510
1.9105	2928	TPM4	AMEX60DD014180	chr1p:433564057
1.9019	2383	CASQ2	AMEX60DD046743	chr7p:6150142
1.9019	2383	AMEX60DD046744	AMEX60DD046744	chr7p:6327894
1.8861	520	EOD39_6109 [nr]|MIER2 [hs]	AMEX60DD005953	chr11q:1002813826
1.8861	520	AMEX60DD005952	AMEX60DD005952	chr11q:1002809614
1.8861	520	AMEX60DD005951	AMEX60DD005951	chr11q:1002808046
1.8791	2384	FHL2	AMEX60DD048038	chr7p:723163139
1.8666	9710	HAND2	AMEX60DD045298	chr6q:884794726
1.8665	2091	LOC102354477 [nr]|EPAS1 [hs]	AMEX60DD024970	chr2q:916845248
1.8572	2060	AMEX60DD014179	AMEX60DD014179	chr1p:433562556

[Intestine]
6.1858	204	AMEX60DD041336	AMEX60DD041336	chr6p:20778468
4.8805	388	C7	AMEX60DD041970	chr6p:363448891
4.7717	714	AMEX60DD042524	AMEX60DD042524	chr6p:665453361
4.6244	230	AMEX60DD018731	AMEX60DD018731	chr1q:824360747
4.4430	5567	LOC101526436 [nr]|ZNF510 [hs]	AMEX60DD041190	chr6p:3663977
4.3897	238	AMEX60DD042131	AMEX60DD042131	chr6p:445979858
4.0916	267	AMEX60DD031465	AMEX60DD031465	chr3q:1307491588
4.0688	529	MRPL4	AMEX60DD031868	chr3q:1438162363
2.8973	1642	APOA4	AMEX60DD053941	chr9p:175571916
2.7272	213	LOC107112699 [nr]|IGLV [hs]	AMEX60DD000278	chr10p:117185034
2.6872	3467	ACTB [hs]	AMEX60DD025721	chr2q:1188547225
2.6547	388	CREB3L3	AMEX60DD014293	chr1p:473425255
2.6412	2882	LOC115458333 [nr]|TM4SF1 [hs]	AMEX60DD013101	chr1p:178309120
2.5303	2538	LOC114667284 [nr]|APOA4 [hs]	AMEX60DD018142	chr1q:536205589
2.4991	1829	APOA4.S [nr]|APOA4 [hs]	AMEX60DD053942	chr9p:175572148
2.4099	240	AMEX60DD036671	AMEX60DD036671	chr4q:1206358377
2.4018	2763	ZNF432 [nr]|ZNF268 [hs]	AMEX60DD041199	chr6p:4049142
2.3079	2304	AMEX60DD030141	AMEX60DD030141	chr3q:670491800
2.3024	264	AMEX60DD041240	AMEX60DD041240	chr6p:6401129
2.2930	2583	LOC115479234 [nr]|ALPI [hs]	AMEX60DD003065	chr10q:454854518
2.2903	3894	FABP2	AMEX60DD044221	chr6q:218315737
2.2897	6994	FABP1 [hs]	AMEX60DD046133	chr6q:1435727765
2.2446	4793	AMEX60DD026008	AMEX60DD026008	chr2q:1312933348
2.2403	263	SVIP	AMEX60DD004984	chr11q:486765989
2.1945	481	AMEX60DD009730	AMEX60DD009730	chr13q:160926335
2.1805	2728	APOB	AMEX60DD033071	chr4p:293580321
2.1731	2323	AMEX60DD014367	AMEX60DD014367	chr1p:493084711
2.1531	858	AMEX60DD053943	AMEX60DD053943	chr9p:175647795
2.1492	1833	KLKB1 [nr]|F11 [hs]	AMEX60DD045420	chr6q:970607067
2.1352	2387	SLC6A19	AMEX60DD038813	chr5p:1271429760
2.1303	547	AMEX60DD009708	AMEX60DD009708	chr13q:149868728
2.0909	2372	LOC102364302 [nr]|KRT17 [hs]	AMEX60DD010113	chr13q:304569822
2.0896	2481	CDX1 [nr]|CDX2 [hs]	AMEX60DD030142	chr3q:670518168
2.0331	1516	SLC15A1.S [nr]|SLC15A1 [hs]	AMEX60DD048661	chr7q:166259714
1.9807	380	AMEX60DD037167	AMEX60DD037167	chr5p:190616635
1.9807	380	AMEX60DD037166	AMEX60DD037166	chr5p:190601987
1.9727	352	AMEX60DD022226	AMEX60DD022226	chr2p:1030311095
1.9209	1856	LOC115481765 [nr]|GLYATL1B [hs]	AMEX60DD007119	chr12q:181073431
1.9050	2368	G6PC.1.L [nr]|G6PC [hs]	AMEX60DD009798	chr13q:188887555
1.9006	2447	APOA1	AMEX60DD053940	chr9p:175494993

[Kidney]
10.8519	2754	AMEX60DD026638	AMEX60DD026638	chr3p:108241307
8.4241	230	OR6B3 [hs]	AMEX60DD026510	chr3p:70409380
8.0195	701	AMEX60DD026606	AMEX60DD026606	chr3p:101531540
7.9735	2193	AMEX60DD026637	AMEX60DD026637	chr3p:108115779
7.1201	165	AMEX60DD038736	AMEX60DD038736	chr5p:1224637529
7.0800	340	AMEX60DD026623	AMEX60DD026623	chr3p:103716168
6.9759	455	AMEX60DD026506	AMEX60DD026506	chr3p:69412517
6.7684	131	LOC102937978 [nr]|HERC3 [hs]	AMEX60DD044003	chr6q:84798538
6.6317	1465	AMEX60DD010965	AMEX60DD010965	chr13q:478330203
6.1980	2642	AMEX60DD010967	AMEX60DD010967	chr13q:478371435
5.9459	622	AMEX60DD010905	AMEX60DD010905	chr13q:468139049
5.7963	831	LOC115457562 [nr]|KLRF1 [hs]	AMEX60DD026587	chr3p:96678047
5.7792	819	AMEX60DD026642	AMEX60DD026642	chr3p:109017339
5.6626	260	AMEX60DD026509	AMEX60DD026509	chr3p:69788103
5.6195	166	EOD39_3890 [nr]|HERC5 [hs]	AMEX60DD044005	chr6q:86407898
5.5317	826	AMEX60DD026614	AMEX60DD026614	chr3p:102148453
5.5109	170	AMEX60DD026505	AMEX60DD026505	chr3p:68422713
5.4777	426	AMEX60DD026514	AMEX60DD026514	chr3p:71493435
5.2957	694	AMEX60DD026610	AMEX60DD026610	chr3p:101922655
5.1128	442	AMEX60DD026594	AMEX60DD026594	chr3p:98283415
5.0511	441	OR1F1 [hs]	AMEX60DD026508	chr3p:69770350
4.5928	320	AMEX60DD026589	AMEX60DD026589	chr3p:97591391
4.5105	218	AMEX60DD010942	AMEX60DD010942	chr13q:475520035
4.2948	567	AMEX60DD026605	AMEX60DD026605	chr3p:101496774
4.2859	193	AMEX60DD026604	AMEX60DD026604	chr3p:101429993
4.2215	479	AMEX60DD044571	AMEX60DD044571	chr6q:396882018
4.0708	528	AMEX60DD010940	AMEX60DD010940	chr13q:475501264
3.9849	393	MR1 [hs]	AMEX60DD010943	chr13q:475611119
3.9845	557	AMEX60DD010960	AMEX60DD010960	chr13q:477646009
3.9389	548	AMEX60DD010941	AMEX60DD010941	chr13q:475514615
3.8964	483	AMEX60DD026643	AMEX60DD026643	chr3p:109117449
3.8050	183	AMEX60DD026613	AMEX60DD026613	chr3p:102069165
3.8020	170	AMEX60DD026567	AMEX60DD026567	chr3p:92132535
3.6550	412	AMEX60DD026633	AMEX60DD026633	chr3p:107798447
3.6368	319	AMEX60DD026615	AMEX60DD026615	chr3p:102362638
3.6231	382	TPRA1	AMEX60DD023396	chr2q:111464137
3.5083	164	AMEX60DD026590	AMEX60DD026590	chr3p:97804731
3.5004	135	CD1C [hs]	AMEX60DD010968	chr13q:478587715
3.4631	359	AMEX60DD026583	AMEX60DD026583	chr3p:95831031
3.3713	616	AMEX60DD010958	AMEX60DD010958	chr13q:477484507

[Limb]
10.8162	3804	AMEX60DD026638	AMEX60DD026638	chr3p:108241307
8.5148	347	OR6B3 [hs]	AMEX60DD026510	chr3p:70409380
8.2467	1162	AMEX60DD026606	AMEX60DD026606	chr3p:101531540
7.9624	3081	AMEX60DD026637	AMEX60DD026637	chr3p:108115779
7.7415	762	AMEX60DD026623	AMEX60DD026623	chr3p:103716168
7.5110	311	LOC102937978 [nr]|HERC3 [hs]	AMEX60DD044003	chr6q:84798538
7.3379	272	AMEX60DD038736	AMEX60DD038736	chr5p:1224637529
7.1378	721	AMEX60DD026506	AMEX60DD026506	chr3p:69412517
6.9514	2589	AMEX60DD010965	AMEX60DD010965	chr13q:478330203
6.4761	4536	AMEX60DD010967	AMEX60DD010967	chr13q:478371435
6.2911	1119	AMEX60DD010905	AMEX60DD010905	chr13q:468139049
6.2615	1940	AMEX60DD026614	AMEX60DD026614	chr3p:102148453
6.0717	322	EOD39_3890 [nr]|HERC5 [hs]	AMEX60DD044005	chr6q:86407898
5.8845	1251	LOC115457562 [nr]|KLRF1 [hs]	AMEX60DD026587	chr3p:96678047
5.7845	1164	AMEX60DD026642	AMEX60DD026642	chr3p:109017339
5.7779	399	AMEX60DD026509	AMEX60DD026509	chr3p:69788103
5.5108	825	AMEX60DD026594	AMEX60DD026594	chr3p:98283415
5.3472	215	AMEX60DD026505	AMEX60DD026505	chr3p:68422713
5.2300	939	AMEX60DD026610	AMEX60DD026610	chr3p:101922655
5.1511	481	AMEX60DD026514	AMEX60DD026514	chr3p:71493435
5.0499	624	OR1F1 [hs]	AMEX60DD026508	chr3p:69770350
4.8429	389	AMEX60DD010942	AMEX60DD010942	chr13q:475520035
4.4932	423	AMEX60DD026589	AMEX60DD026589	chr3p:97591391
4.4737	909	AMEX60DD026605	AMEX60DD026605	chr3p:101496774
4.4669	1016	AMEX60DD026643	AMEX60DD026643	chr3p:109117449
4.3929	764	AMEX60DD044571	AMEX60DD044571	chr6q:396882018
4.2353	264	AMEX60DD026604	AMEX60DD026604	chr3p:101429993
4.1843	920	AMEX60DD010941	AMEX60DD010941	chr13q:475514615
4.1281	768	TPRA1	AMEX60DD023396	chr2q:111464137
4.1035	297	AMEX60DD026567	AMEX60DD026567	chr3p:92132535
4.0981	762	AMEX60DD010940	AMEX60DD010940	chr13q:475501264
3.9436	559	AMEX60DD026615	AMEX60DD026615	chr3p:102362638
3.8645	512	MR1 [hs]	AMEX60DD010943	chr13q:475611119
3.8321	291	AMEX60DD026590	AMEX60DD026590	chr3p:97804731
3.8307	709	AMEX60DD010960	AMEX60DD010960	chr13q:477646009
3.7116	243	AMEX60DD026613	AMEX60DD026613	chr3p:102069165
3.6921	596	AMEX60DD026583	AMEX60DD026583	chr3p:95831031
3.6749	216	CD1C [hs]	AMEX60DD010968	chr13q:478587715
3.5407	539	AMEX60DD026633	AMEX60DD026633	chr3p:107798447
3.3068	2468	AMEX60DD017887	AMEX60DD017887	chr1q:441879603

[Liver]
6.2882	149	AMEX60DD041336	AMEX60DD041336	chr6p:20778468
4.2383	169	C7	AMEX60DD041970	chr6p:363448891
4.0237	103	AMEX60DD018731	AMEX60DD018731	chr1q:824360747
3.9947	123	AMEX60DD042131	AMEX60DD042131	chr6p:445979858
3.9917	5092	AMEX60DD009799	AMEX60DD009799	chr13q:188889905
3.9460	274	AMEX60DD042524	AMEX60DD042524	chr6p:665453361
