pathway_id	pathway_name	gene_id
pau00190	Oxidative phosphorylation - Pseudomonas aeruginosa UCBPP-PA14	PA14_44350
pau00190	Oxidative phosphorylation - Pseudomonas aeruginosa UCBPP-PA14	PA14_44360
pau00190	Oxidative phosphorylation - Pseudomonas aeruginosa UCBPP-PA14	PA14_44370
pau00190	Oxidative phosphorylation - Pseudomonas aeruginosa UCBPP-PA14	PA14_47160
pau00190	Oxidative phosphorylation - Pseudomonas aeruginosa UCBPP-PA14	PA14_47180
pau00190	Oxidative phosphorylation - Pseudomonas aeruginosa UCBPP-PA14	PA14_47190
pau00190	Oxidative phosphorylation - Pseudomonas aeruginosa UCBPP-PA14	PA14_47210
pau00190	Oxidative phosphorylation - Pseudomonas aeruginosa UCBPP-PA14	PA14_57540
pau00190	Oxidative phosphorylation - Pseudomonas aeruginosa UCBPP-PA14	PA14_57560
pau00190	Oxidative phosphorylation - Pseudomonas aeruginosa UCBPP-PA14	PA14_57570
pau00030	Pentose phosphate pathway - Pseudomonas aeruginosa UCBPP-PA14	PA14_07910
pau00030	Pentose phosphate pathway - Pseudomonas aeruginosa UCBPP-PA14	PA14_22910
pau00030	Pentose phosphate pathway - Pseudomonas aeruginosa UCBPP-PA14	PA14_23070
pau00030	Pentose phosphate pathway - Pseudomonas aeruginosa UCBPP-PA14	PA14_23080
pau00030	Pentose phosphate pathway - Pseudomonas aeruginosa UCBPP-PA14	PA14_23090
pau00030	Pentose phosphate pathway - Pseudomonas aeruginosa UCBPP-PA14	PA14_34600
pau00030	Pentose phosphate pathway - Pseudomonas aeruginosa UCBPP-PA14	PA14_34640
pau00030	Pentose phosphate pathway - Pseudomonas aeruginosa UCBPP-PA14	PA14_35270
pau00030	Pentose phosphate pathway - Pseudomonas aeruginosa UCBPP-PA14	PA14_35290
pau00030	Pentose phosphate pathway - Pseudomonas aeruginosa UCBPP-PA14	PA14_35300
pau00030	Pentose phosphate pathway - Pseudomonas aeruginosa UCBPP-PA14	PA14_35320
pau00030	Pentose phosphate pathway - Pseudomonas aeruginosa UCBPP-PA14	PA14_35340
pau00030	Pentose phosphate pathway - Pseudomonas aeruginosa UCBPP-PA14	PA14_53290
pau00030	Pentose phosphate pathway - Pseudomonas aeruginosa UCBPP-PA14	PA14_61770
pau02010	ABC transporters - Pseudomonas aeruginosa UCBPP-PA14	PA14_10160
pau02010	ABC transporters - Pseudomonas aeruginosa UCBPP-PA14	PA14_10170
pau02010	ABC transporters - Pseudomonas aeruginosa UCBPP-PA14	PA14_10180
pau02010	ABC transporters - Pseudomonas aeruginosa UCBPP-PA14	PA14_12920
pau02010	ABC transporters - Pseudomonas aeruginosa UCBPP-PA14	PA14_12940
pau02010	ABC transporters - Pseudomonas aeruginosa UCBPP-PA14	PA14_12960
pau02010	ABC transporters - Pseudomonas aeruginosa UCBPP-PA14	PA14_13010
pau02010	ABC transporters - Pseudomonas aeruginosa UCBPP-PA14	PA14_19500
pau02010	ABC transporters - Pseudomonas aeruginosa UCBPP-PA14	PA14_19540
pau02010	ABC transporters - Pseudomonas aeruginosa UCBPP-PA14	PA14_19570
pau02010	ABC transporters - Pseudomonas aeruginosa UCBPP-PA14	PA14_20030
pau02010	ABC transporters - Pseudomonas aeruginosa UCBPP-PA14	PA14_22980
pau02010	ABC transporters - Pseudomonas aeruginosa UCBPP-PA14	PA14_22990
pau02010	ABC transporters - Pseudomonas aeruginosa UCBPP-PA14	PA14_23000
pau02010	ABC transporters - Pseudomonas aeruginosa UCBPP-PA14	PA14_23010
pau02010	ABC transporters - Pseudomonas aeruginosa UCBPP-PA14	PA14_33540
pau02010	ABC transporters - Pseudomonas aeruginosa UCBPP-PA14	PA14_33550
pau02010	ABC transporters - Pseudomonas aeruginosa UCBPP-PA14	PA14_33560
pau02010	ABC transporters - Pseudomonas aeruginosa UCBPP-PA14	PA14_33690
pau02010	ABC transporters - Pseudomonas aeruginosa UCBPP-PA14	PA14_33760
pau02010	ABC transporters - Pseudomonas aeruginosa UCBPP-PA14	PA14_34770
pau02010	ABC transporters - Pseudomonas aeruginosa UCBPP-PA14	PA14_34780
pau02010	ABC transporters - Pseudomonas aeruginosa UCBPP-PA14	PA14_39320
pau02010	ABC transporters - Pseudomonas aeruginosa UCBPP-PA14	PA14_39330
pau02010	ABC transporters - Pseudomonas aeruginosa UCBPP-PA14	PA14_40240
pau02010	ABC transporters - Pseudomonas aeruginosa UCBPP-PA14	PA14_40390
pau02010	ABC transporters - Pseudomonas aeruginosa UCBPP-PA14	PA14_40410
pau02010	ABC transporters - Pseudomonas aeruginosa UCBPP-PA14	PA14_40420
pau02010	ABC transporters - Pseudomonas aeruginosa UCBPP-PA14	PA14_45340
pau02010	ABC transporters - Pseudomonas aeruginosa UCBPP-PA14	PA14_47920
pau02010	ABC transporters - Pseudomonas aeruginosa UCBPP-PA14	PA14_48115
pau02010	ABC transporters - Pseudomonas aeruginosa UCBPP-PA14	PA14_50520
pau02010	ABC transporters - Pseudomonas aeruginosa UCBPP-PA14	PA14_50530
pau02010	ABC transporters - Pseudomonas aeruginosa UCBPP-PA14	PA14_54980
pau02010	ABC transporters - Pseudomonas aeruginosa UCBPP-PA14	PA14_58350
pau02010	ABC transporters - Pseudomonas aeruginosa UCBPP-PA14	PA14_58360
pau02010	ABC transporters - Pseudomonas aeruginosa UCBPP-PA14	PA14_64870
pau02010	ABC transporters - Pseudomonas aeruginosa UCBPP-PA14	PA14_64880
pau02010	ABC transporters - Pseudomonas aeruginosa UCBPP-PA14	PA14_64890
pau02010	ABC transporters - Pseudomonas aeruginosa UCBPP-PA14	PA14_68070
pau02010	ABC transporters - Pseudomonas aeruginosa UCBPP-PA14	PA14_68080
pau02010	ABC transporters - Pseudomonas aeruginosa UCBPP-PA14	PA14_68090
pau00860	Porphyrin metabolism - Pseudomonas aeruginosa UCBPP-PA14	PA14_00280
pau00860	Porphyrin metabolism - Pseudomonas aeruginosa UCBPP-PA14	PA14_01360
pau00860	Porphyrin metabolism - Pseudomonas aeruginosa UCBPP-PA14	PA14_06650
pau00860	Porphyrin metabolism - Pseudomonas aeruginosa UCBPP-PA14	PA14_06660
pau00860	Porphyrin metabolism - Pseudomonas aeruginosa UCBPP-PA14	PA14_06680
pau00860	Porphyrin metabolism - Pseudomonas aeruginosa UCBPP-PA14	PA14_06690
pau00860	Porphyrin metabolism - Pseudomonas aeruginosa UCBPP-PA14	PA14_06700
pau00860	Porphyrin metabolism - Pseudomonas aeruginosa UCBPP-PA14	PA14_06710
pau00860	Porphyrin metabolism - Pseudomonas aeruginosa UCBPP-PA14	PA14_09160
pau00860	Porphyrin metabolism - Pseudomonas aeruginosa UCBPP-PA14	PA14_18670
pau00860	Porphyrin metabolism - Pseudomonas aeruginosa UCBPP-PA14	PA14_25920
pau00860	Porphyrin metabolism - Pseudomonas aeruginosa UCBPP-PA14	PA14_25930
pau00860	Porphyrin metabolism - Pseudomonas aeruginosa UCBPP-PA14	PA14_39640
pau00860	Porphyrin metabolism - Pseudomonas aeruginosa UCBPP-PA14	PA14_41563
pau00860	Porphyrin metabolism - Pseudomonas aeruginosa UCBPP-PA14	PA14_55580
pau00860	Porphyrin metabolism - Pseudomonas aeruginosa UCBPP-PA14	PA14_64520
pau01200	Carbon metabolism - Pseudomonas aeruginosa UCBPP-PA14	PA14_07910
pau01200	Carbon metabolism - Pseudomonas aeruginosa UCBPP-PA14	PA14_09150
pau01200	Carbon metabolism - Pseudomonas aeruginosa UCBPP-PA14	PA14_22890
pau01200	Carbon metabolism - Pseudomonas aeruginosa UCBPP-PA14	PA14_22910
pau01200	Carbon metabolism - Pseudomonas aeruginosa UCBPP-PA14	PA14_22930
pau01200	Carbon metabolism - Pseudomonas aeruginosa UCBPP-PA14	PA14_23070
pau01200	Carbon metabolism - Pseudomonas aeruginosa UCBPP-PA14	PA14_23080
pau01200	Carbon metabolism - Pseudomonas aeruginosa UCBPP-PA14	PA14_23090
pau01200	Carbon metabolism - Pseudomonas aeruginosa UCBPP-PA14	PA14_30180
pau01200	Carbon metabolism - Pseudomonas aeruginosa UCBPP-PA14	PA14_32985
pau01200	Carbon metabolism - Pseudomonas aeruginosa UCBPP-PA14	PA14_33000
pau01200	Carbon metabolism - Pseudomonas aeruginosa UCBPP-PA14	PA14_33010
pau01200	Carbon metabolism - Pseudomonas aeruginosa UCBPP-PA14	PA14_34600
pau01200	Carbon metabolism - Pseudomonas aeruginosa UCBPP-PA14	PA14_34640
pau01200	Carbon metabolism - Pseudomonas aeruginosa UCBPP-PA14	PA14_35490
pau01200	Carbon metabolism - Pseudomonas aeruginosa UCBPP-PA14	PA14_41470
pau01200	Carbon metabolism - Pseudomonas aeruginosa UCBPP-PA14	PA14_44050
pau01200	Carbon metabolism - Pseudomonas aeruginosa UCBPP-PA14	PA14_44060
pau01200	Carbon metabolism - Pseudomonas aeruginosa UCBPP-PA14	PA14_44290
pau01200	Carbon metabolism - Pseudomonas aeruginosa UCBPP-PA14	PA14_47100
pau01200	Carbon metabolism - Pseudomonas aeruginosa UCBPP-PA14	PA14_52800
pau01200	Carbon metabolism - Pseudomonas aeruginosa UCBPP-PA14	PA14_54000
pau01200	Carbon metabolism - Pseudomonas aeruginosa UCBPP-PA14	PA14_56300
pau01200	Carbon metabolism - Pseudomonas aeruginosa UCBPP-PA14	PA14_58030
pau01200	Carbon metabolism - Pseudomonas aeruginosa UCBPP-PA14	PA14_60890
pau01200	Carbon metabolism - Pseudomonas aeruginosa UCBPP-PA14	PA14_61040
pau01200	Carbon metabolism - Pseudomonas aeruginosa UCBPP-PA14	PA14_61770
pau01200	Carbon metabolism - Pseudomonas aeruginosa UCBPP-PA14	PA14_63570
pau01200	Carbon metabolism - Pseudomonas aeruginosa UCBPP-PA14	PA14_63580
pau02024	Quorum sensing - Pseudomonas aeruginosa UCBPP-PA14	PA14_07870
pau02024	Quorum sensing - Pseudomonas aeruginosa UCBPP-PA14	PA14_09420
pau02024	Quorum sensing - Pseudomonas aeruginosa UCBPP-PA14	PA14_09440
pau02024	Quorum sensing - Pseudomonas aeruginosa UCBPP-PA14	PA14_09450
pau02024	Quorum sensing - Pseudomonas aeruginosa UCBPP-PA14	PA14_20610
pau02024	Quorum sensing - Pseudomonas aeruginosa UCBPP-PA14	PA14_27330
pau02024	Quorum sensing - Pseudomonas aeruginosa UCBPP-PA14	PA14_33750
pau02024	Quorum sensing - Pseudomonas aeruginosa UCBPP-PA14	PA14_39880
pau02024	Quorum sensing - Pseudomonas aeruginosa UCBPP-PA14	PA14_39890
pau02024	Quorum sensing - Pseudomonas aeruginosa UCBPP-PA14	PA14_39910
pau02024	Quorum sensing - Pseudomonas aeruginosa UCBPP-PA14	PA14_39925
pau02024	Quorum sensing - Pseudomonas aeruginosa UCBPP-PA14	PA14_39945
pau02024	Quorum sensing - Pseudomonas aeruginosa UCBPP-PA14	PA14_39960
pau02024	Quorum sensing - Pseudomonas aeruginosa UCBPP-PA14	PA14_39970
pau02024	Quorum sensing - Pseudomonas aeruginosa UCBPP-PA14	PA14_40260
pau02024	Quorum sensing - Pseudomonas aeruginosa UCBPP-PA14	PA14_40290
pau02024	Quorum sensing - Pseudomonas aeruginosa UCBPP-PA14	PA14_41920
pau02024	Quorum sensing - Pseudomonas aeruginosa UCBPP-PA14	PA14_43610
pau02024	Quorum sensing - Pseudomonas aeruginosa UCBPP-PA14	PA14_50520
pau02024	Quorum sensing - Pseudomonas aeruginosa UCBPP-PA14	PA14_50530
pau02024	Quorum sensing - Pseudomonas aeruginosa UCBPP-PA14	PA14_63150
pau02024	Quorum sensing - Pseudomonas aeruginosa UCBPP-PA14	PA14_63160
pau02024	Quorum sensing - Pseudomonas aeruginosa UCBPP-PA14	PA14_64870
pau02024	Quorum sensing - Pseudomonas aeruginosa UCBPP-PA14	PA14_64880
pau02024	Quorum sensing - Pseudomonas aeruginosa UCBPP-PA14	PA14_64890
pau00405	Phenazine biosynthesis - Pseudomonas aeruginosa UCBPP-PA14	PA14_09420
pau00405	Phenazine biosynthesis - Pseudomonas aeruginosa UCBPP-PA14	PA14_09440
pau00405	Phenazine biosynthesis - Pseudomonas aeruginosa UCBPP-PA14	PA14_09450
pau00405	Phenazine biosynthesis - Pseudomonas aeruginosa UCBPP-PA14	PA14_39880
pau00405	Phenazine biosynthesis - Pseudomonas aeruginosa UCBPP-PA14	PA14_39890
pau00405	Phenazine biosynthesis - Pseudomonas aeruginosa UCBPP-PA14	PA14_39910
pau00405	Phenazine biosynthesis - Pseudomonas aeruginosa UCBPP-PA14	PA14_39925
pau00405	Phenazine biosynthesis - Pseudomonas aeruginosa UCBPP-PA14	PA14_39960
pau00405	Phenazine biosynthesis - Pseudomonas aeruginosa UCBPP-PA14	PA14_39970
pau04146	Peroxisome - Pseudomonas aeruginosa UCBPP-PA14	PA14_09150
pau04146	Peroxisome - Pseudomonas aeruginosa UCBPP-PA14	PA14_30180
pau04146	Peroxisome - Pseudomonas aeruginosa UCBPP-PA14	PA14_43610
pau04146	Peroxisome - Pseudomonas aeruginosa UCBPP-PA14	PA14_56780
pau04146	Peroxisome - Pseudomonas aeruginosa UCBPP-PA14	PA14_58000
pau04146	Peroxisome - Pseudomonas aeruginosa UCBPP-PA14	PA14_61040
pau01110	Biosynthesis of secondary metabolites - Pseudomonas aeruginosa UCBPP-PA14	PA14_00280
pau01110	Biosynthesis of secondary metabolites - Pseudomonas aeruginosa UCBPP-PA14	PA14_01360
pau01110	Biosynthesis of secondary metabolites - Pseudomonas aeruginosa UCBPP-PA14	PA14_04630
pau01110	Biosynthesis of secondary metabolites - Pseudomonas aeruginosa UCBPP-PA14	PA14_06650
pau01110	Biosynthesis of secondary metabolites - Pseudomonas aeruginosa UCBPP-PA14	PA14_06660
pau01110	Biosynthesis of secondary metabolites - Pseudomonas aeruginosa UCBPP-PA14	PA14_06680
pau01110	Biosynthesis of secondary metabolites - Pseudomonas aeruginosa UCBPP-PA14	PA14_06690
pau01110	Biosynthesis of secondary metabolites - Pseudomonas aeruginosa UCBPP-PA14	PA14_06700
pau01110	Biosynthesis of secondary metabolites - Pseudomonas aeruginosa UCBPP-PA14	PA14_06710
pau01110	Biosynthesis of secondary metabolites - Pseudomonas aeruginosa UCBPP-PA14	PA14_06920
pau01110	Biosynthesis of secondary metabolites - Pseudomonas aeruginosa UCBPP-PA14	PA14_07910
pau01110	Biosynthesis of secondary metabolites - Pseudomonas aeruginosa UCBPP-PA14	PA14_09150
pau01110	Biosynthesis of secondary metabolites - Pseudomonas aeruginosa UCBPP-PA14	PA14_09420
pau01110	Biosynthesis of secondary metabolites - Pseudomonas aeruginosa UCBPP-PA14	PA14_09440
pau01110	Biosynthesis of secondary metabolites - Pseudomonas aeruginosa UCBPP-PA14	PA14_09450
pau01110	Biosynthesis of secondary metabolites - Pseudomonas aeruginosa UCBPP-PA14	PA14_11550
pau01110	Biosynthesis of secondary metabolites - Pseudomonas aeruginosa UCBPP-PA14	PA14_13290
pau01110	Biosynthesis of secondary metabolites - Pseudomonas aeruginosa UCBPP-PA14	PA14_13300
pau01110	Biosynthesis of secondary metabolites - Pseudomonas aeruginosa UCBPP-PA14	PA14_13320
pau01110	Biosynthesis of secondary metabolites - Pseudomonas aeruginosa UCBPP-PA14	PA14_14680
pau01110	Biosynthesis of secondary metabolites - Pseudomonas aeruginosa UCBPP-PA14	PA14_22890
pau01110	Biosynthesis of secondary metabolites - Pseudomonas aeruginosa UCBPP-PA14	PA14_22930
pau01110	Biosynthesis of secondary metabolites - Pseudomonas aeruginosa UCBPP-PA14	PA14_23070
pau01110	Biosynthesis of secondary metabolites - Pseudomonas aeruginosa UCBPP-PA14	PA14_23080
pau01110	Biosynthesis of secondary metabolites - Pseudomonas aeruginosa UCBPP-PA14	PA14_23500
pau01110	Biosynthesis of secondary metabolites - Pseudomonas aeruginosa UCBPP-PA14	PA14_25640
pau01110	Biosynthesis of secondary metabolites - Pseudomonas aeruginosa UCBPP-PA14	PA14_27330
pau01110	Biosynthesis of secondary metabolites - Pseudomonas aeruginosa UCBPP-PA14	PA14_30180
pau01110	Biosynthesis of secondary metabolites - Pseudomonas aeruginosa UCBPP-PA14	PA14_31820
pau01110	Biosynthesis of secondary metabolites - Pseudomonas aeruginosa UCBPP-PA14	PA14_32985
pau01110	Biosynthesis of secondary metabolites - Pseudomonas aeruginosa UCBPP-PA14	PA14_33000
pau01110	Biosynthesis of secondary metabolites - Pseudomonas aeruginosa UCBPP-PA14	PA14_33010
pau01110	Biosynthesis of secondary metabolites - Pseudomonas aeruginosa UCBPP-PA14	PA14_33500
pau01110	Biosynthesis of secondary metabolites - Pseudomonas aeruginosa UCBPP-PA14	PA14_33510
pau01110	Biosynthesis of secondary metabolites - Pseudomonas aeruginosa UCBPP-PA14	PA14_34640
pau01110	Biosynthesis of secondary metabolites - Pseudomonas aeruginosa UCBPP-PA14	PA14_35270
pau01110	Biosynthesis of secondary metabolites - Pseudomonas aeruginosa UCBPP-PA14	PA14_35490
pau01110	Biosynthesis of secondary metabolites - Pseudomonas aeruginosa UCBPP-PA14	PA14_35500
pau01110	Biosynthesis of secondary metabolites - Pseudomonas aeruginosa UCBPP-PA14	PA14_35520
pau01110	Biosynthesis of secondary metabolites - Pseudomonas aeruginosa UCBPP-PA14	PA14_35530
pau01110	Biosynthesis of secondary metabolites - Pseudomonas aeruginosa UCBPP-PA14	PA14_38200
pau01110	Biosynthesis of secondary metabolites - Pseudomonas aeruginosa UCBPP-PA14	PA14_39590
pau01110	Biosynthesis of secondary metabolites - Pseudomonas aeruginosa UCBPP-PA14	PA14_39880
pau01110	Biosynthesis of secondary metabolites - Pseudomonas aeruginosa UCBPP-PA14	PA14_39890
pau01110	Biosynthesis of secondary metabolites - Pseudomonas aeruginosa UCBPP-PA14	PA14_39910
pau01110	Biosynthesis of secondary metabolites - Pseudomonas aeruginosa UCBPP-PA14	PA14_39925
pau01110	Biosynthesis of secondary metabolites - Pseudomonas aeruginosa UCBPP-PA14	PA14_39945
pau01110	Biosynthesis of secondary metabolites - Pseudomonas aeruginosa UCBPP-PA14	PA14_39960
pau01110	Biosynthesis of secondary metabolites - Pseudomonas aeruginosa UCBPP-PA14	PA14_39970
pau01110	Biosynthesis of secondary metabolites - Pseudomonas aeruginosa UCBPP-PA14	PA14_40310
pau01110	Biosynthesis of secondary metabolites - Pseudomonas aeruginosa UCBPP-PA14	PA14_40670
pau01110	Biosynthesis of secondary metabolites - Pseudomonas aeruginosa UCBPP-PA14	PA14_41470
pau01110	Biosynthesis of secondary metabolites - Pseudomonas aeruginosa UCBPP-PA14	PA14_41563
pau01110	Biosynthesis of secondary metabolites - Pseudomonas aeruginosa UCBPP-PA14	PA14_41920
pau01110	Biosynthesis of secondary metabolites - Pseudomonas aeruginosa UCBPP-PA14	PA14_44050
pau01110	Biosynthesis of secondary metabolites - Pseudomonas aeruginosa UCBPP-PA14	PA14_44060
pau01110	Biosynthesis of secondary metabolites - Pseudomonas aeruginosa UCBPP-PA14	PA14_44290
pau01110	Biosynthesis of secondary metabolites - Pseudomonas aeruginosa UCBPP-PA14	PA14_47100
pau01110	Biosynthesis of secondary metabolites - Pseudomonas aeruginosa UCBPP-PA14	PA14_48440
pau01110	Biosynthesis of secondary metabolites - Pseudomonas aeruginosa UCBPP-PA14	PA14_52800
pau01110	Biosynthesis of secondary metabolites - Pseudomonas aeruginosa UCBPP-PA14	PA14_55580
pau01110	Biosynthesis of secondary metabolites - Pseudomonas aeruginosa UCBPP-PA14	PA14_56300
pau01110	Biosynthesis of secondary metabolites - Pseudomonas aeruginosa UCBPP-PA14	PA14_57780
pau01110	Biosynthesis of secondary metabolites - Pseudomonas aeruginosa UCBPP-PA14	PA14_58030
pau01110	Biosynthesis of secondary metabolites - Pseudomonas aeruginosa UCBPP-PA14	PA14_60890
pau01110	Biosynthesis of secondary metabolites - Pseudomonas aeruginosa UCBPP-PA14	PA14_61040
pau01110	Biosynthesis of secondary metabolites - Pseudomonas aeruginosa UCBPP-PA14	PA14_61770
pau01110	Biosynthesis of secondary metabolites - Pseudomonas aeruginosa UCBPP-PA14	PA14_63110
pau01110	Biosynthesis of secondary metabolites - Pseudomonas aeruginosa UCBPP-PA14	PA14_63120
pau01110	Biosynthesis of secondary metabolites - Pseudomonas aeruginosa UCBPP-PA14	PA14_71630
pau01503	Cationic antimicrobial peptide (CAMP) resistance - Pseudomonas aeruginosa UCBPP-PA14	PA14_18310
pau01503	Cationic antimicrobial peptide (CAMP) resistance - Pseudomonas aeruginosa UCBPP-PA14	PA14_18320
pau01503	Cationic antimicrobial peptide (CAMP) resistance - Pseudomonas aeruginosa UCBPP-PA14	PA14_18330
pau01503	Cationic antimicrobial peptide (CAMP) resistance - Pseudomonas aeruginosa UCBPP-PA14	PA14_18340
pau01503	Cationic antimicrobial peptide (CAMP) resistance - Pseudomonas aeruginosa UCBPP-PA14	PA14_18350
pau01503	Cationic antimicrobial peptide (CAMP) resistance - Pseudomonas aeruginosa UCBPP-PA14	PA14_18360
pau01503	Cationic antimicrobial peptide (CAMP) resistance - Pseudomonas aeruginosa UCBPP-PA14	PA14_18370
pau01503	Cationic antimicrobial peptide (CAMP) resistance - Pseudomonas aeruginosa UCBPP-PA14	PA14_49180
pau01503	Cationic antimicrobial peptide (CAMP) resistance - Pseudomonas aeruginosa UCBPP-PA14	PA14_73040
pau00020	Citrate cycle (TCA cycle) - Pseudomonas aeruginosa UCBPP-PA14	PA14_30180
pau00020	Citrate cycle (TCA cycle) - Pseudomonas aeruginosa UCBPP-PA14	PA14_35490
pau00020	Citrate cycle (TCA cycle) - Pseudomonas aeruginosa UCBPP-PA14	PA14_41470
pau00020	Citrate cycle (TCA cycle) - Pseudomonas aeruginosa UCBPP-PA14	PA14_44050
pau00020	Citrate cycle (TCA cycle) - Pseudomonas aeruginosa UCBPP-PA14	PA14_44060
pau00020	Citrate cycle (TCA cycle) - Pseudomonas aeruginosa UCBPP-PA14	PA14_44290
pau00020	Citrate cycle (TCA cycle) - Pseudomonas aeruginosa UCBPP-PA14	PA14_56300
pau00020	Citrate cycle (TCA cycle) - Pseudomonas aeruginosa UCBPP-PA14	PA14_58030
pau01210	2-Oxocarboxylic acid metabolism - Pseudomonas aeruginosa UCBPP-PA14	PA14_04630
pau01210	2-Oxocarboxylic acid metabolism - Pseudomonas aeruginosa UCBPP-PA14	PA14_06920
pau01210	2-Oxocarboxylic acid metabolism - Pseudomonas aeruginosa UCBPP-PA14	PA14_30180
pau01210	2-Oxocarboxylic acid metabolism - Pseudomonas aeruginosa UCBPP-PA14	PA14_33500
pau01210	2-Oxocarboxylic acid metabolism - Pseudomonas aeruginosa UCBPP-PA14	PA14_35490
pau01210	2-Oxocarboxylic acid metabolism - Pseudomonas aeruginosa UCBPP-PA14	PA14_35500
pau01210	2-Oxocarboxylic acid metabolism - Pseudomonas aeruginosa UCBPP-PA14	PA14_35520
pau01210	2-Oxocarboxylic acid metabolism - Pseudomonas aeruginosa UCBPP-PA14	PA14_35530
pau01210	2-Oxocarboxylic acid metabolism - Pseudomonas aeruginosa UCBPP-PA14	PA14_38200
pau01210	2-Oxocarboxylic acid metabolism - Pseudomonas aeruginosa UCBPP-PA14	PA14_41470
pau01210	2-Oxocarboxylic acid metabolism - Pseudomonas aeruginosa UCBPP-PA14	PA14_44290
pau01100	Metabolic pathways - Pseudomonas aeruginosa UCBPP-PA14	PA14_00280
pau01100	Metabolic pathways - Pseudomonas aeruginosa UCBPP-PA14	PA14_01310
pau01100	Metabolic pathways - Pseudomonas aeruginosa UCBPP-PA14	PA14_01360
pau01100	Metabolic pathways - Pseudomonas aeruginosa UCBPP-PA14	PA14_01900
pau01100	Metabolic pathways - Pseudomonas aeruginosa UCBPP-PA14	PA14_01910
pau01100	Metabolic pathways - Pseudomonas aeruginosa UCBPP-PA14	PA14_02760
pau01100	Metabolic pathways - Pseudomonas aeruginosa UCBPP-PA14	PA14_02770
pau01100	Metabolic pathways - Pseudomonas aeruginosa UCBPP-PA14	PA14_04630
pau01100	Metabolic pathways - Pseudomonas aeruginosa UCBPP-PA14	PA14_06660
pau01100	Metabolic pathways - Pseudomonas aeruginosa UCBPP-PA14	PA14_06680
pau01100	Metabolic pathways - Pseudomonas aeruginosa UCBPP-PA14	PA14_06690
pau01100	Metabolic pathways - Pseudomonas aeruginosa UCBPP-PA14	PA14_06700
pau01100	Metabolic pathways - Pseudomonas aeruginosa UCBPP-PA14	PA14_06710
pau01100	Metabolic pathways - Pseudomonas aeruginosa UCBPP-PA14	PA14_06740
pau01100	Metabolic pathways - Pseudomonas aeruginosa UCBPP-PA14	PA14_06750
pau01100	Metabolic pathways - Pseudomonas aeruginosa UCBPP-PA14	PA14_06920
pau01100	Metabolic pathways - Pseudomonas aeruginosa UCBPP-PA14	PA14_07910
pau01100	Metabolic pathways - Pseudomonas aeruginosa UCBPP-PA14	PA14_09150
pau01100	Metabolic pathways - Pseudomonas aeruginosa UCBPP-PA14	PA14_09420
pau01100	Metabolic pathways - Pseudomonas aeruginosa UCBPP-PA14	PA14_09440
pau01100	Metabolic pathways - Pseudomonas aeruginosa UCBPP-PA14	PA14_09450
pau01100	Metabolic pathways - Pseudomonas aeruginosa UCBPP-PA14	PA14_10500
pau01100	Metabolic pathways - Pseudomonas aeruginosa UCBPP-PA14	PA14_10640
pau01100	Metabolic pathways - Pseudomonas aeruginosa UCBPP-PA14	PA14_10650
pau01100	Metabolic pathways - Pseudomonas aeruginosa UCBPP-PA14	PA14_11550
pau01100	Metabolic pathways - Pseudomonas aeruginosa UCBPP-PA14	PA14_13030
pau01100	Metabolic pathways - Pseudomonas aeruginosa UCBPP-PA14	PA14_13290
