##description: evidence-based annotation of the human genome (GRCh38), version 49 (Ensembl 115)
##provider: GENCODE
##contact: gencode-help@ebi.ac.uk
##format: gtf
##date: 2025-07-08
chr9	HAVANA	exon	107487028	107487192	.	-	.	gene_id "ENSG00000136826.16"; transcript_id "ENST00000374672.5"; gene_type "protein_coding"; gene_name "KLF4"; transcript_type "protein_coding"; transcript_name "KLF4-201"; exon_number 4; exon_id "ENSE00003518983.1"; level 2; protein_id "ENSP00000363804.4"; transcript_support_level "1"; hgnc_id "HGNC:6348"; tag "basic"; tag "Ensembl_canonical"; tag "GENCODE_Primary"; tag "MANE_Select"; tag "appris_principal_1"; tag "CCDS"; ccdsid "CCDS6770.2"; havana_gene "OTTHUMG00000020449.4"; havana_transcript "OTTHUMT00000053556.3";
chr9	HAVANA	CDS	107487028	107487192	.	-	2	gene_id "ENSG00000136826.16"; transcript_id "ENST00000374672.5"; gene_type "protein_coding"; gene_name "KLF4"; transcript_type "protein_coding"; transcript_name "KLF4-201"; exon_number 4; exon_id "ENSE00003518983.1"; level 2; protein_id "ENSP00000363804.4"; transcript_support_level "1"; hgnc_id "HGNC:6348"; tag "basic"; tag "Ensembl_canonical"; tag "GENCODE_Primary"; tag "MANE_Select"; tag "appris_principal_1"; tag "CCDS"; ccdsid "CCDS6770.2"; havana_gene "OTTHUMG00000020449.4"; havana_transcript "OTTHUMT00000053556.3";
chr9	HAVANA	exon	107484852	107485926	.	-	.	gene_id "ENSG00000136826.16"; transcript_id "ENST00000374672.5"; gene_type "protein_coding"; gene_name "KLF4"; transcript_type "protein_coding"; transcript_name "KLF4-201"; exon_number 5; exon_id "ENSE00004282938.1"; level 2; protein_id "ENSP00000363804.4"; transcript_support_level "1"; hgnc_id "HGNC:6348"; tag "basic"; tag "Ensembl_canonical"; tag "GENCODE_Primary"; tag "MANE_Select"; tag "appris_principal_1"; tag "CCDS"; ccdsid "CCDS6770.2"; havana_gene "OTTHUMG00000020449.4"; havana_transcript "OTTHUMT00000053556.3";
chr9	HAVANA	CDS	107485754	107485926	.	-	2	gene_id "ENSG00000136826.16"; transcript_id "ENST00000374672.5"; gene_type "protein_coding"; gene_name "KLF4"; transcript_type "protein_coding"; transcript_name "KLF4-201"; exon_number 5; exon_id "ENSE00004282938.1"; level 2; protein_id "ENSP00000363804.4"; transcript_support_level "1"; hgnc_id "HGNC:6348"; tag "basic"; tag "Ensembl_canonical"; tag "GENCODE_Primary"; tag "MANE_Select"; tag "appris_principal_1"; tag "CCDS"; ccdsid "CCDS6770.2"; havana_gene "OTTHUMG00000020449.4"; havana_transcript "OTTHUMT00000053556.3";
chr9	HAVANA	stop_codon	107485751	107485753	.	-	0	gene_id "ENSG00000136826.16"; transcript_id "ENST00000374672.5"; gene_type "protein_coding"; gene_name "KLF4"; transcript_type "protein_coding"; transcript_name "KLF4-201"; exon_number 5; exon_id "ENSE00004282938.1"; level 2; protein_id "ENSP00000363804.4"; transcript_support_level "1"; hgnc_id "HGNC:6348"; tag "basic"; tag "Ensembl_canonical"; tag "GENCODE_Primary"; tag "MANE_Select"; tag "appris_principal_1"; tag "CCDS"; ccdsid "CCDS6770.2"; havana_gene "OTTHUMG00000020449.4"; havana_transcript "OTTHUMT00000053556.3";
chr9	HAVANA	UTR	107489173	107489769	.	-	.	gene_id "ENSG00000136826.16"; transcript_id "ENST00000374672.5"; gene_type "protein_coding"; gene_name "KLF4"; transcript_type "protein_coding"; transcript_name "KLF4-201"; exon_number 1; exon_id "ENSE00001862452.2"; level 2; protein_id "ENSP00000363804.4"; transcript_support_level "1"; hgnc_id "HGNC:6348"; tag "basic"; tag "Ensembl_canonical"; tag "GENCODE_Primary"; tag "MANE_Select"; tag "appris_principal_1"; tag "CCDS"; ccdsid "CCDS6770.2"; havana_gene "OTTHUMG00000020449.4"; havana_transcript "OTTHUMT00000053556.3";
chr9	HAVANA	UTR	107484852	107485753	.	-	.	gene_id "ENSG00000136826.16"; transcript_id "ENST00000374672.5"; gene_type "protein_coding"; gene_name "KLF4"; transcript_type "protein_coding"; transcript_name "KLF4-201"; exon_number 5; exon_id "ENSE00004282938.1"; level 2; protein_id "ENSP00000363804.4"; transcript_support_level "1"; hgnc_id "HGNC:6348"; tag "basic"; tag "Ensembl_canonical"; tag "GENCODE_Primary"; tag "MANE_Select"; tag "appris_principal_1"; tag "CCDS"; ccdsid "CCDS6770.2"; havana_gene "OTTHUMG00000020449.4"; havana_transcript "OTTHUMT00000053556.3";
chr9	ENSEMBL	transcript	107484854	107489766	.	-	.	gene_id "ENSG00000136826.16"; transcript_id "ENST00000610832.1"; gene_type "protein_coding"; gene_name "KLF4"; transcript_type "protein_coding"; transcript_name "KLF4-206"; level 3; protein_id "ENSP00000483629.1"; transcript_support_level "5"; hgnc_id "HGNC:6348"; tag "basic"; tag "GENCODE_Primary"; havana_gene "OTTHUMG00000020449.4";
chr9	ENSEMBL	exon	107489168	107489766	.	-	.	gene_id "ENSG00000136826.16"; transcript_id "ENST00000610832.1"; gene_type "protein_coding"; gene_name "KLF4"; transcript_type "protein_coding"; transcript_name "KLF4-206"; exon_number 1; exon_id "ENSE00003711623.1"; level 3; protein_id "ENSP00000483629.1"; transcript_support_level "5"; hgnc_id "HGNC:6348"; tag "basic"; tag "GENCODE_Primary"; havana_gene "OTTHUMG00000020449.4";
chr9	ENSEMBL	exon	107488930	107489050	.	-	.	gene_id "ENSG00000136826.16"; transcript_id "ENST00000610832.1"; gene_type "protein_coding"; gene_name "KLF4"; transcript_type "protein_coding"; transcript_name "KLF4-206"; exon_number 2; exon_id "ENSE00003717526.1"; level 3; protein_id "ENSP00000483629.1"; transcript_support_level "5"; hgnc_id "HGNC:6348"; tag "basic"; tag "GENCODE_Primary"; havana_gene "OTTHUMG00000020449.4";
chr9	ENSEMBL	CDS	107488930	107489028	.	-	0	gene_id "ENSG00000136826.16"; transcript_id "ENST00000610832.1"; gene_type "protein_coding"; gene_name "KLF4"; transcript_type "protein_coding"; transcript_name "KLF4-206"; exon_number 2; exon_id "ENSE00003717526.1"; level 3; protein_id "ENSP00000483629.1"; transcript_support_level "5"; hgnc_id "HGNC:6348"; tag "basic"; tag "GENCODE_Primary"; havana_gene "OTTHUMG00000020449.4";
chr9	ENSEMBL	start_codon	107489026	107489028	.	-	0	gene_id "ENSG00000136826.16"; transcript_id "ENST00000610832.1"; gene_type "protein_coding"; gene_name "KLF4"; transcript_type "protein_coding"; transcript_name "KLF4-206"; exon_number 2; exon_id "ENSE00003717526.1"; level 3; protein_id "ENSP00000483629.1"; transcript_support_level "5"; hgnc_id "HGNC:6348"; tag "basic"; tag "GENCODE_Primary"; havana_gene "OTTHUMG00000020449.4";
chr9	ENSEMBL	exon	107487028	107487190	.	-	.	gene_id "ENSG00000136826.16"; transcript_id "ENST00000610832.1"; gene_type "protein_coding"; gene_name "KLF4"; transcript_type "protein_coding"; transcript_name "KLF4-206"; exon_number 3; exon_id "ENSE00003733000.1"; level 3; protein_id "ENSP00000483629.1"; transcript_support_level "5"; hgnc_id "HGNC:6348"; tag "basic"; tag "GENCODE_Primary"; havana_gene "OTTHUMG00000020449.4";
chr9	ENSEMBL	CDS	107487028	107487190	.	-	0	gene_id "ENSG00000136826.16"; transcript_id "ENST00000610832.1"; gene_type "protein_coding"; gene_name "KLF4"; transcript_type "protein_coding"; transcript_name "KLF4-206"; exon_number 3; exon_id "ENSE00003733000.1"; level 3; protein_id "ENSP00000483629.1"; transcript_support_level "5"; hgnc_id "HGNC:6348"; tag "basic"; tag "GENCODE_Primary"; havana_gene "OTTHUMG00000020449.4";
chr9	ENSEMBL	exon	107484854	107485926	.	-	.	gene_id "ENSG00000136826.16"; transcript_id "ENST00000610832.1"; gene_type "protein_coding"; gene_name "KLF4"; transcript_type "protein_coding"; transcript_name "KLF4-206"; exon_number 4; exon_id "ENSE00003720050.1"; level 3; protein_id "ENSP00000483629.1"; transcript_support_level "5"; hgnc_id "HGNC:6348"; tag "basic"; tag "GENCODE_Primary"; havana_gene "OTTHUMG00000020449.4";
chr9	ENSEMBL	CDS	107485754	107485926	.	-	2	gene_id "ENSG00000136826.16"; transcript_id "ENST00000610832.1"; gene_type "protein_coding"; gene_name "KLF4"; transcript_type "protein_coding"; transcript_name "KLF4-206"; exon_number 4; exon_id "ENSE00003720050.1"; level 3; protein_id "ENSP00000483629.1"; transcript_support_level "5"; hgnc_id "HGNC:6348"; tag "basic"; tag "GENCODE_Primary"; havana_gene "OTTHUMG00000020449.4";
chr9	ENSEMBL	stop_codon	107485751	107485753	.	-	0	gene_id "ENSG00000136826.16"; transcript_id "ENST00000610832.1"; gene_type "protein_coding"; gene_name "KLF4"; transcript_type "protein_coding"; transcript_name "KLF4-206"; exon_number 4; exon_id "ENSE00003720050.1"; level 3; protein_id "ENSP00000483629.1"; transcript_support_level "5"; hgnc_id "HGNC:6348"; tag "basic"; tag "GENCODE_Primary"; havana_gene "OTTHUMG00000020449.4";
chr9	ENSEMBL	UTR	107489168	107489766	.	-	.	gene_id "ENSG00000136826.16"; transcript_id "ENST00000610832.1"; gene_type "protein_coding"; gene_name "KLF4"; transcript_type "protein_coding"; transcript_name "KLF4-206"; exon_number 1; exon_id "ENSE00003711623.1"; level 3; protein_id "ENSP00000483629.1"; transcript_support_level "5"; hgnc_id "HGNC:6348"; tag "basic"; tag "GENCODE_Primary"; havana_gene "OTTHUMG00000020449.4";
chr9	ENSEMBL	UTR	107489029	107489050	.	-	.	gene_id "ENSG00000136826.16"; transcript_id "ENST00000610832.1"; gene_type "protein_coding"; gene_name "KLF4"; transcript_type "protein_coding"; transcript_name "KLF4-206"; exon_number 2; exon_id "ENSE00003717526.1"; level 3; protein_id "ENSP00000483629.1"; transcript_support_level "5"; hgnc_id "HGNC:6348"; tag "basic"; tag "GENCODE_Primary"; havana_gene "OTTHUMG00000020449.4";
chr9	ENSEMBL	UTR	107484854	107485753	.	-	.	gene_id "ENSG00000136826.16"; transcript_id "ENST00000610832.1"; gene_type "protein_coding"; gene_name "KLF4"; transcript_type "protein_coding"; transcript_name "KLF4-206"; exon_number 4; exon_id "ENSE00003720050.1"; level 3; protein_id "ENSP00000483629.1"; transcript_support_level "5"; hgnc_id "HGNC:6348"; tag "basic"; tag "GENCODE_Primary"; havana_gene "OTTHUMG00000020449.4";
chr9	HAVANA	transcript	107487669	107489130	.	-	.	gene_id "ENSG00000136826.16"; transcript_id "ENST00000411706.1"; gene_type "protein_coding"; gene_name "KLF4"; transcript_type "retained_intron"; transcript_name "KLF4-202"; level 2; transcript_support_level "1"; hgnc_id "HGNC:6348"; havana_gene "OTTHUMG00000020449.4"; havana_transcript "OTTHUMT00000053558.2";
chr9	HAVANA	exon	107488930	107489130	.	-	.	gene_id "ENSG00000136826.16"; transcript_id "ENST00000411706.1"; gene_type "protein_coding"; gene_name "KLF4"; transcript_type "retained_intron"; transcript_name "KLF4-202"; exon_number 1; exon_id "ENSE00001712598.1"; level 2; transcript_support_level "1"; hgnc_id "HGNC:6348"; havana_gene "OTTHUMG00000020449.4"; havana_transcript "OTTHUMT00000053558.2";
chr9	HAVANA	exon	107487669	107488267	.	-	.	gene_id "ENSG00000136826.16"; transcript_id "ENST00000411706.1"; gene_type "protein_coding"; gene_name "KLF4"; transcript_type "retained_intron"; transcript_name "KLF4-202"; exon_number 2; exon_id "ENSE00001464212.2"; level 2; transcript_support_level "1"; hgnc_id "HGNC:6348"; havana_gene "OTTHUMG00000020449.4"; havana_transcript "OTTHUMT00000053558.2";
chr9	HAVANA	transcript	107488989	107490482	.	-	.	gene_id "ENSG00000136826.16"; transcript_id "ENST00000420475.1"; gene_type "protein_coding"; gene_name "KLF4"; transcript_type "protein_coding"; transcript_name "KLF4-203"; level 2; protein_id "ENSP00000404922.1"; transcript_support_level "4"; hgnc_id "HGNC:6348"; tag "mRNA_end_NF"; tag "cds_end_NF"; tag "alternative_5_UTR"; havana_gene "OTTHUMG00000020449.4"; havana_transcript "OTTHUMT00000342675.2";
chr9	HAVANA	exon	107490119	107490482	.	-	.	gene_id "ENSG00000136826.16"; transcript_id "ENST00000420475.1"; gene_type "protein_coding"; gene_name "KLF4"; transcript_type "protein_coding"; transcript_name "KLF4-203"; exon_number 1; exon_id "ENSE00001805162.1"; level 2; protein_id "ENSP00000404922.1"; transcript_support_level "4"; hgnc_id "HGNC:6348"; tag "mRNA_end_NF"; tag "cds_end_NF"; tag "alternative_5_UTR"; havana_gene "OTTHUMG00000020449.4"; havana_transcript "OTTHUMT00000342675.2";
chr9	HAVANA	exon	107489168	107489563	.	-	.	gene_id "ENSG00000136826.16"; transcript_id "ENST00000420475.1"; gene_type "protein_coding"; gene_name "KLF4"; transcript_type "protein_coding"; transcript_name "KLF4-203"; exon_number 2; exon_id "ENSE00001623985.1"; level 2; protein_id "ENSP00000404922.1"; transcript_support_level "4"; hgnc_id "HGNC:6348"; tag "mRNA_end_NF"; tag "cds_end_NF"; tag "alternative_5_UTR"; havana_gene "OTTHUMG00000020449.4"; havana_transcript "OTTHUMT00000342675.2";
chr9	HAVANA	CDS	107489168	107489172	.	-	0	gene_id "ENSG00000136826.16"; transcript_id "ENST00000420475.1"; gene_type "protein_coding"; gene_name "KLF4"; transcript_type "protein_coding"; transcript_name "KLF4-203"; exon_number 2; exon_id "ENSE00001623985.1"; level 2; protein_id "ENSP00000404922.1"; transcript_support_level "4"; hgnc_id "HGNC:6348"; tag "mRNA_end_NF"; tag "cds_end_NF"; tag "alternative_5_UTR"; havana_gene "OTTHUMG00000020449.4"; havana_transcript "OTTHUMT00000342675.2";
chr9	HAVANA	start_codon	107489170	107489172	.	-	0	gene_id "ENSG00000136826.16"; transcript_id "ENST00000420475.1"; gene_type "protein_coding"; gene_name "KLF4"; transcript_type "protein_coding"; transcript_name "KLF4-203"; exon_number 2; exon_id "ENSE00001623985.1"; level 2; protein_id "ENSP00000404922.1"; transcript_support_level "4"; hgnc_id "HGNC:6348"; tag "mRNA_end_NF"; tag "cds_end_NF"; tag "alternative_5_UTR"; havana_gene "OTTHUMG00000020449.4"; havana_transcript "OTTHUMT00000342675.2";
