chr4	47967300	48067300	Rod	CNGA1	chr4	48020000	48030000	18	14	84	36	40	18	245	30	2055	10000
chr4	47967300	48067300	Rod	CNGA1	chr4	48030000	48040000	15	12	80	32	45	33	115	24	1238	10000
chr4	47967300	48067300	Rod	CNGA1	chr4	48050000	48060000	5	0	17	9	18	2	33	8	176	10000
chr4	47967300	48067300	Rod	CNGA1	chr4	47970000	47980000	33	34	232	90	118	81	522	49	9420	10000
chrX	70218304	70318304	Cone	ARR3	chrX	70210000	70220000	5	0	19	8	11	3	25	7	64	1696
chrX	70218304	70318304	Cone	ARR3	chrX	70240000	70250000	5	4	92	15	22	9	32	22	178	10000
chrX	70218304	70318304	Cone	ARR3	chrX	70260000	70270000	23	14	1556	63	58	16	177	30	1029	10000
chrX	70218304	70318304	Cone	ARR3	chrX	70290000	70300000	30	39	358	108	105	42	483	65	1673	10000
chrX	70218304	70318304	Cone	ARR3	chrX	70310000	70320000	2	2	20	15	15	3	16	9	71	8304
chrX	70218304	70318304	Cone	ARR3	chrX	70220000	70230000	5	6	34	30	24	3	35	9	104	10000
chrX	70218304	70318304	Cone	ARR3	chrX	70230000	70240000	8	4	44	22	18	4	52	7	147	10000
chrX	70218304	70318304	Cone	ARR3	chrX	70270000	70280000	8	9	883	15	12	8	52	17	215	10000
chrX	70218304	70318304	Cone	ARR3	chrX	70280000	70290000	51	53	1129	144	145	48	549	71	1769	10000
chrX	70218304	70318304	Cone	ARR3	chrX	70300000	70310000	6	7	267	72	19	8	156	21	568	10000
chrX	70218304	70318304	Cone	ARR3	chrX	70250000	70260000	4	3	69	14	17	5	44	13	158	10000
chr1	109569928	109669928	Cone	GNAT2	chr1	109560000	109570000	33	26	194	140	100	26	171	78	834	72
chr1	109569928	109669928	Cone	GNAT2	chr1	109580000	109590000	14	8	123	105	67	22	98	56	426	10000
chr1	109569928	109669928	Cone	GNAT2	chr1	109610000	109620000	70	96	3248	257	258	192	1175	117	5123	10000
chr1	109569928	109669928	Cone	GNAT2	chr1	109630000	109640000	251	118	2057	789	423	155	1918	224	9940	10000
chr1	109569928	109669928	Cone	GNAT2	chr1	109660000	109670000	88	112	106	264	472	82	1488	146	806	9928
chr1	109569928	109669928	Cone	GNAT2	chr1	109590000	109600000	25	9	418	89	48	22	89	67	445	10000
chr1	109569928	109669928	Cone	GNAT2	chr1	109600000	109610000	34	11	1337	154	75	36	159	64	1089	10000
chr1	109569928	109669928	Cone	GNAT2	chr1	109620000	109630000	386	140	3004	1505	1349	221	2343	613	3421	10000
chr1	109569928	109669928	Cone	GNAT2	chr1	109640000	109650000	120	92	1170	364	265	98	1204	118	5900	10000
chr1	109569928	109669928	Cone	GNAT2	chr1	109650000	109660000	126	124	687	495	540	93	1492	235	5886	10000
chr1	109569928	109669928	Cone	GNAT2	chr1	109570000	109580000	26	13	159	136	65	32	113	68	673	10000
chr10	93562532	93662532	Cone	PDE6C	chr10	93570000	93580000	6	32	53	30	30	37	47	17	274	10000
chr10	93562532	93662532	Cone	PDE6C	chr10	93590000	93600000	10	9	370	64	42	9	59	30	308	10000
chr10	93562532	93662532	Cone	PDE6C	chr10	93620000	93630000	12	3	191	53	54	13	49	13	245	10000
chr10	93562532	93662532	Cone	PDE6C	chr10	93640000	93650000	12	3	151	25	92	12	37	16	222	10000
chr10	93562532	93662532	Cone	PDE6C	chr10	93560000	93570000	13	41	91	50	35	47	71	26	357	7468
chr10	93562532	93662532	Cone	PDE6C	chr10	93600000	93610000	12	16	494	72	46	11	66	44	337	10000
chr10	93562532	93662532	Cone	PDE6C	chr10	93610000	93620000	27	24	2987	69	67	29	155	47	2543	10000
chr10	93562532	93662532	Cone	PDE6C	chr10	93630000	93640000	36	1	179	89	100	15	51	17	263	10000
chr10	93562532	93662532	Cone	PDE6C	chr10	93650000	93660000	2	1	182	32	29	6	42	21	306	10000
chr10	93562532	93662532	Cone	PDE6C	chr10	93660000	93670000	14	11	444	49	38	8	93	33	578	2532
chr10	93562532	93662532	Cone	PDE6C	chr10	93580000	93590000	29	8	164	72	142	7	78	17	312	10000
chrX	154094242	154194242	Cone	OPN1LW	chrX	154110000	154120000	19	14	92	100	125	16	260	59	345	10000
chrX	154094242	154194242	Cone	OPN1LW	chrX	154130000	154140000	62	33	1191	175	155	54	663	80	4271	10000
chrX	154094242	154194242	Cone	OPN1LW	chrX	154160000	154170000	0	0	0	0	0	0	0	0	0	10000
chrX	154094242	154194242	Cone	OPN1LW	chrX	154190000	154200000	0	0	14	0	2	0	5	1	17	4242
chrX	154094242	154194242	Cone	OPN1LW	chrX	154090000	154100000	456	299	2841	1246	1173	293	3812	511	22088	5758
chrX	154094242	154194242	Cone	OPN1LW	chrX	154100000	154110000	5	7	98	30	49	15	106	19	508	10000
chrX	154094242	154194242	Cone	OPN1LW	chrX	154120000	154130000	12	17	122	59	48	22	206	49	495	10000
chrX	154094242	154194242	Cone	OPN1LW	chrX	154150000	154160000	2	1	160	14	11	3	17	5	153	10000
chrX	154094242	154194242	Cone	OPN1LW	chrX	154170000	154180000	1	0	0	0	0	0	0	0	5	10000
chrX	154094242	154194242	Cone	OPN1LW	chrX	154180000	154190000	0	1	20	3	3	0	6	1	44	10000
chrX	154094242	154194242	Cone	OPN1LW	chrX	154140000	154150000	58	40	2300	109	135	48	452	60	6323	10000
chrX	154132595	154232595	Cone	OPN1MW	chrX	154130000	154140000	62	33	1191	175	155	54	663	80	4271	7405
chrX	154132595	154232595	Cone	OPN1MW	chrX	154160000	154170000	0	0	0	0	0	0	0	0	0	10000
chrX	154132595	154232595	Cone	OPN1MW	chrX	154190000	154200000	0	0	14	0	2	0	5	1	17	10000
chrX	154132595	154232595	Cone	OPN1MW	chrX	154210000	154220000	1	3	15	5	7	18	16	2	77	10000
chrX	154132595	154232595	Cone	OPN1MW	chrX	154150000	154160000	2	1	160	14	11	3	17	5	153	10000
chrX	154132595	154232595	Cone	OPN1MW	chrX	154170000	154180000	1	0	0	0	0	0	0	0	5	10000
chrX	154132595	154232595	Cone	OPN1MW	chrX	154180000	154190000	0	1	20	3	3	0	6	1	44	10000
chrX	154132595	154232595	Cone	OPN1MW	chrX	154200000	154210000	1	0	24	1	3	4	5	3	38	10000
chrX	154132595	154232595	Cone	OPN1MW	chrX	154220000	154230000	0	0	0	0	0	0	0	0	0	10000
chrX	154132595	154232595	Cone	OPN1MW	chrX	154230000	154240000	3	2	15	4	8	2	12	3	85	2595
chrX	154132595	154232595	Cone	OPN1MW	chrX	154140000	154150000	58	40	2300	109	135	48	452	60	6323	10000
chr15	89172576	89272576	Mullerglia	RLBP1	chr15	89180000	89190000	37	72	127	97	72	27	991	139	1354	10000
chr15	89172576	89272576	Mullerglia	RLBP1	chr15	89200000	89210000	59	104	219	163	120	46	1452	129	1594	10000
chr15	89172576	89272576	Mullerglia	RLBP1	chr15	89230000	89240000	11	10	58	42	57	8	268	39	486	10000
chr15	89172576	89272576	Mullerglia	RLBP1	chr15	89250000	89260000	4	2	31	31	19	13	133	17	279	10000
chr15	89172576	89272576	Mullerglia	RLBP1	chr15	89170000	89180000	94	80	492	172	159	71	729	279	5287	7424
chr15	89172576	89272576	Mullerglia	RLBP1	chr15	89190000	89200000	65	180	131	126	61	50	1773	107	570	10000
chr15	89172576	89272576	Mullerglia	RLBP1	chr15	89210000	89220000	31	72	83	74	55	37	1404	61	493	10000
chr15	89172576	89272576	Mullerglia	RLBP1	chr15	89220000	89230000	46	133	58	39	47	72	2692	54	535	10000
chr15	89172576	89272576	Mullerglia	RLBP1	chr15	89240000	89250000	157	164	716	466	374	148	2413	259	7732	10000
chr15	89172576	89272576	Mullerglia	RLBP1	chr15	89270000	89280000	11	12	31	29	21	20	747	30	215	2576
chr15	89172576	89272576	Mullerglia	RLBP1	chr15	89260000	89270000	10	5	27	41	23	11	351	38	279	10000
chr1	182342205	182442205	Mullerglia	GLUL	chr1	182340000	182350000	46	68	39	820	100	32	159	223	185	7795
chr1	182342205	182442205	Mullerglia	GLUL	chr1	182360000	182370000	26	26	41	279	31	27	154	70	158	10000
chr1	182342205	182442205	Mullerglia	GLUL	chr1	182390000	182400000	366	368	999	975	710	385	5695	489	1840	10000
chr1	182342205	182442205	Mullerglia	GLUL	chr1	182420000	182430000	5	7	56	73	21	10	92	10	133	10000
chr1	182342205	182442205	Mullerglia	GLUL	chr1	182440000	182450000	19	22	246	82	93	33	248	39	1035	2205
chr1	182342205	182442205	Mullerglia	GLUL	chr1	182350000	182360000	31	43	29	132	36	13	158	71	135	10000
chr1	182342205	182442205	Mullerglia	GLUL	chr1	182370000	182380000	69	102	37	282	46	52	1792	85	148	10000
chr1	182342205	182442205	Mullerglia	GLUL	chr1	182380000	182390000	106	361	103	411	124	196	5147	140	246	10000
chr1	182342205	182442205	Mullerglia	GLUL	chr1	182400000	182410000	48	9	37	124	41	11	160	23	209	10000
chr1	182342205	182442205	Mullerglia	GLUL	chr1	182410000	182420000	11	17	31	47	39	7	178	28	134	10000
chr1	182342205	182442205	Mullerglia	GLUL	chr1	182430000	182440000	12	7	46	44	34	6	114	27	195	10000
chr5	36546583	36646583	Mullerglia	SLC1A3	chr5	36540000	36550000	5	3	11	34	20	3	56	14	91	3417
chr5	36546583	36646583	Mullerglia	SLC1A3	chr5	36570000	36580000	23	46	26	158	21	30	1132	59	96	10000
chr5	36546583	36646583	Mullerglia	SLC1A3	chr5	36590000	36600000	27	57	31	25	22	28	1104	27	134	10000
chr5	36546583	36646583	Mullerglia	SLC1A3	chr5	36620000	36630000	12	58	26	46	26	48	971	53	122	10000
chr5	36546583	36646583	Mullerglia	SLC1A3	chr5	36640000	36650000	9	17	31	37	11	46	381	35	463	6583
chr5	36546583	36646583	Mullerglia	SLC1A3	chr5	36550000	36560000	3	4	11	35	24	7	73	4	76	10000
chr5	36546583	36646583	Mullerglia	SLC1A3	chr5	36580000	36590000	18	31	16	39	27	27	379	28	110	10000
chr5	36546583	36646583	Mullerglia	SLC1A3	chr5	36600000	36610000	52	198	134	266	43	121	2305	93	408	10000
chr5	36546583	36646583	Mullerglia	SLC1A3	chr5	36610000	36620000	33	142	36	167	27	144	2192	44	139	10000
chr5	36546583	36646583	Mullerglia	SLC1A3	chr5	36630000	36640000	7	26	28	40	15	27	517	25	159	10000
chr5	36546583	36646583	Mullerglia	SLC1A3	chr5	36560000	36570000	9	40	17	43	28	14	545	39	124	10000
chr17	72071012	72171012	Mullerglia	SOX9	chr17	72090000	72100000	8	29	14	35	31	7	124	14	109	10000
chr17	72071012	72171012	Mullerglia	SOX9	chr17	72110000	72120000	270	286	100	223	130	61	3026	119	631	10000
chr17	72071012	72171012	Mullerglia	SOX9	chr17	72140000	72150000	54	19	25	26	19	6	219	11	164	10000
chr17	72071012	72171012	Mullerglia	SOX9	chr17	72160000	72170000	23	44	56	67	38	22	353	91	319	10000
chr17	72071012	72171012	Mullerglia	SOX9	chr17	72070000	72080000	9	8	14	28	32	9	59	26	103	8988
chr17	72071012	72171012	Mullerglia	SOX9	chr17	72100000	72110000	26	218	12	92	25	40	1151	33	105	10000
chr17	72071012	72171012	Mullerglia	SOX9	chr17	72120000	72130000	542	395	115	695	186	115	4603	267	477	10000
chr17	72071012	72171012	Mullerglia	SOX9	chr17	72130000	72140000	124	11	20	53	24	9	145	24	83	10000
chr17	72071012	72171012	Mullerglia	SOX9	chr17	72150000	72160000	67	105	14	59	27	40	1100	38	116	10000
chr17	72071012	72171012	Mullerglia	SOX9	chr17	72170000	72180000	81	75	23	133	56	20	710	42	140	1012
chr17	72071012	72171012	Mullerglia	SOX9	chr17	72080000	72090000	14	5	17	37	34	7	76	17	86	10000
chr17	44866936	44966936	Astrocyte	GFAP	chr17	44860000	44870000	38	15	162	129	131	28	262	99	1275	3064
chr17	44866936	44966936	Astrocyte	GFAP	chr17	44880000	44890000	23	15	131	72	142	19	154	60	824	10000
chr17	44866936	44966936	Astrocyte	GFAP	chr17	44910000	44920000	273	450	385	389	344	154	3408	231	4237	10000
chr17	44866936	44966936	Astrocyte	GFAP	chr17	44930000	44940000	62	21	217	140	136	33	323	57	1938	10000
chr17	44866936	44966936	Astrocyte	GFAP	chr17	44960000	44970000	150	240	838	1072	1536	216	3202	346	12983	6936
chr17	44866936	44966936	Astrocyte	GFAP	chr17	44870000	44880000	24	20	466	131	107	16	167	81	835	10000
chr17	44866936	44966936	Astrocyte	GFAP	chr17	44890000	44900000	259	211	1563	748	747	233	2665	317	17050	10000
chr17	44866936	44966936	Astrocyte	GFAP	chr17	44900000	44910000	161	389	1465	616	527	123	1927	415	14901	10000
chr17	44866936	44966936	Astrocyte	GFAP	chr17	44920000	44930000	299	178	1095	501	1004	119	1930	242	12293	10000
chr17	44866936	44966936	Astrocyte	GFAP	chr17	44940000	44950000	120	129	1110	513	552	139	2034	170	8520	10000
chr17	44866936	44966936	Astrocyte	GFAP	chr17	44950000	44960000	47	26	208	232	265	35	335	77	1678	10000
chr18	26815819	26915819	Astrocyte	AQP4	chr18	26810000	26820000	16	33	35	51	52	13	294	30	419	4181
chr18	26815819	26915819	Astrocyte	AQP4	chr18	26840000	26850000	7	20	14	29	25	8	240	16	122	10000
chr18	26815819	26915819	Astrocyte	AQP4	chr18	26870000	26880000	17	41	17	29	23	12	479	21	218	10000
chr18	26815819	26915819	Astrocyte	AQP4	chr18	26890000	26900000	13	56	18	31	37	10	183	26	154	10000
chr18	26815819	26915819	Astrocyte	AQP4	chr18	26820000	26830000	14	10	14	82	18	5	53	26	140	10000
chr18	26815819	26915819	Astrocyte	AQP4	chr18	26830000	26840000	18	51	26	39	25	2	119	36	153	10000
chr18	26815819	26915819	Astrocyte	AQP4	chr18	26850000	26860000	18	12	14	51	15	10	127	27	159	10000
chr18	26815819	26915819	Astrocyte	AQP4	chr18	26880000	26890000	12	19	46	68	52	19	196	48	1046	10000
chr18	26815819	26915819	Astrocyte	AQP4	chr18	26900000	26910000	25	64	27	47	25	13	577	48	156	10000
chr18	26815819	26915819	Astrocyte	AQP4	chr18	26910000	26920000	27	88	40	262	51	39	1066	218	363	5819
chr18	26815819	26915819	Astrocyte	AQP4	chr18	26860000	26870000	77	283	36	122	80	67	2646	118	271	10000
chr3	126147993	126247993	Astrocyte	ALDH1L1	chr3	126160000	126170000	10	9	10	15	16	7	125	11	168	10000
chr3	126147993	126247993	Astrocyte	ALDH1L1	chr3	126190000	126200000	30	37	46	50	75	19	348	54	348	10000
chr3	126147993	126247993	Astrocyte	ALDH1L1	chr3	126210000	126220000	104	90	184	183	147	48	1204	118	530	10000
chr3	126147993	126247993	Astrocyte	ALDH1L1	chr3	126240000	126250000	33	40	99	91	75	23	427	51	832	7993
chr3	126147993	126247993	Astrocyte	ALDH1L1	chr3	126140000	126150000	26	9	46	28	35	12	114	18	286	2007
chr3	126147993	126247993	Astrocyte	ALDH1L1	chr3	126150000	126160000	39	11	80	63	69	21	194	40	578	10000
chr3	126147993	126247993	Astrocyte	ALDH1L1	chr3	126170000	126180000	19	84	21	37	16	26	1098	47	205	10000
chr3	126147993	126247993	Astrocyte	ALDH1L1	chr3	126180000	126190000	82	238	59	83	40	85	3166	92	333	10000
chr3	126147993	126247993	Astrocyte	ALDH1L1	chr3	126200000	126210000	53	100	57	93	64	37	908	44	255	10000
chr3	126147993	126247993	Astrocyte	ALDH1L1	chr3	126230000	126240000	5	3	18	16	8	5	77	10	140	10000
chr3	126147993	126247993	Astrocyte	ALDH1L1	chr3	126220000	126230000	37	26	21	85	54	10	443	63	115	10000
chr11	35370062	35470062	Astrocyte	SLC1A2	chr11	35390000	35400000	78	71	532	371	189	61	587	242	6570	10000
chr11	35370062	35470062	Astrocyte	SLC1A2	chr11	35410000	35420000	350	251	2885	1222	509	217	2338	648	32135	10000
chr11	35370062	35470062	Astrocyte	SLC1A2	chr11	35440000	35450000	16	11	57	41	45	7	147	13	1054	10000
chr11	35370062	35470062	Astrocyte	SLC1A2	chr11	35460000	35470000	50	61	88	112	73	23	361	46	1666	10000
chr11	35370062	35470062	Astrocyte	SLC1A2	chr11	35370000	35380000	101	41	648	248	105	26	338	177	3948	9938
chr11	35370062	35470062	Astrocyte	SLC1A2	chr11	35400000	35410000	98	53	715	364	142	62	564	166	8533	10000
chr11	35370062	35470062	Astrocyte	SLC1A2	chr11	35420000	35430000	153	129	941	710	266	111	1596	234	18751	10000
chr11	35370062	35470062	Astrocyte	SLC1A2	chr11	35430000	35440000	39	45	324	137	103	43	478	85	6951	10000
chr11	35370062	35470062	Astrocyte	SLC1A2	chr11	35450000	35460000	35	58	76	149	97	26	720	49	1599	10000
chr11	35370062	35470062	Astrocyte	SLC1A2	chr11	35470000	35480000	91	88	218	195	97	37	428	69	3824	62
chr11	35370062	35470062	Astrocyte	SLC1A2	chr11	35380000	35390000	54	37	368	241	85	27	276	168	3833	10000
chr1	198579899	198679899	Microglia	PTPRC	chr1	198580000	198590000	4	5	17	13	13	16	21	11	109	10000
chr1	198579899	198679899	Microglia	PTPRC	chr1	198610000	198620000	9	2	24	29	9	14	35	15	76	10000
chr1	198579899	198679899	Microglia	PTPRC	chr1	198640000	198650000	6	1	16	15	12	26	16	16	76	10000
chr1	198579899	198679899	Microglia	PTPRC	chr1	198660000	198670000	4	2	17	31	19	39	29	18	95	10000
chr1	198579899	198679899	Microglia	PTPRC	chr1	198590000	198600000	71	2	14	14	14	10	16	5	74	10000
chr1	198579899	198679899	Microglia	PTPRC	chr1	198600000	198610000	14	6	23	101	77	7	58	20	88	10000
chr1	198579899	198679899	Microglia	PTPRC	chr1	198620000	198630000	8	2	22	22	16	31	29	9	79	10000
chr1	198579899	198679899	Microglia	PTPRC	chr1	198630000	198640000	4	3	18	41	22	40	27	32	93	10000
chr1	198579899	198679899	Microglia	PTPRC	chr1	198650000	198660000	14	4	35	55	25	50	49	23	458	10000
chr1	198579899	198679899	Microglia	PTPRC	chr1	198670000	198680000	3	3	21	22	11	24	34	24	93	9899
chr1	198579899	198679899	Microglia	PTPRC	chr1	198570000	198580000	25	5	74	99	41	14	46	73	729	101
chr6	31565213	31665213	Microglia	AIF1	chr6	31560000	31570000	46	28	246	123	126	101	426	74	2525	4787
chr6	31565213	31665213	Microglia	AIF1	chr6	31590000	31600000	59	43	304	183	153	91	490	99	2941	10000
chr6	31565213	31665213	Microglia	AIF1	chr6	31610000	31620000	109	84	832	280	246	173	1008	151	6664	10000
chr6	31565213	31665213	Microglia	AIF1	chr6	31640000	31650000	48	26	241	151	104	40	339	74	2138	10000
chr6	31565213	31665213	Microglia	AIF1	chr6	31660000	31670000	510	396	2433	1536	1401	448	4753	674	25122	5213
chr6	31565213	31665213	Microglia	AIF1	chr6	31570000	31580000	27	15	85	96	99	74	215	34	1080	10000
chr6	31565213	31665213	Microglia	AIF1	chr6	31600000	31610000	26	16	131	76	74	41	222	33	1135	10000
chr6	31565213	31665213	Microglia	AIF1	chr6	31620000	31630000	716	539	3384	2118	1871	627	7421	910	36787	10000
chr6	31565213	31665213	Microglia	AIF1	chr6	31630000	31640000	67	50	338	284	188	47	623	139	3212	10000
chr6	31565213	31665213	Microglia	AIF1	chr6	31650000	31660000	446	355	2656	1412	1191	446	4801	591	29675	10000
chr6	31565213	31665213	Microglia	AIF1	chr6	31580000	31590000	128	96	363	407	353	170	1299	151	3550	10000
chr3	39231734	39331734	Microglia	CX3CR1	chr3	39240000	39250000	0	6	29	36	28	41	45	20	124	10000
chr3	39231734	39331734	Microglia	CX3CR1	chr3	39260000	39270000	11	7	26	266	108	76	85	30	224	10000
chr3	39231734	39331734	Microglia	CX3CR1	chr3	39290000	39300000	20	15	97	68	67	19	231	52	677	10000
chr3	39231734	39331734	Microglia	CX3CR1	chr3	39310000	39320000	4	2	12	15	13	6	27	7	136	10000
chr3	39231734	39331734	Microglia	CX3CR1	chr3	39230000	39240000	8	6	36	32	32	28	43	18	176	8266
chr3	39231734	39331734	Microglia	CX3CR1	chr3	39250000	39260000	14	4	36	138	49	82	76	43	257	10000
chr3	39231734	39331734	Microglia	CX3CR1	chr3	39270000	39280000	16	6	31	158	53	69	80	35	263	10000
chr3	39231734	39331734	Microglia	CX3CR1	chr3	39280000	39290000	26	43	104	177	114	96	484	59	741	10000
chr3	39231734	39331734	Microglia	CX3CR1	chr3	39300000	39310000	4	0	10	8	13	11	22	4	118	10000
chr3	39231734	39331734	Microglia	CX3CR1	chr3	39330000	39340000	7	1	24	23	30	4	40	11	211	1734
chr3	39231734	39331734	Microglia	CX3CR1	chr3	39320000	39330000	13	8	132	36	25	14	105	39	1048	10000
chr1	22585056	22685056	Microglia	C1QA	chr1	22580000	22590000	136	47	295	249	305	80	707	140	9192	4944
chr1	22585056	22685056	Microglia	C1QA	chr1	22610000	22620000	131	61	1224	305	463	124	985	149	14262	10000
chr1	22585056	22685056	Microglia	C1QA	chr1	22630000	22640000	113	15	93	121	323	82	150	68	1089	10000
chr1	22585056	22685056	Microglia	C1QA	chr1	22660000	22670000	150	11	142	352	200	66	334	84	626	10000
chr1	22585056	22685056	Microglia	C1QA	chr1	22680000	22690000	76	23	90	192	62	29	766	63	453	5056
chr1	22585056	22685056	Microglia	C1QA	chr1	22590000	22600000	34	5	134	101	110	35	265	53	1824	10000
chr1	22585056	22685056	Microglia	C1QA	chr1	22600000	22610000	70	27	234	111	125	40	315	76	3632	10000
chr1	22585056	22685056	Microglia	C1QA	chr1	22620000	22630000	77	15	110	107	517	29	197	44	1056	10000
chr1	22585056	22685056	Microglia	C1QA	chr1	22640000	22650000	104	36	253	238	231	149	617	109	3241	10000
chr1	22585056	22685056	Microglia	C1QA	chr1	22650000	22660000	156	9	92	198	109	103	145	81	595	10000
chr1	22585056	22685056	Microglia	C1QA	chr1	22670000	22680000	236	23	198	831	561	65	1087	220	1107	10000
chr12	108548319	108648319	Microglia	TMEM119	chr12	108550000	108560000	32	27	222	138	132	34	235	67	1262	10000
chr12	108548319	108648319	Microglia	TMEM119	chr12	108580000	108590000	23	13	71	83	65	42	166	54	666	10000
chr12	108548319	108648319	Microglia	TMEM119	chr12	108610000	108620000	44	49	174	183	128	83	472	93	1741	10000
