TraesCS5D03G0532900	65.19	52.86	88.27	41.88	33.09	78.54	20.53	173.43	52.78	74.35	False	True	False	False	Root cap	ORTHO905GF001723	1	2022				TraesCS5D03G0532900	
TraesCS5D03G0654200	27.46	17.79	257.18	16.7	24.03	71.29	13.93	103.87	148.69	96.63	False	True	True	True	Epidermis	ORTHO905GF002862	3	80				TraesCS5D03G0654200	TraesCS5B03G0722200, TraesCS5A03G0684700
TraesCS5D03G0766400	19.46	29.37	13.09	15.93	31.87	27.79	6.07	141.98	13.43	21.28	False	True	False	False	Root cap	ORTHO905GF002072	1	1688				TraesCS5D03G0766400	TraesCS5B03G0841300
TraesCS5D03G0768300	5.41	17.79	5.76	12.4	190.86	16.92	42.59	36.21	7.3	16.77	False	True	False	False	Pericycle	ORTHO905GF001954	1	1434				TraesCS5D03G0768300	
TraesCS5D03G0769300	4.11	2.76	5.09	5.63	5.92	326.23	4.64	5.72	5.42	4.01	False	True	False	False	Phloem	ORTHO905GF012358	1	3436				TraesCS5D03G0769300	
TraesCS5D03G0884400	8.0	20.21	8.53	16.7	12.89	561.84	2.59	32.4	8.95	19.53	False	True	False	False	Phloem	ORTHO905GF000193	1	2197				TraesCS5D03G0884400	
TraesCS5D03G0906800	2.27	1.9	6.06	1.05	3.66	1.21	0.8	9.53	285.12	1.25	True	True	True	False	Epidermis	ORTHO905GF001914	3	30	RHS18			TraesCS5D03G0906800	TraesCS5B03G1000500, TraesCS5A03G0951600
TraesCS5D03G0992800	20.97	9.5	28.13	12.4	25.77	18.12	7.68	98.15	14.14	29.29	False	True	False	False	Root cap	ORTHO905GF000031	1	2482				TraesCS5D03G0992800	
TraesCS5D03G1033800	13.19	53.2	13.54	17.74	68.44	350.4	69.55	69.56	18.38	284.64	False	True	False	False	Phloem	ORTHO905GF002972	1	2332				TraesCS5D03G1033800	TraesCS5A03G1080200, TraesCS5B03G1143400
TraesCS5D03G1173000	26.16	35.58	485.93	25.85	54.85	132.91	30.44	288.73	124.18	122.67	False	True	False	False	Root cap	ORTHO905GF004852	1	2299				TraesCS5D03G1173000	
TraesCS5D03G1199300	1.95	2.25	1.27	1.81	97.0	3.62	1.25	1.91	6.13	1.25	False	True	False	False	Pericycle	ORTHO905GF023625	1	943				TraesCS5D03G1199300	
TraesCS1A03G0062800	9.41	2.42	14.29	19.18	10.45	3.62	6.16	203.92	24.74	1043.18	False	True	False	False	Root cap	ORTHO905GF003247	1	1157		stable	unspecific	TraesCS1A03G0062800	TraesCS5A03G0388600, TraesCS5B03G0387000, TraesCS5D03G0377000, TraesCS1D03G0049400, TraesCS1B03G0066500
TraesCS1A03G0190000	25.19	20.04	17.65	18.6	200.78	43.5	84.64	102.91	22.62	34.55	False	True	False	False	Endodermis	ORTHO905GF014655	1	1161				TraesCS1A03G0190000	TraesCS1B03G0257100
TraesCS1A03G0190000	25.19	20.04	17.65	18.6	200.78	43.5	84.64	102.91	22.62	34.55	False	True	False	False	Phloem	ORTHO905GF014655	1	2567				TraesCS1A03G0190000	TraesCS1B03G0257100
TraesCS1A03G0258600	6.92	11.57	5.24	32.34	128.86	18.12	22.5	0.95	11.31	18.28	False	True	False	False	Endodermis	ORTHO905GF013967	1	887				TraesCS1A03G0258600	TraesCS2D03G0377900
TraesCS1A03G0258600	6.92	11.57	5.24	32.34	128.86	18.12	22.5	0.95	11.31	18.28	False	True	False	False	Phloem	ORTHO905GF013967	1	2260				TraesCS1A03G0258600	TraesCS2D03G0377900
TraesCS1A03G0483700	249.94	621.69	167.64	233.54	693.08	275.48	829.15	454.53	239.88	888.22	False	True	True	False	Endodermis	ORTHO905GF000147	2	359				TraesCS1A03G0483700	
TraesCS1A03G0483700	249.94	621.69	167.64	233.54	693.08	275.48	829.15	454.53	239.88	888.22	True	True	False	False	Phloem	ORTHO905GF000147	2	387	ACT11			TraesCS1A03G0483700	
TraesCS1A03G0531400	1.3	0.52	9.28	0.48	1.04	173.99	0.54	14.29	17.2	7.76	False	True	False	False	Phloem	ORTHO905GF003600	1	3783		stable	specific	TraesCS1A03G0531400	
TraesCS1A03G0542400	97.08	43.01	393.77	43.79	36.57	62.83	17.41	262.05	330.36	91.12	False	True	False	False	Epidermis	ORTHO905GF010393	1	2071				TraesCS1A03G0542400	
TraesCS1A03G0542400	97.08	43.01	393.77	43.79	36.57	62.83	17.41	262.05	330.36	91.12	False	True	False	False	Root cap	ORTHO905GF010393	1	2764				TraesCS1A03G0542400	
TraesCS1A03G0542800	1.3	3.45	4.26	3.15	8.88	799.87	42.41	0.95	1.65	4.26	False	True	False	False	Phloem	ORTHO905GF016801	1	1256		stable	specific	TraesCS1A03G0542800	TraesCS1B03G0632800, TraesCS1D03G0523600
TraesCS1A03G0554700	415.99	14.68	21.24	115.05	17.94	14.5	11.96	5.72	35.58	40.81	True	True	True	True	Cortex	ORTHO905GF000160	4	1	DRN1	stable	specific	TraesCS1A03G0554700	TraesCS1B03G0646400, TraesCS2D03G0925700, TraesCS2A03G0988000
TraesCS1A03G0644100	41.51	12.78	68.52	31.67	17.76	16.92	5.18	187.72	54.9	20.53	False	True	False	False	Root cap	ORTHO905GF008461	1	2560		stable	specific	TraesCS1A03G0644100	
TraesCS1A03G0652600	1.3	0.52	2.02	1.24	1.04	486.93	8.84	0.0	0.71	7.26	False	True	False	False	Phloem	ORTHO905GF000267	1	1559		stable	specific	TraesCS1A03G0652600	TraesCS1B03G0740500, TraesCS1D03G0610500
TraesCS1A03G0676400	528.74	162.89	139.51	117.82	102.05	91.83	46.52	248.71	131.01	175.24	False	True	False	False	Cortex	ORTHO905GF001652	1	751				TraesCS1A03G0676400	TraesCS1B03G0768600, TraesCS1A03G0676300
TraesCS1A03G0810300	22.81	41.46	229.35	56.57	20.37	13.29	11.61	46.69	20.26	118.91	False	True	False	False	Epidermis	ORTHO905GF001381	1	2173				TraesCS1A03G0810300	TraesCS1D03G0780000, TraesCS1A03G0810500
TraesCS1A03G0817100	402.69	10.36	14.06	44.36	8.88	2.42	7.05	5.72	22.86	32.54	False	True	False	False	Cortex	ORTHO905GF019440	1	700				TraesCS1A03G0817100	TraesCS1D03G0534700, TraesCS1D03G0787400, TraesCS1D03G0787300
TraesCS1A03G0885900	8.11	33.51	8.38	12.02	117.54	12.08	58.84	45.74	11.78	25.53	False	True	False	False	Endodermis	ORTHO905GF024000	1	863				TraesCS1A03G0885900	TraesCS1D03G0861200, TraesCS1B03G1036300
TraesCS1A03G0885900	8.11	33.51	8.38	12.02	117.54	12.08	58.84	45.74	11.78	25.53	False	True	False	False	Phloem	ORTHO905GF024000	1	2235				TraesCS1A03G0885900	TraesCS1D03G0861200, TraesCS1B03G1036300
TraesCS1A03G1030600	29.19	58.56	17.13	22.8	55.38	26.58	61.43	30.49	21.21	39.05	True	True	False	False	Endodermis	ORTHO905GF001704	2	529	AT5G52882	stable	specific	TraesCS1A03G1030600	TraesCS1D03G0991800
TraesCS1A03G1030600	29.19	58.56	17.13	22.8	55.38	26.58	61.43	30.49	21.21	39.05	False	True	False	False	Phloem	ORTHO905GF001704	1	3622		stable	specific	TraesCS1A03G1030600	TraesCS1D03G0991800
TraesCS1A03G1045200	2.27	3.45	3.44	2.29	107.62	355.23	3.66	7.62	7.54	9.01	False	True	False	False	Phloem	ORTHO905GF000372	1	2403				TraesCS1A03G1045200	
TraesCS2D03G0060400	0.65	0.35	1.65	0.86	0.87	0.0	0.54	18.11	1.65	120.67	False	True	False	False	Xylem	ORTHO905GF009373	1	1185		stable	specific	TraesCS2D03G0060400	
TraesCS2D03G0137900	0.22	0.17	0.15	0.0	0.17	601.72	0.0	0.0	0.47	0.0	False	True	False	False	Phloem	ORTHO905GF004762	1	1412				TraesCS2D03G0137900	TraesCS2A03G0138900, TraesCS2B03G0197500
TraesCS2D03G0321600	19.03	13.3	151.63	9.16	6.97	82.16	8.93	27.63	125.59	15.02	False	True	True	True	Epidermis	ORTHO905GF008771	3	43				TraesCS2D03G0321600	TraesCS2A03G0303700, TraesCS2B03G0423400
TraesCS2D03G0324500	31.78	36.28	651.92	49.51	56.25	83.37	20.27	89.57	105.09	97.63	False	True	False	False	Epidermis	ORTHO905GF004852	1	687				TraesCS2D03G0324500	TraesCS2D03G0324400, TraesCS2A03G0309200, TraesCS2B03G0426900, TraesCS2B03G0426800, TraesCS4A03G0828700, TraesCS5B03G1313200, TraesCS5B03G1313300, TraesCS5D03G1173000, TraesCS5D03G1172900
TraesCS2D03G0347500	30.92	3.63	51.84	5.91	4.01	7.25	2.86	167.71	61.97	6.26	True	True	True	False	Root cap	ORTHO905GF000034	3	27	UPI	stable	specific	TraesCS2D03G0347500	
TraesCS2D03G0381300	0.43	3.28	3.74	1.05	0.87	0.0	0.71	54.32	1.65	139.19	True	True	True	True	Xylem	ORTHO905GF002851	4	13	COBL4			TraesCS2D03G0381300	TraesCS2A03G0364600
TraesCS2D03G0468100	7.03	6.22	65.83	7.44	12.02	6.04	5.8	11.43	662.84	6.76	False	True	True	False	Epidermis	ORTHO905GF016926	2	108				TraesCS2D03G0468100	TraesCS2A03G0462100, TraesCS2B03G0582100
TraesCS2D03G0603700	95.02	207.98	68.97	77.85	228.47	101.49	260.17	101.96	60.32	336.46	False	True	False	False	Endodermis	ORTHO905GF016870	1	2450				TraesCS2D03G0603700	
TraesCS2D03G0603700	95.02	207.98	68.97	77.85	228.47	101.49	260.17	101.96	60.32	336.46	False	True	False	False	Phloem	ORTHO905GF016870	1	3617				TraesCS2D03G0603700	
TraesCS2D03G0641200	26.92	258.76	21.54	25.38	61.3	26.58	66.25	67.66	34.87	48.82	False	True	False	False	Endodermis	ORTHO905GF014731	1	2167				TraesCS2D03G0641200	
TraesCS2D03G0684200	17.4	59.77	8.9	21.37	14.98	18.12	74.19	41.93	8.72	19.78	False	True	False	False	Endodermis	ORTHO905GF015578	1	1188		unstable	unspecific	TraesCS2D03G0684200	TraesCS2A03G0741600, TraesCS2B03G0818100
TraesCS2D03G0684200	17.4	59.77	8.9	21.37	14.98	18.12	74.19	41.93	8.72	19.78	False	True	False	False	Phloem	ORTHO905GF015578	1	2602		unstable	unspecific	TraesCS2D03G0684200	TraesCS2A03G0741600, TraesCS2B03G0818100
TraesCS2D03G0861600	6.92	47.16	10.25	7.44	17.94	20.54	18.75	65.75	13.2	140.19	True	True	True	True	Xylem	ORTHO905GF002782	4	8	UXT1			TraesCS2D03G0861600	TraesCS2B03G1012300
TraesCS2D03G0867000	4.43	5.87	12.34	14.98	120.16	10.87	12.5	22.87	5.42	13.52	False	True	False	False	Pericycle	ORTHO905GF001434	1	1448		stable	specific	TraesCS2D03G0867000	
TraesCS2D03G0941600	6.92	6.05	5.24	6.3	291.16	31.41	5.36	8.58	9.43	4.26	False	True	False	False	Pericycle	ORTHO905GF061687	1	1307				TraesCS2D03G0941600	
TraesCS2D03G0958800	2.92	2.42	0.97	10.59	1.92	9.67	17.68	0.0	4.01	1.75	False	True	False	False	Endodermis	ORTHO905GF023639	1	972				TraesCS2D03G0958800	TraesCS2A03G1017900
TraesCS2D03G0958800	2.92	2.42	0.97	10.59	1.92	9.67	17.68	0.0	4.01	1.75	False	True	False	False	Phloem	ORTHO905GF023639	1	2370				TraesCS2D03G0958800	TraesCS2A03G1017900
TraesCS2D03G0971100	0.22	0.0	0.07	0.0	0.0	0.0	0.09	328.75	0.24	0.0	True	True	True	False	Root cap	ORTHO905GF000249	3	88	AT3G19430			TraesCS2D03G0971100	TraesCS2A03G1032300, TraesCS1D03G0043400, TraesCS3D03G1163600, TraesCS3B03G1268400, TraesCS3D03G1163500, TraesCS1A03G0053300, TraesCS3B03G1464600, TraesCS1B03G0058000, TraesCS3B03G1464500, TraesCS2B03G1153200, TraesCS2D03G0971700, TraesCS3A03G1224300, TraesCS2D03G0971800, TraesCS3D03G1163700, TraesCS2A03G1032100, TraesCS3A03G1224100
TraesCS2D03G0999400	5.73	2.76	8.83	2.96	171.01	6.04	3.3	2.86	8.25	3.76	False	True	False	False	Pericycle	ORTHO905GF000883	1	982				TraesCS2D03G0999400	TraesCS2B03G1183500, TraesCS2A03G1058900
TraesCS2D03G1146600	118.05	74.11	165.62	58.19	51.72	85.79	35.09	242.99	189.69	105.89	True	True	False	False	Root cap	ORTHO905GF000539	2	568	AT3G19400	stable	unspecific	TraesCS2D03G1146600	
TraesCS2D03G1179800	7.78	25.57	16.46	21.66	150.98	43.5	33.03	29.54	18.14	16.02	False	True	False	False	Pericycle	ORTHO905GF018783	1	1407				TraesCS2D03G1179800	
TraesCS2D03G1242700	2.16	1.9	9.05	1.14	3.48	9.67	1.43	4.76	250.01	0.75	True	True	True	False	Epidermis	ORTHO905GF011329	3	23	AtGH9C1			TraesCS2D03G1242700	TraesCS2A03G1281500, TraesCS2B03G1468700
TraesCS2D03G1268900	218.7	127.48	1051.74	154.64	237.35	216.28	52.85	679.42	663.31	322.19	False	True	False	False	Epidermis	ORTHO905GF016080	1	1747				TraesCS2D03G1268900	
TraesCS2D03G1315900	3.78	2.94	2.92	6.49	5.05	13.29	41.16	4.76	2.36	2.5	False	True	False	False	Endodermis	ORTHO905GF018477	1	1730				TraesCS2D03G1315900	
TraesCS2D03G1315900	3.78	2.94	2.92	6.49	5.05	13.29	41.16	4.76	2.36	2.5	False	True	False	False	Phloem	ORTHO905GF018477	1	3005				TraesCS2D03G1315900	
TraesCS2B03G0056900	66.05	19.69	185.96	46.08	26.47	66.45	12.5	92.43	55.14	50.57	False	True	False	False	Epidermis	ORTHO905GF000647	1	1938				TraesCS2B03G0056900	TraesCS2D03G0039600, TraesCS2A03G0038300
TraesCS2B03G0107000	9.3	7.95	114.6	6.77	16.2	21.75	4.55	78.14	157.88	30.54	False	True	False	False	Epidermis	ORTHO905GF010470	1	1629				TraesCS2B03G0107000	
TraesCS2B03G0108200	5.84	2.42	6.21	6.58	26.3	2827.34	18.93	19.06	3.06	12.77	False	True	False	False	Phloem	ORTHO905GF010202	1	671				TraesCS2B03G0108200	TraesCS2D03G0068900, TraesCS2A03G0073400
TraesCS2B03G0368000	11.03	13.3	9.8	48.08	91.77	71.29	40.36	10.48	14.37	22.03	False	True	False	False	Endodermis	ORTHO905GF001286	1	984				TraesCS2B03G0368000	TraesCS4B03G0741900, TraesCS1D03G0584900, TraesCS2A03G0265800, TraesCS1B03G0711900, TraesCS1A03G0623300
TraesCS2B03G0368000	11.03	13.3	9.8	48.08	91.77	71.29	40.36	10.48	14.37	22.03	False	True	False	False	Phloem	ORTHO905GF001286	1	2382				TraesCS2B03G0368000	TraesCS4B03G0741900, TraesCS1D03G0584900, TraesCS2A03G0265800, TraesCS1B03G0711900, TraesCS1A03G0623300
TraesCS2B03G0413400	229.18	354.12	85.43	35.87	70.18	70.08	32.05	42.88	118.29	89.62	False	True	False	False	Endodermis	ORTHO905GF001279	1	1091		unstable	unspecific	TraesCS2B03G0413400	
TraesCS2B03G0423100	22.16	360.51	17.8	33.77	16.89	15.71	46.78	18.11	9.66	26.29	False	True	False	False	Endodermis	ORTHO905GF020955	1	1069				TraesCS2B03G0423100	TraesCS2D03G0321300
TraesCS2B03G0423100	22.16	360.51	17.8	33.77	16.89	15.71	46.78	18.11	9.66	26.29	False	True	False	False	Phloem	ORTHO905GF020955	1	2489				TraesCS2B03G0423100	TraesCS2D03G0321300
TraesCS2B03G0431200	194.8	353.94	232.79	91.87	1333.04	201.78	89.46	294.45	163.77	268.37	False	True	False	False	Pericycle	ORTHO905GF000807	1	970				TraesCS2B03G0431200	TraesCS2A03G0312800, TraesCS2D03G0328500
TraesCS2B03G0432300	93.08	45.26	45.63	66.49	68.44	45.91	25.27	193.44	52.31	72.35	True	True	False	False	Root cap	ORTHO905GF000213	2	479	CYP709B2			TraesCS2B03G0432300	
TraesCS2B03G0454200	26.16	65.12	25.21	34.34	109.71	80.95	101.33	91.48	22.62	208.29	True	True	True	True	Xylem	ORTHO905GF007503	4	14	AT1G35780			TraesCS2B03G0454200	TraesCS2D03G0354800
TraesCS2B03G0484900	7.46	1.04	5.76	5.63	2.61	13.29	7.86	75.28	8.25	482.16	False	True	False	False	Xylem	ORTHO905GF001220	1	727				TraesCS2B03G0484900	TraesCS2A03G0363200
