group	names	scores	logfoldchanges	pvals	pvals_adj
muscular_somites	BLAG15000664	2.4286427	7.6915383	0.015155462132620824	0.5409824656554387
muscular_somites	BLAG15000628	2.4286427	1.7409317	0.015155462132620824	0.5409824656554387
muscular_somites	BLAG07000481	2.4286427	0.90346867	0.015155462132620824	0.5409824656554387
muscular_somites	BLAG05000657	2.4286427	0.4043536	0.015155462132620824	0.5409824656554387
muscular_somites	BLAG01000177	2.4286427	1.1765684	0.015155462132620824	0.5409824656554387
muscular_somites	BLAG17000398	2.4286427	2.1609223	0.015155462132620824	0.5409824656554387
muscular_somites	BLAG13000210	2.4286427	11.775131	0.015155462132620824	0.5409824656554387
muscular_somites	BLAG05000683	2.4286427	2.3373318	0.015155462132620824	0.5409824656554387
muscular_somites	BLAG18000302	2.4286427	1.5029438	0.015155462132620824	0.5409824656554387
muscular_somites	BLAG05000745	2.4286427	4.975218	0.015155462132620824	0.5409824656554387
muscular_somites	BLAG19000213	2.4286427	23.07913	0.015155462132620824	0.5409824656554387
muscular_somites	BLAG09000257	2.4286427	1.7556772	0.015155462132620824	0.5409824656554387
muscular_somites	BLAG18000591	2.4286427	0.75558543	0.015155462132620824	0.5409824656554387
muscular_somites	BLAG04000511	2.4286427	5.2174387	0.015155462132620824	0.5409824656554387
muscular_somites	BLAG02001038	2.4286427	1.0270776	0.015155462132620824	0.5409824656554387
muscular_somites	BLAG02001974	2.4286427	3.1222985	0.015155462132620824	0.5409824656554387
muscular_somites	BLAG02001926	2.4286427	16.667442	0.015155462132620824	0.5409824656554387
muscular_somites	BLAG02001925	2.4286427	2.316295	0.015155462132620824	0.5409824656554387
muscular_somites	BLAG12000770	2.4286427	10.369639	0.015155462132620824	0.5409824656554387
muscular_somites	BLAG08000599	2.4286427	0.71932626	0.015155462132620824	0.5409824656554387
muscular_somites	BLAG04001304	2.4286427	2.6379642	0.015155462132620824	0.5409824656554387
muscular_somites	BLAG12000470	2.4286427	1.2581704	0.015155462132620824	0.5409824656554387
muscular_somites	BLAG02001590	2.4286427	5.8277054	0.015155462132620824	0.5409824656554387
muscular_somites	BLAG01001904	2.4286427	3.5938346	0.015155462132620824	0.5409824656554387
muscular_somites	BLAG16000205	2.4286427	1.0907551	0.015155462132620824	0.5409824656554387
muscular_somites	BLAG18000529	2.4286427	3.6974247	0.015155462132620824	0.5409824656554387
muscular_somites	BLAG07001052	2.4286427	1.186065	0.015155462132620824	0.5409824656554387
muscular_somites	BLAG16000174	2.4286427	2.3675191	0.015155462132620824	0.5409824656554387
muscular_somites	BLAG11000611	2.4286427	2.3281848	0.015155462132620824	0.5409824656554387
muscular_somites	BLAG01000230	2.4286427	14.2488165	0.015155462132620824	0.5409824656554387
muscular_somites	BLAG05000048	2.4286427	1.5627542	0.015155462132620824	0.5409824656554387
muscular_somites	BLAG90000442	2.4286427	3.1223304	0.015155462132620824	0.5409824656554387
muscular_somites	BLAG02000835	2.4286427	3.270705	0.015155462132620824	0.5409824656554387
muscular_somites	BLAG15101014	2.4286427	11.283812	0.015155462132620824	0.5409824656554387
muscular_somites	BLAG01000272	2.4286427	2.3754854	0.015155462132620824	0.5409824656554387
muscular_somites	BLAG04001101	2.4286427	1.2338481	0.015155462132620824	0.5409824656554387
muscular_somites	BLAG05000159	2.4286427	2.8629265	0.015155462132620824	0.5409824656554387
muscular_somites	BLAG05000223	2.4286427	1.1208209	0.015155462132620824	0.5409824656554387
muscular_somites	BLAG02001915	2.4286427	1.1211854	0.015155462132620824	0.5409824656554387
muscular_somites	BLAG01000343	2.4286427	2.2630281	0.015155462132620824	0.5409824656554387
muscular_somites	BLAG10000965	2.4286427	0.44312528	0.015155462132620824	0.5409824656554387
mesodermal_notochord	BLAG06000629	3.414823	2.905751	0.0006382344269683254	0.1311315079361584
mesodermal_notochord	BLAG12101319	3.414823	36.0661	0.0006382344269683254	0.1311315079361584
mesodermal_notochord	BLAG15000660	3.414823	3.8600514	0.0006382344269683254	0.1311315079361584
mesodermal_notochord	BLAG08000835	3.414823	4.3259044	0.0006382344269683254	0.1311315079361584
mesodermal_notochord	BLAG11000199	3.414823	2.8346827	0.0006382344269683254	0.1311315079361584
mesodermal_notochord	BLAG08101489	3.414823	1.9702293	0.0006382344269683254	0.1311315079361584
mesodermal_notochord	BLAG04000503	3.414823	1.9100037	0.0006382344269683254	0.1311315079361584
mesodermal_notochord	BLAG12000467	3.414823	4.255321	0.0006382344269683254	0.1311315079361584
mesodermal_notochord	BLAG10000148	3.414823	3.6082864	0.0006382344269683254	0.1311315079361584
mesodermal_notochord	BLAG18000509	3.414823	4.384844	0.0006382344269683254	0.1311315079361584
mesodermal_notochord	BLAG18000513	3.414823	1.1806333	0.0006382344269683254	0.1311315079361584
mesodermal_notochord	BLAG12000387	3.414823	4.3570247	0.0006382344269683254	0.1311315079361584
mesodermal_notochord	BLAG17000901	3.414823	3.342691	0.0006382344269683254	0.1311315079361584
mesodermal_notochord	BLAG18100928	3.414823	3.4594953	0.0006382344269683254	0.1311315079361584
mesodermal_notochord	BLAG13000988	3.414823	0.8599451	0.0006382344269683254	0.1311315079361584
mesodermal_notochord	BLAG08000209	3.414823	1.0669106	0.0006382344269683254	0.1311315079361584
mesodermal_notochord	BLAG11001049	3.414823	2.5540547	0.0006382344269683254	0.1311315079361584
mesodermal_notochord	BLAG02001253	3.414823	25.737633	0.0006382344269683254	0.1311315079361584
mesodermal_notochord	BLAG15000675	3.414823	1.3179723	0.0006382344269683254	0.1311315079361584
mesodermal_notochord	BLAG13000017	3.414823	1.4793675	0.0006382344269683254	0.1311315079361584
mesodermal_notochord	BLAG16000387	3.414823	1.9881605	0.0006382344269683254	0.1311315079361584
mesodermal_notochord	BLAG03001404	3.414823	2.431521	0.0006382344269683254	0.1311315079361584
mesodermal_notochord	BLAG02102328	3.414823	5.0684967	0.0006382344269683254	0.1311315079361584
mesodermal_notochord	BLAG09000560	3.414823	5.7549715	0.0006382344269683254	0.1311315079361584
mesodermal_notochord	BLAG02001842	3.414823	1.4593832	0.0006382344269683254	0.1311315079361584
mesodermal_notochord	BLAG12000458	3.4048963	4.3889637	0.0006618918098451266	0.1311315079361584
mesodermal_notochord	BLAG07000533	3.4048963	1.288519	0.0006618918098451266	0.1311315079361584
mesodermal_notochord	BLAG17000730	3.4048963	0.9391646	0.0006618918098451266	0.1311315079361584
mesodermal_notochord	BLAG13000763	3.4048963	1.6004233	0.0006618918098451266	0.1311315079361584
mesodermal_notochord	BLAG02001740	3.4048963	4.1154685	0.0006618918098451266	0.1311315079361584
mesodermal_notochord	BLAG04001821	3.4048963	10.418064	0.0006618918098451266	0.1311315079361584
mesodermal_notochord	BLAG13000083	3.3949695	1.5766364	0.000686362466802429	0.1311315079361584
mesodermal_notochord	BLAG06101474	3.3949695	1.8325692	0.000686362466802429	0.1311315079361584
mesodermal_notochord	BLAG10000675	3.3949695	2.1702518	0.000686362466802429	0.1311315079361584
mesodermal_notochord	BLAG09000779	3.3949695	1.2141075	0.000686362466802429	0.1311315079361584
mesodermal_notochord	BLAG07001293	3.3949695	1.0423832	0.000686362466802429	0.1311315079361584
mesodermal_notochord	BLAG16000445	3.3949695	14.058139	0.000686362466802429	0.1311315079361584
mesodermal_notochord	BLAG01001009	3.3949695	1.9793823	0.000686362466802429	0.1311315079361584
mesodermal_notochord	BLAG02102335	3.3949695	3.4687345	0.000686362466802429	0.1311315079361584
mesodermal_notochord	BLAG12000769	3.3949695	4.2608614	0.000686362466802429	0.1311315079361584
mesodermal_notochord	BLAG01001073	3.3949695	2.2462945	0.000686362466802429	0.1311315079361584
mesodermal_notochord	BLAG04001833	3.3949695	0.9217978	0.000686362466802429	0.1311315079361584
mesodermal_notochord	BLAG18000477	3.3949695	0.9226712	0.000686362466802429	0.1311315079361584
mesodermal_notochord	BLAG02000270	3.3949695	0.6735454	0.000686362466802429	0.1311315079361584
mesodermal_notochord	BLAG03001826	3.3949695	1.3891803	0.000686362466802429	0.1311315079361584
mesodermal_notochord	BLAG13000315	3.3949695	0.9347049	0.000686362466802429	0.1311315079361584
mesodermal_notochord	BLAG01000959	3.3949695	12.087286	0.000686362466802429	0.1311315079361584
mesodermal_notochord	BLAG16000318	3.3949695	5.5205855	0.000686362466802429	0.1311315079361584
mesodermal_notochord	BLAG01102849	3.3949695	0.9804621	0.000686362466802429	0.1311315079361584
mesodermal_notochord	BLAG12000166	3.3949695	3.2676408	0.000686362466802429	0.1311315079361584
somite	BLAG02001457	4.7372923	4.637219	2.165925730436756e-06	0.0024145464986016617
somite	BLAG14000631	4.7017803	5.1797805	2.5790273756204835e-06	0.0024145464986016617
somite	BLAG03000142	4.7017803	2.2923388	2.5790273756204835e-06	0.0024145464986016617
somite	BLAG04001514	4.694678	0.5976797	2.6702693876329154e-06	0.0024145464986016617
somite	BLAG01000895	4.687576	1.3390495	2.76460499650414e-06	0.0024145464986016617
somite	BLAG07000549	4.687576	4.5924726	2.76460499650414e-06	0.0024145464986016617
somite	BLAG15000808	4.6804733	5.5970144	2.862134172015231e-06	0.0024145464986016617
somite	BLAG11000562	4.673371	3.6897101	2.96295994061295e-06	0.0024145464986016617
somite	BLAG08000466	4.6662683	2.095527	3.067188472953984e-06	0.0024145464986016617
somite	BLAG14000551	4.6662683	19.638874	3.067188472953984e-06	0.0024145464986016617
somite	BLAG01001673	4.652064	12.112059	3.286294774059923e-06	0.0024145464986016617
somite	BLAG01002298	4.652064	0.53642166	3.286294774059923e-06	0.0024145464986016617
somite	BLAG12000634	4.6449614	1.2333055	3.4014014258124576e-06	0.0024145464986016617
somite	BLAG14000696	4.6449614	0.76838756	3.4014014258124576e-06	0.0024145464986016617
somite	BLAG14000550	4.6449614	27.262674	3.4014014258124576e-06	0.0024145464986016617
somite	BLAG15000685	4.6449614	1.8994007	3.4014014258124576e-06	0.0024145464986016617
somite	BLAG06000441	4.6236544	2.5798368	3.770382581386829e-06	0.0024145464986016617
somite	BLAG18000444	4.616552	1.4523848	3.901686831114987e-06	0.0024145464986016617
somite	BLAG90000299	4.6094494	2.1995733	4.037367696295898e-06	0.0024145464986016617
somite	BLAG15101014	4.6094494	3.8119137	4.037367696295898e-06	0.0024145464986016617
somite	BLAG02001867	4.602347	9.835956	4.177563985485404e-06	0.0024145464986016617
somite	BLAG12000298	4.5952444	0.8285805	4.322418663634195e-06	0.0024145464986016617
somite	BLAG04002134	4.5881424	1.4128298	4.472078968309208e-06	0.0024145464986016617
somite	BLAG12000220	4.566835	1.6633016	4.951432631197916e-06	0.0024145464986016617
somite	BLAG13000764	4.566835	17.132254	4.951432631197916e-06	0.0024145464986016617
somite	BLAG08000437	4.559733	2.64205	5.121877506837737e-06	0.0024145464986016617
somite	BLAG15000204	4.5526304	3.1000457	5.297932566689017e-06	0.0024145464986016617
somite	BLAG16000500	4.545528	0.6880352	5.479773296723506e-06	0.0024145464986016617
somite	BLAG16000505	4.5384254	2.0485833	5.667580356604137e-06	0.0024145464986016617
somite	BLAG10000191	4.524221	2.9666152	6.061842829184331e-06	0.0024145464986016617
somite	BLAG15000047	4.524221	2.4469311	6.061842829184331e-06	0.0024145464986016617
somite	BLAG06000571	4.5171185	1.1941059	6.268686726508173e-06	0.0024145464986016617
somite	BLAG04001852	4.510016	1.542332	6.4822742253091464e-06	0.0024145464986016617
somite	BLAG90000093	4.510016	1.3934749	6.4822742253091464e-06	0.0024145464986016617
somite	BLAG90000578	4.510016	5.6269927	6.4822742253091464e-06	0.0024145464986016617
somite	BLAG10000166	4.495811	3.1944342	6.930521037927527e-06	0.0024145464986016617
somite	BLAG07001306	4.488709	1.8064743	7.165616225534395e-06	0.0024145464986016617
somite	BLAG02001253	4.488709	17.02749	7.165616225534395e-06	0.0024145464986016617
somite	BLAG16000598	4.4816065	2.598179	7.408327095792196e-06	0.0024145464986016617
somite	BLAG09000857	4.4816065	2.116358	7.408327095792196e-06	0.0024145464986016617
somite	BLAG04001638	4.4816065	4.895421	7.408327095792196e-06	0.0024145464986016617
somite	BLAG05001006	4.4816065	8.870744	7.408327095792196e-06	0.0024145464986016617
somite	BLAG03001018	4.474504	2.8800397	7.65888771189895e-06	0.0024145464986016617
somite	BLAG05101607	4.474504	2.4499862	7.65888771189895e-06	0.0024145464986016617
somite	BLAG90000353	4.4674015	0.4881609	7.917538902389428e-06	0.0024145464986016617
somite	BLAG03000049	4.4674015	5.2367287	7.917538902389428e-06	0.0024145464986016617
somite	BLAG03000752	4.4674015	0.80690074	7.917538902389428e-06	0.0024145464986016617
somite	BLAG18000532	4.4602995	1.5194663	8.184528442730733e-06	0.0024145464986016617
somite	BLAG03000968	4.4602995	11.961816	8.184528442730733e-06	0.0024145464986016617
somite	BLAG03000545	4.4602995	3.4833431	8.184528442730733e-06	0.0024145464986016617
tailbud	BLAG09000677	3.414823	4.7280426	0.0006382344269683254	0.16746654845970263
tailbud	BLAG08000800	3.414823	0.8208352	0.0006382344269683254	0.16746654845970263
tailbud	BLAG16001130	3.414823	3.7342632	0.0006382344269683254	0.16746654845970263
tailbud	BLAG02001062	3.4048963	9.809506	0.0006618918098451266	0.16746654845970263
tailbud	BLAG06000650	3.4048963	1.6035409	0.0006618918098451266	0.16746654845970263
tailbud	BLAG06000842	3.4048963	4.3436785	0.0006618918098451266	0.16746654845970263
tailbud	BLAG03002070	3.4048963	3.0078807	0.0006618918098451266	0.16746654845970263
tailbud	BLAG09000679	3.4048963	1.1437342	0.0006618918098451266	0.16746654845970263
tailbud	BLAG03001558	3.3949695	4.160288	0.000686362466802429	0.16746654845970263
tailbud	BLAG08000802	3.3949695	1.4109951	0.000686362466802429	0.16746654845970263
tailbud	BLAG08000801	3.3949695	2.646666	0.000686362466802429	0.16746654845970263
tailbud	BLAG01001607	3.3949695	0.81041723	0.000686362466802429	0.16746654845970263
tailbud	BLAG03000870	3.3949695	3.0542397	0.000686362466802429	0.16746654845970263
tailbud	BLAG01000771	3.3850427	0.9582423	0.0007116718617784017	0.16746654845970263
tailbud	BLAG18000459	3.3850427	0.684469	0.0007116718617784017	0.16746654845970263
tailbud	BLAG14000355	3.3850427	1.3529702	0.0007116718617784017	0.16746654845970263
tailbud	BLAG14000798	3.3751159	1.74213	0.0007378461633698459	0.16746654845970263
tailbud	BLAG07001156	3.3751159	0.81927985	0.0007378461633698459	0.16746654845970263
tailbud	BLAG01001813	3.3751159	1.0667143	0.0007378461633698459	0.16746654845970263
tailbud	BLAG01002412	3.3751159	1.1964409	0.0007378461633698459	0.16746654845970263
tailbud	BLAG10000256	3.365189	1.9055496	0.000764912261080835	0.16746654845970263
tailbud	BLAG04000894	3.365189	1.1800897	0.000764912261080835	0.16746654845970263
tailbud	BLAG90000381	3.365189	1.5445688	0.000764912261080835	0.16746654845970263
tailbud	BLAG01002037	3.365189	0.9002122	0.000764912261080835	0.16746654845970263
tailbud	BLAG04001719	3.365189	0.86894286	0.000764912261080835	0.16746654845970263
tailbud	BLAG08000672	3.365189	1.8080312	0.000764912261080835	0.16746654845970263
tailbud	BLAG09001250	3.365189	2.237331	0.000764912261080835	0.16746654845970263
tailbud	BLAG13000882	3.3552623	0.20852575	0.0007928977818376486	0.16746654845970263
tailbud	BLAG02001416	3.3552623	5.511805	0.0007928977818376486	0.16746654845970263
tailbud	BLAG02001435	3.3552623	2.3896248	0.0007928977818376486	0.16746654845970263
tailbud	BLAG15000523	3.3552623	2.096494	0.0007928977818376486	0.16746654845970263
tailbud	BLAG18000452	3.3552623	1.1062505	0.0007928977818376486	0.16746654845970263
tailbud	BLAG07000632	3.3552623	2.5493858	0.0007928977818376486	0.16746654845970263
tailbud	BLAG13001087	3.3552623	1.3790009	0.0007928977818376486	0.16746654845970263
tailbud	BLAG03001292	3.3453355	0.43839607	0.000821831106770798	0.16746654845970263
tailbud	BLAG14000695	3.3453355	2.4693358	0.000821831106770798	0.16746654845970263
tailbud	BLAG04001999	3.3453355	0.6218973	0.000821831106770798	0.16746654845970263
tailbud	BLAG02001872	3.3453355	2.8453069	0.000821831106770798	0.16746654845970263
tailbud	BLAG02001523	3.3453355	0.8858959	0.000821831106770798	0.16746654845970263
tailbud	BLAG08000803	3.3354087	2.200044	0.0008517413882648404	0.16746654845970263
tailbud	BLAG07000948	3.3354087	2.67834	0.0008517413882648404	0.16746654845970263
tailbud	BLAG04002159	3.3354087	0.5697682	0.0008517413882648404	0.16746654845970263
tailbud	BLAG14000287	3.325482	3.2000582	0.0008826585672765092	0.16746654845970263
tailbud	BLAG01001008	3.325482	7.610573	0.0008826585672765092	0.16746654845970263
tailbud	BLAG08000669	3.325482	1.6529648	0.0008826585672765092	0.16746654845970263
tailbud	BLAG08000096	3.315555	1.9850751	0.000914613390921579	0.16746654845970263
tailbud	BLAG06001167	3.315555	7.0156636	0.000914613390921579	0.16746654845970263
tailbud	BLAG03002052	3.315555	0.59175104	0.000914613390921579	0.16746654845970263
tailbud	BLAG10000468	3.315555	2.3162148	0.000914613390921579	0.16746654845970263
tailbud	BLAG17000294	3.315555	15.308982	0.000914613390921579	0.16746654845970263
neural	BLAG13000700	6.3501425	1.8571153	2.151157818707335e-10	9.593208453058492e-07
neural	BLAG07001284	6.254771	3.8010254	3.9809962585748e-10	9.593208453058492e-07
neural	BLAG02001433	6.254771	2.538655	3.9809962585748e-10	9.593208453058492e-07
neural	BLAG19000656	6.2494726	3.1543307	4.1184101019505053e-10	9.593208453058492e-07
neural	BLAG13000238	6.2494726	9.943762	4.1184101019505053e-10	9.593208453058492e-07
neural	BLAG15000723	6.238876	2.722654	4.4072681414405094e-10	9.593208453058492e-07
neural	BLAG06000735	6.2335773	1.6684272	4.559020420417053e-10	9.593208453058492e-07
neural	BLAG18000410	6.1964884	1.805818	5.773674390960257e-10	9.593208453058492e-07
