#column	count	min	max	sum	mean	Q1	med	Q3	IQR	lW	rW	outliers	A_Count	C_Count	G_Count	T_Count	N_Count	other_bases	other_base_count
19	777	14	38	28649	36.871300	38.000000	38.000000	38.000000	0.000000	38	38	14,15,16,26,27,28,29,31,32,33,34,35,36,37	134	257	255	131	0		
20	777	14	38	28499	36.678250	38.000000	38.000000	38.000000	0.000000	38	38	14,15,16,25,26,27,28,29,31,33,34,35,36,37	143	242	259	133	0		
21	777	14	38	28450	36.615187	38.000000	38.000000	38.000000	0.000000	38	38	14,15,16,24,25,26,27,28,29,30,31,33,34,35,36,37	132	270	258	117	0		
22	777	14	38	28508	36.689833	38.000000	38.000000	38.000000	0.000000	38	38	14,15,16,24,25,26,27,28,29,31,33,34,35,36,37	139	242	274	122	0		
23	777	14	38	28487	36.662806	38.000000	38.000000	38.000000	0.000000	38	38	14,15,16,25,26,27,28,29,31,32,33,34,35,36,37	114	298	256	109	0		
24	777	14	38	28735	36.981982	38.000000	38.000000	38.000000	0.000000	38	38	14,15,16,24,25,26,27,28,29,31,32,33,34,35,36,37	139	256	246	136	0		
25	777	14	38	28422	36.579151	38.000000	38.000000	38.000000	0.000000	38	38	14,15,16,24,25,27,28,29,31,32,33,34,35,36,37	134	246	249	148	0		
26	777	14	38	28646	36.867439	38.000000	38.000000	38.000000	0.000000	38	38	14,15,16,25,27,28,29,31,33,34,35,36,37	125	279	241	132	0		
27	777	14	38	28242	36.347490	38.000000	38.000000	38.000000	0.000000	38	38	14,15,16,24,25,27,28,29,30,31,32,33,34,35,36,37	128	275	256	118	0		
28	777	14	38	28789	37.051480	38.000000	38.000000	38.000000	0.000000	38	38	14,15,16,24,25,27,29,31,33,34,35,36,37	130	248	250	149	0		
29	777	14	38	28522	36.707851	38.000000	38.000000	38.000000	0.000000	38	38	14,15,16,24,25,27,28,29,33,34,35,36,37	133	252	267	125	0		
30	777	14	38	28621	36.835264	38.000000	38.000000	38.000000	0.000000	38	38	14,15,16,24,25,27,28,29,30,31,33,34,35,36,37	137	268	245	127	0		
31	777	14	38	28455	36.621622	38.000000	38.000000	38.000000	0.000000	38	38	14,15,16,25,27,28,29,31,33,34,35,36,37	127	256	263	131	0		
32	777	14	38	28664	36.890605	38.000000	38.000000	38.000000	0.000000	38	38	14,16,24,25,27,28,29,31,33,34,35,36,37	142	244	245	146	0		
33	777	14	38	28535	36.724582	38.000000	38.000000	38.000000	0.000000	38	38	14,15,16,24,25,27,28,29,31,33,34,35,36,37	127	258	262	130	0		
34	777	14	38	28428	36.586873	38.000000	38.000000	38.000000	0.000000	38	38	14,15,16,25,27,28,29,31,32,33,34,35,36,37	130	244	283	120	0		
35	777	14	38	28506	36.687259	38.000000	38.000000	38.000000	0.000000	38	38	14,15,16,24,25,27,28,29,30,31,32,33,34,35,36,37	148	272	237	120	0		
36	777	14	38	28511	36.693694	38.000000	38.000000	38.000000	0.000000	38	38	14,15,16,24,25,27,28,29,31,32,33,34,35,36,37	134	246	255	142	0		
37	777	14	38	28509	36.691120	38.000000	38.000000	38.000000	0.000000	38	38	14,15,16,24,25,27,28,29,31,33,34,35,36,37	138	251	250	138	0		
38	777	14	38	28566	36.764479	38.000000	38.000000	38.000000	0.000000	38	38	14,15,16,25,27,28,29,31,32,33,34,35,36,37	148	243	253	133	0		
39	777	14	38	28557	36.752896	38.000000	38.000000	38.000000	0.000000	38	38	14,15,16,24,25,27,28,29,30,31,32,33,34,35,36,37	141	243	279	114	0		
40	777	14	38	28640	36.859717	38.000000	38.000000	38.000000	0.000000	38	38	14,15,16,24,25,27,28,29,31,33,34,35,36,37	131	244	266	136	0		
41	777	14	38	28592	36.797941	38.000000	38.000000	38.000000	0.000000	38	38	14,15,16,24,25,27,28,29,30,31,32,33,34,35,36,37	139	266	234	138	0		
42	777	14	38	28448	36.612613	38.000000	38.000000	38.000000	0.000000	38	38	14,15,16,25,27,28,29,30,31,32,33,34,35,36,37	133	260	258	126	0		
43	777	14	38	28474	36.646075	38.000000	38.000000	38.000000	0.000000	38	38	14,15,16,24,25,27,28,29,31,32,33,34,35,36,37	139	245	264	129	0		
44	777	14	38	28257	36.366795	38.000000	38.000000	38.000000	0.000000	38	38	14,15,16,24,25,27,28,29,30,31,33,34,35,36,37	140	258	251	128	0		
45	777	14	38	28296	36.416988	38.000000	38.000000	38.000000	0.000000	38	38	14,15,16,24,25,27,28,29,30,31,32,33,34,35,36,37	147	235	264	131	0		
46	777	14	38	28490	36.666667	38.000000	38.000000	38.000000	0.000000	38	38	14,15,16,25,27,28,29,31,33,34,35,36,37	120	237	276	144	0		
47	777	14	38	28253	36.361647	38.000000	38.000000	38.000000	0.000000	38	38	14,15,16,24,25,27,28,29,30,31,32,33,34,35,36,37	140	252	242	143	0		
48	777	14	38	28289	36.407979	38.000000	38.000000	38.000000	0.000000	38	38	14,15,16,24,25,26,27,28,29,30,31,33,34,35,36,37	142	257	251	127	0		
49	777	14	38	28376	36.519949	38.000000	38.000000	38.000000	0.000000	38	38	14,15,16,24,25,27,28,29,30,31,32,33,34,35,36,37	113	272	244	148	0		
50	777	14	38	28289	36.407979	38.000000	38.000000	38.000000	0.000000	38	38	14,15,16,24,25,27,28,29,30,31,32,33,34,35,36,37	138	254	247	138	0		
