##gff-version 3
#!genome-build GRCm39
#!genome-version GRCm39
#!genome-date 2020-06
#!genome-build-accession GCA_000001635.9
#!genebuild-last-updated 2025-11
11	ensembl_havana	three_prime_cis_splice_site	57720533	57720534	.	-	.	ID=splice3_added-1;Parent=ENSMUST00000036917;ccds_id=CCDS24721;exon_number=1;gene_biotype=protein_coding;gene_id=ENSMUSG00000037335;gene_name=Hand1;gene_source=ensembl_havana;gene_version=14;protein_id=ENSMUSP00000046999;protein_version=3;tag=CCDS,gencode_basic,gencode_primary,Ensembl_canonical;transcript_biotype=protein_coding;transcript_id=ENSMUST00000036917;transcript_name=Hand1-201;transcript_source=ensembl_havana;transcript_support_level=1 (assigned to previous version 2);transcript_version=4
11	ensembl_havana	three_prime_utr	57719531	57720424	.	-	.	ID=nbis-three_prime_utr-1;Parent=ENSMUST00000036917;ccds_id=CCDS24721;gene_biotype=protein_coding;gene_id=ENSMUSG00000037335;gene_name=Hand1;gene_source=ensembl_havana;gene_version=14;tag=CCDS,gencode_basic,gencode_primary,Ensembl_canonical;transcript_biotype=protein_coding;transcript_id=ENSMUST00000036917;transcript_name=Hand1-201;transcript_source=ensembl_havana;transcript_support_level=1 (assigned to previous version 2);transcript_version=4
11	ensembl	transcript	57719531	57723644	.	-	.	ID=ENSMUST00000160392;Parent=ENSMUSG00000037335;ccds_id=CCDS24721;gene_biotype=protein_coding;gene_id=ENSMUSG00000037335;gene_name=Hand1;gene_source=ensembl_havana;gene_version=14;tag=CCDS,gencode_basic;transcript_biotype=protein_coding;transcript_id=ENSMUST00000160392;transcript_name=Hand1-203;transcript_source=ensembl;transcript_support_level=1 (assigned to previous version 8);transcript_version=9
11	ensembl	exon	57719531	57720532	.	-	.	ID=nbis-exon-2;Parent=ENSMUST00000160392;ccds_id=CCDS24721;exon_id=ENSMUSE00002196207;exon_number=3;exon_version=1;gene_biotype=protein_coding;gene_id=ENSMUSG00000037335;gene_name=Hand1;gene_source=ensembl_havana;gene_version=14;tag=CCDS,gencode_basic;transcript_biotype=protein_coding;transcript_id=ENSMUST00000160392;transcript_name=Hand1-203;transcript_source=ensembl;transcript_support_level=1 (assigned to previous version 8);transcript_version=9
11	ensembl	exon	57722070	57722782	.	-	.	ID=ENSMUSE00000859987;Parent=ENSMUST00000160392;ccds_id=CCDS24721;exon_id=ENSMUSE00000859987;exon_number=2;exon_version=3;gene_biotype=protein_coding;gene_id=ENSMUSG00000037335;gene_name=Hand1;gene_source=ensembl_havana;gene_version=14;tag=CCDS,gencode_basic;transcript_biotype=protein_coding;transcript_id=ENSMUST00000160392;transcript_name=Hand1-203;transcript_source=ensembl;transcript_support_level=1 (assigned to previous version 8);transcript_version=9
11	ensembl	exon	57723554	57723644	.	-	.	ID=nbis-exon-1;Parent=ENSMUST00000160392;ccds_id=CCDS24721;exon_id=ENSMUSE00000678223;exon_number=1;exon_version=2;gene_biotype=protein_coding;gene_id=ENSMUSG00000037335;gene_name=Hand1;gene_source=ensembl_havana;gene_version=14;tag=CCDS,gencode_basic;transcript_biotype=protein_coding;transcript_id=ENSMUST00000160392;transcript_name=Hand1-203;transcript_source=ensembl;transcript_support_level=1 (assigned to previous version 8);transcript_version=9
11	ensembl	CDS	57720425	57720532	.	-	0	ID=nbis-cds-5;Parent=ENSMUST00000160392;ccds_id=CCDS24721;exon_number=3;gene_biotype=protein_coding;gene_id=ENSMUSG00000037335;gene_name=Hand1;gene_source=ensembl_havana;gene_version=14;protein_id=ENSMUSP00000124951;protein_version=3;tag=CCDS,gencode_basic;transcript_biotype=protein_coding;transcript_id=ENSMUST00000160392;transcript_name=Hand1-203;transcript_source=ensembl;transcript_support_level=1 (assigned to previous version 8);transcript_version=9
11	ensembl	CDS	57722070	57722612	.	-	0	ID=nbis-cds-4;Parent=ENSMUST00000160392;ccds_id=CCDS24721;exon_number=2;gene_biotype=protein_coding;gene_id=ENSMUSG00000037335;gene_name=Hand1;gene_source=ensembl_havana;gene_version=14;protein_id=ENSMUSP00000124951;protein_version=3;tag=CCDS,gencode_basic;transcript_biotype=protein_coding;transcript_id=ENSMUST00000160392;transcript_name=Hand1-203;transcript_source=ensembl;transcript_support_level=1 (assigned to previous version 8);transcript_version=9
11	ensembl	five_prime_cis_splice_site	57722068	57722069	.	-	.	ID=splice5_added-2;Parent=ENSMUST00000160392;ccds_id=CCDS24721;exon_number=2;gene_biotype=protein_coding;gene_id=ENSMUSG00000037335;gene_name=Hand1;gene_source=ensembl_havana;gene_version=14;protein_id=ENSMUSP00000124951;protein_version=3;tag=CCDS,gencode_basic;transcript_biotype=protein_coding;transcript_id=ENSMUST00000160392;transcript_name=Hand1-203;transcript_source=ensembl;transcript_support_level=1 (assigned to previous version 8);transcript_version=9
11	ensembl	five_prime_utr	57722613	57722782	.	-	.	ID=nbis-five_prime_utr-5;Parent=ENSMUST00000160392;ccds_id=CCDS24721;gene_biotype=protein_coding;gene_id=ENSMUSG00000037335;gene_name=Hand1;gene_source=ensembl_havana;gene_version=14;tag=CCDS,gencode_basic;transcript_biotype=protein_coding;transcript_id=ENSMUST00000160392;transcript_name=Hand1-203;transcript_source=ensembl;transcript_support_level=1 (assigned to previous version 8);transcript_version=9
11	ensembl	five_prime_utr	57723554	57723644	.	-	.	ID=nbis-five_prime_utr-4;Parent=ENSMUST00000160392;ccds_id=CCDS24721;gene_biotype=protein_coding;gene_id=ENSMUSG00000037335;gene_name=Hand1;gene_source=ensembl_havana;gene_version=14;tag=CCDS,gencode_basic;transcript_biotype=protein_coding;transcript_id=ENSMUST00000160392;transcript_name=Hand1-203;transcript_source=ensembl;transcript_support_level=1 (assigned to previous version 8);transcript_version=9
11	ensembl	start_codon	57722610	57722612	.	-	0	ID=nbis-start_codon-3;Parent=ENSMUST00000160392;ccds_id=CCDS24721;exon_number=2;gene_biotype=protein_coding;gene_id=ENSMUSG00000037335;gene_name=Hand1;gene_source=ensembl_havana;gene_version=14;tag=CCDS,gencode_basic;transcript_biotype=protein_coding;transcript_id=ENSMUST00000160392;transcript_name=Hand1-203;transcript_source=ensembl;transcript_support_level=1 (assigned to previous version 8);transcript_version=9
11	ensembl	stop_codon	57720425	57720427	.	-	0	ID=nbis-stop_codon-2;Parent=ENSMUST00000160392;ccds_id=CCDS24721;exon_number=3;gene_biotype=protein_coding;gene_id=ENSMUSG00000037335;gene_name=Hand1;gene_source=ensembl_havana;gene_version=14;tag=CCDS,gencode_basic;transcript_biotype=protein_coding;transcript_id=ENSMUST00000160392;transcript_name=Hand1-203;transcript_source=ensembl;transcript_support_level=1 (assigned to previous version 8);transcript_version=9
11	ensembl	three_prime_cis_splice_site	57720533	57720534	.	-	.	ID=splice3_added-2;Parent=ENSMUST00000160392;ccds_id=CCDS24721;exon_number=2;gene_biotype=protein_coding;gene_id=ENSMUSG00000037335;gene_name=Hand1;gene_source=ensembl_havana;gene_version=14;protein_id=ENSMUSP00000124951;protein_version=3;tag=CCDS,gencode_basic;transcript_biotype=protein_coding;transcript_id=ENSMUST00000160392;transcript_name=Hand1-203;transcript_source=ensembl;transcript_support_level=1 (assigned to previous version 8);transcript_version=9
11	ensembl	three_prime_utr	57719531	57720424	.	-	.	ID=nbis-three_prime_utr-2;Parent=ENSMUST00000160392;ccds_id=CCDS24721;gene_biotype=protein_coding;gene_id=ENSMUSG00000037335;gene_name=Hand1;gene_source=ensembl_havana;gene_version=14;tag=CCDS,gencode_basic;transcript_biotype=protein_coding;transcript_id=ENSMUST00000160392;transcript_name=Hand1-203;transcript_source=ensembl;transcript_support_level=1 (assigned to previous version 8);transcript_version=9
11	havana	transcript	57722520	57723644	.	-	.	ID=ENSMUST00000108845;Parent=ENSMUSG00000037335;gene_biotype=protein_coding;gene_id=ENSMUSG00000037335;gene_name=Hand1;gene_source=ensembl_havana;gene_version=14;tag=cds_end_NF,mRNA_end_NF;transcript_biotype=protein_coding;transcript_id=ENSMUST00000108845;transcript_name=Hand1-202;transcript_source=havana;transcript_support_level=5 (assigned to previous version 2);transcript_version=3
11	havana	exon	57722520	57722782	.	-	.	ID=ENSMUSE00000678222;Parent=ENSMUST00000108845;exon_id=ENSMUSE00000678222;exon_number=2;exon_version=3;gene_biotype=protein_coding;gene_id=ENSMUSG00000037335;gene_name=Hand1;gene_source=ensembl_havana;gene_version=14;tag=cds_end_NF,mRNA_end_NF;transcript_biotype=protein_coding;transcript_id=ENSMUST00000108845;transcript_name=Hand1-202;transcript_source=havana;transcript_support_level=5 (assigned to previous version 2);transcript_version=3
11	havana	exon	57723554	57723644	.	-	.	ID=ENSMUSE00000678223;Parent=ENSMUST00000108845;exon_id=ENSMUSE00000678223;exon_number=1;exon_version=2;gene_biotype=protein_coding;gene_id=ENSMUSG00000037335;gene_name=Hand1;gene_source=ensembl_havana;gene_version=14;tag=cds_end_NF,mRNA_end_NF;transcript_biotype=protein_coding;transcript_id=ENSMUST00000108845;transcript_name=Hand1-202;transcript_source=havana;transcript_support_level=5 (assigned to previous version 2);transcript_version=3
11	havana	CDS	57722520	57722612	.	-	0	ID=nbis-cds-3;Parent=ENSMUST00000108845;exon_number=2;gene_biotype=protein_coding;gene_id=ENSMUSG00000037335;gene_name=Hand1;gene_source=ensembl_havana;gene_version=14;protein_id=ENSMUSP00000104473;protein_version=3;tag=cds_end_NF,mRNA_end_NF;transcript_biotype=protein_coding;transcript_id=ENSMUST00000108845;transcript_name=Hand1-202;transcript_source=havana;transcript_support_level=5 (assigned to previous version 2);transcript_version=3
11	havana	five_prime_utr	57722613	57722782	.	-	.	ID=nbis-five_prime_utr-3;Parent=ENSMUST00000108845;gene_biotype=protein_coding;gene_id=ENSMUSG00000037335;gene_name=Hand1;gene_source=ensembl_havana;gene_version=14;tag=cds_end_NF,mRNA_end_NF;transcript_biotype=protein_coding;transcript_id=ENSMUST00000108845;transcript_name=Hand1-202;transcript_source=havana;transcript_support_level=5 (assigned to previous version 2);transcript_version=3
11	havana	five_prime_utr	57723554	57723644	.	-	.	ID=nbis-five_prime_utr-2;Parent=ENSMUST00000108845;gene_biotype=protein_coding;gene_id=ENSMUSG00000037335;gene_name=Hand1;gene_source=ensembl_havana;gene_version=14;tag=cds_end_NF,mRNA_end_NF;transcript_biotype=protein_coding;transcript_id=ENSMUST00000108845;transcript_name=Hand1-202;transcript_source=havana;transcript_support_level=5 (assigned to previous version 2);transcript_version=3
11	havana	start_codon	57722610	57722612	.	-	0	ID=nbis-start_codon-2;Parent=ENSMUST00000108845;exon_number=2;gene_biotype=protein_coding;gene_id=ENSMUSG00000037335;gene_name=Hand1;gene_source=ensembl_havana;gene_version=14;tag=cds_end_NF,mRNA_end_NF;transcript_biotype=protein_coding;transcript_id=ENSMUST00000108845;transcript_name=Hand1-202;transcript_source=havana;transcript_support_level=5 (assigned to previous version 2);transcript_version=3
