chr_donorA	brkpt_donorA	strand_donorA	chr_acceptorB	brkpt_acceptorB	strand_acceptorB	junction_type	repeat_left_lenA	repeat_right_lenB	read_name	start_alnA	cigar_alnA	start_alnB	cigar_alnB	num_chim_aln	max_poss_aln_score	non_chim_aln_score	this_chim_aln_score	bestall_chim_aln_score	PEmerged_bool	readgrp
chr8	127736624	+	chr12	53406584	+	1	3	2	READ_188639	127736563	61M46S	53406585	61S46M	1	107	64	105	105	0
chr8	127736624	+	chr12	53406584	+	1	3	2	READ_196979	127736574	50M57S	53406585	50S57M	1	107	59	105	105	0
chr12	55726131	-	chr8	80975674	+	0	0	0	READ_198389	55726132	29S78M	80975675	78S29M	1	107	76	99	99	0
chr12	68822370	+	chr8	99478445	+	0	0	1	READ_920	68822299	71M36S	99478446	71S36M	3	107	78	99	99	0
chr8	127268671	+	chr12	308007	-	0	0	0	READ_3747	127268653	18M89S	307918	89M18S	6	107	87	101	102	0
chr12	53406584	-	chr8	127736624	-	2	2	3	READ_4728	53406585	41S66M	127736583	41M66S	1	107	64	100	100	0
chr8	117594707	-	chr12	63822576	+	0	0	1	READ_11193	117594708	92S15M	63822577	15S92M	3	107	94	97	97	0
chr8	55763030	+	chr12	71598262	-	0	0	0	READ_12768	55762941	89M18S	71598244	18M89S	1	107	85	101	101	0
chr8	127736624	+	chr12	53406584	+	1	3	2	READ_13910	127736577	47M60S	53406585	47S60M	1	107	62	105	105	0
chr12	53406755	+	chr8	144807602	+	0	0	0	READ_14166	53406666	89M18S	144807603	89S18M	2	107	89	103	104	0
chr12	53406584	-	chr8	127736624	-	2	2	3	READ_15529	53406585	21S86M	127736603	21M86S	1	107	87	104	104	0
chr8	127736624	+	chr12	53406584	+	1	3	2	READ_18710	127736570	54M53S	53406585	54S53M	1	107	57	105	105	0
chr12	53406584	-	chr8	127736624	-	2	2	3	READ_22902	53406585	45S62M	127736579	45M62S	1	107	63	105	105	0
chr12	53406584	-	chr8	127736624	-	2	2	3	READ_25998	53406585	61S46M	127736563	61M46S	1	107	64	105	105	0
chr12	53406584	-	chr8	127736624	-	2	2	3	READ_34527	53406585	21S86M	127736603	21M86S	1	107	87	104	104	0
chr8	127736624	+	chr12	53406584	+	1	3	2	READ_36569	127736588	36M71S	53406585	36S71M	1	107	70	102	102	0
chr12	53406584	-	chr8	127736624	-	2	2	3	READ_37093	53406585	37S70M	127736587	37M70S	1	107	71	104	104	0
chr8	127736624	+	chr12	53406584	+	1	3	2	READ_46462	127736557	67M40S	53406585	67S40M	1	107	70	104	104	0
chr8	642925	+	chr12	124778303	+	0	0	0	READ_48946	642902	23M84S	124778304	23S84M	5	107	80	97	99	0
chr8	127736624	+	chr12	53406584	+	1	3	2	READ_51542	127736583	41M66S	53406585	41S66M	1	107	67	104	104	0
chr8	127736624	+	chr12	53406584	+	1	3	2	READ_51808	127736590	34M73S	53406585	34S73M	1	107	74	104	104	0
chr12	68773011	-	chr8	61714474	-	0	0	2	READ_58257	68773012	90S17M	61714384	90M17S	8	107	78	91	92	0
chr12	53406584	-	chr8	127736624	-	2	2	3	READ_58309	53406585	56S51M	127736568	56M51S	1	107	59	105	105	0
chr8	127736624	+	chr12	53406584	+	1	3	2	READ_59274	127736597	27M80S	53406585	27S80M	1	107	81	104	104	0
chr8	127736624	+	chr12	53406584	+	1	3	2	READ_62407	127736585	39M68S	53406585	39S68M	1	107	69	104	104	0
chr8	127736624	+	chr12	53406584	+	1	3	2	READ_62848	127736571	53M54S	53406585	53S54M	1	107	56	105	105	0
chr12	54531827	+	chr8	69445031	+	0	0	1	READ_69097	54531740	87M20S	69445032	87S18M2S	3	107	86	101	101	0
chr8	141396085	+	chr12	22471396	+	0	0	3	READ_72339	141396070	15M92S	22471397	15S92M	4	107	90	103	103	0
chr12	88049289	-	chr8	88486995	-	0	0	7	READ_79103	88049290	68S39M	88486927	68M39S	1	107	95	99	99	0
chr8	127736624	+	chr12	53406584	+	1	3	2	READ_79928	127736603	21M86S	53406585	21S86M	1	107	87	104	104	0
chr12	128793794	+	chr8	38968097	+	0	0	2	READ_90152	128793706	88M19S	38968098	88S19M	1	107	88	103	103	0
chr12	53406584	-	chr8	127736624	-	2	2	3	READ_91304	53406585	54S53M	127736570	54M53S	1	107	57	105	105	0
chr8	61697043	+	chr12	4276222	-	0	0	0	READ_93689	61697027	16M91S	4276131	91M16S	2	107	89	103	103	0
chr12	53406584	-	chr8	127736624	-	2	2	3	READ_95731	53406585	59S48M	127736565	59M48S	1	107	62	105	105	0
chr12	53406584	-	chr8	127736624	-	2	2	3	READ_102433	53406585	71S36M	127736553	71M36S	1	107	74	104	104	0
chr8	19664091	+	chr12	54523955	-	0	0	1	READ_103059	19664077	14M93S	54523862	93M14S	3	107	91	103	103	0
chr8	127736624	+	chr12	53406584	+	1	3	2	READ_114296	127736568	56M51S	53406585	56S51M	1	107	59	105	105	0
chr8	127736624	+	chr12	53406584	+	1	3	2	READ_114494	127736582	42M65S	53406585	42S65M	1	107	66	104	104	0
chr8	36630754	+	chr12	6965715	-	0	0	0	READ_119006	36630736	18M89S	6965626	89M18S	7	107	87	99	102	0
chr12	6537647	-	chr8	123030699	-	0	0	5	READ_119889	6537648	84S23M	123030615	84M23S	1	107	82	103	103	0
