#column	count	min	max	sum	mean	Q1	med	Q3	IQR	lW	rW	outliers	A_Count	C_Count	G_Count	T_Count	N_Count	other_bases	other_base_count
20	691	14	38	25412	36.775687	38.000000	38.000000	38.000000	0.000000	38	38	14,15,16,25,26,27,28,29,31,32,33,34,35,36,37	161	181	198	151	0		
21	691	14	38	25293	36.603473	38.000000	38.000000	38.000000	0.000000	38	38	14,15,16,25,26,27,28,29,31,33,34,35,36,37	141	198	196	156	0		
22	691	14	38	25430	36.801737	38.000000	38.000000	38.000000	0.000000	38	38	14,15,16,25,26,27,28,29,31,33,34,35,36,37	140	212	198	141	0		
23	691	14	38	25364	36.706223	38.000000	38.000000	38.000000	0.000000	38	38	14,15,16,24,25,26,27,28,29,31,32,33,34,35,36,37	140	201	193	157	0		
24	691	14	38	25258	36.552822	38.000000	38.000000	38.000000	0.000000	38	38	14,15,16,24,25,27,28,29,31,33,34,35,36,37	141	203	197	150	0		
25	691	14	38	25418	36.784370	38.000000	38.000000	38.000000	0.000000	38	38	14,15,16,25,27,28,29,31,32,33,34,35,36,37	134	209	201	147	0		
26	691	14	38	25078	36.292330	38.000000	38.000000	38.000000	0.000000	38	38	14,15,16,24,25,27,28,29,30,31,33,34,35,36,37	152	191	193	155	0		
27	691	14	38	25523	36.936324	38.000000	38.000000	38.000000	0.000000	38	38	14,15,16,25,27,28,29,31,33,34,35,36,37	130	189	193	179	0		
28	691	14	38	25488	36.885673	38.000000	38.000000	38.000000	0.000000	38	38	14,16,24,25,27,28,29,30,33,34,35,36,37	149	207	187	148	0		
29	691	14	38	25440	36.816208	38.000000	38.000000	38.000000	0.000000	38	38	14,15,16,25,27,28,29,30,31,33,34,35,36,37	155	204	184	148	0		
30	691	14	38	25193	36.458755	38.000000	38.000000	38.000000	0.000000	38	38	14,15,16,24,25,27,28,29,31,32,33,34,35,36,37	160	187	189	155	0		
31	691	2	38	25616	37.070912	38.000000	38.000000	38.000000	0.000000	38	38	2,16,24,25,27,28,29,31,33,34,35,36,37	145	191	208	147	0		
32	691	14	38	25289	36.597685	38.000000	38.000000	38.000000	0.000000	38	38	14,15,16,24,25,27,28,29,31,32,33,34,35,36,37	142	185	196	168	0		
33	691	14	38	25369	36.713459	38.000000	38.000000	38.000000	0.000000	38	38	14,15,16,25,27,28,29,31,32,33,34,35,36,37	159	179	205	148	0		
34	691	14	38	25468	36.856729	38.000000	38.000000	38.000000	0.000000	38	38	14,15,16,24,25,27,28,29,30,31,33,34,35,36,37	148	186	194	163	0		
35	691	14	38	25246	36.535456	38.000000	38.000000	38.000000	0.000000	38	38	14,15,16,24,25,27,28,29,31,32,33,34,35,36,37	162	193	202	134	0		
36	691	14	38	25437	36.811867	38.000000	38.000000	38.000000	0.000000	38	38	14,15,16,25,27,28,29,31,33,34,35,36,37	155	184	189	163	0		
37	691	14	38	25431	36.803184	38.000000	38.000000	38.000000	0.000000	38	38	14,16,24,25,27,28,29,31,32,33,34,35,36,37	167	189	197	138	0		
38	691	14	38	25388	36.740955	38.000000	38.000000	38.000000	0.000000	38	38	14,15,16,25,27,28,29,30,31,32,33,34,35,36,37	137	192	196	166	0		
39	691	14	38	25449	36.829233	38.000000	38.000000	38.000000	0.000000	38	38	14,15,16,24,25,27,28,29,31,32,33,34,35,36,37	140	210	196	145	0		
40	691	14	38	25356	36.694645	38.000000	38.000000	38.000000	0.000000	38	38	14,15,16,24,25,27,28,29,31,32,33,34,35,36,37	175	172	185	159	0		
41	691	14	38	25248	36.538350	38.000000	38.000000	38.000000	0.000000	38	38	14,15,16,25,27,28,29,31,32,33,34,35,36,37	148	176	216	151	0		
42	691	14	38	25276	36.578871	38.000000	38.000000	38.000000	0.000000	38	38	14,15,16,24,25,27,28,29,31,32,33,34,35,36,37	161	186	217	127	0		
43	691	14	38	25205	36.476122	38.000000	38.000000	38.000000	0.000000	38	38	14,15,16,24,25,27,28,29,30,31,33,34,35,36,37	141	214	184	152	0		
44	691	14	38	25259	36.554269	38.000000	38.000000	38.000000	0.000000	38	38	14,15,16,24,25,27,28,29,30,31,33,34,35,36,37	145	198	196	152	0		
45	691	14	38	25151	36.397974	38.000000	38.000000	38.000000	0.000000	38	38	14,15,16,24,25,27,28,29,30,31,33,34,35,36,37	139	188	216	148	0		
46	691	14	38	25347	36.681621	38.000000	38.000000	38.000000	0.000000	38	38	14,15,16,24,25,27,28,29,31,32,33,34,35,36,37	154	223	184	130	0		
47	691	14	38	25205	36.476122	38.000000	38.000000	38.000000	0.000000	38	38	14,15,16,25,27,28,29,31,32,33,34,35,36,37	148	190	194	159	0		
48	691	14	38	25172	36.428365	38.000000	38.000000	38.000000	0.000000	38	38	14,15,16,24,25,27,28,29,30,31,33,34,35,36,37	172	186	184	149	0		
49	691	14	38	25109	36.337192	38.000000	38.000000	38.000000	0.000000	38	38	14,15,16,24,25,26,27,28,29,31,32,33,34,35,36,37	151	200	205	135	0		
50	691	14	38	25341	36.672938	38.000000	38.000000	38.000000	0.000000	38	38	14,15,16,24,25,27,28,29,30,31,33,34,35,36,37	142	185	219	145	0		
