Gene	p_val	avg_logFC	pct.1	pct.2	p_val_adj	cluster	Unnamed: 7
Mndal	1.04812307281895e-68	0.731476313980971	0.638	0.325	2.21017712365332e-64	Coch+	
Wt1	2.66247796231515e-68	0.861736583779178	0.37	0.038	5.61436727913395e-64	Coch+	
Afap1l2	2.1524635579756e-67	0.66644573489004	0.339	0.041	4.53889990470315e-63	Coch+	
Tmsb4x	2.38188923160875e-67	0.860063401227789	0.997	0.988	5.02268982269337e-63	Coch+	
Oaz2	8.64028228929663e-66	0.68403606835303	0.72	0.442	1.82197632634398e-61	Coch+	
Myl12a	9.68898256045817e-66	0.553625001556075	0.949	0.885	2.04311575252381e-61	Coch+	
Tspan4	1.13641124092472e-65	0.6949952397414	0.686	0.383	2.39635038373795e-61	Coch+	
Csf1	4.17294137424232e-64	0.790401906131205	0.766	0.474	8.79948147586478e-60	Coch+	
Lgals3bp	5.85497111284237e-63	0.849355460412081	0.705	0.435	1.23463775856507e-58	Coch+	
Ehd3	1.60147474181812e-62	1.0527791098667	0.335	0.052	3.37702978807186e-58	Coch+	
Serpinb6b	1.6864091094164e-62	0.901177642588919	0.391	0.061	3.55613088902636e-58	Coch+	
Plac8	2.60546123664157e-62	0.664938516595851	0.767	0.421	5.49413610970608e-58	Coch+	
Gja1	1.13511470730499e-60	0.992801589486642	0.667	0.326	2.39361638329403e-56	Coch+	
Epas1	2.74598106073742e-59	0.637429320027323	0.567	0.24	5.79045026277699e-55	Coch+	
Chst15	3.98997669986779e-59	0.660358243881476	0.402	0.078	8.41366386701121e-55	Coch+	
Arap2	4.81409327464066e-59	0.586920368212561	0.295	0.028	1.01514784882348e-54	Coch+	
Mylk	1.07858292033709e-58	0.530978917297901	0.638	0.257	2.27440780411483e-54	Coch+	
Ank3	1.57481904803494e-58	0.697624623939594	0.284	0.02	3.32082092659128e-54	Coch+	
Raph1	4.99910798677905e-57	0.905402728726976	0.568	0.308	1.0541619011721e-52	Coch+	
Igtp	5.84266323729541e-57	0.724641069560725	0.411	0.116	1.23204239684848e-52	Coch+	
Ppia	2.16995287344155e-56	0.339233763067409	0.984	0.966	4.5757796242262e-52	Coch+	
Oas1a	6.57164592473427e-56	0.537468194742159	0.281	0.032	1.38576297614871e-51	Coch+	
P3h2	1.26499638704894e-55	0.623695814410788	0.31	0.042	2.6674978813701e-51	Coch+	
Pwwp2b	1.45025757110448e-55	0.60726931842058	0.277	0.032	3.05815814018801e-51	Coch+	
Lifr	3.51685066153966e-55	0.632975486772484	0.531	0.228	7.41598298998868e-51	Coch+	
Slc25a5	4.96964047251636e-55	0.59216978914062	0.813	0.625	1.04794808643952e-50	Coch+	
Tspan15	7.07891623930727e-55	0.674447892690565	0.279	0.025	1.49273106738272e-50	Coch+	
Reln	7.76774751780905e-55	1.4477343416712	0.219	0.003	1.6379849190804e-50	Coch+	
Rasl11a	1.33421372131882e-54	0.782319326320446	0.534	0.2	2.813456474145e-50	Coch+	
Myh9	1.58046696465868e-54	0.667676628156439	0.579	0.281	3.33273068837576e-50	Coch+	
Shroom3	2.47144709587088e-54	0.753830068823524	0.352	0.056	5.21154049106292e-50	Coch+	
H2-Q6	4.14749470561989e-54	0.60184241026109	0.417	0.115	8.74582208574066e-50	Coch+	
Psmb9	4.21232627984831e-54	0.628140402438636	0.55	0.239	8.88253242631614e-50	Coch+	
Gsta4	4.2289926714113e-54	0.474658284105265	0.279	0.038	8.917676846205e-50	Coch+	
Cyp4b1	5.13409003238765e-54	1.04125243824379	0.308	0.051	1.08262556512958e-49	Coch+	
Fcna	5.6229268965004e-54	2.12706401563906	0.219	0.002	1.18570659466504e-49	Coch+	
Gdf2	6.38032149259301e-52	0.951026957669433	0.21	0.001	1.34541839314309e-47	Coch+	
Nkx2-3	6.47026223775305e-52	0.643443382345905	0.351	0.065	1.36438419807499e-47	Coch+	
Pfn1	1.94276733986426e-51	0.408002767186195	0.943	0.884	4.09671348957177e-47	Coch+	
Sp100	2.82399980077783e-51	0.572646433735268	0.519	0.262	5.95496837990022e-47	Coch+	
Col14a1	3.62577803348471e-51	0.757000857422145	0.755	0.463	7.6456781392092e-47	Coch+	
Vipr1	5.52336142255733e-51	0.994005512930823	0.213	0.001	1.16471122317466e-46	Coch+	
Itgb1	6.34795571081097e-51	0.514919874390527	0.85	0.688	1.33859342073871e-46	Coch+	
Alad	7.51561863965065e-51	0.548343644466952	0.358	0.1	1.58481850254313e-46	Coch+	
Grap	1.11062494867351e-50	0.55094628780929	0.271	0.034	2.34197482926784e-46	Coch+	
Rnf181	1.25885329260031e-50	0.705013184020979	0.443	0.205	2.65454393810627e-46	Coch+	
Colec10	2.26580413627944e-50	1.16206144363903	0.212	0.003	4.77790118217245e-46	Coch+	
Ifnar2	4.42601803055572e-50	0.606429601240727	0.679	0.44	9.33314422103284e-46	Coch+	
Psmb8	1.59631341200214e-49	0.610862931040955	0.727	0.461	3.36614609188892e-45	Coch+	
Ppp1r14a	1.65765719872524e-49	0.481743686876799	0.561	0.24	3.49550173495191e-45	Coch+	
Ccnd2	2.65698452022906e-49	0.68024980979019	0.692	0.439	5.60278325780701e-45	Coch+	
Actn1	4.18017360600254e-49	0.60638472021901	0.508	0.205	8.81473208297755e-45	Coch+	
Lims1	6.69544626366765e-49	0.57849219130295	0.65	0.421	1.4118687536196e-44	Coch+	
Tpm2	9.60436824804621e-49	0.620940222516091	0.564	0.287	2.0252731324655e-44	Coch+	
Mrap2	1.48579225441262e-48	0.568621764070078	0.212	0.008	3.1330901268799e-44	Coch+	
Ntm	2.91489717081976e-48	0.52817727577557	0.207	0.005	6.14664366410763e-44	Coch+	
Tmem56	3.79932672264394e-48	1.56226155962454	0.219	0.011	8.01164026003927e-44	Coch+	
Gbp3	5.56379119263825e-48	0.610287830484637	0.38	0.105	1.17323664879163e-43	Coch+	
Vasp	1.40022965636684e-47	0.531432280211547	0.498	0.261	2.95266427638076e-43	Coch+	
Vstm4	1.78790631346737e-47	0.511228267471638	0.383	0.126	3.77015804320865e-43	Coch+	
Gbp7	2.4126808440361e-47	0.653990440837141	0.432	0.162	5.08762009581893e-43	Coch+	
Smoc2	6.07799486002538e-47	0.732089128295658	0.731	0.497	1.28166677613355e-42	Coch+	
Stom	6.35380825583178e-47	0.53840548861971	0.292	0.055	1.33982754690725e-42	Coch+	
Tmsb10	9.69514445532976e-47	0.384751642024085	0.984	0.958	2.04441511129539e-42	Coch+	
Tspan7	3.30418348220616e-46	0.552718175627104	0.378	0.101	6.96753170892813e-42	Coch+	
Angptl6	7.95032127759331e-46	1.84682628946326	0.23	0.024	1.6764842478061e-41	Coch+	
Arhgdib	9.2312230278314e-46	0.597989808478519	0.454	0.169	1.94658799987881e-41	Coch+	
Palld	1.54893857872189e-45	0.707835255933226	0.503	0.242	3.26624678095085e-41	Coch+	
Robo2	2.87383214521432e-45	0.497259987837098	0.298	0.062	6.06004984461344e-41	Coch+	
Tnfrsf21	7.63104730438121e-45	0.604556105077457	0.291	0.043	1.60915894507487e-40	Coch+	
Gnas	1.15712611650353e-44	0.408894587683976	0.961	0.913	2.44003184187099e-40	Coch+	
Irf8	1.34311427100172e-44	0.56962084911977	0.474	0.192	2.83222506326133e-40	Coch+	
Fhod1	4.12661157435167e-44	0.503316957570804	0.297	0.051	8.70178582683537e-40	Coch+	
Ifi35	7.1847160785264e-44	0.558865950706983	0.538	0.28	1.51504107947886e-39	Coch+	
Rsrp1	1.38037660542988e-43	0.436310077982317	0.908	0.772	2.91080014786999e-39	Coch+	
Sema5a	1.82239561921043e-43	0.717150652820551	0.386	0.128	3.84288564222904e-39	Coch+	
Cd81	1.83025638654211e-43	0.352989659531809	0.958	0.899	3.85946164230134e-39	Coch+	
Xbp1	3.44061133140196e-43	0.545054825045078	0.807	0.637	7.25521711452731e-39	Coch+	
Prkar1a	3.92762743804836e-43	0.448388488332466	0.768	0.612	8.28218797861258e-39	Coch+	
Pdgfa	6.60737546997978e-43	0.52543941022164	0.342	0.114	1.39329726535464e-38	Coch+	
Ifi203	8.33614794674793e-43	0.52412078951666	0.591	0.347	1.75784351753074e-38	Coch+	
Tmem51	9.63952025412577e-43	0.490854377571831	0.293	0.06	2.0326856359875e-38	Coch+	
Tspan3	1.64788080536024e-42	0.508929305053989	0.771	0.617	3.47488625426314e-38	Coch+	
Gdpd3	2.39654729013114e-42	0.768794807309509	0.25	0.02	5.05359927069953e-38	Coch+	
Cnn3	7.93732670706631e-42	0.518900191045153	0.715	0.541	1.67374408271907e-37	Coch+	
Plscr4	8.22867439970146e-42	0.446972904933085	0.446	0.245	1.73518057066505e-37	Coch+	
Lhx2	8.72761156666764e-42	0.593173431801481	0.181	0.004	1.84039145106321e-37	Coch+	
Myl9	8.87063754703254e-42	0.646269173351038	0.555	0.29	1.87055133954275e-37	Coch+	
Igfbp3	9.92299748788333e-42	0.425296748000654	0.648	0.312	2.09246248026996e-37	Coch+	
Pcdh12	1.12608604042936e-41	0.406699071761053	0.165	0.006	2.37457763345339e-37	Coch+	
Tpm1	1.54271112064761e-41	0.60556098778952	0.735	0.547	3.25311494010962e-37	Coch+	
Nfasc	2.18056531624312e-41	0.529511468364658	0.236	0.027	4.59815808236188e-37	Coch+	
Ubb	2.3698445896197e-41	0.35283258178163	0.994	0.978	4.99729128613106e-37	Coch+	
Akap2	2.4718981231114e-41	0.497740260344803	0.327	0.089	5.21249157220501e-37	Coch+	
Aldoa	2.80374345868419e-41	0.396984777814851	0.877	0.789	5.91225383132736e-37	Coch+	
Hmgb1	2.94864968195237e-41	0.422812583399608	0.887	0.775	6.21781758433295e-37	Coch+	
Lgals9	4.04271328893699e-41	0.61237959683417	0.6	0.348	8.52486951238143e-37	Coch+	
Parp14	4.5878435540475e-41	0.465791304461247	0.338	0.151	9.67438570241997e-37	Coch+	
Sdc4	5.01954237116144e-41	0.514142247368835	0.682	0.49	1.05847089980681e-36	Coch+	
Hmcn1	6.41244125502711e-41	0.490325596600817	0.346	0.085	1.35219148744757e-36	Coch+	
Hfe	9.25662442545474e-41	0.525202091988912	0.408	0.169	1.95194439259564e-36	Coch+	
Pth1r	1.0787031125271e-40	1.19373226252127	0.407	0.156	2.27466125338591e-36	Coch+	
Fbln5	1.21819759798761e-40	0.673447620665642	0.745	0.548	2.56881327487647e-36	Coch+	
Colec11	2.23289675518191e-40	2.52365724365037	0.237	0.039	4.70850938765209e-36	Coch+	
Polr2l	2.51813378861668e-40	0.49105008008588	0.566	0.309	5.309988720056e-36	Coch+	
Pdgfrb	4.8748986417035e-40	0.602478778562453	0.629	0.385	1.02796987657602e-35	Coch+	
Arl6ip1	5.48711457233127e-40	0.535649419693411	0.723	0.55	1.1570678498675e-35	Coch+	
Eif4a2	6.19597952733464e-40	0.404150221804061	0.836	0.718	1.30654620292906e-35	Coch+	
Kitl	8.70572376399817e-40	0.554043843465311	0.456	0.195	1.83577597011429e-35	Coch+	
Adra2b	2.07588801685126e-39	0.437801088197895	0.171	0.002	4.37742506113426e-35	Coch+	
Cited2	2.96129076349821e-39	0.765597378546742	0.618	0.309	6.24447383298868e-35	Coch+	
Pkig	3.35232663961722e-39	0.60436757620657	0.595	0.335	7.06905118496084e-35	Coch+	
Trim30a	3.81818943583994e-39	0.582484912659051	0.409	0.155	8.05141606335568e-35	Coch+	
Oasl2	4.52285256118915e-39	0.609725945839386	0.413	0.152	9.53733919577956e-35	Coch+	
Sdk2	4.71855249813794e-39	0.458370592516514	0.218	0.024	9.95001165282348e-35	Coch+	
Adamtsl2	7.05912156356432e-39	0.545628737857727	0.36	0.121	1.48855696410881e-34	Coch+	
Saraf	8.19729019145447e-39	0.437143970732041	0.715	0.539	1.728562582672e-34	Coch+	
Angpt2	9.04933130519106e-39	0.520323657883453	0.239	0.05	1.90823249232564e-34	Coch+	
Dusp6	9.06865399262995e-39	0.629658881455094	0.4	0.14	1.91230706742588e-34	Coch+	
Tmem59	9.46358779305559e-39	0.363279883607189	0.905	0.841	1.99558675792163e-34	Coch+	
Nrxn1	1.17757394508202e-38	0.577892607076882	0.19	0.01	2.48315017799446e-34	Coch+	
Adap2	1.33100750001455e-38	0.534022375786031	0.297	0.078	2.80669551528067e-34	Coch+	
Fzd1	1.76299697740518e-38	0.757688991517932	0.533	0.26	3.7176317262543e-34	Coch+	
Selenbp1	1.92434040950908e-38	0.395320717322714	0.645	0.424	4.0578566215318e-34	Coch+	
Malat1	2.3879162057524e-38	0.3267449881591	0.997	0.996	5.03539890307008e-34	Coch+	
Ecscr	3.84550262109845e-38	0.452984484947378	0.398	0.139	8.1090113771103e-34	Coch+	
Hs3st3b1	3.96715245556103e-38	0.602110913681627	0.211	0.032	8.36553438304154e-34	Coch+	
Golga7	8.47910301328762e-38	0.49242901162073	0.568	0.351	1.78798845241196e-33	Coch+	
Vamp5	1.51077143166788e-37	0.676387889211657	0.519	0.273	3.18576371795805e-33	Coch+	
Adgre5	1.52515476567333e-37	0.469705646638934	0.349	0.135	3.21609385437536e-33	Coch+	
Rai14	1.57411245404631e-37	0.532522881355916	0.32	0.099	3.31933093184745e-33	Coch+	
Dpep2	3.80314860476082e-37	0.434936434665938	0.187	0.016	8.01969946285913e-33	Coch+	
Aplp2	5.23589110850465e-37	0.432049979436829	0.772	0.631	1.10409235805038e-32	Coch+	
Ednrb	5.33386387409396e-37	0.788217896320682	0.21	0.022	1.12475187513019e-32	Coch+	
Dnajc8	6.29279822923628e-37	0.557489731548755	0.673	0.458	1.32696236259905e-32	Coch+	
Sorbs1	6.45089764082729e-37	0.380044549591608	0.199	0.026	1.36030078552125e-32	Coch+	
Apold1	1.05853037709279e-36	0.432063572558348	0.162	0.009	2.23212300617556e-32	Coch+	
Aard	5.29855842803233e-36	0.593041936864933	0.186	0.027	1.11730701571918e-31	Coch+	
Ddr1	6.5204101766344e-36	0.517598443784718	0.296	0.089	1.3749588939469e-31	Coch+	
Tmco1	1.02929876941487e-35	0.498517513627031	0.726	0.562	2.17048231506514e-31	Coch+	
Foxs1	1.72498184261103e-35	0.44504682360465	0.307	0.096	3.63746921151387e-31	Coch+	
Rcsd1	1.92500330803415e-35	0.439675220185402	0.262	0.052	4.05925447565162e-31	Coch+	
Rhod	2.32779669221738e-35	0.397270939523535	0.276	0.078	4.90862488487879e-31	Coch+	
H2-T22	2.86740917951114e-35	0.518391864433028	0.586	0.378	6.04650573683514e-31	Coch+	
Gpat2	3.55531157663125e-35	0.399488227543953	0.149	0.001	7.49708552164232e-31	Coch+	
Angptl2	3.74551769747162e-35	0.519951280253702	0.662	0.472	7.8981731686584e-31	Coch+	
Plekha6	4.0867143888828e-35	0.481397418129395	0.381	0.159	8.61765463183716e-31	Coch+	
Marcksl1	4.10472711307442e-35	0.821344072013831	0.444	0.206	8.65563806334003e-31	Coch+	
Atp5b	2.11934262825852e-34	0.354124829253898	0.88	0.796	4.46905780020873e-30	Coch+	
Actb	2.41959659386995e-34	0.386411492342603	0.989	0.976	5.10220333749357e-30	Coch+	
Slco2a1	2.79611228311793e-34	0.673411380213423	0.345	0.128	5.89616197141078e-30	Coch+	
Tmem50a	8.13031325754581e-34	0.414383294245298	0.859	0.754	1.71443915661868e-29	Coch+	
Hs3st3a1	1.32472247620306e-33	0.419490700968695	0.224	0.035	2.79344228556939e-29	Coch+	
Zbp1	2.31082588267587e-33	0.532695142510625	0.339	0.124	4.87283853879861e-29	Coch+	
Itm2c	4.53187080645774e-33	0.420729044432591	0.829	0.734	9.55635596957744e-29	Coch+	
Pik3r1	5.31002974638536e-33	0.559691834306617	0.633	0.373	1.11972597262028e-28	Coch+	
Tsc22d1	7.80342853741497e-33	0.491733714353185	0.738	0.525	1.6455089756847e-28	Coch+	
Myl6	8.54086743757516e-33	0.306675183578679	0.965	0.936	1.80101271656147e-28	Coch+	
Rcan1	1.06738788729962e-32	0.712060290199948	0.375	0.165	2.25080083794871e-28	Coch+	
Bco1	2.68470059776147e-32	0.358317247385036	0.145	0.005	5.66122815049961e-28	Coch+	
Psme2	5.11006181952629e-32	0.43829678861833	0.67	0.474	1.07755873588351e-27	Coch+	
Hes1	5.36896637844014e-32	0.517304906706543	0.716	0.47	1.13215394022167e-27	Coch+	
Nt5dc2	7.12492914377569e-32	0.41818467843772	0.268	0.079	1.50243380854798e-27	Coch+	
Ptk7	8.58712223374415e-32	0.476729859716488	0.301	0.104	1.81076646542963e-27	Coch+	
Hand2	1.00760821884299e-31	0.675274262009253	0.279	0.103	2.12474345107421e-27	Coch+	
Lrrn3	1.31623417361392e-31	0.320787493105391	0.147	0.007	2.77554300189967e-27	Coch+	
Gm13889	1.49984236821207e-31	0.549459279621274	0.378	0.144	3.16271760184878e-27	Coch+	
Csmd3	2.17022076157915e-31	0.372884432344428	0.145	0.002	4.57634451994196e-27	Coch+	
Lamp2	3.01747206303085e-31	0.308360527667333	0.854	0.767	6.36294333931315e-27	Coch+	
Serpina3g	3.03600259865132e-31	0.460289879217317	0.344	0.126	6.40201867977605e-27	Coch+	
Sept7	4.83954663885072e-31	0.369516663757981	0.833	0.73	1.02051519973445e-26	Coch+	
Irgm2	5.19768386672166e-31	0.406330678867223	0.281	0.11	1.0960355969756e-26	Coch+	
Hgf	6.26913778771753e-31	0.731444174006666	0.219	0.044	1.321973085296e-26	Coch+	
Gpc4	1.1148877400222e-30	0.619234416013044	0.329	0.144	2.35096377738482e-26	Coch+	
Mal	1.15286101354913e-30	0.350835856350533	0.129	0.002	2.43103801927106e-26	Coch+	
Mapt	1.15948542455763e-30	0.327854962860856	0.173	0.025	2.44500691476467e-26	Coch+	
Exoc3l4	1.7390517100278e-30	0.513106641571726	0.283	0.086	3.66713834093561e-26	Coch+	
Serpinb1a	1.92963467283444e-30	0.660708456161614	0.386	0.165	4.06902063460598e-26	Coch+	
Pde3a	2.16622485900806e-30	0.508830202162898	0.405	0.181	4.56791836019029e-26	Coch+	
