chr_donorA	brkpt_donorA	strand_donorA	chr_acceptorB	brkpt_acceptorB	strand_acceptorB	junction_type	repeat_left_lenA	repeat_right_lenB	read_name	start_alnA	cigar_alnA	start_alnB	cigar_alnB	num_chim_aln	max_poss_aln_score	non_chim_aln_score	this_chim_aln_score	bestall_chim_aln_score	PEmerged_bool	readgrp
Group6	16726719	+	Group7	12116403	-	0	0	0	READ_64239	16726665	54M21S	12116382	21M54S	1	75	49	64	64	0
Group5	5266685	+	GL630446	21748	+	0	0	1	READ_64660	5266665	1S20M54S	21749	21S54M	1	75	49	61	61	0
GL630446	21749	-	Group5	5266686	-	0	0	1	READ_66539	21750	26S49M	5266665	5S21M49S	1	75	45	57	57	0
GL630446	21749	-	Group5	5266686	-	0	0	1	READ_67537	21750	25S50M	5266665	4S21M50S	1	75	44	56	56	0
Group2	15340966	-	Group5	1576406	-	0	0	0	READ_70839	15340967	25S50M	1576381	25M50S	1	75	34	56	56	0
Group14	8803961	+	Group2	2247043	+	0	0	1	READ_75722	8803916	4S45M26S	2247044	49S26M	1	75	47	58	58	0
Group7	9783216	+	Group10	2560314	+	0	0	9	READ_75981	9783182	2S34M39S	2560315	36S38M1S	1	75	40	59	59	0
GL630446	15800	+	Group4	3316005	-	0	0	0	READ_95506	15747	1S53M21S	3315984	21M54S	1	75	44	55	55	0
Group10	5344270	-	Group8	5800534	+	0	0	6	READ_96183	5344271	21S54M	5800535	54S21M	1	75	48	56	56	0
Group5	5266685	+	GL630446	21748	+	0	0	1	READ_98510	5266665	2S20M53S	21749	22S53M	1	75	46	58	58	0
Group5	9312164	-	GL630350	209406	+	0	0	1	READ_100287	9312165	23S45M7S	209407	52S22M1S	1	75	51	60	60	0
Group5	5266685	+	GL630446	21748	+	0	0	1	READ_100568	5266665	2S20M53S	21749	22S53M	1	75	48	60	60	0
Group5	5266685	+	GL630446	21748	+	0	0	1	READ_113057	5266665	5S20M50S	21749	25S50M	1	75	45	57	57	0
Group5	5266685	+	GL630446	21748	+	0	0	1	READ_117057	5266665	20M55S	21749	20S55M	1	75	50	62	62	0
# 2.7.11b   /usr/local/bin/STAR-avx2 --runThreadN 29 --genomeLoad NoSharedMemory --genomeDir /cvmfs/data.galaxyproject.org/managed/rnastar/2.7.4a/apiMel4/apiMel4/dataset_95aec843-8c04-4d1e-ab44-6888c1fdfefb_files --sjdbOverhang 100 --sjdbGTFfile /ocean/projects/mcb140028p/xcgalaxy/jobs/main/79380442/inputs/dataset_8033e419-ede0-485f-9833-842ac243d3d4.dat --sjdbGTFfeatureExon exon --readFilesIn /ocean/projects/mcb140028p/xcgalaxy/jobs/main/79380442/inputs/dataset_2dec0811-5a89-429f-84d0-2b6ac8ce30d7.dat --readFilesCommand zcat --outSAMtype BAM SortedByCoordinate --twopassMode None --quantMode - --outSAMattrIHstart 1 --outSAMattributes NH HI AS nM ch --outSAMprimaryFlag OneBestScore --outSAMmapqUnique 60 --outSAMunmapped Within --chimSegmentMin 12 --chimMultimapNmax 1 --outBAMsortingThreadN 29 --outBAMsortingBinsN 50 --winAnchorMultimapNmax 50 --limitBAMsortRAM 58000000000 --chimOutType Junctions --chimOutJunctionFormat 1
# Nreads 120000	NreadsUnique 490	NreadsMulti 508
