columns	s|project_meta.sample_id|project_meta.research_project_key|project_meta.seq_project|project_meta.ccdg_alternate_sample_id|project_meta.ccdg_gender|project_meta.ccdg_center|project_meta.ccdg_study|project_meta.cram_path|project_meta.project_id|project_meta.v2_age|project_meta.v2_sex|project_meta.v2_hard_filters|project_meta.v2_perm_filters|project_meta.v2_pop_platform_filters|project_meta.v2_related|project_meta.v2_data_type|project_meta.v2_product|project_meta.v2_product_simplified|project_meta.v2_qc_platform|project_meta.v2_project_id|project_meta.v2_project_description|project_meta.v2_internal|project_meta.v2_investigator|project_meta.v2_known_pop|project_meta.v2_known_subpop|project_meta.v2_pop|project_meta.v2_subpop|project_meta.v2_neuro|project_meta.v2_control|project_meta.v2_topmed|project_meta.v2_high_quality|project_meta.v2_release|project_meta.v2_pcr_free|project_meta.v2_project_name|project_meta.v2_release_2_0_2|project_meta.project_ancestry|project_meta.project_pop|project_meta.project_subpop|project_meta.pdo_owner|project_meta.category|project_meta.contact_pi|project_meta.sample_pi|project_meta.pm|project_meta.research_project|project_meta.pdo|project_meta.title|project_meta.product|project_meta.probably_releasable|project_meta.releasable|project_meta.broad_external|project_meta.sex|project_meta.subpop_description|project_meta.exclude|project_meta.exclude_reason|project_meta.case_control|project_meta.age|project_meta.age_bin|project_meta.tcga_tumor|project_meta.age_alt|project_meta.v2_s_match|project_meta.topmed|project_meta.neuro_cohort|project_meta.neuro_case|subsets.non_topmed|subsets.controls_and_biobanks|subsets.non_neuro|subsets.non_v2|subsets.non_cancer|subsets.tgp|subsets.hgdp|bam_metrics.pct_bases_20x|bam_metrics.pct_chimeras|bam_metrics.freemix|bam_metrics.mean_coverage|bam_metrics.median_coverage|bam_metrics.mean_insert_size|bam_metrics.median_insert_size|bam_metrics.pct_bases_10x|sex_imputation.is_female|sex_imputation.chr20_mean_dp|sex_imputation.chrX_mean_dp|sex_imputation.chrY_mean_dp|sex_imputation.chrX_ploidy|sex_imputation.chrY_ploidy|sex_imputation.X_karyotype|sex_imputation.Y_karyotype|sex_imputation.sex_karyotype|sex_imputation.impute_sex_stats.f_stat|sex_imputation.impute_sex_stats.n_called|sex_imputation.impute_sex_stats.expected_homs|sex_imputation.impute_sex_stats.observed_homs|sample_qc.n_hom_ref|sample_qc.n_het|sample_qc.n_hom_var|sample_qc.n_non_ref|sample_qc.n_singleton|sample_qc.n_snp|sample_qc.n_insertion|sample_qc.n_deletion|sample_qc.n_transition|sample_qc.n_transversion|sample_qc.n_star|sample_qc.r_ti_tv|sample_qc.r_het_hom_var|sample_qc.r_insertion_deletion|sample_qc.n_snp_residual|sample_qc.n_singleton_residual|sample_qc.r_ti_tv_residual|sample_qc.r_insertion_deletion_residual|sample_qc.n_insertion_residual|sample_qc.n_deletion_residual|sample_qc.r_het_hom_var_residual|sample_qc.n_transition_residual|sample_qc.n_transversion_residual|population_inference.training_pop|population_inference.pca_scores|population_inference.pop|population_inference.prob_afr|population_inference.prob_ami|population_inference.prob_amr|population_inference.prob_asj|population_inference.prob_eas|population_inference.prob_fin|population_inference.prob_mid|population_inference.prob_nfe|population_inference.prob_oth|population_inference.prob_sas|population_inference.training_pop_all|sample_filters.sex_aneuploidy|sample_filters.insert_size|sample_filters.chimera|sample_filters.contamination|sample_filters.bad_qc_metrics|sample_filters.low_coverage|sample_filters.ambiguous_sex|sample_filters.failed_fingerprinting|sample_filters.TCGA_tumor_sample|sample_filters.hard_filters|sample_filters.hard_filtered|sample_filters.release_related|sample_filters.release_duplicate|sample_filters.release_parent_child|sample_filters.release_sibling|sample_filters.all_samples_related|sample_filters.all_samples_duplicate|sample_filters.all_samples_parent_child|sample_filters.all_samples_sibling|sample_filters.fail_n_snp_residual|sample_filters.fail_n_singleton_residual|sample_filters.fail_r_ti_tv_residual|sample_filters.fail_r_insertion_deletion_residual|sample_filters.fail_n_insertion_residual|sample_filters.fail_n_deletion_residual|sample_filters.fail_r_het_hom_var_residual|sample_filters.fail_n_transition_residual|sample_filters.fail_n_transversion_residual|sample_filters.qc_metrics_filters|relatedness_inference.relationships|high_quality|release|bergstrom.hgdp|bergstrom.lp|bergstrom.source|bergstrom.library_type|bergstrom.region|bergstrom.sex|bergstrom.coverage|bergstrom.freemix|bergstrom.capmq|bergstrom.insert_size_average|bergstrom.array_non_reference_discordance|bergstrom.sample|hgdp_tgp_meta.Project|hgdp_tgp_meta.Study.region|hgdp_tgp_meta.Population|hgdp_tgp_meta.Genetic.region|hgdp_tgp_meta.Latitude|hgdp_tgp_meta.Longitude|hgdp_tgp_meta.Continent.colors|hgdp_tgp_meta.n|hgdp_tgp_meta.rownum|hgdp_tgp_meta.Pop.colors|hgdp_tgp_meta.Pop.shapes
project_meta.v2_age	NA:4150
project_meta.v2_sex	NA:4150
project_meta.v2_hard_filters	NA:4150
project_meta.v2_perm_filters	NA:4150
project_meta.v2_pop_platform_filters	NA:4150
project_meta.v2_related	NA:4150
project_meta.v2_data_type	NA:4150
project_meta.v2_product	NA:4150
project_meta.v2_product_simplified	NA:4150
project_meta.v2_qc_platform	NA:4150
project_meta.v2_project_id	NA:4150
project_meta.v2_project_description	NA:4150
project_meta.v2_internal	NA:4150
project_meta.v2_investigator	NA:4150
project_meta.v2_known_pop	NA:4150
project_meta.v2_known_subpop	NA:4150
project_meta.v2_pop	NA:4150
project_meta.v2_subpop	NA:4150
project_meta.v2_neuro	NA:4150
project_meta.v2_control	NA:4150
project_meta.v2_topmed	NA:4150
project_meta.v2_high_quality	NA:4150
project_meta.v2_release	false:2276;true:1874
project_meta.v2_pcr_free	NA:4150
project_meta.v2_project_name	NA:4150
project_meta.v2_release_2_0_2	NA:4150
project_meta.project_ancestry	NA:4150
project_meta.project_pop	afr:1003;eas:825;sas:790;nfe:689;amr:552;mid:162;fin:99;oth:30
project_meta.project_subpop	ceu:179;gwd:178;yri:178;chs:163;ibs:157;esn:149;pjl:146;pur:139;clm:132;beb:131;pel:122;khv:122;acb:116;stu:114;itu:107;tsi:107;jpt:104;chb:103;gih:103;fin:99;msl:99;lwk:99;mxl:97;cdx:93;gbr:91;asw:74;bedouin:46;palestinian:46;han:43;druze:42;japanese:29;mozabite:28;french:27;sardinian:27;biakapygmy:26;brahui:25;makrani:25;russian:25;yakut:25;balochi:24;sindhi:24;pathan:24;burusho:24;basque:24;kalash:23;mandenka:23;maya:21;yoruba:21;hazara:20;papuan:17;adygei:17;orcadian:15;mbutipygmy:14;pima:14;melanesian:13;karitiana:12;italian:12;bantukenya:12;cambodian:10;tujia:10;yizu:10;miaozu:10;daur:10;mongola:10;uygur:10;she:10;tu:10;oroqen:9;hezhen:9;xibo:9;dai:9;naxi:9;surui:8;bantusafrica:8;tuscan:8;lahu:8;colombian:7;san:6
project_meta.pdo_owner	NA:4150
project_meta.category	NA:4150
project_meta.contact_pi	NA:4150
project_meta.sample_pi	NA:4150
project_meta.pm	NA:4150
project_meta.research_project	NA:4150
project_meta.pdo	NA:4150
project_meta.title	1000 Genomes Project:3202;Human Genome Diversity Project:948
project_meta.product	NA:4150
project_meta.probably_releasable	NA:4150
project_meta.releasable	true:4150
project_meta.broad_external	external:4150
project_meta.sex	male:2220;female:1930
project_meta.subpop_description	Yoruba:199;Utah Residents (European Ancestry):179;Gambian:178;Southern Han Chinese:163;Iberian:157;Esan:149;Punjabi:146;Colombian:139;Puerto Rican:139;Japanese:133;Bengali:131;Peruvian:122;Kinh:122;African Caribbean:116;Sri Lankan Tamil:114;Indian Telugu:107;Toscani:107;Han Chinese:103;Gujarati:103;Finnish:99;Mende:99;Luhya:99;Mexican-American:97;Chinese Dai:93;British:91;African-American:74;Bedouin:46;Palestinian:46;Han:43;Druze:42;Mozabite:28;French:27;Sardinian:27;Biaka Pygmy:26;Brahui:25;Makrani:25;Russian:25;Yakut:25;Balochi:24;Sindhi:24;Pathan:24;Burusho:24;Basque:24;Kalash:23;Mandenka:23;Maya:21;Hazara:20;Papuan:17;Adygei:17;Orcadian:15;Mbuti Pygmy:14;Pima:14;Melanesian:13;Karitiana:12;Italian:12;Bantu Kenya:12;Cambodian:10;Tujia:10;Yizu:10;Miaozu:10;Daur:10;Mongola:10;Uygur:10;She:10;Tu:10;Oroqen:9;Hezhen:9;Xibo:9;Dai:9;Naxi:9;Surui:8;Bantu S Africa:8;Tuscan:8;Lahu:8;San:6
project_meta.exclude	false:4150
project_meta.exclude_reason	NA:4150
project_meta.case_control	biobank:4150
project_meta.age	NA:4150
project_meta.age_bin	NA:4150
project_meta.tcga_tumor	false:4150
project_meta.age_alt	NA:4150
project_meta.v2_s_match	NA:4150
project_meta.topmed	false:4150
project_meta.neuro_cohort	false:4150
project_meta.neuro_case	false:4150
population_inference.training_pop	afr:989;eas:810;sas:780;nfe:676;amr:544;mid:124;NA:105;fin:92;oth:30
