chr2	37980302	37982416	282	0	+
chr2	38059132	38061246	283	0	+
chr2	42308212	42310326	284	0	+
chr2	42336613	42338727	285	0	+
chr2	88468806	88470920	286	0	+
chr2	88531291	88533405	287	0	+
chr2	110221936	110224050	288	0	+
chr2	110315228	110317342	289	0	+
chr2	120005191	120007305	290	0	+
chr2	120047480	120049594	291	0	+
chr2	123731997	123734111	292	0	+
chr2	123829990	123832104	293	0	+
chr2	138699763	138701877	294	0	+
chr2	138709139	138711253	295	0	+
chr2	156389935	156392049	296	0	+
chr2	156489820	156491934	297	0	+
chr2	217920153	217922267	298	0	+
chr2	217949831	217951945	299	0	+
chr2	220107366	220109480	300	0	+
chr2	220176546	220178660	301	0	+
chr2	232289836	232291950	302	0	+
chr2	232300636	232302750	303	0	+
chr2	242605203	242607317	304	0	+
chr2	242627897	242630011	305	0	+
chr20	2948135	2950249	306	0	+
chr20	2980693	2982807	307	0	+
chr20	5672889	5675003	308	0	+
chr20	5680930	5683044	309	0	+
chr20	43311303	43313417	310	0	+
chr20	43376087	43378201	311	0	+
chr20	44213111	44215225	312	0	+
chr20	44224971	44227085	313	0	+
chr20	57116036	57118150	314	0	+
chr20	57208631	57210745	315	0	+
chr20	61640791	61642905	316	0	+
chr20	61691885	61693999	317	0	+
chr21	15351600	15353714	318	0	+
chr21	15364608	15366722	319	0	+
chr21	44223537	44225651	320	0	+
chr21	44237482	44239596	321	0	+
chr21	46689575	46691689	322	0	+
chr21	46708135	46710249	323	0	+
chr21	46721113	46723227	324	0	+
chr21	46788927	46791041	325	0	+
chr21	46897117	46899231	326	0	+
chr21	46935183	46937297	327	0	+
chr21	46948153	46950267	328	0	+
chr21	46983762	46985876	329	0	+
chr21	47715490	47717604	330	0	+
chr21	47800061	47802175	331	0	+
chr21	47959436	47961550	332	0	+
chr21	47995955	47998069	333	0	+
chr22	22303964	22306078	334	0	+
chr22	22361995	22364109	335	0	+
chr22	44115605	44117719	336	0	+
chr22	44182023	44184137	337	0	+
chr22	45667415	45669529	338	0	+
chr22	45736424	45738538	339	0	+
chr22	50479896	50482010	340	0	+
chr22	50527236	50529350	341	0	+
chr3	14256921	14259035	342	0	+
chr3	14345449	14347563	343	0	+
chr3	42386483	42388597	344	0	+
chr3	42470668	42472782	345	0	+
chr3	42975568	42977682	346	0	+
chr3	43072104	43074218	347	0	+
chr3	101169087	101171201	348	0	+
chr3	101185427	101187541	349	0	+
chr3	122692968	122695082	350	0	+
chr3	122729098	122731212	351	0	+
chr3	125679836	125681950	352	0	+
chr3	125707993	125710107	353	0	+
chr3	127551928	127554042	354	0	+
chr3	127627001	127629115	355	0	+
chr3	149100197	149102311	356	0	+
chr3	149103889	149106003	357	0	+
chr3	186734507	186736621	358	0	+
chr3	186783581	186785695	359	0	+
chr3	196283455	196285569	360	0	+
chr3	196324343	196326457	361	0	+
chr4	1711067	1713181	362	0	+
chr4	1730596	1732710	363	0	+
chr4	4356239	4358353	364	0	+
chr4	4443918	4446032	365	0	+
chr4	7654020	7656134	366	0	+
chr4	7671130	7673244	367	0	+
chr4	7750144	7752258	368	0	+
chr4	7760154	7762268	369	0	+
chr4	7937951	7940065	370	0	+
chr4	7967254	7969368	371	0	+
chr4	21701753	21703867	372	0	+
chr4	21796061	21798175	373	0	+
chr4	48174819	48176933	374	0	+
chr4	48248496	48250610	375	0	+
chr4	62687763	62689877	376	0	+
chr4	62742774	62744888	377	0	+
chr4	77142719	77144833	378	0	+
chr4	77199818	77201932	379	0	+
chr4	77248459	77250573	380	0	+
chr4	77302564	77304678	381	0	+
chr4	78095046	78097160	382	0	+
chr4	78123888	78126002	383	0	+
chr4	120290712	120292826	384	0	+
chr4	120300158	120302272	385	0	+
chr4	141864303	141866417	386	0	+
chr4	141922848	141924962	387	0	+
chr4	144760249	144762363	388	0	+
chr4	144791013	144793127	389	0	+
chr4	158857764	158859878	390	0	+
chr4	158930739	158932853	391	0	+
chr4	183729593	183731707	392	0	+
chr4	183739952	183742066	393	0	+
chr4	185163076	185165190	394	0	+
chr4	185250314	185252428	395	0	+
chr4	185251962	185254076	396	0	+
chr4	185289537	185291651	397	0	+
chr5	15001432	15003546	398	0	+
chr5	15008356	15010470	399	0	+
chr5	17336287	17338401	400	0	+
chr5	17399217	17401331	401	0	+
chr5	34510015	34512129	402	0	+
chr5	34537217	34539331	403	0	+
chr5	55933881	55935995	404	0	+
chr5	56020153	56022267	405	0	+
chr5	73737800	73739914	406	0	+
chr5	73814316	73816430	407	0	+
chr5	80350925	80353039	408	0	+
chr5	80443142	80445256	409	0	+
chr5	115214584	115216698	410	0	+
chr5	115276020	115278134	411	0	+
chr5	148232675	148234789	412	0	+
chr5	148260898	148263012	413	0	+
chr5	150970718	150972832	414	0	+
chr5	150991528	150993642	415	0	+
chr5	151022064	151024178	416	0	+
chr5	151046209	151048323	417	0	+
chr5	172323501	172325615	418	0	+
chr5	172367119	172369233	419	0	+
chr5	179603430	179605544	420	0	+
chr5	179679549	179681663	421	0	+
chr6	6643432	6645546	422	0	+
chr6	6658317	6660431	423	0	+
chr6	29619968	29622082	424	0	+
chr6	29647341	29649455	425	0	+
chr6	35001460	35003574	426	0	+
chr6	35063163	35065277	427	0	+
chr6	36327726	36329840	428	0	+
chr6	36395851	36397965	429	0	+
chr6	110027561	110029675	430	0	+
chr6	110061166	110063280	431	0	+
chr6	116812876	116814990	432	0	+
chr6	116855308	116857422	433	0	+
chr6	170228379	170230493	434	0	+
chr6	170267734	170269848	435	0	+
chr6	170337998	170340112	436	0	+
chr6	170347595	170349709	437	0	+
chr7	3156645	3158759	438	0	+
chr7	3193996	3196110	439	0	+
chr7	22899474	22901588	440	0	+
chr7	22928318	22930432	441	0	+
chr7	24693930	24696044	442	0	+
chr7	24757696	24759810	443	0	+
chr7	44953759	44955873	444	0	+
chr7	44978994	44981108	445	0	+
chr7	47622042	47624156	446	0	+
chr7	47669381	47671495	447	0	+
chr7	75751096	75753210	448	0	+
chr7	75771356	75773470	449	0	+
chr7	76945143	76947257	450	0	+
chr7	76990979	76993093	451	0	+
chr7	77668639	77670753	452	0	+
chr7	77740913	77743027	453	0	+
chr7	107195870	107197984	454	0	+
chr7	107200518	107202632	455	0	+
chr7	112084343	112086457	456	0	+
chr7	112140421	112142535	457	0	+
chr7	140015005	140017119	458	0	+
chr7	140058337	140060451	459	0	+
chr7	149465502	149467616	460	0	+
chr7	149483961	149486075	461	0	+
chr7	150656152	150658266	462	0	+
chr7	150656666	150658780	463	0	+
chr8	637280	639394	464	0	+
chr8	650706	652820	465	0	+
chr8	1896843	1898957	466	0	+
chr8	1907091	1909205	467	0	+
chr8	9105581	9107695	468	0	+
chr8	9168658	9170772	469	0	+
chr8	11676848	11678962	470	0	+
chr8	11683406	11685520	471	0	+
chr8	11721564	11723678	472	0	+
chr8	11779985	11782099	473	0	+
chr8	53336919	53339033	474	0	+
chr8	53371939	53374053	475	0	+
chr8	66421230	66423344	476	0	+
chr8	66451434	66453548	477	0	+
chr8	105105043	105107157	478	0	+
chr8	105174940	105177054	479	0	+
chr8	125701428	125703542	480	0	+
chr8	125792925	125795039	481	0	+
chr8	134517555	134519669	482	0	+
chr8	134603167	134605281	483	0	+
chr8	145098251	145100365	484	0	+
chr8	145163461	145165575	485	0	+
chr9	187876	189990	486	0	+
chr9	276719	278833	487	0	+
chr9	36153621	36155735	488	0	+
chr9	36230363	36232477	489	0	+
chr9	80852453	80854567	490	0	+
chr9	80855346	80857460	491	0	+
chr9	93881251	93883365	492	0	+
chr9	93973496	93975610	493	0	+
chr9	113365451	113367565	494	0	+
chr9	113397990	113400104	495	0	+
chr9	136114835	136116949	496	0	+
chr9	136126309	136128423	497	0	+
chr9	139225562	139227676	498	0	+
chr9	139279709	139281823	499	0	+
