#column	count	min	max	sum	mean	Q1	med	Q3	IQR	lW	rW	outliers	A_Count	C_Count	G_Count	T_Count	N_Count	other_bases	other_base_count
59	644838	2	41	22791951	35.345236	36.000000	37.000000	37.000000	1.000000	36	37	2,11,12,14,21,22,25,27,32,41	175524	150423	157249	161565	77		
60	644838	2	41	22792305	35.345785	36.000000	37.000000	37.000000	1.000000	36	37	2,11,12,14,21,22,25,27,32,41	177218	146569	155841	165141	69		
61	644838	2	41	22785478	35.335197	36.000000	37.000000	37.000000	1.000000	36	37	2,11,12,14,21,22,25,27,32,41	173861	149810	156788	164308	71		
62	644838	2	41	22769671	35.310684	36.000000	37.000000	37.000000	1.000000	36	37	2,11,12,14,21,22,25,27,32,41	174575	146280	159034	164869	80		
63	644838	2	41	22746766	35.275164	36.000000	37.000000	37.000000	1.000000	36	37	2,11,12,14,21,22,25,27,32,41	172649	150435	158037	163659	58		
64	644838	2	41	22736768	35.259659	36.000000	37.000000	37.000000	1.000000	36	37	2,11,12,14,21,22,25,27,32,41	170006	149775	160392	164612	53		
65	644838	2	41	22695811	35.196144	36.000000	37.000000	37.000000	1.000000	36	37	2,11,12,14,21,22,25,27,32,41	173457	148252	159171	163916	42		
66	644838	2	41	22708739	35.216192	36.000000	37.000000	37.000000	1.000000	36	37	2,11,12,14,21,22,25,27,32,41	173095	147971	158360	165380	32		
67	644838	2	41	22699132	35.201294	36.000000	37.000000	37.000000	1.000000	36	37	2,11,12,14,21,22,25,27,32,41	176727	146719	158111	163253	28		
68	644838	2	41	22708134	35.215254	36.000000	37.000000	37.000000	1.000000	36	37	2,11,12,14,21,22,25,27,32,41	176053	147664	158113	162983	25		
69	644838	2	41	22677910	35.168383	36.000000	37.000000	37.000000	1.000000	36	37	2,11,12,14,21,22,25,27,32,41	172732	148206	157245	166637	18		
70	644838	2	41	22680233	35.171986	36.000000	37.000000	37.000000	1.000000	36	37	2,11,12,14,21,22,25,27,32,41	175644	147384	159696	162097	17		
71	644838	2	41	22665174	35.148633	36.000000	37.000000	37.000000	1.000000	36	37	2,11,12,14,21,22,25,27,32,41	175673	148339	158381	162426	19		
72	644838	2	41	22650933	35.126548	36.000000	37.000000	37.000000	1.000000	36	37	2,11,12,14,21,22,25,27,32,41	174679	148300	156101	165735	23		
73	644838	2	41	22635019	35.101869	36.000000	37.000000	37.000000	1.000000	36	37	2,11,12,14,21,22,25,27,32,41	175916	148948	155220	164719	35		
74	644838	2	41	22645931	35.118791	36.000000	37.000000	37.000000	1.000000	36	37	2,11,12,14,21,22,25,27,32,41	175003	151464	155284	163067	20		
75	644838	2	41	22646042	35.118963	36.000000	37.000000	37.000000	1.000000	36	37	2,11,12,14,21,22,25,27,32,41	176100	149281	156470	162966	21		
76	644838	2	41	22562406	34.989262	36.000000	37.000000	37.000000	1.000000	36	37	2,11,12,14,21,22,25,27,32,41	173752	147375	159147	164544	20		
77	644838	2	41	22604921	35.055194	36.000000	37.000000	37.000000	1.000000	36	37	2,11,12,14,21,22,25,27,32,41	174175	147375	158806	164461	21		
78	644838	2	41	22616211	35.072702	36.000000	37.000000	37.000000	1.000000	36	37	2,11,12,14,21,22,25,27,32,41	174273	143770	158653	168121	21		
79	644838	2	41	22614250	35.069661	36.000000	37.000000	37.000000	1.000000	36	37	2,11,12,14,21,22,25,27,32,41	171899	144842	160867	167185	45		
80	644838	2	41	22608228	35.060322	36.000000	37.000000	37.000000	1.000000	36	37	2,11,12,14,21,22,25,27,32,41	172820	145983	160511	165502	22		
81	644838	2	41	22587975	35.028914	36.000000	37.000000	37.000000	1.000000	36	37	2,11,12,14,21,22,25,27,32,41	172025	145653	160950	166191	19		
82	644838	2	41	22561464	34.987802	36.000000	37.000000	37.000000	1.000000	36	37	2,11,12,14,21,22,25,27,32,41	171639	146606	161171	165390	32		
83	644838	2	41	22564706	34.992829	36.000000	37.000000	37.000000	1.000000	36	37	2,11,12,14,21,22,25,27,32,41	170483	145231	160117	168991	16		
84	644838	2	41	22565057	34.993374	36.000000	37.000000	37.000000	1.000000	36	37	2,11,12,14,21,22,25,27,32,41	172728	145374	159879	166846	11		
85	644838	2	41	22545260	34.962673	36.000000	37.000000	37.000000	1.000000	36	37	2,11,12,14,21,22,25,27,32,41	172178	144563	161563	166518	16		
86	644838	2	41	22535308	34.947239	36.000000	37.000000	37.000000	1.000000	36	37	2,11,12,14,21,22,25,27,32,41	171830	145615	162390	164967	36		
87	644838	2	41	22506687	34.902855	36.000000	37.000000	37.000000	1.000000	36	37	2,11,12,14,21,22,25,27,32,41	174664	144769	162094	163302	9		
88	644838	2	41	22518749	34.921560	36.000000	37.000000	37.000000	1.000000	36	37	2,11,12,14,21,22,25,27,32,41	171051	146241	162429	165086	31		
89	644838	2	41	22503665	34.898168	36.000000	37.000000	37.000000	1.000000	36	37	2,11,12,14,21,22,25,27,32,41	171661	148652	157930	166581	14		
90	644838	2	41	22488205	34.874193	36.000000	37.000000	37.000000	1.000000	36	37	2,11,12,14,21,22,25,27,32,41	172862	145854	155296	170798	28		
91	644838	2	41	21903693	33.967745	36.000000	37.000000	37.000000	1.000000	36	37	2,11,12,14,21,22,25,27,32,41	174921	145417	159183	165298	19		
