chr19	36772930	36773715	histone_chip_q1_signal_tagalign_gz_peak_7539	49	.	4.56362	8.66162	4.98751
chr19	36775215	36777947	histone_chip_q1_signal_tagalign_gz_peak_7541	17	.	3.25457	4.60631	1.79731
chr19	36794198	36800401	histone_chip_q1_signal_tagalign_gz_peak_7553	34	.	4.23811	6.74488	3.44705
chr19	36836222	36838315	histone_chip_q1_signal_tagalign_gz_peak_7573	20	.	3.39332	4.93763	2.03736
chr19	36849372	36851306	histone_chip_q1_signal_tagalign_gz_peak_7582	24	.	3.62223	5.49999	2.45913
chr19	36851512	36852029	histone_chip_q1_signal_tagalign_gz_peak_7583	30	.	3.97415	6.26091	3.03377
chr19	36914946	36917963	histone_chip_q1_signal_tagalign_gz_peak_7621	27	.	3.68273	5.80129	2.70446
chr19	36972279	36974676	histone_chip_q1_signal_tagalign_gz_peak_7658	17	.	3.43861	4.57197	1.76606
chr19	37077132	37078185	histone_chip_q1_signal_tagalign_gz_peak_7715	26	.	3.13896	5.75334	2.65605
chr19	37168867	37172600	histone_chip_q1_signal_tagalign_gz_peak_7763	26	.	3.24752	5.69933	2.62086
chr19	37172948	37174508	histone_chip_q1_signal_tagalign_gz_peak_7764	32	.	3.34409	6.54506	3.29257
chr19	37208764	37213471	histone_chip_q1_signal_tagalign_gz_peak_7782	42	.	3.76808	7.58546	4.23528
chr19	37223320	37227107	histone_chip_q1_signal_tagalign_gz_peak_7788	26	.	3.19805	5.66227	2.60842
chr19	37251249	37253360	histone_chip_q1_signal_tagalign_gz_peak_7797	18	.	3.19886	4.69135	1.86401
chr19	37314966	37317184	histone_chip_q1_signal_tagalign_gz_peak_7812	36	.	3.69006	7.06526	3.68369
chr19	37333266	37336267	histone_chip_q1_signal_tagalign_gz_peak_7820	26	.	3.63881	5.76383	2.66937
chr19	37467650	37469391	histone_chip_q1_signal_tagalign_gz_peak_7883	56	.	3.92504	9.4418	5.65662
chr19	37505030	37508645	histone_chip_q1_signal_tagalign_gz_peak_7902	30	.	4.04618	6.30258	3.08813
chr19	37522964	37523920	histone_chip_q1_signal_tagalign_gz_peak_7911	17	.	3.30417	4.52964	1.74166
chr19	37548755	37552931	histone_chip_q1_signal_tagalign_gz_peak_7928	20	.	3.5179	4.89382	2.01544
chr19	37595187	37597071	histone_chip_q1_signal_tagalign_gz_peak_7955	28	.	3.53884	5.99164	2.84612
chr19	37690757	37692689	histone_chip_q1_signal_tagalign_gz_peak_8008	24	.	3.56437	5.52298	2.48356
chr19	37692936	37693418	histone_chip_q1_signal_tagalign_gz_peak_8009	25	.	3.50807	5.57104	2.51211
chr19	37730197	37731297	histone_chip_q1_signal_tagalign_gz_peak_8031	15	.	2.97986	4.19029	1.50778
chr19	37816651	37818509	histone_chip_q1_signal_tagalign_gz_peak_8086	22	.	3.5143	5.1442	2.20444
chr19	37855137	37855909	histone_chip_q1_signal_tagalign_gz_peak_8104	18	.	3.37253	4.64678	1.83686
chr19	38534247	38537828	histone_chip_q1_signal_tagalign_gz_peak_8132	44	.	4.26675	7.99	4.49476
chr19	42879460	42879811	histone_chip_q1_signal_tagalign_gz_peak_8251	14	.	2.95712	4.05189	1.41533
chr19	43269437	43269693	histone_chip_q1_signal_tagalign_gz_peak_8261	15	.	3.44364	4.30694	1.55242
chr19	43819945	43820956	histone_chip_q1_signal_tagalign_gz_peak_8275	17	.	3.06778	4.49183	1.7159
chr19	43826293	43827124	histone_chip_q1_signal_tagalign_gz_peak_8281	26	.	3.26285	5.76093	2.65679
chr19	43898353	43899315	histone_chip_q1_signal_tagalign_gz_peak_8323	16	.	3.25905	4.48242	1.69939
chr19	43901841	43903390	histone_chip_q1_signal_tagalign_gz_peak_8326	25	.	3.45519	5.62683	2.56396
chr19	43947968	43950997	histone_chip_q1_signal_tagalign_gz_peak_8349	31	.	3.72203	6.31612	3.10503
chr19	43959154	43963036	histone_chip_q1_signal_tagalign_gz_peak_8355	18	.	3.30575	4.65421	1.83874
chr19	44024046	44025104	histone_chip_q1_signal_tagalign_gz_peak_8384	34	.	3.32871	6.71893	3.42521
chr19	44070580	44071952	histone_chip_q1_signal_tagalign_gz_peak_8399	50	.	3.92026	8.56424	5.03306
chr19	44447237	44448500	histone_chip_q1_signal_tagalign_gz_peak_8539	37	.	3.55209	7.08498	3.73245
chr19	46305724	46307101	histone_chip_q1_signal_tagalign_gz_peak_8577	17	.	3.21194	4.53134	1.74827
chr19	50039307	50051933	histone_chip_q1_signal_tagalign_gz_peak_8624	35	.	3.95939	6.83449	3.51491
chr19	51887598	51888026	histone_chip_q1_signal_tagalign_gz_peak_8699	13	.	3.27613	3.9567	1.30193
chr19	51904854	51905546	histone_chip_q1_signal_tagalign_gz_peak_8713	20	.	3.44856	4.97984	2.06609
chr19	51925596	51927729	histone_chip_q1_signal_tagalign_gz_peak_8726	22	.	3.55374	5.15326	2.21389
chr19	51949069	51949475	histone_chip_q1_signal_tagalign_gz_peak_8740	13	.	3.30445	4.07132	1.38411
chr19	51985250	51988005	histone_chip_q1_signal_tagalign_gz_peak_8768	29	.	3.75249	6.15555	2.96905
chr19	52045890	52048701	histone_chip_q1_signal_tagalign_gz_peak_8793	21	.	3.43874	5.02075	2.10403
chr19	52094001	52094201	histone_chip_q1_signal_tagalign_gz_peak_8818	15	.	3.36034	4.25165	1.53131
chr19	52095974	52096875	histone_chip_q1_signal_tagalign_gz_peak_8820	22	.	3.55681	5.22999	2.27251
chr19	52110900	52111593	histone_chip_q1_signal_tagalign_gz_peak_8830	14	.	3.38981	4.19977	1.47371
chr19	52137511	52141438	histone_chip_q1_signal_tagalign_gz_peak_8848	17	.	3.45302	4.58066	1.76803
chr19	52170794	52172756	histone_chip_q1_signal_tagalign_gz_peak_8865	37	.	4.27137	7.07775	3.73528
chr19	52199613	52200923	histone_chip_q1_signal_tagalign_gz_peak_8882	20	.	3.34092	4.95288	2.06379
chr19	52273316	52275570	histone_chip_q1_signal_tagalign_gz_peak_8922	28	.	3.84817	6.03212	2.877
chr19	52335294	52336498	histone_chip_q1_signal_tagalign_gz_peak_8942	19	.	3.63653	4.79283	1.91487
chr19	52345121	52345642	histone_chip_q1_signal_tagalign_gz_peak_8947	15	.	3.45188	4.35642	1.59028
chr19	52369282	52370045	histone_chip_q1_signal_tagalign_gz_peak_8965	20	.	3.71453	4.93066	2.01653
chr19	52396359	52398568	histone_chip_q1_signal_tagalign_gz_peak_8976	17	.	3.53504	4.58628	1.76724
chr19	52429023	52429438	histone_chip_q1_signal_tagalign_gz_peak_8985	12	.	3.26428	3.91248	1.27072
chr19	52527037	52527718	histone_chip_q1_signal_tagalign_gz_peak_9014	14	.	3.37992	4.19702	1.47617
chr19	52570346	52570726	histone_chip_q1_signal_tagalign_gz_peak_9026	11	.	3.20608	3.8055	1.19629
chr19	52690279	52690507	histone_chip_q1_signal_tagalign_gz_peak_9049	19	.	3.66921	4.86628	1.97301
chr19	52897660	52898063	histone_chip_q1_signal_tagalign_gz_peak_9107	14	.	3.34747	4.09974	1.40245
chr19	53035264	53038248	histone_chip_q1_signal_tagalign_gz_peak_9139	20	.	3.68684	5.00222	2.08057
chr19	53044725	53045226	histone_chip_q1_signal_tagalign_gz_peak_9143	16	.	3.30697	4.39118	1.63604
chr19	53158958	53159831	histone_chip_q1_signal_tagalign_gz_peak_9187	19	.	3.54546	4.75684	1.91251
chr19	53291403	53291661	histone_chip_q1_signal_tagalign_gz_peak_9224	13	.	3.28255	3.98755	1.32681
chr19	53365201	53365900	histone_chip_q1_signal_tagalign_gz_peak_9246	16	.	3.47407	4.40483	1.63018
chr19	53394089	53394944	histone_chip_q1_signal_tagalign_gz_peak_9262	32	.	3.85005	6.5234	3.26607
chr19	53430894	53431885	histone_chip_q1_signal_tagalign_gz_peak_9281	22	.	3.6975	5.15531	2.20668
chr19	53466578	53467571	histone_chip_q1_signal_tagalign_gz_peak_9297	24	.	3.87249	5.43513	2.41263
chr19	53467819	53468709	histone_chip_q1_signal_tagalign_gz_peak_9298	19	.	3.67576	4.81404	1.92835
chr19	53503036	53503471	histone_chip_q1_signal_tagalign_gz_peak_9309	16	.	3.45725	4.4099	1.64041
chr19	54080586	54081888	histone_chip_q1_signal_tagalign_gz_peak_9351	21	.	3.42254	5.05992	2.1251
chr19	55006135	55006858	histone_chip_q1_signal_tagalign_gz_peak_9364	21	.	3.1096	5.07894	2.15045
chr19	56342579	56343754	histone_chip_q1_signal_tagalign_gz_peak_9387	15	.	3.3885	4.31097	1.55816
chr19	56367216	56368139	histone_chip_q1_signal_tagalign_gz_peak_9392	18	.	3.55108	4.63801	1.80672
chr19	56392569	56395638	histone_chip_q1_signal_tagalign_gz_peak_9406	34	.	3.94296	6.66789	3.40813
chr19	56506782	56507843	histone_chip_q1_signal_tagalign_gz_peak_9441	14	.	3.40657	4.22388	1.4921
chr19	56536811	56538409	histone_chip_q1_signal_tagalign_gz_peak_9461	72	.	5.15833	11.057	7.24295
chr19	56837148	56837817	histone_chip_q1_signal_tagalign_gz_peak_9544	13	.	3.2705	3.96997	1.31071
chr19	57189992	57191400	histone_chip_q1_signal_tagalign_gz_peak_9614	59	.	4.38789	9.67583	5.9455
chr19	57191852	57195488	histone_chip_q1_signal_tagalign_gz_peak_9615	31	.	3.97797	6.4083	3.17392
chr19	57230482	57231192	histone_chip_q1_signal_tagalign_gz_peak_9638	14	.	3.34998	4.20967	1.48976
chr19	57259699	57262464	histone_chip_q1_signal_tagalign_gz_peak_9652	18	.	3.19166	4.63761	1.82503
chr19	57277771	57279737	histone_chip_q1_signal_tagalign_gz_peak_9662	44	.	3.69814	7.9937	4.45923
chr19	57317501	57318118	histone_chip_q1_signal_tagalign_gz_peak_9677	15	.	3.19437	4.27743	1.55702
chr19	57351491	57352642	histone_chip_q1_signal_tagalign_gz_peak_9691	21	.	3.5919	5.14022	2.19085
chr19	57387580	57389691	histone_chip_q1_signal_tagalign_gz_peak_9714	33	.	3.72502	6.5489	3.32803
chr19	57394092	57394739	histone_chip_q1_signal_tagalign_gz_peak_9718	16	.	3.39904	4.31587	1.60325
chr19	57470377	57477506	histone_chip_q1_signal_tagalign_gz_peak_9765	29	.	4.00221	6.109	2.98027
chr19	57486125	57487592	histone_chip_q1_signal_tagalign_gz_peak_9771	35	.	3.78953	6.74573	3.50686
chr19	57559911	57561190	histone_chip_q1_signal_tagalign_gz_peak_9806	43	.	4.05373	7.85641	4.39709
chr19	57582021	57585757	histone_chip_q1_signal_tagalign_gz_peak_9813	19	.	3.64731	4.88235	1.99551
chr19	57598614	57599732	histone_chip_q1_signal_tagalign_gz_peak_9819	26	.	3.25551	5.68012	2.6159
chr19	57614287	57625534	histone_chip_q1_signal_tagalign_gz_peak_9829	43	.	4.31129	7.79632	4.30301
chr19	57678737	57681821	histone_chip_q1_signal_tagalign_gz_peak_9865	45	.	4.46912	8.03134	4.59219
chr19	57709062	57709262	histone_chip_q1_signal_tagalign_gz_peak_9879	13	.	3.23008	3.9195	1.32753
chr19	57726213	57729106	histone_chip_q1_signal_tagalign_gz_peak_9891	37	.	4.25663	7.07785	3.70794
chr19	57744796	57746649	histone_chip_q1_signal_tagalign_gz_peak_9901	28	.	3.61605	5.991	2.86362
chr19	57830179	57830808	histone_chip_q1_signal_tagalign_gz_peak_9934	12	.	3.07892	3.81591	1.22721
chr19	57864242	57874803	histone_chip_q1_signal_tagalign_gz_peak_9947	37	.	4.09588	7.09258	3.72382
chr19	57888145	57890816	histone_chip_q1_signal_tagalign_gz_peak_9954	26	.	3.85652	5.75569	2.65889
chr19	57931916	57937462	histone_chip_q1_signal_tagalign_gz_peak_9983	23	.	3.6912	5.2861	2.31374
chr19	57946558	57949067	histone_chip_q1_signal_tagalign_gz_peak_9990	25	.	3.97887	5.66446	2.58797
chr19	58000428	58002576	histone_chip_q1_signal_tagalign_gz_peak_10010	55	.	4.85606	9.31215	5.55731
chr19	58003000	58004929	histone_chip_q1_signal_tagalign_gz_peak_10011	78	.	5.27997	11.797	7.86531
chr19	58033312	58034587	histone_chip_q1_signal_tagalign_gz_peak_10027	17	.	3.57747	4.58398	1.75897
chr19	58049482	58050003	histone_chip_q1_signal_tagalign_gz_peak_10039	17	.	3.58045	4.58986	1.75578
chr19	58097950	58099808	histone_chip_q1_signal_tagalign_gz_peak_10066	21	.	3.73273	5.09709	2.15048
chr19	58116755	58119714	histone_chip_q1_signal_tagalign_gz_peak_10077	15	.	3.40417	4.32052	1.57455
chr19	58136306	58137085	histone_chip_q1_signal_tagalign_gz_peak_10085	23	.	3.81697	5.29998	2.31213
chr19	58142779	58143036	histone_chip_q1_signal_tagalign_gz_peak_10089	20	.	3.40419	5.01422	2.0986
chr19	58150796	58157729	histone_chip_q1_signal_tagalign_gz_peak_10093	23	.	3.65353	5.38049	2.37505
chr19	58175134	58183240	histone_chip_q1_signal_tagalign_gz_peak_10103	41	.	4.07255	7.36774	4.11834
chr19	58183499	58184867	histone_chip_q1_signal_tagalign_gz_peak_10104	69	.	5.10824	10.8001	6.92093
chr19	58225963	58232722	histone_chip_q1_signal_tagalign_gz_peak_10117	40	.	4.23799	7.37736	4.01976
chr19	58243204	58245027	histone_chip_q1_signal_tagalign_gz_peak_10123	29	.	4.09625	6.09403	2.92072
chr19	58439050	58441264	histone_chip_q1_signal_tagalign_gz_peak_10162	25	.	3.7756	5.5574	2.51586
chr2	263240	263796	histone_chip_q1_signal_tagalign_gz_peak_10187	19	.	3.08153	4.77862	1.93679
chr2	46853594	46854595	histone_chip_q1_signal_tagalign_gz_peak_10533	31	.	3.12184	6.33926	3.1059
chr2	69663452	69663716	histone_chip_q1_signal_tagalign_gz_peak_10707	16	.	3.09951	4.35446	1.60305
chr2	113979603	113980033	histone_chip_q1_signal_tagalign_gz_peak_11177	12	.	3.11551	3.87581	1.28126
chr2	120191932	120192429	histone_chip_q1_signal_tagalign_gz_peak_11197	13	.	3.08482	3.99253	1.36371
chr2	171375129	171375426	histone_chip_q1_signal_tagalign_gz_peak_11408	11	.	3.00579	3.71247	1.17944
chr2	191045230	191045561	histone_chip_q1_signal_tagalign_gz_peak_11524	15	.	2.75546	4.25482	1.54765
chr2	196686032	196687044	histone_chip_q1_signal_tagalign_gz_peak_11542	15	.	3.22001	4.23143	1.52682
chr2	217903259	217903634	histone_chip_q1_signal_tagalign_gz_peak_11614	16	.	3.01513	4.45262	1.69028
chr2	233692679	233693876	histone_chip_q1_signal_tagalign_gz_peak_11741	21	.	3.08531	5.09038	2.16024
chr2	233754968	233755248	histone_chip_q1_signal_tagalign_gz_peak_11751	21	.	3.35668	5.03162	2.1037
chr2	237962243	237963001	histone_chip_q1_signal_tagalign_gz_peak_11827	14	.	3.28992	4.18764	1.48938
chr20	29411204	29411597	histone_chip_q1_signal_tagalign_gz_peak_12255	14	.	3.38216	4.14733	1.43873
chr20	46459389	46459590	histone_chip_q1_signal_tagalign_gz_peak_12385	13	.	3.29222	4.03428	1.36306
chr21	10330742	10331721	histone_chip_q1_signal_tagalign_gz_peak_12612	29	.	4.01058	6.07889	2.91547
chr22	44901124	44902051	histone_chip_q1_signal_tagalign_gz_peak_12779	14	.	3.36458	4.12415	1.425
chr3	44711804	44712514	histone_chip_q1_signal_tagalign_gz_peak_13051	20	.	3.26843	4.92922	2.03351
chr3	44712796	44713572	histone_chip_q1_signal_tagalign_gz_peak_13052	29	.	4.01269	6.13372	2.95417
chr3	120039945	120041261	histone_chip_q1_signal_tagalign_gz_peak_13250	19	.	3.29323	4.75949	1.91514
chr3	180601267	180601822	histone_chip_q1_signal_tagalign_gz_peak_13438	22	.	3.53982	5.17302	2.21043
chr3	187207115	187207453	histone_chip_q1_signal_tagalign_gz_peak_13454	14	.	3.32406	4.13465	1.44026
chr4	123551	124259	histone_chip_q1_signal_tagalign_gz_peak_13500	44	.	4.75332	7.97835	4.47267
chr4	336271	336799	histone_chip_q1_signal_tagalign_gz_peak_13509	15	.	3.3969	4.25358	1.52822
chr4	349914	350379	histone_chip_q1_signal_tagalign_gz_peak_13513	16	.	3.51028	4.40266	1.62231
chr4	1250192	1250985	histone_chip_q1_signal_tagalign_gz_peak_13564	14	.	3.35632	4.18443	1.46659
chr5	68565819	68566051	histone_chip_q1_signal_tagalign_gz_peak_14063	13	.	3.21712	4.00931	1.38002
chr5	78221701	78222249	histone_chip_q1_signal_tagalign_gz_peak_14125	21	.	3.33451	5.02626	2.11224
chr5	138352103	138352426	histone_chip_q1_signal_tagalign_gz_peak_14322	26	.	3.312	5.69608	2.62507
chr5	140764272	140764827	histone_chip_q1_signal_tagalign_gz_peak_14337	19	.	3.64413	4.79797	1.91676
chr5	141100120	141100402	histone_chip_q1_signal_tagalign_gz_peak_14353	16	.	3.48609	4.40634	1.62252
chr5	141420725	141421492	histone_chip_q1_signal_tagalign_gz_peak_14389	13	.	3.27808	4.04204	1.36162
chr5	150902195	150904820	histone_chip_q1_signal_tagalign_gz_peak_14429	33	.	3.87338	6.60183	3.34316
chr5	172609402	172609678	histone_chip_q1_signal_tagalign_gz_peak_14554	12	.	3.10015	3.89095	1.29419
chr6	12318060	12319605	histone_chip_q1_signal_tagalign_gz_peak_14764	17	.	3.26989	4.5714	1.7725
chr6	28187470	28187830	histone_chip_q1_signal_tagalign_gz_peak_14830	14	.	3.3462	4.16416	1.4458
chr7	5071100	5072053	histone_chip_q1_signal_tagalign_gz_peak_15147	25	.	3.95729	5.55577	2.50664
chr7	6700750	6702268	histone_chip_q1_signal_tagalign_gz_peak_15168	25	.	3.79957	5.64993	2.57377
chr7	6707374	6709832	histone_chip_q1_signal_tagalign_gz_peak_15170	41	.	4.06419	7.38099	4.11734
chr7	92206838	92207285	histone_chip_q1_signal_tagalign_gz_peak_15680	22	.	3.63105	5.1929	2.23288
chr7	100078644	100079136	histone_chip_q1_signal_tagalign_gz_peak_15789	12	.	3.04754	3.81523	1.24718
chr7	121510823	121511234	histone_chip_q1_signal_tagalign_gz_peak_15877	14	.	3.34927	4.09514	1.40356
chr7	150989872	150991647	histone_chip_q1_signal_tagalign_gz_peak_16039	18	.	3.58866	4.66981	1.82545
chr8	73590500	73590764	histone_chip_q1_signal_tagalign_gz_peak_16522	13	.	3.10555	4.0148	1.38619
chr8	124972269	124974576	histone_chip_q1_signal_tagalign_gz_peak_16661	20	.	3.29996	4.92081	2.02949
chr8	128322239	128323197	histone_chip_q1_signal_tagalign_gz_peak_16713	26	.	3.34255	5.72242	2.62354
chr8	128415229	128415588	histone_chip_q1_signal_tagalign_gz_peak_16715	11	.	2.74875	3.75559	1.19154
chr8	134672730	134674430	histone_chip_q1_signal_tagalign_gz_peak_16813	23	.	3.61403	5.33382	2.35251
chr8	144698000	144699064	histone_chip_q1_signal_tagalign_gz_peak_16951	20	.	3.56244	4.90344	2.02368
chr8	144699652	144700656	histone_chip_q1_signal_tagalign_gz_peak_16952	34	.	4.24428	6.82829	3.48597
chr8	144712984	144716879	histone_chip_q1_signal_tagalign_gz_peak_16958	24	.	3.87097	5.41224	2.40173
chr8	144828521	144831597	histone_chip_q1_signal_tagalign_gz_peak_16978	36	.	4.01026	6.98117	3.63162
