READ_1935	ref|NC_001643.1|	98.592	71	1	0	4	74	6222	6152	1.34e-28	126	Pan troglodytes mitochondrion, complete genome	95	0	N/A	N/A
READ_9258	ref|NC_013993.1|	100.000	73	0	0	3	75	11754	11682	2.23e-31	135	Homo sp. Altai mitochondrion, complete genome	97	0	N/A	N/A
READ_9258	ref|NC_011137.1|	100.000	73	0	0	3	75	11747	11675	2.23e-31	135	Homo sapiens neanderthalensis mitochondrion, complete genome	97	0	N/A	N/A
READ_9258	ref|NC_023100.1|	100.000	73	0	0	3	75	11751	11679	2.23e-31	135	Homo heidelbergensis mitochondrion, complete genome	97	0	N/A	N/A
READ_9258	ref|NC_001644.1|	98.630	73	1	0	3	75	11171	11099	1.04e-29	130	Pan paniscus mitochondrion, complete genome	97	0	N/A	N/A
READ_9258	ref|NC_012920.1|	98.630	73	1	0	3	75	11752	11680	1.04e-29	130	Homo sapiens mitochondrion, complete genome	97	0	N/A	N/A
READ_11701	ref|NC_012920.1|	100.000	75	0	0	1	75	11960	12034	1.72e-32	139	Homo sapiens mitochondrion, complete genome	100	0	N/A	N/A
READ_11701	ref|NC_011137.1|	100.000	75	0	0	1	75	11955	12029	1.72e-32	139	Homo sapiens neanderthalensis mitochondrion, complete genome	100	0	N/A	N/A
READ_11701	ref|NC_001646.1|	86.486	74	10	0	2	75	11406	11479	2.94e-15	82.4	Pongo pygmaeus mitochondrion, complete genome	99	0	N/A	N/A
READ_13350	ref|NC_012920.1|	100.000	75	0	0	1	75	2759	2833	1.72e-32	139	Homo sapiens mitochondrion, complete genome	100	0	N/A	N/A
READ_13350	ref|NC_013993.1|	100.000	72	0	0	1	72	2756	2827	8.00e-31	134	Homo sp. Altai mitochondrion, complete genome	96	0	N/A	N/A
READ_13350	ref|NC_011137.1|	100.000	72	0	0	1	72	2755	2826	8.00e-31	134	Homo sapiens neanderthalensis mitochondrion, complete genome	96	0	N/A	N/A
READ_13350	ref|NC_023100.1|	100.000	72	0	0	1	72	2759	2830	8.00e-31	134	Homo heidelbergensis mitochondrion, complete genome	96	0	N/A	N/A
READ_13350	ref|NC_001644.1|	95.833	72	3	0	1	72	2180	2251	8.06e-26	117	Pan paniscus mitochondrion, complete genome	96	0	N/A	N/A
READ_15875	ref|NC_013993.1|	100.000	75	0	0	1	75	7229	7155	1.72e-32	139	Homo sp. Altai mitochondrion, complete genome	100	0	N/A	N/A
READ_15875	ref|NC_012920.1|	100.000	75	0	0	1	75	7227	7153	1.72e-32	139	Homo sapiens mitochondrion, complete genome	100	0	N/A	N/A
READ_15875	ref|NC_011137.1|	100.000	75	0	0	1	75	7222	7148	1.72e-32	139	Homo sapiens neanderthalensis mitochondrion, complete genome	100	0	N/A	N/A
READ_15875	ref|NC_023100.1|	100.000	75	0	0	1	75	7226	7152	1.72e-32	139	Homo heidelbergensis mitochondrion, complete genome	100	0	N/A	N/A
READ_15875	ref|NC_037131.1|	90.141	71	7	0	3	73	6808	6738	1.36e-18	93.5	Sardinella gibbosa mitochondrion, complete genome	95	0	N/A	N/A
READ_19237	ref|NC_013993.1|	98.667	75	1	0	1	75	11706	11632	8.00e-31	134	Homo sp. Altai mitochondrion, complete genome	100	0	N/A	N/A
READ_19237	ref|NC_012920.1|	98.667	75	1	0	1	75	11704	11630	8.00e-31	134	Homo sapiens mitochondrion, complete genome	100	0	N/A	N/A
READ_19237	ref|NC_011137.1|	98.667	75	1	0	1	75	11699	11625	8.00e-31	134	Homo sapiens neanderthalensis mitochondrion, complete genome	100	0	N/A	N/A
READ_19237	ref|NC_023100.1|	98.667	75	1	0	1	75	11703	11629	8.00e-31	134	Homo heidelbergensis mitochondrion, complete genome	100	0	N/A	N/A
READ_19237	ref|NC_001644.1|	98.630	73	1	0	2	74	11122	11050	1.04e-29	130	Pan paniscus mitochondrion, complete genome	97	0	N/A	N/A
READ_19725	ref|NC_013993.1|	100.000	75	0	0	1	75	11419	11493	1.72e-32	139	Homo sp. Altai mitochondrion, complete genome	100	0	N/A	N/A
READ_19725	ref|NC_012920.1|	100.000	75	0	0	1	75	11417	11491	1.72e-32	139	Homo sapiens mitochondrion, complete genome	100	0	N/A	N/A
READ_19725	ref|NC_011137.1|	98.667	75	1	0	1	75	11412	11486	8.00e-31	134	Homo sapiens neanderthalensis mitochondrion, complete genome	100	0	N/A	N/A
READ_19725	ref|NC_023100.1|	98.667	75	1	0	1	75	11416	11490	8.00e-31	134	Homo heidelbergensis mitochondrion, complete genome	100	0	N/A	N/A
READ_19725	ref|NC_009747.1|	90.667	75	7	0	1	75	10837	10911	8.12e-21	100	Chlorocebus pygerythrus mitochondrion, complete genome	100	0	N/A	N/A
READ_23319	ref|NC_012920.1|	100.000	52	0	0	1	52	8969	8918	1.05e-19	97.1	Homo sapiens mitochondrion, complete genome	69	0	N/A	N/A
READ_23319	ref|NC_023100.1|	98.077	52	1	0	1	52	8968	8917	1.36e-18	93.5	Homo heidelbergensis mitochondrion, complete genome	69	0	N/A	N/A
READ_23319	ref|NC_001643.1|	94.340	53	2	1	7	58	8381	8329	1.06e-14	80.5	Pan troglodytes mitochondrion, complete genome	69	0	N/A	N/A
READ_23319	ref|NC_001644.1|	91.525	59	4	1	1	58	8388	8330	1.06e-14	80.5	Pan paniscus mitochondrion, complete genome	77	0	N/A	N/A
READ_25375	ref|NC_012920.1|	100.000	75	0	0	1	75	11980	12054	1.72e-32	139	Homo sapiens mitochondrion, complete genome	100	0	N/A	N/A
READ_25375	ref|NC_011137.1|	100.000	75	0	0	1	75	11975	12049	1.72e-32	139	Homo sapiens neanderthalensis mitochondrion, complete genome	100	0	N/A	N/A
READ_25375	ref|NC_013993.1|	96.000	75	3	0	1	75	11982	12056	1.73e-27	122	Homo sp. Altai mitochondrion, complete genome	100	0	N/A	N/A
READ_25375	ref|NC_023100.1|	96.000	75	3	0	1	75	11979	12053	1.73e-27	122	Homo heidelbergensis mitochondrion, complete genome	100	0	N/A	N/A
READ_25384	ref|NC_013993.1|	100.000	75	0	0	1	75	1322	1248	1.72e-32	139	Homo sp. Altai mitochondrion, complete genome	100	0	N/A	N/A
READ_25384	ref|NC_012920.1|	100.000	75	0	0	1	75	1325	1251	1.72e-32	139	Homo sapiens mitochondrion, complete genome	100	0	N/A	N/A
READ_25384	ref|NC_011137.1|	100.000	75	0	0	1	75	1321	1247	1.72e-32	139	Homo sapiens neanderthalensis mitochondrion, complete genome	100	0	N/A	N/A
READ_25384	ref|NC_023100.1|	100.000	75	0	0	1	75	1325	1251	1.72e-32	139	Homo heidelbergensis mitochondrion, complete genome	100	0	N/A	N/A
READ_25384	ref|NC_001644.1|	98.667	75	1	0	1	75	745	671	8.00e-31	134	Pan paniscus mitochondrion, complete genome	100	0	N/A	N/A
READ_28931	ref|NC_012920.1|	100.000	74	0	0	2	75	11063	10990	6.19e-32	137	Homo sapiens mitochondrion, complete genome	99	0	N/A	N/A
READ_28931	ref|NC_011137.1|	100.000	74	0	0	2	75	11058	10985	6.19e-32	137	Homo sapiens neanderthalensis mitochondrion, complete genome	99	0	N/A	N/A
READ_34281	ref|NC_012920.1|	100.000	75	0	0	1	75	13650	13576	1.72e-32	139	Homo sapiens mitochondrion, complete genome	100	0	N/A	N/A
READ_34281	ref|NC_011137.1|	100.000	75	0	0	1	75	13645	13571	1.72e-32	139	Homo sapiens neanderthalensis mitochondrion, complete genome	100	0	N/A	N/A
READ_34281	ref|NC_023100.1|	98.649	74	1	0	2	75	13648	13575	2.88e-30	132	Homo heidelbergensis mitochondrion, complete genome	99	0	N/A	N/A
READ_34281	ref|NC_013993.1|	97.297	74	2	0	2	75	13651	13578	1.34e-28	126	Homo sp. Altai mitochondrion, complete genome	99	0	N/A	N/A
READ_34281	ref|NC_001643.1|	91.892	74	6	0	2	75	13067	12994	6.27e-22	104	Pan troglodytes mitochondrion, complete genome	99	0	N/A	N/A
READ_39009	ref|NC_012920.1|	100.000	75	0	0	1	75	9706	9780	1.72e-32	139	Homo sapiens mitochondrion, complete genome	100	0	N/A	N/A
READ_39009	ref|NC_011137.1|	98.667	75	1	0	1	75	9701	9775	8.00e-31	134	Homo sapiens neanderthalensis mitochondrion, complete genome	100	0	N/A	N/A
READ_39009	ref|NC_023100.1|	97.333	75	2	0	1	75	9705	9779	3.72e-29	128	Homo heidelbergensis mitochondrion, complete genome	100	0	N/A	N/A
READ_39009	ref|NC_013993.1|	96.000	75	3	0	1	75	9708	9782	1.73e-27	122	Homo sp. Altai mitochondrion, complete genome	100	0	N/A	N/A
READ_39009	ref|NC_034306.1|	90.909	44	4	0	6	49	9128	9171	1.38e-08	60.2	Rhinolophus thomasi mitochondrion, complete genome	59	0	N/A	N/A
READ_43679	ref|NC_012920.1|	100.000	75	0	0	1	75	6156	6230	1.72e-32	139	Homo sapiens mitochondrion, complete genome	100	0	N/A	N/A
READ_43679	ref|NC_013993.1|	98.667	75	1	0	1	75	6158	6232	8.00e-31	134	Homo sp. Altai mitochondrion, complete genome	100	0	N/A	N/A
READ_43679	ref|NC_011137.1|	98.649	74	1	0	2	75	6152	6225	2.88e-30	132	Homo sapiens neanderthalensis mitochondrion, complete genome	99	0	N/A	N/A
READ_43679	ref|NC_023100.1|	97.333	75	2	0	1	75	6155	6229	1.04e-29	130	Homo heidelbergensis mitochondrion, complete genome	100	0	N/A	N/A
READ_43679	ref|NC_037853.1|	90.411	73	5	2	2	74	5579	5649	3.78e-19	95.3	Gorilla beringei isolate MG_08 mitochondrion, complete genome	97	0	N/A	N/A
READ_44424	ref|NC_012920.1|	98.667	75	1	0	1	75	6334	6408	8.00e-31	134	Homo sapiens mitochondrion, complete genome	100	0	N/A	N/A
READ_44424	ref|NC_011137.1|	98.667	75	1	0	1	75	6329	6403	8.00e-31	134	Homo sapiens neanderthalensis mitochondrion, complete genome	100	0	N/A	N/A
READ_44424	ref|NC_013993.1|	96.000	75	3	0	1	75	6336	6410	1.73e-27	122	Homo sp. Altai mitochondrion, complete genome	100	0	N/A	N/A
READ_44424	ref|NC_023100.1|	93.333	75	5	0	1	75	6333	6407	1.04e-24	113	Homo heidelbergensis mitochondrion, complete genome	100	0	N/A	N/A
READ_44424	ref|NC_015787.1|	92.000	75	6	0	1	75	6056	6130	1.74e-22	106	Arripis trutta mitochondrion, complete genome	100	0	N/A	N/A
READ_48770	ref|NC_013993.1|	100.000	75	0	0	1	75	5924	5998	1.72e-32	139	Homo sp. Altai mitochondrion, complete genome	100	0	N/A	N/A
READ_48770	ref|NC_012920.1|	100.000	75	0	0	1	75	5922	5996	1.72e-32	139	Homo sapiens mitochondrion, complete genome	100	0	N/A	N/A
READ_48770	ref|NC_023100.1|	100.000	75	0	0	1	75	5921	5995	1.72e-32	139	Homo heidelbergensis mitochondrion, complete genome	100	0	N/A	N/A
READ_48770	ref|NC_011137.1|	98.667	75	1	0	1	75	5917	5991	8.00e-31	134	Homo sapiens neanderthalensis mitochondrion, complete genome	100	0	N/A	N/A
READ_48770	ref|NC_011120.1|	94.595	74	4	0	2	75	5345	5418	2.90e-25	115	Gorilla gorilla gorilla mitochondrion, complete genome	99	0	N/A	N/A
READ_58633	ref|NC_012920.1|	100.000	70	0	0	6	75	7868	7799	1.04e-29	130	Homo sapiens mitochondrion, complete genome	93	0	N/A	N/A
READ_58633	ref|NC_013993.1|	98.551	69	1	0	7	75	7869	7801	1.73e-27	122	Homo sp. Altai mitochondrion, complete genome	92	0	N/A	N/A
READ_58633	ref|NC_011137.1|	98.551	69	1	0	7	75	7862	7794	1.73e-27	122	Homo sapiens neanderthalensis mitochondrion, complete genome	92	0	N/A	N/A
READ_58633	ref|NC_023100.1|	97.101	69	2	0	7	75	7866	7798	2.24e-26	119	Homo heidelbergensis mitochondrion, complete genome	92	0	N/A	N/A
READ_58633	ref|NC_001643.1|	91.304	69	6	0	7	75	7284	7216	3.78e-19	95.3	Pan troglodytes mitochondrion, complete genome	92	0	N/A	N/A
READ_59909	ref|NC_012920.1|	98.684	76	0	1	1	75	1889	1814	8.00e-31	134	Homo sapiens mitochondrion, complete genome	100	0	N/A	N/A
READ_59909	ref|NC_011137.1|	98.684	76	0	1	1	75	1885	1810	8.00e-31	134	Homo sapiens neanderthalensis mitochondrion, complete genome	100	0	N/A	N/A
READ_59909	ref|NC_013993.1|	98.649	74	0	1	3	75	1884	1811	1.04e-29	130	Homo sp. Altai mitochondrion, complete genome	97	0	N/A	N/A
READ_59909	ref|NC_023100.1|	98.649	74	0	1	3	75	1887	1814	1.04e-29	130	Homo heidelbergensis mitochondrion, complete genome	97	0	N/A	N/A
READ_59909	ref|NC_037853.1|	92.105	76	5	1	1	75	1309	1234	1.74e-22	106	Gorilla beringei isolate MG_08 mitochondrion, complete genome	100	0	N/A	N/A
READ_62591	ref|NC_012920.1|	100.000	74	0	0	2	75	6653	6580	6.19e-32	137	Homo sapiens mitochondrion, complete genome	99	0	N/A	N/A
READ_62591	ref|NC_013993.1|	98.649	74	1	0	2	75	6655	6582	2.88e-30	132	Homo sp. Altai mitochondrion, complete genome	99	0	N/A	N/A
READ_62591	ref|NC_011137.1|	97.297	74	2	0	2	75	6648	6575	1.34e-28	126	Homo sapiens neanderthalensis mitochondrion, complete genome	99	0	N/A	N/A
READ_62591	ref|NC_023100.1|	97.297	74	2	0	2	75	6652	6579	1.34e-28	126	Homo heidelbergensis mitochondrion, complete genome	99	0	N/A	N/A
READ_62591	ref|NC_018062.1|	94.286	70	4	0	6	75	6055	5986	4.85e-23	108	Pygathrix cinerea 1 RL-2012 mitochondrion, complete genome	93	0	N/A	N/A
READ_62736	ref|NC_012920.1|	100.000	75	0	0	1	75	10809	10883	1.72e-32	139	Homo sapiens mitochondrion, complete genome	100	0	N/A	N/A
READ_62736	ref|NC_011137.1|	98.630	73	1	0	3	75	10806	10878	1.04e-29	130	Homo sapiens neanderthalensis mitochondrion, complete genome	97	0	N/A	N/A
READ_62736	ref|NC_013993.1|	97.260	73	2	0	3	75	10813	10885	4.82e-28	124	Homo sp. Altai mitochondrion, complete genome	97	0	N/A	N/A
READ_62736	ref|NC_023100.1|	97.260	73	2	0	3	75	10810	10882	4.82e-28	124	Homo heidelbergensis mitochondrion, complete genome	97	0	N/A	N/A
READ_62736	ref|NC_011120.1|	93.151	73	5	0	3	75	10235	10307	4.85e-23	108	Gorilla gorilla gorilla mitochondrion, complete genome	97	0	N/A	N/A
READ_64457	ref|NC_013993.1|	98.667	75	1	0	1	75	11689	11615	8.00e-31	134	Homo sp. Altai mitochondrion, complete genome	100	0	N/A	N/A
READ_64457	ref|NC_012920.1|	98.667	75	1	0	1	75	11687	11613	8.00e-31	134	Homo sapiens mitochondrion, complete genome	100	0	N/A	N/A
READ_64457	ref|NC_023100.1|	98.667	75	1	0	1	75	11686	11612	8.00e-31	134	Homo heidelbergensis mitochondrion, complete genome	100	0	N/A	N/A
READ_64457	ref|NC_001644.1|	97.333	75	2	0	1	75	11106	11032	3.72e-29	128	Pan paniscus mitochondrion, complete genome	100	0	N/A	N/A
READ_64457	ref|NC_011137.1|	97.333	75	2	0	1	75	11682	11608	3.72e-29	128	Homo sapiens neanderthalensis mitochondrion, complete genome	100	0	N/A	N/A
READ_67401	ref|NC_012920.1|	100.000	75	0	0	1	75	6424	6498	1.72e-32	139	Homo sapiens mitochondrion, complete genome	100	0	N/A	N/A
READ_67401	ref|NC_011137.1|	98.667	75	1	0	1	75	6419	6493	8.00e-31	134	Homo sapiens neanderthalensis mitochondrion, complete genome	100	0	N/A	N/A
READ_67401	ref|NC_013993.1|	96.000	75	3	0	1	75	6426	6500	1.73e-27	122	Homo sp. Altai mitochondrion, complete genome	100	0	N/A	N/A
READ_67401	ref|NC_001643.1|	95.890	73	3	0	1	73	5841	5913	2.24e-26	119	Pan troglodytes mitochondrion, complete genome	97	0	N/A	N/A
READ_67401	ref|NC_023100.1|	94.667	75	4	0	1	75	6423	6497	8.06e-26	117	Homo heidelbergensis mitochondrion, complete genome	100	0	N/A	N/A
READ_72609	ref|NC_012920.1|	100.000	75	0	0	1	75	8585	8511	1.72e-32	139	Homo sapiens mitochondrion, complete genome	100	0	N/A	N/A
READ_72609	ref|NC_011137.1|	100.000	75	0	0	1	75	8580	8506	1.72e-32	139	Homo sapiens neanderthalensis mitochondrion, complete genome	100	0	N/A	N/A
READ_72609	ref|NC_013993.1|	97.333	75	2	0	1	75	8587	8513	3.72e-29	128	Homo sp. Altai mitochondrion, complete genome	100	0	N/A	N/A
READ_72609	ref|NC_001644.1|	97.333	75	2	0	1	75	8004	7930	3.72e-29	128	Pan paniscus mitochondrion, complete genome	100	0	N/A	N/A
READ_72609	ref|NC_023100.1|	97.333	75	2	0	1	75	8584	8510	3.72e-29	128	Homo heidelbergensis mitochondrion, complete genome	100	0	N/A	N/A
READ_74227	ref|NC_012920.1|	100.000	75	0	0	1	75	6458	6532	1.72e-32	139	Homo sapiens mitochondrion, complete genome	100	0	N/A	N/A
READ_74227	ref|NC_011137.1|	100.000	75	0	0	1	75	6453	6527	1.72e-32	139	Homo sapiens neanderthalensis mitochondrion, complete genome	100	0	N/A	N/A
READ_74227	ref|NC_031358.1|	91.667	72	6	0	1	72	5939	6010	8.12e-21	100	Psephotellus pulcherrimus mitochondrion, complete genome	96	0	N/A	N/A
READ_74227	ref|NC_019583.1|	88.889	72	8	0	2	73	5879	5950	1.76e-17	89.8	Trachypithecus johnii mitochondrion, complete genome	96	0	N/A	N/A
READ_74227	ref|NC_026066.1|	86.667	75	10	0	1	75	5955	6029	8.17e-16	84.2	Phoenicurus auroreus mitochondrion, complete genome	100	0	N/A	N/A
READ_80414	ref|NC_012920.1|	100.000	75	0	0	1	75	15353	15427	1.72e-32	139	Homo sapiens mitochondrion, complete genome	100	0	N/A	N/A
READ_80414	ref|NC_011137.1|	98.667	75	1	0	1	75	15348	15422	8.00e-31	134	Homo sapiens neanderthalensis mitochondrion, complete genome	100	0	N/A	N/A
READ_80414	ref|NC_023100.1|	98.630	73	0	1	3	75	15355	15426	3.72e-29	128	Homo heidelbergensis mitochondrion, complete genome	97	0	N/A	N/A
READ_80414	ref|NC_013993.1|	97.260	73	1	1	3	75	15358	15429	1.73e-27	122	Homo sp. Altai mitochondrion, complete genome	97	0	N/A	N/A
READ_83508	ref|NC_012920.1|	100.000	75	0	0	1	75	5389	5315	1.72e-32	139	Homo sapiens mitochondrion, complete genome	100	0	N/A	N/A
READ_83508	ref|NC_011137.1|	100.000	72	0	0	4	75	5381	5310	8.00e-31	134	Homo sapiens neanderthalensis mitochondrion, complete genome	96	0	N/A	N/A
READ_83508	ref|NC_023100.1|	98.611	72	1	0	4	75	5385	5314	3.72e-29	128	Homo heidelbergensis mitochondrion, complete genome	96	0	N/A	N/A
READ_83508	ref|NC_013993.1|	97.222	72	2	0	4	75	5382	5311	1.73e-27	122	Homo sp. Altai mitochondrion, complete genome	96	0	N/A	N/A
READ_83508	ref|NC_001643.1|	93.333	75	5	0	1	75	4807	4733	3.75e-24	111	Pan troglodytes mitochondrion, complete genome	100	0	N/A	N/A
READ_90909	ref|NC_012920.1|	100.000	75	0	0	1	75	6230	6156	1.72e-32	139	Homo sapiens mitochondrion, complete genome	100	0	N/A	N/A
READ_90909	ref|NC_013993.1|	98.667	75	1	0	1	75	6232	6158	8.00e-31	134	Homo sp. Altai mitochondrion, complete genome	100	0	N/A	N/A
READ_90909	ref|NC_011137.1|	98.649	74	1	0	1	74	6225	6152	2.88e-30	132	Homo sapiens neanderthalensis mitochondrion, complete genome	99	0	N/A	N/A
READ_90909	ref|NC_023100.1|	97.333	75	2	0	1	75	6229	6155	1.04e-29	130	Homo heidelbergensis mitochondrion, complete genome	100	0	N/A	N/A
READ_90909	ref|NC_037853.1|	90.411	73	5	2	2	74	5649	5579	3.78e-19	95.3	Gorilla beringei isolate MG_08 mitochondrion, complete genome	97	0	N/A	N/A
READ_91260	ref|NC_012920.1|	100.000	74	0	0	2	75	7352	7279	6.19e-32	137	Homo sapiens mitochondrion, complete genome	99	0	N/A	N/A
READ_91260	ref|NC_011137.1|	100.000	74	0	0	2	75	7347	7274	6.19e-32	137	Homo sapiens neanderthalensis mitochondrion, complete genome	99	0	N/A	N/A
READ_91260	ref|NC_013993.1|	97.297	74	2	0	2	75	7354	7281	1.34e-28	126	Homo sp. Altai mitochondrion, complete genome	99	0	N/A	N/A
READ_91260	ref|NC_023100.1|	97.297	74	2	0	2	75	7351	7278	1.34e-28	126	Homo heidelbergensis mitochondrion, complete genome	99	0	N/A	N/A
READ_91260	ref|NC_001643.1|	91.667	72	6	0	2	73	6769	6698	8.12e-21	100	Pan troglodytes mitochondrion, complete genome	96	0	N/A	N/A
READ_92623	ref|NC_012920.1|	100.000	75	0	0	1	75	8062	8136	1.72e-32	139	Homo sapiens mitochondrion, complete genome	100	0	N/A	N/A
READ_92623	ref|NC_013993.1|	98.667	75	1	0	1	75	8064	8138	8.00e-31	134	Homo sp. Altai mitochondrion, complete genome	100	0	N/A	N/A
READ_92623	ref|NC_011137.1|	98.667	75	1	0	1	75	8057	8131	8.00e-31	134	Homo sapiens neanderthalensis mitochondrion, complete genome	100	0	N/A	N/A
READ_92623	ref|NC_023100.1|	97.333	75	2	0	1	75	8061	8135	3.72e-29	128	Homo heidelbergensis mitochondrion, complete genome	100	0	N/A	N/A
READ_92980	ref|NC_012920.1|	100.000	75	0	0	1	75	15600	15526	1.72e-32	139	Homo sapiens mitochondrion, complete genome	100	0	N/A	N/A
READ_92980	ref|NC_011137.1|	100.000	75	0	0	1	75	15595	15521	1.72e-32	139	Homo sapiens neanderthalensis mitochondrion, complete genome	100	0	N/A	N/A
READ_92980	ref|NC_023100.1|	100.000	75	0	0	1	75	15599	15525	1.72e-32	139	Homo heidelbergensis mitochondrion, complete genome	100	0	N/A	N/A
READ_92980	ref|NC_013993.1|	98.667	75	1	0	1	75	15602	15528	8.00e-31	134	Homo sp. Altai mitochondrion, complete genome	100	0	N/A	N/A
READ_92980	ref|NC_028301.1|	94.118	68	4	0	7	74	15661	15594	6.27e-22	104	Prionailurus bengalensis isolate PBE_44 mitochondrion, complete genome	91	0	N/A	N/A
READ_93122	ref|NC_012920.1|	100.000	75	0	0	1	75	8071	8145	1.72e-32	139	Homo sapiens mitochondrion, complete genome	100	0	N/A	N/A
READ_93122	ref|NC_011137.1|	100.000	75	0	0	1	75	8066	8140	1.72e-32	139	Homo sapiens neanderthalensis mitochondrion, complete genome	100	0	N/A	N/A
READ_93122	ref|NC_013993.1|	98.667	75	1	0	1	75	8073	8147	8.00e-31	134	Homo sp. Altai mitochondrion, complete genome	100	0	N/A	N/A
READ_93122	ref|NC_023100.1|	97.333	75	2	0	1	75	8070	8144	3.72e-29	128	Homo heidelbergensis mitochondrion, complete genome	100	0	N/A	N/A
READ_106047	ref|NC_012920.1|	98.667	75	1	0	1	75	6624	6698	8.00e-31	134	Homo sapiens mitochondrion, complete genome	100	0	N/A	N/A
READ_106047	ref|NC_013993.1|	97.333	75	2	0	1	75	6626	6700	3.72e-29	128	Homo sp. Altai mitochondrion, complete genome	100	0	N/A	N/A
READ_106047	ref|NC_011137.1|	97.333	75	2	0	1	75	6619	6693	3.72e-29	128	Homo sapiens neanderthalensis mitochondrion, complete genome	100	0	N/A	N/A
READ_106047	ref|NC_037853.1|	94.667	75	4	0	1	75	6046	6120	8.06e-26	117	Gorilla beringei isolate MG_08 mitochondrion, complete genome	100	0	N/A	N/A
READ_106047	ref|NC_001643.1|	93.333	75	5	0	1	75	6041	6115	3.75e-24	111	Pan troglodytes mitochondrion, complete genome	100	0	N/A	N/A
READ_121369	ref|NC_012920.1|	98.667	75	1	0	1	75	15298	15372	8.00e-31	134	Homo sapiens mitochondrion, complete genome	100	0	N/A	N/A
READ_121369	ref|NC_013993.1|	97.333	75	2	0	1	75	15300	15374	3.72e-29	128	Homo sp. Altai mitochondrion, complete genome	100	0	N/A	N/A
READ_121369	ref|NC_011137.1|	97.333	75	2	0	1	75	15293	15367	3.72e-29	128	Homo sapiens neanderthalensis mitochondrion, complete genome	100	0	N/A	N/A
READ_121369	ref|NC_023100.1|	96.000	75	3	0	1	75	15297	15371	1.73e-27	122	Homo heidelbergensis mitochondrion, complete genome	100	0	N/A	N/A
READ_121369	ref|NC_021967.1|	81.818	66	12	0	1	66	14695	14760	1.78e-07	56.5	Cacajao calvus mitochondrion, complete genome	88	0	N/A	N/A
READ_125939	ref|NC_012920.1|	100.000	75	0	0	1	75	14571	14645	1.72e-32	139	Homo sapiens mitochondrion, complete genome	100	0	N/A	N/A
READ_125939	ref|NC_011137.1|	100.000	75	0	0	1	75	14566	14640	1.72e-32	139	Homo sapiens neanderthalensis mitochondrion, complete genome	100	0	N/A	N/A
READ_125939	ref|NC_013993.1|	98.667	75	1	0	1	75	14573	14647	8.00e-31	134	Homo sp. Altai mitochondrion, complete genome	100	0	N/A	N/A
READ_125939	ref|NC_023100.1|	98.667	75	1	0	1	75	14570	14644	8.00e-31	134	Homo heidelbergensis mitochondrion, complete genome	100	0	N/A	N/A
READ_125939	ref|NC_011120.1|	97.333	75	2	0	1	75	13995	14069	3.72e-29	128	Gorilla gorilla gorilla mitochondrion, complete genome	100	0	N/A	N/A
READ_126160	ref|NC_012920.1|	100.000	69	0	0	1	69	6653	6585	3.72e-29	128	Homo sapiens mitochondrion, complete genome	92	0	N/A	N/A
READ_126160	ref|NC_013993.1|	98.551	69	1	0	1	69	6655	6587	1.73e-27	122	Homo sp. Altai mitochondrion, complete genome	92	0	N/A	N/A
