MARKER_MATCH	slc12a2	LOC102360278 [nr]|SLC12A2 [hs]	AMEX60DD014607	chr1p	583318601	chr1p_2	110752681
MARKER_MATCH	slc12a2	SLC12A2	AMEX60DD014608	chr1p	583480220	chr1p_2	110914300
MARKER_MATCH	slc12a2	LOC110595786 [nr]|SLC12A2 [hs]	AMEX60DD014619	chr1p	585877816	chr1p_2	113311896
MARKER_MATCH	muc1	MUC1	AMEX60DD014852	chr1p	665873972	chr1p_2	193308052
MARKER_MATCH	upk1a	UPK1A	AMEX60DD015979	chr1p	1104569517	chr1p_3	156729517
MARKER_MATCH	nphs1	NPHS1 [nr]	AMEX60DD015989	chr1p	1108664147	chr1p_3	160824147
MARKER_MATCH	tat	TAT	AMEX60DD016957	chr1q	23622777	chr1q_1	23622777
MARKER_MATCH	syt1	SYT5.L [nr]|SYT1 [hs]	AMEX60DD017440	chr1q	220922878	chr1q_1	220922878
MARKER_MATCH	cd79a	CD79A	AMEX60DD018035	chr1q	491040676	chr1q_2	228143
MARKER_MATCH	prss1	LOC115076178 [nr]|PRSS1 [hs]	AMEX60DD018148	chr1q	537405093	chr1q_2	46592560
MARKER_MATCH	ptprc	PTPRC	AMEX60DD018338	chr1q	623370198	chr1q_2	132557665
MARKER_MATCH	amy2a	LOC115471867 [nr]|AMY2A [hs]	AMEX60DD019225	chr1q	1098460225	chr1q_3	116835158
MARKER_MATCH	amy2a	LOC104526273 [nr]|AMY2A [hs]	AMEX60DD019226	chr1q	1098248774	chr1q_3	116623707
MARKER_MATCH	pdia2	PDIA2	AMEX60DD020226	chr2p	4325315	chr2p_1	4325315
MARKER_MATCH	foxj1	LOC102358567 [nr]|FOXJ1 [hs]	AMEX60DD020274	chr2p	44960205	chr2p_1	44960205
MARKER_MATCH	myh1	LOC108698976 [nr]|MYH1 [hs]	AMEX60DD021094	chr2p	422601409	chr2p_1	422601409
MARKER_MATCH	myh1	LOC111941902 [nr]|MYH1 [hs]	AMEX60DD021100	chr2p	422863156	chr2p_1	422863156
MARKER_MATCH	myh1	LOC102749357 [nr]|MYH1 [hs]	AMEX60DD021103	chr2p	423056357	chr2p_1	423056357
MARKER_MATCH	myh6	MHC-1 [nr]|MYH6 [hs]	AMEX60DD021107	chr2p	423507076	chr2p_1	423507076
MARKER_MATCH	myh1	LOC115096381 [nr]|MYH1 [hs]	AMEX60DD021118	chr2p	426538576	chr2p_1	426538576
MARKER_MATCH	cyp3a4	LOC115659049 [nr]|CYP3A43/CYP3A4 [hs]	AMEX60DD021143	chr2p	437917713	chr2p_1	437917713
MARKER_MATCH	cyp3a4	CYP3A43/CYP3A4 [hs]	AMEX60DD021144	chr2p	438415074	chr2p_1	438415074
MARKER_MATCH	cyp3a4	CYP3A43/CYP3A4 [hs]	AMEX60DD021145	chr2p	439117745	chr2p_1	439117745
MARKER_MATCH	vil1	VILL [nr]|VIL1 [hs]	AMEX60DD021285	chr2p	512366675	chr2p_2	51564435
MARKER_MATCH	vil1	VILL [nr]|VIL1 [hs]	AMEX60DD021287	chr2p	512689706	chr2p_2	51887466
MARKER_MATCH	shh	SHH	AMEX60DD021621	chr2p	687801925	chr2p_2	226999685
MARKER_MATCH	ptf1a	PTF1A	AMEX60DD021900	chr2p	851198735	chr2p_2	390396495
MARKER_MATCH	hoxa13	HOXA13	AMEX60DD021953	chr2p	873465402	chr2p_2	412663162
MARKER_MATCH	snap25	LOC115100954 [nr]|SNAP25 [hs]	AMEX60DD024385	chr2q	674839006	chr2q_2	203230766
MARKER_MATCH	snap25	LOC102938934 [nr]|SNAP25 [hs]	AMEX60DD024390	chr2q	676399078	chr2q_2	204790838
MARKER_MATCH	actc1	NUP133 [nr]|ACTC1 [hs]	AMEX60DD025304	chr2q	1052522524	chr2q_3	109866044
MARKER_MATCH	prss1	LOC115457932 [nr]|PRSS1 [hs]	AMEX60DD026406	chr3p	26764282	chr3p_1	26764282
MARKER_MATCH	hnf4a	HNF4A	AMEX60DD027627	chr3p	509442804	chr3p_2	75307884
MARKER_MATCH	slc34a1	SLC34A1	AMEX60DD027883	chr3p	621514494	chr3p_2	187379574
MARKER_MATCH	itgam	LOC115474732 [nr]|ITGAM [hs]	AMEX60DD028004	chr3p	666474414	chr3p_2	232339494
MARKER_MATCH	nkx2-5	NKX2-5	AMEX60DD028732	chr3q	84009077	chr3q_1	84009077
MARKER_MATCH	col2a1	COL2A1 [hs]	AMEX60DD029426	chr3q	375692686	chr3q_1	375692686
MARKER_MATCH	cela1	CELA1 [nr]	AMEX60DD029629	chr3q	457568031	chr3q_1	457568031
MARKER_MATCH	krt18	KRT18	AMEX60DD029807	chr3q	529781642	chr3q_2	20781642
MARKER_MATCH	krt8	K8 [nr]|KRT8 [hs]	AMEX60DD029811	chr3q	530644213	chr3q_2	21644213
MARKER_MATCH	krt4	LOC115087629 [nr]|KRT4 [hs]	AMEX60DD029817	chr3q	531565582	chr3q_2	22565582
MARKER_MATCH	cdx2	CDX1 [nr]|CDX2 [hs]	AMEX60DD030142	chr3q	670605622	chr3q_2	161605622
MARKER_MATCH	foxi1	FOXI1	AMEX60DD030372	chr3q	816519745	chr3q_2	307519745
MARKER_MATCH	myh6	MYHC [nr]|MYH6 [hs]	AMEX60DD030549	chr3q	876767489	chr3q_2	367767489
MARKER_MATCH	myh1	LOC104520247 [nr]|MYH1 [hs]	AMEX60DD030550	chr3q	877036737	chr3q_2	368036737
MARKER_MATCH	foxj1	FOXJ1	AMEX60DD030832	chr3q	1009763604	chr3q_2	500763604
MARKER_MATCH	sox9	SOX9	AMEX60DD031236	chr3q	1207722897	chr3q_3	189802897
MARKER_MATCH	rbfox3	RBFOX3	AMEX60DD031407	chr3q	1282925568	chr3q_3	265005568
MARKER_MATCH	elavl3	ELAVL3	AMEX60DD031996	chr3q	1479256989	chr3q_3	461336989
MARKER_MATCH	actc1	NUP133 [nr]|ACTC1 [hs]	AMEX60DD034544	chr4p	1172789186	chr4p_3	368984626
MARKER_MATCH	snap25	H671_6G15708 [nr]|SNAP25 [hs]	AMEX60DD035765	chr4q	662122235	chr4q_2	253908555
MARKER_MATCH	snap25	SNAP25	AMEX60DD035766	chr4q	663341448	chr4q_2	255127768
MARKER_MATCH	snap25	SNAP25	AMEX60DD035767	chr4q	663640794	chr4q_2	255427114
MARKER_MATCH	epcam	EPCAM.S [nr]|EPCAM [hs]	AMEX60DD035908	chr4q	787674032	chr4q_2	379460352
MARKER_MATCH	ar	AR	AMEX60DD036993	chr5p	102132714	chr5p_1	102132714
MARKER_MATCH	krt19	LOC115084509 [nr]|KRT19 [hs]	AMEX60DD038184	chr5p	855700851	chr5p_3	2037438
MARKER_MATCH	krt19	LOC115084509 [nr]|KRT19 [hs]	AMEX60DD038192	chr5p	856475409	chr5p_3	2811996
MARKER_MATCH	gcm2	GCM2	AMEX60DD039164	chr5q	169146428	chr5q_1	169146428
MARKER_MATCH	mbp	MBP.L [nr]|MBP [hs]	AMEX60DD039196	chr5q	188094910	chr5q_1	188094910
MARKER_MATCH	sox17	LOC115085363 [nr]|SOX17 [hs]	AMEX60DD039716	chr5q	544371223	chr5q_2	115596636
MARKER_MATCH	sox17	LOC115085363 [nr]|SOX17 [hs]	AMEX60DD039720	chr5q	546681617	chr5q_2	117907030
MARKER_MATCH	slc12a2	SLC12A2.L [nr]|SLC12A2 [hs]	AMEX60DD042919	chr6p	947701064	chr6p_2	460053064
MARKER_MATCH	slc12a2	SLC12A2 [hs]	AMEX60DD042920	chr6p	947926640	chr6p_2	460278640
MARKER_MATCH	slc12a2	NKCC1 [nr]|SLC12A2 [hs]	AMEX60DD042921	chr6p	947996831	chr6p_2	460348831
MARKER_MATCH	fabp2	DNTS_006402 [nr]|FABP2 [hs]	AMEX60DD044220	chr6q	218231705	chr6q_1	218231705
MARKER_MATCH	fabp2	FABP2	AMEX60DD044221	chr6q	218315737	chr6q_1	218315737
MARKER_MATCH	alb	ALB [nr]	AMEX60DD044372	chr6q	291768559	chr6q_1	291768559
MARKER_MATCH	alb	ALB	AMEX60DD044373	chr6q	291962902	chr6q_1	291962902
MARKER_MATCH	fabp1	FABP1 [hs]	AMEX60DD046133	chr6q	1435743214	chr6q_4	215808654
MARKER_MATCH	foxi1	LOC115462570 [nr]|FOXI1 [hs]	AMEX60DD046138	chr6q	1437530162	chr6q_4	217595602
MARKER_MATCH	atp6v1b1	ATP6V1B1	AMEX60DD046258	chr6q	1517176430	chr6q_4	297241870
MARKER_MATCH	upk3a	UPK3A	AMEX60DD047436	chr7p	322402969	chr7p_1	322402969
MARKER_MATCH	atp4b	ATP4B	AMEX60DD048267	chr7p	825173800	chr7p_2	370357800
MARKER_MATCH	krt8	LOC108786844 [nr]|KRT8 [hs]	AMEX60DD049404	chr7q	712897786	chr7q_2	351756666
MARKER_MATCH	krt8	LOC108786844 [nr]|KRT8 [hs]	AMEX60DD049406	chr7q	715336616	chr7q_2	354195496
MARKER_MATCH	krt18	LOC102682806 [nr]|KRT18 [hs]	AMEX60DD050768	chr8p	209595882	chr8p_1	209595882
MARKER_MATCH	pax7	PAX7	AMEX60DD052322	chr8q	277739114	chr8q_1	277739114
MARKER_MATCH	foxi1	FOXI2 [nr]|FOXI1 [hs]	AMEX60DD052740	chr8q	545567203	chr8q_2	100767203
MARKER_MATCH	apoa1	APOA1	AMEX60DD053940	chr9p	175494993	chr9p	175494993
MARKER_MATCH	apoa1	APOA1.L [nr]|APOA1 [hs]	AMEX60DD053945	chr9p	175898988	chr9p	175898988
MARKER_MATCH	hnf1b	HNF1B [hs]	AMEX60DD054107	chr9p	259066629	chr9p	259066629
MARKER_MATCH	hoxd13	HOXD13	AMEX60DD055612	chr9q	427654111	chr9q_1	427654111
MARKER_MATCH	gcg	GCG	AMEX60DD055775	chr9q	529627357	chr9q_2	28308317
MARKER_MATCH	krt18	LOC115474785 [nr]|KRT18 [hs]	AMEX60DD056257	chr9q	891177771	chr9q_2	389858731
MARKER_MATCH	krt8	LOC108783876 [nr]|KRT8 [hs]	AMEX60DD056258	chr9q	891169248	chr9q_2	389850208
MARKER_MATCH	vil1	VIL1	AMEX60DD056279	chr9q	896042593	chr9q_2	394723553
MARKER_CPM	actc1	Stomach:14.588,Heart:14.3872,Spleen:12.9281,Intestine:12.8038,Gill:12.7837,Limb:12.662,Cloaca:12.5206,Pancreas:11.58,Liver:11.4783,Lung:11.1361,Brain:11.0226,Prostate:11.0202,Kidney:10.6974,GallBladder:10.6715,Bladder:10.1581
MARKER_CPM	alb	Liver:6.70319,GallBladder:5.42585,Cloaca:5.04958,Pancreas:3.77278,Kidney:3.6105,Intestine:3.45673,Limb:3.40353,Heart:3.36078,Gill:3.33691,Brain:3.23075,Bladder:3.20453,Lung:3.00791,Stomach:2.93778,Prostate:2.44289,Spleen:1.62706
MARKER_CPM	alpi	Intestine:12.9338,Stomach:8.2407,Cloaca:7.45867,Liver:5.41276,GallBladder:5.02302,Pancreas:4.62143,Lung:4.55629,Gill:4.49766,Limb:4.14312,Heart:4.10454,Kidney:3.8774,Bladder:3.59227,Prostate:3.55908,Brain:3.48415,Spleen:3.19587
MARKER_CPM	amy2a	Pancreas:17.5863,Intestine:4.62136,GallBladder:4.49474,Kidney:4.32804,Liver:4.22778,Cloaca:4.08677,Prostate:3.88049,Bladder:3.86882,Limb:3.71191,Spleen:3.64783,Heart:3.54269,Stomach:3.51919,Brain:3.49955,Lung:3.34288,Gill:2.82966
MARKER_CPM	apoa1	Intestine:8.56823,Liver:8.34007,GallBladder:3.47176,Kidney:2.95063,Pancreas:2.90198,Heart:2.78741,Stomach:2.63501,Gill:2.48783,Limb:2.33377,Cloaca:2.27686,Brain:2.25485,Lung:2.21263,Prostate:2.16975,Bladder:2.15964,Spleen:1.95649
MARKER_CPM	ar	Prostate:15.9676,Stomach:6.29242,Lung:6.22204,Spleen:5.46171,Intestine:4.7271,Heart:4.69749,Cloaca:4.67355,Gill:4.29476,Liver:4.13238,Kidney:4.09467,Limb:4.06037,Brain:3.48415,Pancreas:3.46249,Bladder:3.15321,GallBladder:2.38341
MARKER_CPM	atp4b	Kidney:2.09227,Bladder:1.9672,Pancreas:1.95967,Heart:1.83179,GallBladder:1.82157,Limb:1.81022,Lung:1.61789,Brain:1.61195,Stomach:1.55775,Intestine:1.55617,Spleen:1.50051,Prostate:1.44479,Liver:1.37579,Cloaca:1.26859,Gill:1.1772
MARKER_CPM	atp6v1b1	Kidney:3.57161,Prostate:3.04155,Bladder:2.82392,Brain:2.31905,Gill:2.22369,Stomach:2.21595,Limb:2.20397,Heart:2.18295,Lung:2.0668,Pancreas:2.00686,Spleen:1.82593,GallBladder:1.75267,Cloaca:1.67562,Intestine:1.59618,Liver:1.48876
MARKER_CPM	cd79a	Spleen:11.6626,Heart:4.96115,Prostate:4.78207,Stomach:4.75442,Liver:4.55415,Lung:4.27373,Gill:3.65406,Cloaca:3.58057,Limb:3.3138,Brain:3.27784,Bladder:3.21023,Kidney:2.98282,Intestine:2.67364,Pancreas:2.50589,GallBladder:2.43289
MARKER_CPM	cdx2	Stomach:9.23678,Intestine:7.43075,Cloaca:2.24173,GallBladder:2.10779,Gill:2.07746,Brain:2.06309,Pancreas:1.9897,Limb:1.9496,Heart:1.81912,Kidney:1.76233,Liver:1.66701,Bladder:1.61367,Lung:1.55636,Prostate:1.51769,Spleen:1.51658
MARKER_CPM	cela1	Pancreas:24.4141,GallBladder:2.1396,Intestine:2.1292,Kidney:1.99972,Limb:1.78322,Liver:1.77245,Brain:1.77032,Gill:1.73746,Heart:1.71205,Stomach:1.69378,Prostate:1.65427,Lung:1.6327,Cloaca:1.6095,Spleen:1.60898,Bladder:1.59942
MARKER_CPM	cftr	Intestine:6.41045,GallBladder:5.42938,Pancreas:4.96675,Lung:4.38425,Kidney:3.71914,Liver:3.6855,Limb:3.65964,Bladder:3.58087,Heart:3.51045,Brain:3.4713,Spleen:3.25613,Prostate:3.21611,Stomach:3.15718,Cloaca:3.09504,Gill:3.07003
MARKER_CPM	col2a1	Stomach:6.40431,Gill:5.907,Cloaca:5.7314,Heart:5.27201,Limb:4.56737,Prostate:4.19676,Lung:4.02991,Intestine:3.9726,Kidney:3.7473,Bladder:3.68065,Brain:3.44733,GallBladder:2.75444,Pancreas:2.66175,Liver:2.22938,Spleen:2.05291
MARKER_CPM	cyp3a4	Stomach:14.3708,Cloaca:12.6157,Spleen:11.4095,Intestine:11.0961,Liver:10.6849,Gill:10.0181,Prostate:9.77875,Heart:9.65057,Lung:9.6253,Bladder:8.3563,Limb:8.21307,Kidney:7.79101,Pancreas:7.65567,Brain:6.90409,GallBladder:6.42586
MARKER_CPM	elavl3	Brain:5.86227,Stomach:2.76226,Liver:2.7591,Gill:2.66514,GallBladder:2.6502,Spleen:2.61535,Pancreas:2.59812,Intestine:2.54075,Limb:2.51758,Heart:2.33262,Kidney:2.19017,Cloaca:2.17355,Lung:2.01553,Prostate:1.97464,Bladder:1.75052
MARKER_CPM	epcam	Gill:28.4858,Prostate:10.0067,Limb:9.07637,Stomach:7.79312,Intestine:6.73198,Bladder:5.31713,Lung:4.84797,Kidney:4.02895,Cloaca:3.90702,Pancreas:3.14148,Brain:2.90203,Heart:2.4846,Liver:2.33733,GallBladder:2.16787,Spleen:1.99667
MARKER_CPM	fabp1	Stomach:29.9724,Intestine:18.0353,Liver:10.3661,Cloaca:7.96487,Kidney:5.94284,Pancreas:3.79709,GallBladder:3.62724,Prostate:3.12678,Bladder:2.91373,Heart:2.85994,Lung:2.84384,Gill:2.54724,Brain:2.26769,Limb:2.1369,Spleen:1.844
MARKER_CPM	fabp2	Intestine:22.7167,Liver:7.76516,Stomach:7.26875,Cloaca:6.2128,Limb:6.11538,Gill:4.87239,GallBladder:4.76683,Brain:4.69974,Heart:4.52248,Pancreas:4.07449,Kidney:3.94044,Bladder:3.40125,Lung:3.32921,Spleen:3.31439,Prostate:2.45521
MARKER_CPM	foxa1	Stomach:8.11345,Prostate:7.09866,Gill:6.84931,Cloaca:6.5971,Bladder:4.89946,Lung:4.82177,Intestine:4.17265,GallBladder:3.68025,Limb:3.14742,Pancreas:2.83977,Kidney:2.59387,Liver:2.53315,Brain:2.30621,Spleen:2.23169,Heart:0
