chrom	start	end	Bladder	Brain	Cloaca	GallBladder	Gill	Heart	Intestine	Kidney	Limb	Liver	Lung	Pancreas	Prostate	Spleen	Stomach
chr1p_1	880000	890000	180	311	161	201	289	258	132	219	379	107	346	322	241	195	80	180	311	80	201	289	258	132	219	379	107	346	322	241	195	161
chr1p_1	890000	900000	273	520	169	444	324	310	348	306	391	192	503	750	249	219	198	273	520	198	444	324	310	348	306	391	192	503	750	249	219	169
chr1p_1	900000	910000	102	164	68	108	109	94	70	123	166	41	118	185	112	76	47	102	164	47	108	109	94	70	123	166	41	118	185	112	76	68
chr1p_1	910000	920000	393	543	207	337	553	510	366	461	627	175	457	665	516	324	162	393	543	162	337	553	510	366	461	627	175	457	665	516	324	207
chr1p_1	920000	930000	154	219	87	233	305	263	284	273	381	138	208	433	287	194	150	154	219	150	233	305	263	284	273	381	138	208	433	287	194	87
chr1p_1	930000	940000	575	701	240	543	745	602	630	761	921	320	626	1212	672	531	231	575	701	231	543	745	602	630	761	921	320	626	1212	672	531	240
chr1p_1	940000	950000	295	497	88	205	376	361	254	409	514	116	333	482	373	267	89	295	497	89	205	376	361	254	409	514	116	333	482	373	267	88
chr1p_1	950000	960000	199	319	20	91	189	222	89	268	336	35	225	158	245	172	23	199	319	23	91	189	222	89	268	336	35	225	158	245	172	20
chr1p_1	970000	980000	191	292	24	33	302	247	47	261	265	25	223	103	273	214	27	191	292	27	33	302	247	47	261	265	25	223	103	273	214	24
chr1p_1	980000	990000	214	296	41	98	276	260	107	289	335	59	262	171	269	179	40	214	296	40	98	276	260	107	289	335	59	262	171	269	179	41
chr1p_1	990000	1000000	172	254	42	126	228	198	122	225	277	58	223	255	209	150	71	172	254	71	126	228	198	122	225	277	58	223	255	209	150	42
chr1p_1	1000000	1010000	68	96	10	33	101	103	54	89	100	20	111	98	73	85	5	68	96	5	33	101	103	54	89	100	20	111	98	73	85	10
chr1p_1	1020000	1030000	52	89	35	68	74	71	61	66	90	39	60	131	81	70	28	52	89	28	68	74	71	61	66	90	39	60	131	81	70	35
chr1p_1	1050000	1060000	170	230	71	125	256	221	118	249	232	77	256	261	200	141	52	170	230	52	125	256	221	118	249	232	77	256	261	200	141	71
chr1p_1	1070000	1080000	192	271	116	227	309	328	221	310	333	161	261	449	230	235	97	192	271	97	227	309	328	221	310	333	161	261	449	230	235	116
chr1p_1	1080000	1090000	172	289	48	193	262	268	168	221	275	84	217	327	192	175	56	172	289	56	193	262	268	168	221	275	84	217	327	192	175	48
chr1p_1	1090000	1100000	254	449	152	268	308	318	207	376	349	146	308	463	326	266	122	254	449	122	268	308	318	207	376	349	146	308	463	326	266	152
chr1p_1	1100000	1110000	409	646	188	366	528	523	365	599	599	217	451	762	433	356	240	409	646	240	366	528	523	365	599	599	217	451	762	433	356	188
chr1p_1	1110000	1120000	427	619	191	348	550	547	330	529	529	197	525	687	411	323	232	427	619	232	348	550	547	330	529	529	197	525	687	411	323	191
chr1p_1	1120000	1130000	62	159	33	26	101	107	64	132	89	39	97	118	119	74	20	62	159	20	26	101	107	64	132	89	39	97	118	119	74	33
chr1p_1	1130000	1140000	112	163	27	57	138	115	45	153	156	27	120	124	140	146	21	112	163	21	57	138	115	45	153	156	27	120	124	140	146	27
chr1p_1	1140000	1150000	262	464	83	197	327	358	180	306	414	147	352	380	363	250	112	262	464	112	197	327	358	180	306	414	147	352	380	363	250	83
chr1p_1	1150000	1160000	333	538	124	347	335	372	226	480	439	150	324	618	443	301	130	333	538	130	347	335	372	226	480	439	150	324	618	443	301	124
chr1p_1	1160000	1170000	208	295	122	207	203	237	166	268	236	115	195	411	212	200	110	208	295	110	207	203	237	166	268	236	115	195	411	212	200	122
chr1p_1	1170000	1180000	71	123	47	144	84	80	147	103	90	79	86	252	112	71	90	71	123	90	144	84	80	147	103	90	79	86	252	112	71	47
chr1p_1	1180000	1190000	143	253	237	234	207	239	241	234	212	180	214	648	216	149	213	143	253	213	234	207	239	241	234	212	180	214	648	216	149	237
chr1p_1	1190000	1200000	165	220	149	270	234	227	190	233	200	181	193	513	142	131	200	165	220	200	270	234	227	190	233	200	181	193	513	142	131	149
chr1p_1	1200000	1210000	153	203	59	99	178	149	125	181	219	52	182	209	178	151	96	153	203	96	99	178	149	125	181	219	52	182	209	178	151	59
chr1p_1	1210000	1220000	152	235	54	100	218	156	93	174	266	66	174	174	191	137	63	152	235	63	100	218	156	93	174	266	66	174	174	191	137	54
chr1p_1	1220000	1230000	92	122	60	53	156	165	74	136	147	59	139	148	155	118	23	92	122	23	53	156	165	74	136	147	59	139	148	155	118	60
chr1p_1	1240000	1250000	221	258	88	147	220	240	175	270	307	92	227	330	256	198	107	221	258	107	147	220	240	175	270	307	92	227	330	256	198	88
chr1p_1	1250000	1260000	336	472	198	284	452	382	330	395	509	135	317	529	469	302	201	336	472	201	284	452	382	330	395	509	135	317	529	469	302	198
chr1p_1	1260000	1270000	355	517	163	311	471	450	297	438	514	127	405	574	395	357	183	355	517	183	311	471	450	297	438	514	127	405	574	395	357	163
chr1p_1	1270000	1280000	133	206	10	24	107	152	13	161	161	5	119	32	132	133	6	133	206	6	24	107	152	13	161	161	5	119	32	132	133	10
chr1p_1	1280000	1290000	176	224	48	107	164	174	176	218	171	94	190	236	148	153	85	176	224	85	107	164	174	176	218	171	94	190	236	148	153	48
chr1p_1	1290000	1300000	164	280	59	72	178	231	81	214	189	57	194	198	154	150	37	164	280	37	72	178	231	81	214	189	57	194	198	154	150	59
chr1p_1	1300000	1310000	250	394	75	249	313	265	169	358	431	146	321	368	316	271	93	250	394	93	249	313	265	169	358	431	146	321	368	316	271	75
chr1p_1	1310000	1320000	213	344	64	102	241	246	98	266	285	91	259	297	222	255	66	213	344	66	102	241	246	98	266	285	91	259	297	222	255	64
chr1p_1	1320000	1330000	148	246	58	78	156	150	58	163	188	111	151	184	153	170	47	148	246	47	78	156	150	58	163	188	111	151	184	153	170	58
chr1p_1	1360000	1370000	80	62	30	73	76	69	71	82	115	41	70	141	98	62	55	80	62	55	73	76	69	71	82	115	41	70	141	98	62	30
chr1p_1	1370000	1380000	136	251	67	135	152	177	140	185	216	79	202	249	175	128	60	136	251	60	135	152	177	140	185	216	79	202	249	175	128	67
chr1p_1	1380000	1390000	81	172	78	61	137	113	86	93	128	49	124	154	109	80	48	81	172	48	61	137	113	86	93	128	49	124	154	109	80	78
chr1p_1	1390000	1400000	217	364	111	143	296	319	205	268	285	165	330	505	307	229	110	217	364	110	143	296	319	205	268	285	165	330	505	307	229	111
chr1p_1	1400000	1410000	270	409	110	205	362	353	226	351	370	152	321	416	314	258	96	270	409	96	205	362	353	226	351	370	152	321	416	314	258	110
chr1p_1	1410000	1420000	381	552	219	362	540	524	263	396	536	227	465	722	453	396	176	381	552	176	362	540	524	263	396	536	227	465	722	453	396	219
chr1p_1	1420000	1430000	285	453	128	240	436	355	225	297	384	199	341	560	369	209	93	285	453	93	240	436	355	225	297	384	199	341	560	369	209	128
chr1p_1	1430000	1440000	173	287	55	125	213	199	150	197	256	73	190	248	161	204	88	173	287	88	125	213	199	150	197	256	73	190	248	161	204	55
chr1p_1	1440000	1450000	69	82	35	87	107	90	48	127	126	39	108	154	88	61	31	69	82	31	87	107	90	48	127	126	39	108	154	88	61	35
chr1p_1	1460000	1470000	367	511	235	273	569	547	297	454	679	203	527	742	465	340	183	367	511	183	273	569	547	297	454	679	203	527	742	465	340	235
chr1p_1	1470000	1480000	237	417	107	146	400	378	144	339	435	115	340	455	343	251	106	237	417	106	146	400	378	144	339	435	115	340	455	343	251	107
chr1p_1	1480000	1490000	255	381	116	331	388	337	249	308	395	218	371	541	274	233	146	255	381	146	331	388	337	249	308	395	218	371	541	274	233	116
chr1p_1	1490000	1500000	368	498	132	290	549	423	305	523	647	220	429	649	398	333	133	368	498	133	290	549	423	305	523	647	220	429	649	398	333	132
chr1p_1	1500000	1510000	277	446	126	266	285	370	171	377	413	127	302	524	344	240	89	277	446	89	266	285	370	171	377	413	127	302	524	344	240	126
chr1p_1	1510000	1520000	275	488	174	202	417	491	230	339	467	147	397	616	366	268	172	275	488	172	202	417	491	230	339	467	147	397	616	366	268	174
chr1p_1	1520000	1530000	230	340	70	66	326	323	89	282	415	77	270	185	308	212	60	230	340	60	66	326	323	89	282	415	77	270	185	308	212	70
chr1p_1	1530000	1540000	287	515	204	251	367	397	247	362	439	211	369	570	301	274	144	287	515	144	251	367	397	247	362	439	211	369	570	301	274	204
chr1p_1	1540000	1550000	262	528	196	233	370	395	278	338	398	140	357	646	370	287	177	262	528	177	233	370	395	278	338	398	140	357	646	370	287	196
chr1p_1	1550000	1560000	289	529	190	257	440	444	327	331	491	153	449	560	396	311	257	289	529	257	257	440	444	327	331	491	153	449	560	396	311	190
chr1p_1	1560000	1570000	225	365	75	143	212	245	156	235	213	110	195	357	200	176	69	225	365	69	143	212	245	156	235	213	110	195	357	200	176	75
chr1p_1	1570000	1580000	379	519	187	395	518	537	321	487	576	241	481	694	407	318	213	379	519	213	395	518	537	321	487	576	241	481	694	407	318	187
chr1p_1	1580000	1590000	416	596	150	326	441	400	272	513	573	173	420	706	376	310	170	416	596	170	326	441	400	272	513	573	173	420	706	376	310	150
chr1p_1	1590000	1600000	248	460	142	296	263	281	189	358	247	142	242	514	278	161	105	248	460	105	296	263	281	189	358	247	142	242	514	278	161	142
chr1p_1	1600000	1610000	228	475	126	248	228	285	168	303	279	140	285	498	282	210	135	228	475	135	248	228	285	168	303	279	140	285	498	282	210	126
chr1p_1	1610000	1620000	250	461	193	384	331	407	255	358	432	154	318	604	289	205	159	250	461	159	384	331	407	255	358	432	154	318	604	289	205	193
chr1p_1	1630000	1640000	99	158	46	82	89	108	63	144	134	32	143	129	116	89	53	99	158	53	82	89	108	63	144	134	32	143	129	116	89	46
chr1p_1	1640000	1650000	207	300	106	160	244	237	157	285	241	125	255	321	248	165	95	207	300	95	160	244	237	157	285	241	125	255	321	248	165	106
chr1p_1	1650000	1660000	151	197	56	130	141	158	107	181	146	76	193	247	158	114	71	151	197	71	130	141	158	107	181	146	76	193	247	158	114	56
chr1p_1	1660000	1670000	178	267	96	147	174	149	112	208	182	82	182	305	184	146	94	178	267	94	147	174	149	112	208	182	82	182	305	184	146	96
chr1p_1	1670000	1680000	65	130	44	116	84	158	99	129	97	89	107	240	85	69	54	65	130	54	116	84	158	99	129	97	89	107	240	85	69	44
chr1p_1	1680000	1690000	300	403	141	236	349	333	233	434	448	123	330	491	380	349	132	300	403	132	236	349	333	233	434	448	123	330	491	380	349	141
chr1p_1	1690000	1700000	342	516	219	361	503	421	307	365	446	155	409	633	403	358	183	342	516	183	361	503	421	307	365	446	155	409	633	403	358	219
chr1p_1	1700000	1710000	344	559	195	364	503	503	426	424	517	213	501	738	368	308	222	344	559	222	364	503	503	426	424	517	213	501	738	368	308	195
chr1p_1	1710000	1720000	266	420	264	412	542	486	351	324	491	157	545	665	347	335	221	266	420	221	412	542	486	351	324	491	157	545	665	347	335	264
chr1p_1	1730000	1740000	380	452	167	380	292	356	370	367	346	295	299	795	313	241	274	380	452	274	380	292	356	370	367	346	295	299	795	313	241	167
chr1p_1	1740000	1750000	367	477	190	348	267	377	344	367	340	227	318	708	371	276	217	367	477	217	348	267	377	344	367	340	227	318	708	371	276	190
chr1p_1	1750000	1760000	162	238	53	76	301	287	184	196	283	73	262	279	191	154	78	162	238	78	76	301	287	184	196	283	73	262	279	191	154	53
chr1p_1	1760000	1770000	46	61	24	60	107	115	49	85	86	28	91	104	59	90	27	46	61	27	60	107	115	49	85	86	28	91	104	59	90	24
chr1p_1	1770000	1780000	226	301	25	67	190	241	70	267	325	54	233	181	214	211	42	226	301	42	67	190	241	70	267	325	54	233	181	214	211	25
chr1p_1	1780000	1790000	342	441	131	193	412	395	284	474	508	186	406	548	357	334	108	342	441	108	193	412	395	284	474	508	186	406	548	357	334	131
chr1p_1	1790000	1800000	422	529	233	370	513	472	383	477	758	225	515	947	395	404	175	422	529	175	370	513	472	383	477	758	225	515	947	395	404	233
chr1p_1	1800000	1810000	198	343	94	129	228	287	213	279	308	113	257	361	259	229	116	198	343	116	129	228	287	213	279	308	113	257	361	259	229	94
chr1p_1	1810000	1820000	226	460	107	277	309	283	240	316	361	204	282	490	284	254	107	226	460	107	277	309	283	240	316	361	204	282	490	284	254	107
chr1p_1	1820000	1830000	487	958	187	291	600	581	334	725	669	226	624	700	544	453	191	487	958	191	291	600	581	334	725	669	226	624	700	544	453	187
chr1p_1	1830000	1840000	162	348	54	116	262	276	136	279	310	125	258	240	252	161	59	162	348	59	116	262	276	136	279	310	125	258	240	252	161	54
chr1p_1	1840000	1850000	407	653	192	325	535	560	351	557	631	184	501	761	495	318	161	407	653	161	325	535	560	351	557	631	184	501	761	495	318	192
chr1p_1	1850000	1860000	407	734	211	321	499	536	353	546	567	246	509	704	515	360	167	407	734	167	321	499	536	353	546	567	246	509	704	515	360	211
chr1p_1	1860000	1870000	220	431	125	150	279	301	163	322	292	119	279	329	301	206	89	220	431	89	150	279	301	163	322	292	119	279	329	301	206	125
chr1p_1	1870000	1880000	123	248	43	106	166	174	102	171	192	79	154	198	180	145	65	123	248	65	106	166	174	102	171	192	79	154	198	180	145	43
chr1p_1	1880000	1890000	354	482	177	260	418	386	249	430	410	176	352	523	416	258	155	354	482	155	260	418	386	249	430	410	176	352	523	416	258	177
chr1p_1	1890000	1900000	203	431	94	196	335	292	134	384	412	101	278	443	279	237	117	203	431	117	196	335	292	134	384	412	101	278	443	279	237	94
chr1p_1	1900000	1910000	427	474	214	303	824	507	269	530	696	249	523	586	459	336	193	427	474	193	303	824	507	269	530	696	249	523	586	459	336	214
chr1p_1	1910000	1920000	343	511	190	265	440	430	239	488	659	208	434	552	429	350	136	343	511	136	265	440	430	239	488	659	208	434	552	429	350	190
chr1p_1	1920000	1930000	302	472	128	241	295	403	226	383	473	177	316	532	334	214	150	302	472	150	241	295	403	226	383	473	177	316	532	334	214	128
chr1p_1	1930000	1940000	198	305	73	175	216	243	160	262	282	110	241	281	201	175	82	198	305	82	175	216	243	160	262	282	110	241	281	201	175	73
chr1p_1	1940000	1950000	141	271	80	168	188	194	152	260	288	140	219	268	250	150	56	141	271	56	168	188	194	152	260	288	140	219	268	250	150	80
chr1p_1	1950000	1960000	39	61	32	83	61	80	94	64	84	54	88	171	52	26	55	39	61	55	83	61	80	94	64	84	54	88	171	52	26	32
chr1p_1	1960000	1970000	495	817	203	493	464	572	527	675	706	330	549	836	608	416	272	495	817	272	493	464	572	527	675	706	330	549	836	608	416	203
chr1p_1	1980000	1990000	138	189	28	83	143	133	85	157	115	68	133	155	115	102	28	138	189	28	83	143	133	85	157	115	68	133	155	115	102	28
chr1p_1	1990000	2000000	208	378	114	260	222	265	231	311	323	110	200	453	270	169	121	208	378	121	260	222	265	231	311	323	110	200	453	270	169	114
chr1p_1	2000000	2010000	198	470	141	261	291	345	268	337	280	208	261	423	295	193	101	198	470	101	261	291	345	268	337	280	208	261	423	295	193	141
chr1p_1	2010000	2020000	72	121	62	83	95	120	76	98	145	62	99	158	105	71	50	72	121	50	83	95	120	76	98	145	62	99	158	105	71	62
chr1p_1	2030000	2040000	216	321	116	237	251	277	171	287	325	166	234	400	227	154	101	216	321	101	237	251	277	171	287	325	166	234	400	227	154	116
chr1p_1	2040000	2050000	174	233	43	95	185	191	73	191	233	91	160	205	163	104	56	174	233	56	95	185	191	73	191	233	91	160	205	163	104	43
chr1p_1	2050000	2060000	467	723	274	571	576	566	485	614	666	324	464	1143	485	294	236	467	723	236	571	576	566	485	614	666	324	464	1143	485	294	274
chr1p_1	2060000	2070000	234	443	156	191	355	359	256	345	356	148	298	426	367	227	152	234	443	152	191	355	359	256	345	356	148	298	426	367	227	156
chr1p_1	2070000	2080000	160	216	54	150	209	187	119	207	279	98	206	267	130	132	65	160	216	65	150	209	187	119	207	279	98	206	267	130	132	54
chr1p_1	2080000	2090000	1370	2045	402	1130	1764	1760	883	1631	2754	741	1653	1856	1193	1076	553	1370	2045	553	1130	1764	1760	883	1631	2754	741	1653	1856	1193	1076	402
chr1p_1	2090000	2100000	480	577	275	486	606	494	424	443	675	360	462	951	331	378	258	480	577	258	486	606	494	424	443	675	360	462	951	331	378	275
chr1p_1	2100000	2110000	375	518	177	376	617	426	348	389	592	358	469	684	563	371	188	375	518	188	376	617	426	348	389	592	358	469	684	563	371	177
chr1p_1	2110000	2120000	479	824	175	291	1057	730	258	525	729	250	769	595	1050	570	117	479	824	117	291	1057	730	258	525	729	250	769	595	1050	570	175
chr1p_1	2120000	2130000	159	339	118	154	290	265	155	235	306	153	260	372	224	165	99	159	339	99	154	290	265	155	235	306	153	260	372	224	165	118
chr1p_1	2130000	2140000	157	286	59	124	221	186	122	190	253	109	192	235	172	149	46	157	286	46	124	221	186	122	190	253	109	192	235	172	149	59
chr1p_1	2140000	2150000	266	470	111	291	327	350	277	345	411	184	327	471	268	249	118	266	470	118	291	327	350	277	345	411	184	327	471	268	249	111
chr1p_1	2150000	2160000	132	235	80	94	150	187	107	178	227	129	157	234	127	97	108	132	235	108	94	150	187	107	178	227	129	157	234	127	97	80
chr1p_1	2160000	2170000	145	174	40	140	155	172	89	189	289	71	141	191	90	84	60	145	174	60	140	155	172	89	189	289	71	141	191	90	84	40
chr1p_1	2170000	2180000	268	439	114	302	280	252	275	331	523	184	272	473	222	221	140	268	439	140	302	280	252	275	331	523	184	272	473	222	221	114
chr1p_1	2180000	2190000	253	355	128	274	188	296	180	260	243	221	227	437	223	202	120	253	355	120	274	188	296	180	260	243	221	227	437	223	202	128
chr1p_1	2190000	2200000	277	475	143	313	368	359	285	339	496	229	353	626	259	224	135	277	475	135	313	368	359	285	339	496	229	353	626	259	224	143
chr1p_1	2200000	2210000	341	570	113	294	394	485	199	464	637	208	378	462	311	317	142	341	570	142	294	394	485	199	464	637	208	378	462	311	317	113
chr1p_1	2210000	2220000	573	853	343	843	795	754	710	734	1026	566	722	1375	556	567	363	573	853	363	843	795	754	710	734	1026	566	722	1375	556	567	343
chr1p_1	2220000	2230000	180	276	92	202	200	208	208	161	232	196	208	339	130	138	87	180	276	87	202	200	208	208	161	232	196	208	339	130	138	92
chr1p_1	2230000	2240000	212	347	92	278	222	210	207	237	345	239	228	452	159	135	119	212	347	119	278	222	210	207	237	345	239	228	452	159	135	92
chr1p_1	2240000	2250000	254	341	41	100	246	227	80	244	319	98	254	200	204	169	59	254	341	59	100	246	227	80	244	319	98	254	200	204	169	41
chr1p_1	2250000	2260000	203	325	94	166	225	259	158	255	306	101	251	284	163	169	52	203	325	52	166	225	259	158	255	306	101	251	284	163	169	94
chr1p_1	2280000	2290000	283	368	173	418	278	271	356	264	349	211	290	784	161	196	191	283	368	191	418	278	271	356	264	349	211	290	784	161	196	173
