chrom	start	end	Bladder	Brain	Cloaca	GallBladder	Gill	Heart	Intestine	Kidney	Limb	Liver	Lung	Pancreas	Prostate	Spleen	Stomach
chr1p_1	430000	440000	254	357	250	140	269	551	201	266	413	591	691	641	226	196	164	248	348	161	138	265	547	196	264	408	591	689	640	224	194	250
chr1p_1	440000	450000	154	271	47	168	239	191	107	168	377	127	263	356	182	144	107	154	271	107	168	235	191	107	168	374	127	263	356	182	144	47
chr1p_1	450000	460000	167	249	250	155	201	220	110	239	219	127	414	572	141	111	93	167	249	93	155	201	220	110	239	219	127	414	572	141	111	250
chr1p_1	460000	470000	108	181	41	58	132	123	62	128	143	69	161	241	120	96	46	108	181	46	57	132	121	60	126	143	69	158	240	119	96	40
chr1p_1	470000	480000	74	119	195	67	86	66	70	100	134	48	154	266	66	46	20	74	119	20	67	86	66	70	100	134	48	154	266	66	46	195
chr1p_1	490000	500000	100	185	34	18	105	119	45	176	180	20	136	117	157	67	24	99	180	23	18	103	115	36	173	177	20	130	100	148	62	34
chr1p_1	530000	540000	111	203	63	116	166	148	133	164	151	111	159	332	138	108	47	111	203	47	116	166	148	133	164	151	111	159	331	138	108	63
chr1p_1	540000	550000	152	271	88	206	195	205	189	213	289	118	234	484	203	180	115	152	271	115	206	195	205	189	213	289	118	234	484	203	180	88
chr1p_1	550000	560000	223	551	75	141	235	328	136	347	337	90	307	246	270	257	93	223	551	93	141	235	328	136	347	337	90	307	246	270	257	75
chr1p_1	560000	570000	980	2009	339	703	1168	1204	516	1400	1473	342	1209	1084	1255	1031	293	914	1827	279	664	1096	1116	489	1284	1373	336	1121	1042	1170	956	314
chr1p_1	570000	580000	272	468	103	186	312	301	189	352	356	152	319	469	342	339	152	268	457	152	186	310	300	184	346	349	152	314	468	327	331	102
chr1p_1	580000	590000	598	927	206	480	648	636	436	765	737	386	697	954	633	620	259	594	925	255	478	644	635	434	759	735	380	693	937	629	612	205
chr1p_1	590000	600000	73	147	9	24	112	95	11	110	146	9	75	55	132	82	22	73	147	22	24	112	95	11	110	146	9	75	54	132	82	9
chr1p_1	600000	610000	307	440	93	123	416	369	135	405	472	106	383	326	321	261	82	301	437	82	121	409	364	134	399	468	106	375	319	315	256	93
chr1p_1	610000	620000	159	289	55	71	219	177	100	219	256	56	215	186	208	165	44	145	268	40	66	199	172	96	212	246	52	205	175	203	160	55
chr1p_1	620000	630000	153	209	12	44	193	203	41	177	253	13	176	74	215	137	13	151	204	13	44	189	203	41	175	250	13	175	74	209	136	12
chr1p_1	650000	660000	415	562	259	466	554	489	456	535	635	259	501	1031	503	333	190	415	562	190	466	554	489	456	535	635	259	501	1031	503	333	259
chr1p_1	660000	670000	224	440	134	211	354	339	211	342	367	147	290	433	265	224	118	216	435	118	202	346	335	209	333	364	147	281	410	257	219	128
chr1p_1	680000	690000	130	219	36	108	139	145	109	201	180	47	139	168	163	106	51	130	219	51	108	139	145	109	201	180	47	139	168	163	106	36
chr1p_1	690000	700000	245	424	136	176	360	411	126	425	392	104	342	531	344	234	78	238	417	77	175	348	402	123	412	383	101	334	529	338	231	136
chr1p_1	700000	710000	313	530	151	220	384	421	262	361	430	171	404	567	441	247	140	312	524	140	220	374	410	261	353	423	171	399	567	436	247	148
chr1p_1	760000	770000	82	107	139	42	136	95	46	93	104	35	177	90	104	57	77	82	107	77	42	136	95	46	93	104	35	177	90	104	57	139
chr1p_1	770000	780000	67	107	40	62	101	105	36	98	141	27	110	88	83	76	31	67	107	31	62	99	105	36	98	141	27	110	88	83	76	40
chr1p_1	780000	790000	105	216	81	71	168	179	79	137	164	68	188	253	164	100	40	105	216	40	71	168	179	79	137	164	68	188	253	164	100	81
chr1p_1	790000	800000	172	345	158	208	259	220	215	238	293	153	281	423	212	219	75	166	340	75	203	253	217	214	230	286	153	279	422	209	216	154
chr1p_1	800000	810000	131	263	140	164	210	166	149	186	198	117	248	401	164	131	87	131	262	87	162	210	166	149	186	197	117	248	401	164	131	140
chr1p_1	830000	840000	85	122	10	24	98	118	33	118	142	18	108	53	78	70	7	83	109	7	24	96	116	33	117	138	18	107	53	74	68	10
chr1p_1	840000	850000	188	350	93	161	264	291	113	287	351	102	316	401	217	188	81	188	348	81	161	262	291	113	285	350	102	312	401	215	187	93
chr1p_1	850000	860000	247	374	172	176	379	293	170	361	375	148	359	630	248	228	145	242	363	145	176	372	293	166	361	366	146	355	619	241	221	170
chr1p_1	860000	870000	102	153	74	90	155	109	91	116	195	88	174	299	86	98	65	102	152	65	90	154	107	91	116	194	88	173	298	85	98	74
chr1p_1	870000	880000	121	203	70	114	196	196	77	181	262	64	275	202	125	137	52	119	203	50	113	196	195	74	181	260	64	275	202	124	136	67
chr1p_1	880000	890000	180	311	161	201	289	258	132	219	379	107	346	322	241	195	80	179	308	80	201	287	255	132	217	379	107	346	322	240	195	161
chr1p_1	890000	900000	273	520	169	444	324	310	348	306	391	192	503	750	249	219	198	273	518	197	441	321	310	345	304	390	191	501	746	247	219	169
chr1p_1	900000	910000	102	164	68	108	109	94	70	123	166	41	118	185	112	76	47	102	163	47	108	109	93	70	120	166	41	118	185	112	76	68
chr1p_1	910000	920000	393	543	207	337	553	510	366	461	627	175	457	665	516	324	162	387	524	162	332	547	503	363	456	617	172	454	660	507	319	200
chr1p_1	920000	930000	154	219	87	233	305	263	284	273	381	138	208	433	287	194	150	154	219	150	233	304	260	284	273	378	138	208	433	284	194	86
chr1p_1	930000	940000	575	701	240	543	745	602	630	761	921	320	626	1212	672	531	231	568	690	213	503	715	584	601	736	893	310	613	1175	655	509	235
chr1p_1	940000	950000	295	497	88	205	376	361	254	409	514	116	333	482	373	267	89	291	490	89	203	370	354	252	399	506	113	332	476	371	261	87
chr1p_1	950000	960000	199	319	20	91	189	222	89	268	336	35	225	158	245	172	23	198	315	23	91	186	219	86	267	331	35	221	158	242	171	20
chr1p_1	970000	980000	191	292	24	33	302	247	47	261	265	25	223	103	273	214	27	191	289	27	33	302	247	47	261	261	25	222	103	270	213	24
chr1p_1	980000	990000	214	296	41	98	276	260	107	289	335	59	262	171	269	179	40	213	292	40	98	273	255	107	285	330	59	260	171	267	176	41
chr1p_1	990000	1000000	172	254	42	126	228	198	122	225	277	58	223	255	209	150	71	170	247	69	117	218	192	121	222	273	58	214	251	201	148	39
chr1p_1	1000000	1010000	68	96	10	33	101	103	54	89	100	20	111	98	73	85	5	58	86	5	33	93	93	49	85	87	20	98	94	62	74	10
chr1p_1	1020000	1030000	52	89	35	68	74	71	61	66	90	39	60	131	81	70	28	52	89	28	68	74	71	61	66	90	39	60	131	81	70	35
chr1p_1	1050000	1060000	170	230	71	125	256	221	118	249	232	77	256	261	200	141	52	168	221	52	122	254	215	116	245	230	77	252	257	196	139	69
chr1p_1	1070000	1080000	192	271	116	227	309	328	221	310	333	161	261	449	230	235	97	192	270	97	227	309	328	221	308	333	161	261	449	230	234	116
chr1p_1	1080000	1090000	172	289	48	193	262	268	168	221	275	84	217	327	192	175	56	164	287	51	191	256	259	163	204	267	77	210	311	178	171	46
chr1p_1	1090000	1100000	254	449	152	268	308	318	207	376	349	146	308	463	326	266	122	254	449	122	268	299	318	207	374	347	146	306	463	324	261	152
chr1p_1	1100000	1110000	409	646	188	366	528	523	365	599	599	217	451	762	433	356	240	405	642	240	363	527	521	364	598	598	215	447	757	430	355	187
chr1p_1	1110000	1120000	427	619	191	348	550	547	330	529	529	197	525	687	411	323	232	421	615	230	342	545	542	325	519	524	194	521	683	407	313	190
chr1p_1	1120000	1130000	62	159	33	26	101	107	64	132	89	39	97	118	119	74	20	62	158	20	26	98	103	64	129	89	38	93	117	118	73	33
chr1p_1	1130000	1140000	112	163	27	57	138	115	45	153	156	27	120	124	140	146	21	112	163	21	57	138	115	45	153	156	27	120	124	140	146	27
chr1p_1	1140000	1150000	262	464	83	197	327	358	180	306	414	147	352	380	363	250	112	259	456	109	197	325	355	179	302	404	147	350	369	356	248	83
chr1p_1	1150000	1160000	333	538	124	347	335	372	226	480	439	150	324	618	443	301	130	332	532	130	344	330	367	225	475	427	150	312	615	435	297	123
chr1p_1	1160000	1170000	208	295	122	207	203	237	166	268	236	115	195	411	212	200	110	203	282	106	205	199	233	164	263	226	115	190	409	211	193	121
chr1p_1	1170000	1180000	71	123	47	144	84	80	147	103	90	79	86	252	112	71	90	71	123	90	144	83	80	147	103	90	79	86	252	112	71	47
chr1p_1	1180000	1190000	143	253	237	234	207	239	241	234	212	180	214	648	216	149	213	140	246	213	234	201	235	236	233	206	178	209	644	214	145	234
chr1p_1	1190000	1200000	165	220	149	270	234	227	190	233	200	181	193	513	142	131	200	159	214	200	267	234	226	185	233	200	177	190	510	138	129	149
chr1p_1	1200000	1210000	153	203	59	99	178	149	125	181	219	52	182	209	178	151	96	152	203	96	98	177	147	124	181	219	52	182	209	178	150	59
chr1p_1	1210000	1220000	152	235	54	100	218	156	93	174	266	66	174	174	191	137	63	139	224	63	98	201	146	90	169	254	65	171	170	175	124	49
chr1p_1	1220000	1230000	92	122	60	53	156	165	74	136	147	59	139	148	155	118	23	92	122	23	53	154	165	74	136	147	59	139	148	155	118	60
chr1p_1	1240000	1250000	221	258	88	147	220	240	175	270	307	92	227	330	256	198	107	221	258	107	147	220	240	175	270	307	92	227	330	256	198	88
chr1p_1	1250000	1260000	336	472	198	284	452	382	330	395	509	135	317	529	469	302	201	333	467	198	282	439	379	326	386	502	133	308	521	456	297	191
chr1p_1	1260000	1270000	355	517	163	311	471	450	297	438	514	127	405	574	395	357	183	348	508	181	311	454	443	290	436	504	127	401	566	383	348	161
chr1p_1	1270000	1280000	133	206	10	24	107	152	13	161	161	5	119	32	132	133	6	132	201	6	24	101	146	13	160	159	5	114	26	127	126	10
chr1p_1	1280000	1290000	176	224	48	107	164	174	176	218	171	94	190	236	148	153	85	176	224	85	107	164	174	176	218	171	94	190	236	148	153	48
chr1p_1	1290000	1300000	164	280	59	72	178	231	81	214	189	57	194	198	154	150	37	157	277	37	71	175	226	81	208	184	54	191	194	153	148	58
chr1p_1	1300000	1310000	250	394	75	249	313	265	169	358	431	146	321	368	316	271	93	250	393	93	249	313	264	169	357	431	146	321	368	314	271	75
chr1p_1	1310000	1320000	213	344	64	102	241	246	98	266	285	91	259	297	222	255	66	213	343	66	102	241	246	98	266	285	91	259	296	222	255	64
chr1p_1	1320000	1330000	148	246	58	78	156	150	58	163	188	111	151	184	153	170	47	145	237	47	78	154	149	57	162	184	110	151	179	153	170	58
chr1p_1	1360000	1370000	80	62	30	73	76	69	71	82	115	41	70	141	98	62	55	76	59	55	73	74	69	71	77	112	41	65	141	98	62	26
chr1p_1	1370000	1380000	136	251	67	135	152	177	140	185	216	79	202	249	175	128	60	136	251	60	135	152	177	140	185	216	79	202	249	175	128	67
chr1p_1	1380000	1390000	81	172	78	61	137	113	86	93	128	49	124	154	109	80	48	78	159	48	61	133	109	86	92	122	49	113	154	97	80	78
chr1p_1	1390000	1400000	217	364	111	143	296	319	205	268	285	165	330	505	307	229	110	217	361	110	143	296	318	205	268	285	165	329	505	305	229	111
chr1p_1	1400000	1410000	270	409	110	205	362	353	226	351	370	152	321	416	314	258	96	267	402	96	197	357	349	222	350	369	152	319	412	308	258	109
chr1p_1	1410000	1420000	381	552	219	362	540	524	263	396	536	227	465	722	453	396	176	368	540	176	348	531	509	255	379	522	221	453	702	438	386	214
chr1p_1	1420000	1430000	285	453	128	240	436	355	225	297	384	199	341	560	369	209	93	284	451	93	240	435	355	225	295	384	194	341	554	367	208	127
chr1p_1	1430000	1440000	173	287	55	125	213	199	150	197	256	73	190	248	161	204	88	170	279	88	125	213	197	146	195	255	72	185	248	156	201	55
chr1p_1	1440000	1450000	69	82	35	87	107	90	48	127	126	39	108	154	88	61	31	69	82	31	87	106	90	48	127	126	39	108	154	88	61	35
chr1p_1	1460000	1470000	367	511	235	273	569	547	297	454	679	203	527	742	465	340	183	365	510	181	270	564	540	296	453	667	203	518	737	460	339	230
chr1p_1	1470000	1480000	237	417	107	146	400	378	144	339	435	115	340	455	343	251	106	235	414	104	146	388	373	141	337	426	115	336	450	336	246	106
chr1p_1	1480000	1490000	255	381	116	331	388	337	249	308	395	218	371	541	274	233	146	252	377	139	324	380	332	247	306	390	218	364	529	266	233	116
chr1p_1	1490000	1500000	368	498	132	290	549	423	305	523	647	220	429	649	398	333	133	368	498	132	286	545	420	303	523	642	217	425	649	395	332	132
chr1p_1	1500000	1510000	277	446	126	266	285	370	171	377	413	127	302	524	344	240	89	275	441	89	266	282	366	168	374	408	127	299	523	342	235	125
chr1p_1	1510000	1520000	275	488	174	202	417	491	230	339	467	147	397	616	366	268	172	272	487	169	198	412	482	230	334	467	141	395	611	361	267	170
chr1p_1	1520000	1530000	230	340	70	66	326	323	89	282	415	77	270	185	308	212	60	224	327	60	62	315	315	89	275	401	77	258	184	293	205	70
chr1p_1	1530000	1540000	287	515	204	251	367	397	247	362	439	211	369	570	301	274	144	282	509	144	251	363	389	245	358	430	209	368	567	299	272	204
chr1p_1	1540000	1550000	262	528	196	233	370	395	278	338	398	140	357	646	370	287	177	252	518	176	230	362	393	278	336	394	140	344	639	354	277	192
chr1p_1	1550000	1560000	289	529	190	257	440	444	327	331	491	153	449	560	396	311	257	284	523	251	256	436	442	324	328	480	153	444	558	394	308	189
chr1p_1	1560000	1570000	225	365	75	143	212	245	156	235	213	110	195	357	200	176	69	223	358	69	138	207	244	156	233	210	107	191	349	192	174	75
chr1p_1	1570000	1580000	379	519	187	395	518	537	321	487	576	241	481	694	407	318	213	378	513	207	387	512	533	314	483	573	239	479	692	405	317	187
chr1p_1	1580000	1590000	416	596	150	326	441	400	272	513	573	173	420	706	376	310	170	407	575	162	322	428	386	264	502	557	164	412	699	366	299	147
chr1p_1	1590000	1600000	248	460	142	296	263	281	189	358	247	142	242	514	278	161	105	248	460	105	296	262	281	189	358	247	142	242	514	278	161	142
chr1p_1	1600000	1610000	228	475	126	248	228	285	168	303	279	140	285	498	282	210	135	227	473	135	248	225	283	168	300	279	140	285	496	272	207	126
chr1p_1	1610000	1620000	250	461	193	384	331	407	255	358	432	154	318	604	289	205	159	248	456	157	381	330	402	255	358	430	154	313	599	286	205	193
chr1p_1	1630000	1640000	99	158	46	82	89	108	63	144	134	32	143	129	116	89	53	99	158	53	82	89	108	63	143	134	32	143	129	116	89	46
chr1p_1	1640000	1650000	207	300	106	160	244	237	157	285	241	125	255	321	248	165	95	204	299	95	159	244	234	153	277	241	125	254	316	243	165	106
chr1p_1	1650000	1660000	151	197	56	130	141	158	107	181	146	76	193	247	158	114	71	142	188	70	130	136	155	105	168	142	75	185	245	148	113	56
chr1p_1	1660000	1670000	178	267	96	147	174	149	112	208	182	82	182	305	184	146	94	175	258	91	134	168	146	112	206	181	77	177	299	182	144	96
chr1p_1	1670000	1680000	65	130	44	116	84	158	99	129	97	89	107	240	85	69	54	65	127	54	115	83	155	97	124	94	87	105	238	83	66	44
chr1p_1	1680000	1690000	300	403	141	236	349	333	233	434	448	123	330	491	380	349	132	300	403	132	234	347	330	230	433	448	123	329	491	380	348	141
chr1p_1	1690000	1700000	342	516	219	361	503	421	307	365	446	155	409	633	403	358	183	339	512	183	359	503	420	305	365	440	151	401	626	394	358	219
chr1p_1	1700000	1710000	344	559	195	364	503	503	426	424	517	213	501	738	368	308	222	341	553	220	364	499	502	423	422	508	213	498	723	359	304	191
chr1p_1	1710000	1720000	266	420	264	412	542	486	351	324	491	157	545	665	347	335	221	266	420	221	412	542	486	351	324	491	157	545	665	347	335	264
chr1p_1	1730000	1740000	380	452	167	380	292	356	370	367	346	295	299	795	313	241	274	380	452	274	380	292	356	370	367	346	295	299	795	313	241	167
chr1p_1	1740000	1750000	367	477	190	348	267	377	344	367	340	227	318	708	371	276	217	350	444	179	320	252	363	309	347	312	208	301	659	354	257	177
chr1p_1	1750000	1760000	162	238	53	76	301	287	184	196	283	73	262	279	191	154	78	157	233	78	76	297	276	174	189	277	69	253	278	180	150	51
chr1p_1	1760000	1770000	46	61	24	60	107	115	49	85	86	28	91	104	59	90	27	46	61	27	60	107	115	49	85	86	28	91	104	59	90	24
chr1p_1	1770000	1780000	226	301	25	67	190	241	70	267	325	54	233	181	214	211	42	226	301	42	67	190	241	70	267	325	54	233	181	214	211	25
chr1p_1	1780000	1790000	342	441	131	193	412	395	284	474	508	186	406	548	357	334	108	342	438	108	193	409	391	284	471	504	186	401	548	354	330	131
chr1p_1	1790000	1800000	422	529	233	370	513	472	383	477	758	225	515	947	395	404	175	421	522	171	364	504	471	375	467	740	223	499	934	389	391	231
chr1p_1	1800000	1810000	198	343	94	129	228	287	213	279	308	113	257	361	259	229	116	191	332	112	120	223	275	212	274	299	111	253	350	256	223	90
chr1p_1	1810000	1820000	226	460	107	277	309	283	240	316	361	204	282	490	284	254	107	226	457	107	277	309	283	240	313	359	204	282	488	284	253	107
chr1p_1	1820000	1830000	487	958	187	291	600	581	334	725	669	226	624	700	544	453	191	486	956	191	290	600	581	334	724	661	225	620	700	544	451	187
chr1p_1	1830000	1840000	162	348	54	116	262	276	136	279	310	125	258	240	252	161	59	161	346	56	112	258	272	135	276	305	122	258	230	248	159	54
chr1p_1	1840000	1850000	407	653	192	325	535	560	351	557	631	184	501	761	495	318	161	407	653	161	325	532	560	351	556	631	184	501	761	495	314	192
chr1p_1	1850000	1860000	407	734	211	321	499	536	353	546	567	246	509	704	515	360	167	401	721	166	318	488	526	347	539	554	243	502	683	500	349	205
chr1p_1	1860000	1870000	220	431	125	150	279	301	163	322	292	119	279	329	301	206	89	219	417	84	146	274	298	160	315	291	116	278	327	293	202	125
chr1p_1	1870000	1880000	123	248	43	106	166	174	102	171	192	79	154	198	180	145	65	122	240	65	102	158	171	102	166	188	77	152	193	176	139	42
chr1p_1	1880000	1890000	354	482	177	260	418	386	249	430	410	176	352	523	416	258	155	350	481	154	256	418	380	248	426	403	166	344	512	415	258	177
chr1p_1	1890000	1900000	203	431	94	196	335	292	134	384	412	101	278	443	279	237	117	202	425	116	196	331	289	133	384	407	99	274	443	277	232	86
chr1p_1	1900000	1910000	427	474	214	303	824	507	269	530	696	249	523	586	459	336	193	425	469	193	298	820	502	269	526	685	247	517	582	457	333	213
chr1p_1	1910000	1920000	343	511	190	265	440	430	239	488	659	208	434	552	429	350	136	332	498	129	264	432	420	238	477	653	208	426	549	427	350	185
chr1p_1	1920000	1930000	302	472	128	241	295	403	226	383	473	177	316	532	334	214	150	297	467	150	239	290	399	226	381	464	176	311	520	326	212	117
chr1p_1	1930000	1940000	198	305	73	175	216	243	160	262	282	110	241	281	201	175	82	183	290	80	175	213	238	160	261	278	105	231	281	198	171	65
chr1p_1	1940000	1950000	141	271	80	168	188	194	152	260	288	140	219	268	250	150	56	141	271	56	168	188	194	152	260	288	140	219	268	250	150	80
chr1p_1	1950000	1960000	39	61	32	83	61	80	94	64	84	54	88	171	52	26	55	39	61	55	83	61	80	94	64	84	54	88	171	52	26	32
chr1p_1	1960000	1970000	495	817	203	493	464	572	527	675	706	330	549	836	608	416	272	495	817	272	493	464	572	526	675	706	330	549	836	606	415	203
chr1p_1	1980000	1990000	138	189	28	83	143	133	85	157	115	68	133	155	115	102	28	138	186	28	83	142	130	85	154	114	67	132	155	113	99	28
chr1p_1	1990000	2000000	208	378	114	260	222	265	231	311	323	110	200	453	270	169	121	208	378	121	260	222	265	231	310	322	110	200	453	270	169	114
chr1p_1	2000000	2010000	198	470	141	261	291	345	268	337	280	208	261	423	295	193	101	197	460	101	257	287	344	267	335	276	208	257	406	289	191	139
chr1p_1	2010000	2020000	72	121	62	83	95	120	76	98	145	62	99	158	105	71	50	70	115	50	78	85	113	62	90	136	58	91	152	97	65	58
chr1p_1	2030000	2040000	216	321	116	237	251	277	171	287	325	166	234	400	227	154	101	216	311	101	235	248	275	171	280	321	166	234	397	222	153	115
chr1p_1	2040000	2050000	174	233	43	95	185	191	73	191	233	91	160	205	163	104	56	174	233	56	95	184	189	73	190	233	91	158	204	163	104	43
chr1p_1	2050000	2060000	467	723	274	571	576	566	485	614	666	324	464	1143	485	294	236	453	707	229	567	565	555	476	601	644	321	447	1122	474	288	274
chr1p_1	2060000	2070000	234	443	156	191	355	359	256	345	356	148	298	426	367	227	152	232	438	149	188	355	358	253	344	353	146	296	417	359	227	156
chr1p_1	2070000	2080000	160	216	54	150	209	187	119	207	279	98	206	267	130	132	65	160	216	65	149	202	185	114	207	278	98	202	263	127	130	54
chr1p_1	2080000	2090000	1370	2045	402	1130	1764	1760	883	1631	2754	741	1653	1856	1193	1076	553	1370	2045	553	1130	1764	1760	883	1629	2754	741	1653	1856	1193	1076	402
chr1p_1	2090000	2100000	480	577	275	486	606	494	424	443	675	360	462	951	331	378	258	477	573	252	485	594	487	418	440	668	354	460	946	326	378	271
chr1p_1	2100000	2110000	375	518	177	376	617	426	348	389	592	358	469	684	563	371	188	368	509	186	356	601	412	339	379	577	342	459	668	546	358	175
chr1p_1	2110000	2120000	479	824	175	291	1057	730	258	525	729	250	769	595	1050	570	117	468	799	117	290	1038	719	256	518	716	248	753	593	1034	556	172
chr1p_1	2120000	2130000	159	339	118	154	290	265	155	235	306	153	260	372	224	165	99	153	334	99	154	287	255	148	229	302	150	258	372	224	165	118
chr1p_1	2130000	2140000	157	286	59	124	221	186	122	190	253	109	192	235	172	149	46	155	286	46	122	216	184	121	190	251	108	189	228	169	147	59
chr1p_1	2140000	2150000	266	470	111	291	327	350	277	345	411	184	327	471	268	249	118	264	464	118	287	324	344	272	337	404	184	323	467	263	245	111
chr1p_1	2150000	2160000	132	235	80	94	150	187	107	178	227	129	157	234	127	97	108	130	234	106	94	150	184	106	177	226	128	155	227	126	93	80
chr1p_1	2160000	2170000	145	174	40	140	155	172	89	189	289	71	141	191	90	84	60	145	174	60	140	155	172	89	189	289	71	141	191	90	84	40
chr1p_1	2170000	2180000	268	439	114	302	280	252	275	331	523	184	272	473	222	221	140	268	439	140	302	280	252	275	331	523	184	272	473	222	221	114
chr1p_1	2180000	2190000	253	355	128	274	188	296	180	260	243	221	227	437	223	202	120	253	351	117	267	185	295	180	255	240	216	222	428	218	202	128
chr1p_1	2190000	2200000	277	475	143	313	368	359	285	339	496	229	353	626	259	224	135	273	459	135	308	363	355	284	331	490	228	350	610	258	220	132
chr1p_1	2200000	2210000	341	570	113	294	394	485	199	464	637	208	378	462	311	317	142	333	567	139	291	394	476	199	459	629	208	375	458	308	316	113
chr1p_1	2210000	2220000	573	853	343	843	795	754	710	734	1026	566	722	1375	556	567	363	564	825	351	831	776	725	696	728	1007	559	704	1334	531	546	334
chr1p_1	2220000	2230000	180	276	92	202	200	208	208	161	232	196	208	339	130	138	87	180	276	87	202	200	208	208	161	232	196	208	339	130	138	92
chr1p_1	2230000	2240000	212	347	92	278	222	210	207	237	345	239	228	452	159	135	119	208	337	116	275	215	207	207	233	338	228	223	448	159	128	92
chr1p_1	2240000	2250000	254	341	41	100	246	227	80	244	319	98	254	200	204	169	59	247	336	58	97	238	221	78	232	312	93	253	187	198	165	39
chr1p_1	2250000	2260000	203	325	94	166	225	259	158	255	306	101	251	284	163	169	52	203	325	52	166	225	259	158	255	306	101	251	284	163	169	94
chr1p_1	2280000	2290000	283	368	173	418	278	271	356	264	349	211	290	784	161	196	191	283	368	191	418	278	271	356	264	349	211	290	784	161	196	173
