chr6	BestRefSeq	exon	144488673	144488834	.	+	.	gene_id "UTRN"; transcript_id "NM_007124.3"; db_xref "Ensembl:ENST00000367545.8"; db_xref "GeneID:7402"; gene "UTRN"; product "utrophin, transcript variant 1"; tag "MANE Select"; transcript_biotype "mRNA"; exon_number "30"; 
chr6	BestRefSeq	exon	144490071	144490199	.	+	.	gene_id "UTRN"; transcript_id "NM_007124.3"; db_xref "Ensembl:ENST00000367545.8"; db_xref "GeneID:7402"; gene "UTRN"; product "utrophin, transcript variant 1"; tag "MANE Select"; transcript_biotype "mRNA"; exon_number "31"; 
chr6	BestRefSeq	exon	144490929	144491102	.	+	.	gene_id "UTRN"; transcript_id "NM_007124.3"; db_xref "Ensembl:ENST00000367545.8"; db_xref "GeneID:7402"; gene "UTRN"; product "utrophin, transcript variant 1"; tag "MANE Select"; transcript_biotype "mRNA"; exon_number "32"; 
chr6	BestRefSeq	exon	144493301	144493456	.	+	.	gene_id "UTRN"; transcript_id "NM_007124.3"; db_xref "Ensembl:ENST00000367545.8"; db_xref "GeneID:7402"; gene "UTRN"; product "utrophin, transcript variant 1"; tag "MANE Select"; transcript_biotype "mRNA"; exon_number "33"; 
chr6	BestRefSeq	exon	144499257	144499427	.	+	.	gene_id "UTRN"; transcript_id "NM_007124.3"; db_xref "Ensembl:ENST00000367545.8"; db_xref "GeneID:7402"; gene "UTRN"; product "utrophin, transcript variant 1"; tag "MANE Select"; transcript_biotype "mRNA"; exon_number "34"; 
chr6	BestRefSeq	exon	144510944	144511123	.	+	.	gene_id "UTRN"; transcript_id "NM_007124.3"; db_xref "Ensembl:ENST00000367545.8"; db_xref "GeneID:7402"; gene "UTRN"; product "utrophin, transcript variant 1"; tag "MANE Select"; transcript_biotype "mRNA"; exon_number "35"; 
chr6	BestRefSeq	exon	144513909	144514037	.	+	.	gene_id "UTRN"; transcript_id "NM_007124.3"; db_xref "Ensembl:ENST00000367545.8"; db_xref "GeneID:7402"; gene "UTRN"; product "utrophin, transcript variant 1"; tag "MANE Select"; transcript_biotype "mRNA"; exon_number "36"; 
chr6	BestRefSeq	exon	144514650	144514820	.	+	.	gene_id "UTRN"; transcript_id "NM_007124.3"; db_xref "Ensembl:ENST00000367545.8"; db_xref "GeneID:7402"; gene "UTRN"; product "utrophin, transcript variant 1"; tag "MANE Select"; transcript_biotype "mRNA"; exon_number "37"; 
chr6	BestRefSeq	exon	144516229	144516387	.	+	.	gene_id "UTRN"; transcript_id "NM_007124.3"; db_xref "Ensembl:ENST00000367545.8"; db_xref "GeneID:7402"; gene "UTRN"; product "utrophin, transcript variant 1"; tag "MANE Select"; transcript_biotype "mRNA"; exon_number "38"; 
chr6	BestRefSeq	exon	144516811	144516948	.	+	.	gene_id "UTRN"; transcript_id "NM_007124.3"; db_xref "Ensembl:ENST00000367545.8"; db_xref "GeneID:7402"; gene "UTRN"; product "utrophin, transcript variant 1"; tag "MANE Select"; transcript_biotype "mRNA"; exon_number "39"; 
chr6	BestRefSeq	exon	144521980	144522171	.	+	.	gene_id "UTRN"; transcript_id "NM_007124.3"; db_xref "Ensembl:ENST00000367545.8"; db_xref "GeneID:7402"; gene "UTRN"; product "utrophin, transcript variant 1"; tag "MANE Select"; transcript_biotype "mRNA"; exon_number "40"; 
chr6	BestRefSeq	exon	144523016	144523188	.	+	.	gene_id "UTRN"; transcript_id "NM_007124.3"; db_xref "Ensembl:ENST00000367545.8"; db_xref "GeneID:7402"; gene "UTRN"; product "utrophin, transcript variant 1"; tag "MANE Select"; transcript_biotype "mRNA"; exon_number "41"; 
chr6	BestRefSeq	exon	144531052	144531202	.	+	.	gene_id "UTRN"; transcript_id "NM_007124.3"; db_xref "Ensembl:ENST00000367545.8"; db_xref "GeneID:7402"; gene "UTRN"; product "utrophin, transcript variant 1"; tag "MANE Select"; transcript_biotype "mRNA"; exon_number "42"; 
chr6	BestRefSeq	exon	144533085	144533260	.	+	.	gene_id "UTRN"; transcript_id "NM_007124.3"; db_xref "Ensembl:ENST00000367545.8"; db_xref "GeneID:7402"; gene "UTRN"; product "utrophin, transcript variant 1"; tag "MANE Select"; transcript_biotype "mRNA"; exon_number "43"; 
chr6	BestRefSeq	exon	144537582	144537717	.	+	.	gene_id "UTRN"; transcript_id "NM_007124.3"; db_xref "Ensembl:ENST00000367545.8"; db_xref "GeneID:7402"; gene "UTRN"; product "utrophin, transcript variant 1"; tag "MANE Select"; transcript_biotype "mRNA"; exon_number "44"; 
chr6	BestRefSeq	exon	144539294	144539443	.	+	.	gene_id "UTRN"; transcript_id "NM_007124.3"; db_xref "Ensembl:ENST00000367545.8"; db_xref "GeneID:7402"; gene "UTRN"; product "utrophin, transcript variant 1"; tag "MANE Select"; transcript_biotype "mRNA"; exon_number "45"; 
chr6	BestRefSeq	exon	144542795	144542870	.	+	.	gene_id "UTRN"; transcript_id "NM_007124.3"; db_xref "Ensembl:ENST00000367545.8"; db_xref "GeneID:7402"; gene "UTRN"; product "utrophin, transcript variant 1"; tag "MANE Select"; transcript_biotype "mRNA"; exon_number "46"; 
chr6	BestRefSeq	exon	144548640	144548854	.	+	.	gene_id "UTRN"; transcript_id "NM_007124.3"; db_xref "Ensembl:ENST00000367545.8"; db_xref "GeneID:7402"; gene "UTRN"; product "utrophin, transcript variant 1"; tag "MANE Select"; transcript_biotype "mRNA"; exon_number "47"; 
chr6	BestRefSeq	exon	144550965	144551082	.	+	.	gene_id "UTRN"; transcript_id "NM_007124.3"; db_xref "Ensembl:ENST00000367545.8"; db_xref "GeneID:7402"; gene "UTRN"; product "utrophin, transcript variant 1"; tag "MANE Select"; transcript_biotype "mRNA"; exon_number "48"; 
chr6	BestRefSeq	exon	144554688	144554893	.	+	.	gene_id "UTRN"; transcript_id "NM_007124.3"; db_xref "Ensembl:ENST00000367545.8"; db_xref "GeneID:7402"; gene "UTRN"; product "utrophin, transcript variant 1"; tag "MANE Select"; transcript_biotype "mRNA"; exon_number "49"; 
chr6	BestRefSeq	exon	144557157	144557311	.	+	.	gene_id "UTRN"; transcript_id "NM_007124.3"; db_xref "Ensembl:ENST00000367545.8"; db_xref "GeneID:7402"; gene "UTRN"; product "utrophin, transcript variant 1"; tag "MANE Select"; transcript_biotype "mRNA"; exon_number "50"; 
chr6	BestRefSeq	exon	144577099	144577288	.	+	.	gene_id "UTRN"; transcript_id "NM_007124.3"; db_xref "Ensembl:ENST00000367545.8"; db_xref "GeneID:7402"; gene "UTRN"; product "utrophin, transcript variant 1"; tag "MANE Select"; transcript_biotype "mRNA"; exon_number "51"; 
chr6	BestRefSeq	exon	144678406	144678578	.	+	.	gene_id "UTRN"; transcript_id "NM_007124.3"; db_xref "Ensembl:ENST00000367545.8"; db_xref "GeneID:7402"; gene "UTRN"; product "utrophin, transcript variant 1"; tag "MANE Select"; transcript_biotype "mRNA"; exon_number "52"; 
chr6	BestRefSeq	exon	144700087	144700243	.	+	.	gene_id "UTRN"; transcript_id "NM_007124.3"; db_xref "Ensembl:ENST00000367545.8"; db_xref "GeneID:7402"; gene "UTRN"; product "utrophin, transcript variant 1"; tag "MANE Select"; transcript_biotype "mRNA"; exon_number "53"; 
chr6	BestRefSeq	exon	144730357	144730486	.	+	.	gene_id "UTRN"; transcript_id "NM_007124.3"; db_xref "Ensembl:ENST00000367545.8"; db_xref "GeneID:7402"; gene "UTRN"; product "utrophin, transcript variant 1"; tag "MANE Select"; transcript_biotype "mRNA"; exon_number "54"; 
chr6	BestRefSeq	exon	144748246	144748514	.	+	.	gene_id "UTRN"; transcript_id "NM_007124.3"; db_xref "Ensembl:ENST00000367545.8"; db_xref "GeneID:7402"; gene "UTRN"; product "utrophin, transcript variant 1"; tag "MANE Select"; transcript_biotype "mRNA"; exon_number "55"; 
chr6	BestRefSeq	exon	144751806	144751952	.	+	.	gene_id "UTRN"; transcript_id "NM_007124.3"; db_xref "Ensembl:ENST00000367545.8"; db_xref "GeneID:7402"; gene "UTRN"; product "utrophin, transcript variant 1"; tag "MANE Select"; transcript_biotype "mRNA"; exon_number "56"; 
chr6	BestRefSeq	exon	144754720	144754798	.	+	.	gene_id "UTRN"; transcript_id "NM_007124.3"; db_xref "Ensembl:ENST00000367545.8"; db_xref "GeneID:7402"; gene "UTRN"; product "utrophin, transcript variant 1"; tag "MANE Select"; transcript_biotype "mRNA"; exon_number "57"; 
chr6	BestRefSeq	exon	144757929	144757989	.	+	.	gene_id "UTRN"; transcript_id "NM_007124.3"; db_xref "Ensembl:ENST00000367545.8"; db_xref "GeneID:7402"; gene "UTRN"; product "utrophin, transcript variant 1"; tag "MANE Select"; transcript_biotype "mRNA"; exon_number "58"; 
chr6	BestRefSeq	exon	144771907	144771968	.	+	.	gene_id "UTRN"; transcript_id "NM_007124.3"; db_xref "Ensembl:ENST00000367545.8"; db_xref "GeneID:7402"; gene "UTRN"; product "utrophin, transcript variant 1"; tag "MANE Select"; transcript_biotype "mRNA"; exon_number "59"; 
chr6	BestRefSeq	exon	144774290	144774364	.	+	.	gene_id "UTRN"; transcript_id "NM_007124.3"; db_xref "Ensembl:ENST00000367545.8"; db_xref "GeneID:7402"; gene "UTRN"; product "utrophin, transcript variant 1"; tag "MANE Select"; transcript_biotype "mRNA"; exon_number "60"; 
chr6	BestRefSeq	exon	144781922	144782123	.	+	.	gene_id "UTRN"; transcript_id "NM_007124.3"; db_xref "Ensembl:ENST00000367545.8"; db_xref "GeneID:7402"; gene "UTRN"; product "utrophin, transcript variant 1"; tag "MANE Select"; transcript_biotype "mRNA"; exon_number "61"; 
chr6	BestRefSeq	exon	144789194	144789279	.	+	.	gene_id "UTRN"; transcript_id "NM_007124.3"; db_xref "Ensembl:ENST00000367545.8"; db_xref "GeneID:7402"; gene "UTRN"; product "utrophin, transcript variant 1"; tag "MANE Select"; transcript_biotype "mRNA"; exon_number "62"; 
chr6	BestRefSeq	exon	144793834	144793991	.	+	.	gene_id "UTRN"; transcript_id "NM_007124.3"; db_xref "Ensembl:ENST00000367545.8"; db_xref "GeneID:7402"; gene "UTRN"; product "utrophin, transcript variant 1"; tag "MANE Select"; transcript_biotype "mRNA"; exon_number "63"; 
chr6	BestRefSeq	exon	144797824	144797990	.	+	.	gene_id "UTRN"; transcript_id "NM_007124.3"; db_xref "Ensembl:ENST00000367545.8"; db_xref "GeneID:7402"; gene "UTRN"; product "utrophin, transcript variant 1"; tag "MANE Select"; transcript_biotype "mRNA"; exon_number "64"; 
chr6	BestRefSeq	exon	144803036	144803147	.	+	.	gene_id "UTRN"; transcript_id "NM_007124.3"; db_xref "Ensembl:ENST00000367545.8"; db_xref "GeneID:7402"; gene "UTRN"; product "utrophin, transcript variant 1"; tag "MANE Select"; transcript_biotype "mRNA"; exon_number "65"; 
chr6	BestRefSeq	exon	144820882	144821018	.	+	.	gene_id "UTRN"; transcript_id "NM_007124.3"; db_xref "Ensembl:ENST00000367545.8"; db_xref "GeneID:7402"; gene "UTRN"; product "utrophin, transcript variant 1"; tag "MANE Select"; transcript_biotype "mRNA"; exon_number "66"; 
chr6	BestRefSeq	exon	144827348	144827386	.	+	.	gene_id "UTRN"; transcript_id "NM_007124.3"; db_xref "Ensembl:ENST00000367545.8"; db_xref "GeneID:7402"; gene "UTRN"; product "utrophin, transcript variant 1"; tag "MANE Select"; transcript_biotype "mRNA"; exon_number "67"; 
chr6	BestRefSeq	exon	144827611	144827676	.	+	.	gene_id "UTRN"; transcript_id "NM_007124.3"; db_xref "Ensembl:ENST00000367545.8"; db_xref "GeneID:7402"; gene "UTRN"; product "utrophin, transcript variant 1"; tag "MANE Select"; transcript_biotype "mRNA"; exon_number "68"; 
chr6	BestRefSeq	exon	144828790	144828855	.	+	.	gene_id "UTRN"; transcript_id "NM_007124.3"; db_xref "Ensembl:ENST00000367545.8"; db_xref "GeneID:7402"; gene "UTRN"; product "utrophin, transcript variant 1"; tag "MANE Select"; transcript_biotype "mRNA"; exon_number "69"; 
chr6	BestRefSeq	exon	144835780	144835938	.	+	.	gene_id "UTRN"; transcript_id "NM_007124.3"; db_xref "Ensembl:ENST00000367545.8"; db_xref "GeneID:7402"; gene "UTRN"; product "utrophin, transcript variant 1"; tag "MANE Select"; transcript_biotype "mRNA"; exon_number "70"; 
chr6	BestRefSeq	exon	144836301	144836541	.	+	.	gene_id "UTRN"; transcript_id "NM_007124.3"; db_xref "Ensembl:ENST00000367545.8"; db_xref "GeneID:7402"; gene "UTRN"; product "utrophin, transcript variant 1"; tag "MANE Select"; transcript_biotype "mRNA"; exon_number "71"; 
chr6	BestRefSeq	exon	144839173	144839284	.	+	.	gene_id "UTRN"; transcript_id "NM_007124.3"; db_xref "Ensembl:ENST00000367545.8"; db_xref "GeneID:7402"; gene "UTRN"; product "utrophin, transcript variant 1"; tag "MANE Select"; transcript_biotype "mRNA"; exon_number "72"; 
chr6	BestRefSeq	exon	144840740	144840832	.	+	.	gene_id "UTRN"; transcript_id "NM_007124.3"; db_xref "Ensembl:ENST00000367545.8"; db_xref "GeneID:7402"; gene "UTRN"; product "utrophin, transcript variant 1"; tag "MANE Select"; transcript_biotype "mRNA"; exon_number "73"; 
chr6	BestRefSeq	exon	144846805	144846827	.	+	.	gene_id "UTRN"; transcript_id "NM_007124.3"; db_xref "Ensembl:ENST00000367545.8"; db_xref "GeneID:7402"; gene "UTRN"; product "utrophin, transcript variant 1"; tag "MANE Select"; transcript_biotype "mRNA"; exon_number "74"; 
chr6	BestRefSeq	exon	144850989	144853034	.	+	.	gene_id "UTRN"; transcript_id "NM_007124.3"; db_xref "Ensembl:ENST00000367545.8"; db_xref "GeneID:7402"; gene "UTRN"; product "utrophin, transcript variant 1"; tag "MANE Select"; transcript_biotype "mRNA"; exon_number "75"; 
chr6	BestRefSeq	CDS	144291829	144291907	.	+	0	gene_id "UTRN"; transcript_id "NM_007124.3"; db_xref "CCDS:CCDS34547.1"; db_xref "Ensembl:ENSP00000356515.3"; db_xref "GeneID:7402"; gbkey "CDS"; gene "UTRN"; note "isoform 1 is encoded by transcript variant 1"; product "utrophin isoform 1"; protein_id "NP_009055.2"; tag "MANE Select"; exon_number "2"; 
chr6	BestRefSeq	CDS	144403123	144403184	.	+	2	gene_id "UTRN"; transcript_id "NM_007124.3"; db_xref "CCDS:CCDS34547.1"; db_xref "Ensembl:ENSP00000356515.3"; db_xref "GeneID:7402"; gbkey "CDS"; gene "UTRN"; note "isoform 1 is encoded by transcript variant 1"; product "utrophin isoform 1"; protein_id "NP_009055.2"; tag "MANE Select"; exon_number "3"; 
chr6	BestRefSeq	CDS	144421878	144421970	.	+	0	gene_id "UTRN"; transcript_id "NM_007124.3"; db_xref "CCDS:CCDS34547.1"; db_xref "Ensembl:ENSP00000356515.3"; db_xref "GeneID:7402"; gbkey "CDS"; gene "UTRN"; note "isoform 1 is encoded by transcript variant 1"; product "utrophin isoform 1"; protein_id "NP_009055.2"; tag "MANE Select"; exon_number "4"; 
chr6	BestRefSeq	CDS	144423549	144423626	.	+	0	gene_id "UTRN"; transcript_id "NM_007124.3"; db_xref "CCDS:CCDS34547.1"; db_xref "Ensembl:ENSP00000356515.3"; db_xref "GeneID:7402"; gbkey "CDS"; gene "UTRN"; note "isoform 1 is encoded by transcript variant 1"; product "utrophin isoform 1"; protein_id "NP_009055.2"; tag "MANE Select"; exon_number "5"; 
chr6	BestRefSeq	CDS	144423986	144424078	.	+	0	gene_id "UTRN"; transcript_id "NM_007124.3"; db_xref "CCDS:CCDS34547.1"; db_xref "Ensembl:ENSP00000356515.3"; db_xref "GeneID:7402"; gbkey "CDS"; gene "UTRN"; note "isoform 1 is encoded by transcript variant 1"; product "utrophin isoform 1"; protein_id "NP_009055.2"; tag "MANE Select"; exon_number "6"; 
chr6	BestRefSeq	CDS	144426287	144426459	.	+	0	gene_id "UTRN"; transcript_id "NM_007124.3"; db_xref "CCDS:CCDS34547.1"; db_xref "Ensembl:ENSP00000356515.3"; db_xref "GeneID:7402"; gbkey "CDS"; gene "UTRN"; note "isoform 1 is encoded by transcript variant 1"; product "utrophin isoform 1"; protein_id "NP_009055.2"; tag "MANE Select"; exon_number "7"; 
chr6	BestRefSeq	CDS	144428778	144428893	.	+	1	gene_id "UTRN"; transcript_id "NM_007124.3"; db_xref "CCDS:CCDS34547.1"; db_xref "Ensembl:ENSP00000356515.3"; db_xref "GeneID:7402"; gbkey "CDS"; gene "UTRN"; note "isoform 1 is encoded by transcript variant 1"; product "utrophin isoform 1"; protein_id "NP_009055.2"; tag "MANE Select"; exon_number "8"; 
chr6	BestRefSeq	CDS	144429581	144429741	.	+	2	gene_id "UTRN"; transcript_id "NM_007124.3"; db_xref "CCDS:CCDS34547.1"; db_xref "Ensembl:ENSP00000356515.3"; db_xref "GeneID:7402"; gbkey "CDS"; gene "UTRN"; note "isoform 1 is encoded by transcript variant 1"; product "utrophin isoform 1"; protein_id "NP_009055.2"; tag "MANE Select"; exon_number "9"; 
chr6	BestRefSeq	CDS	144435935	144436138	.	+	0	gene_id "UTRN"; transcript_id "NM_007124.3"; db_xref "CCDS:CCDS34547.1"; db_xref "Ensembl:ENSP00000356515.3"; db_xref "GeneID:7402"; gbkey "CDS"; gene "UTRN"; note "isoform 1 is encoded by transcript variant 1"; product "utrophin isoform 1"; protein_id "NP_009055.2"; tag "MANE Select"; exon_number "10"; 
chr6	BestRefSeq	CDS	144437565	144437746	.	+	0	gene_id "UTRN"; transcript_id "NM_007124.3"; db_xref "CCDS:CCDS34547.1"; db_xref "Ensembl:ENSP00000356515.3"; db_xref "GeneID:7402"; gbkey "CDS"; gene "UTRN"; note "isoform 1 is encoded by transcript variant 1"; product "utrophin isoform 1"; protein_id "NP_009055.2"; tag "MANE Select"; exon_number "11"; 
chr6	BestRefSeq	CDS	144438745	144438895	.	+	1	gene_id "UTRN"; transcript_id "NM_007124.3"; db_xref "CCDS:CCDS34547.1"; db_xref "Ensembl:ENSP00000356515.3"; db_xref "GeneID:7402"; gbkey "CDS"; gene "UTRN"; note "isoform 1 is encoded by transcript variant 1"; product "utrophin isoform 1"; protein_id "NP_009055.2"; tag "MANE Select"; exon_number "12"; 
chr6	BestRefSeq	CDS	144440352	144440471	.	+	0	gene_id "UTRN"; transcript_id "NM_007124.3"; db_xref "CCDS:CCDS34547.1"; db_xref "Ensembl:ENSP00000356515.3"; db_xref "GeneID:7402"; gbkey "CDS"; gene "UTRN"; note "isoform 1 is encoded by transcript variant 1"; product "utrophin isoform 1"; protein_id "NP_009055.2"; tag "MANE Select"; exon_number "13"; 
