551907at2759	Complete	XP_958619.2	307.4	336	https://v10-1.orthodb.org/?query=551907at2759	CCAAT-binding factor
570797at2759	Complete	XP_964316.3	444.0	445	https://v10-1.orthodb.org/?query=570797at2759	Winged helix-like DNA-binding domain superfamily
582756at2759	Complete	XP_960043.3	255.7	325	https://v10-1.orthodb.org/?query=582756at2759	RFT1
598949at2759	Complete	XP_959195.2	387.6	368	https://v10-1.orthodb.org/?query=598949at2759	AP-3 complex subunit delta
621827at2759	Complete	XP_958041.1	306.4	328	https://v10-1.orthodb.org/?query=621827at2759	WD40-repeat-containing domain
625387at2759	Complete	XP_962212.2	296.4	348	https://v10-1.orthodb.org/?query=625387at2759	TRAPP III complex, Trs85
655400at2759	Complete	XP_965667.1	294.1	259	https://v10-1.orthodb.org/?query=655400at2759	Ubiquinone biosynthesis monooxygenase COQ6
664730at2759	Complete	XP_959179.1	647.0	349	https://v10-1.orthodb.org/?query=664730at2759	Pyridoxal phosphate-dependent transferase
671536at2759	Complete	XP_955993.1	511.7	364	https://v10-1.orthodb.org/?query=671536at2759	Tetratricopeptide repeat
671846at2759	Complete	XP_964074.2	184.4	330	https://v10-1.orthodb.org/?query=671846at2759	Nuclear pore protein 84/107
673132at2759	Complete	XP_965112.2	296.5	275	https://v10-1.orthodb.org/?query=673132at2759	Aminomethyltransferase
674160at2759	Complete	XP_965088.2	681.4	945	https://v10-1.orthodb.org/?query=674160at2759	Armadillo-type fold
674169at2759	Complete	XP_964321.1	175.9	244	https://v10-1.orthodb.org/?query=674169at2759	P-loop containing nucleoside triphosphate hydrolase
679187at2759	Complete	XP_962067.1	393.4	409	https://v10-1.orthodb.org/?query=679187at2759	Gamma-tubulin complex component
679771at2759	Complete	XP_964469.1	122.9	171	https://v10-1.orthodb.org/?query=679771at2759	Eukaryotic translation initiation factor 3 subunit M
687505at2759	Complete	XP_001728079.1	176.4	216	https://v10-1.orthodb.org/?query=687505at2759	DnaJ domain
692986at2759	Complete	XP_959912.1	205.6	334	https://v10-1.orthodb.org/?query=692986at2759	Conserved oligomeric Golgi complex, subunit 3
708105at2759	Complete	XP_957363.1	132.8	193	https://v10-1.orthodb.org/?query=708105at2759	Histone acetyltransferase type B catalytic subunit
719531at2759	Complete	XP_958197.1	420.6	284	https://v10-1.orthodb.org/?query=719531at2759	PIGA, GPI anchor biosynthesis
720340at2759	Complete	XP_011394393.1	154.5	213	https://v10-1.orthodb.org/?query=720340at2759	Cell division control protein 73, C-terminal
721605at2759	Complete	XP_959794.3	328.8	245	https://v10-1.orthodb.org/?query=721605at2759	NAD(P)-binding domain
722805at2759	Complete	XP_959460.1	311.0	394	https://v10-1.orthodb.org/?query=722805at2759	WD40/YVTN repeat-like-containing domain superfamily
734341at2759	Complete	XP_965816.2	79.7	136	https://v10-1.orthodb.org/?query=734341at2759	ATP12, ATP synthase F1-assembly protein
734666at2759	Complete	XP_961964.1	482.2	371	https://v10-1.orthodb.org/?query=734666at2759	60S ribosomal export protein NMD3
736068at2759	Complete	XP_961110.1	301.7	316	https://v10-1.orthodb.org/?query=736068at2759	DNA polymerase alpha/delta/epsilon, subunit B
751335at2759	Complete	XP_965131.1	221.4	257	https://v10-1.orthodb.org/?query=751335at2759	ATPase, V1 complex, subunit H
759498at2759	Complete	XP_964498.1	565.4	422	https://v10-1.orthodb.org/?query=759498at2759	WD40-repeat-containing domain
761109at2759	Complete	XP_961540.3	409.6	347	https://v10-1.orthodb.org/?query=761109at2759	Tetratricopeptide repeat
768809at2759	Complete	XP_956615.2	269.8	229	https://v10-1.orthodb.org/?query=768809at2759	Zinc finger C2H2-type
774318at2759	Complete	XP_962259.1	327.1	272	https://v10-1.orthodb.org/?query=774318at2759	Dol-P-Man
777920at2759	Complete	XP_964751.1	413.8	339	https://v10-1.orthodb.org/?query=777920at2759	Pescadillo
779909at2759	Complete	XP_961071.2	262.6	227	https://v10-1.orthodb.org/?query=779909at2759	WD40 repeat
801857at2759	Complete	XP_965143.2	211.7	197	https://v10-1.orthodb.org/?query=801857at2759	tRNA-dihydrouridine synthase
814241at2759	Complete	XP_962576.2	173.5	270	https://v10-1.orthodb.org/?query=814241at2759	Clp1, N-terminal beta-sandwich domain
817008at2759	Complete	XP_960902.1	475.0	299	https://v10-1.orthodb.org/?query=817008at2759	Aminoacyl-tRNA synthetase, class Ic
834694at2759	Complete	XP_963591.2	442.2	338	https://v10-1.orthodb.org/?query=834694at2759	Mre11, DNA-binding
836599at2759	Complete	XP_959637.1	406.5	313	https://v10-1.orthodb.org/?query=836599at2759	26S proteasome non-ATPase regulatory subunit 3
855834at2759	Complete	XP_964682.1	177.0	300	https://v10-1.orthodb.org/?query=855834at2759	RNA polymerase I specific transcription initiation factor RRN3
858842at2759	Complete	XP_011395182.1	269.4	227	https://v10-1.orthodb.org/?query=858842at2759	DnaJ domain
865202at2759	Complete	XP_956325.1	115.6	172	https://v10-1.orthodb.org/?query=865202at2759	Initiation factor 2B-related
866359at2759	Complete	XP_956549.1	366.2	265	https://v10-1.orthodb.org/?query=866359at2759	Eukaryotic translation initiation factor 3 subunit I
869548at2759	Complete	XP_963104.1	213.6	193	https://v10-1.orthodb.org/?query=869548at2759	Winged helix-like DNA-binding domain superfamily
878143at2759	Complete	XP_961364.3	388.5	313	https://v10-1.orthodb.org/?query=878143at2759	CAAX prenyl protease 1
887370at2759	Complete	XP_960205.1	364.1	356	https://v10-1.orthodb.org/?query=887370at2759	GPI transamidase component PIG-T
891751at2759	Complete	XP_964305.1	276.3	226	https://v10-1.orthodb.org/?query=891751at2759	CCAAT-binding factor
898782at2759	Complete	XP_958972.1	294.1	284	https://v10-1.orthodb.org/?query=898782at2759	Aspartyl/glutamyl-tRNA(Asn/Gln) amidotransferase, B subunit
901894at2759	Complete	XP_956416.1	265.2	324	https://v10-1.orthodb.org/?query=901894at2759	Mannosyltransferase
905026at2759	Complete	XP_960934.3	385.7	401	https://v10-1.orthodb.org/?query=905026at2759	Tetratricopeptide repeat
911863at2759	Complete	XP_965147.2	214.5	184	https://v10-1.orthodb.org/?query=911863at2759	Protein phosphatase methylesterase 1
917326at2759	Complete	XP_961243.2	436.4	425	https://v10-1.orthodb.org/?query=917326at2759	Sec1-like protein
918816at2759	Complete	XP_957617.2	121.1	192	https://v10-1.orthodb.org/?query=918816at2759	DNA methyltransferase 1-associated 1
919955at2759	Complete	XP_959795.1	269.8	263	https://v10-1.orthodb.org/?query=919955at2759	26S Proteasome non-ATPase regulatory subunit 13
923657at2759	Complete	XP_964521.2	172.9	169	https://v10-1.orthodb.org/?query=923657at2759	Surfeit locus 1/Shy1
924753at2759	Complete	XP_957484.1	205.6	224	https://v10-1.orthodb.org/?query=924753at2759	tRNA guanosine-2'-O-methyltransferase, TRM11
931188at2759	Complete	XP_958766.2	476.4	347	https://v10-1.orthodb.org/?query=931188at2759	Zinc finger, RING/FYVE/PHD-type
937275at2759	Complete	XP_958184.1	67.0	90	https://v10-1.orthodb.org/?query=937275at2759	tRNA (guanine-N(7)-)-methyltransferase non-catalytic subunit
937686at2759	Complete	XP_965423.1	430.6	339	https://v10-1.orthodb.org/?query=937686at2759	Winged helix-like DNA-binding domain superfamily
939345at2759	Complete	XP_958840.2	102.7	99	https://v10-1.orthodb.org/?query=939345at2759	Repressor of RNA polymerase III transcription MAF1
944899at2759	Complete	XP_962180.1	361.0	232	https://v10-1.orthodb.org/?query=944899at2759	KRR1 small subunit processome component
946128at2759	Complete	XP_963246.1	330.4	443	https://v10-1.orthodb.org/?query=946128at2759	TFIIH p62 subunit, N-terminal
956854at2759	Complete	XP_959194.1	151.7	177	https://v10-1.orthodb.org/?query=956854at2759	Tetratricopeptide repeat
973442at2759	Complete	XP_962701.1	111.5	169	https://v10-1.orthodb.org/?query=973442at2759	Elongator complex protein 4
974865at2759	Complete	XP_963740.1	219.4	228	https://v10-1.orthodb.org/?query=974865at2759	Brix domain
975158at2759	Complete	XP_965809.1	193.6	260	https://v10-1.orthodb.org/?query=975158at2759	Dolichyl-diphosphooligosaccharide--protein glycosyltransferase 48kDa subunit
975557at2759	Complete	XP_962634.1	532.7	456	https://v10-1.orthodb.org/?query=975557at2759	cell division cycle 5-like protein
976469at2759	Complete	XP_962445.1	217.6	231	https://v10-1.orthodb.org/?query=976469at2759	Eukaryotic translation initiation factor 3 subunit H
981902at2759	Complete	XP_962337.3	182.5	217	https://v10-1.orthodb.org/?query=981902at2759	Winged helix-like DNA-binding domain superfamily
996662at2759	Complete	XP_957805.1	216.5	195	https://v10-1.orthodb.org/?query=996662at2759	Exoribonuclease, phosphorolytic domain 1
1001705at2759	Complete	XP_964098.1	248.7	262	https://v10-1.orthodb.org/?query=1001705at2759	WD40 repeat
1003258at2759	Complete	XP_959820.1	289.5	285	https://v10-1.orthodb.org/?query=1003258at2759	GPI mannosyltransferase 1
1010730at2759	Complete	XP_961972.3	387.1	273	https://v10-1.orthodb.org/?query=1010730at2759	Winged helix-like DNA-binding domain superfamily
1014314at2759	Complete	XP_963846.3	184.9	214	https://v10-1.orthodb.org/?query=1014314at2759	WD40-repeat-containing domain
1018517at2759	Complete	XP_962120.1	290.7	207	https://v10-1.orthodb.org/?query=1018517at2759	Tetrapyrrole methylase
1019762at2759	Complete	XP_001728322.1	250.5	365	https://v10-1.orthodb.org/?query=1019762at2759	Signal recognition particle subunit SRP68
1025450at2759	Complete	XP_965071.1	181.4	284	https://v10-1.orthodb.org/?query=1025450at2759	WD40 repeat
1030907at2759	Complete	XP_961556.1	292.2	279	https://v10-1.orthodb.org/?query=1030907at2759	Golgi to ER traffic protein 4
1032689at2759	Complete	XP_961156.2	168.3	157	https://v10-1.orthodb.org/?query=1032689at2759	tRNA (1-methyladenosine) methyltransferase catalytic subunit Gcd14
1038775at2759	Complete	XP_961633.1	148.1	203	https://v10-1.orthodb.org/?query=1038775at2759	Eukaryotic translation initiation factor 3 subunit F
1041560at2759	Complete	XP_965329.1	240.5	260	https://v10-1.orthodb.org/?query=1041560at2759	Mitochondrial import inner membrane translocase subunit TIM44
1049599at2759	Complete	XP_001728133.1	316.7	324	https://v10-1.orthodb.org/?query=1049599at2759	WD40-repeat-containing domain
1051021at2759	Complete	XP_963620.1	339.2	316	https://v10-1.orthodb.org/?query=1051021at2759	ALG11 mannosyltransferase
1053181at2759	Complete	XP_011394602.1	57.4	148	https://v10-1.orthodb.org/?query=1053181at2759	Checkpoint protein Hus1/Mec3
1057950at2759	Complete	XP_959514.1	229.2	228	https://v10-1.orthodb.org/?query=1057950at2759	MEMO1 family
1065019at2759	Complete	XP_001728068.1	312.1	252	https://v10-1.orthodb.org/?query=1065019at2759	Diphosphomevalonate decarboxylase
1076134at2759	Complete	XP_963750.2	245.8	186	https://v10-1.orthodb.org/?query=1076134at2759	F-actin-capping protein subunit alpha/beta
1079130at2759	Complete	XP_001728541.1	308.8	245	https://v10-1.orthodb.org/?query=1079130at2759	Glycosyl transferase, family 4
1079827at2759	Complete	XP_965174.1	340.2	224	https://v10-1.orthodb.org/?query=1079827at2759	Ribosomal biogenesis NSA2 family
1087488at2759	Complete	XP_959028.1	252.0	284	https://v10-1.orthodb.org/?query=1087488at2759	CTLH, C-terminal LisH motif
1094121at2759	Complete	XP_957537.2	110.6	117	https://v10-1.orthodb.org/?query=1094121at2759	ESCRT-II complex, Vps25 subunit
1096688at2759	Complete	XP_956918.1	323.7	214	https://v10-1.orthodb.org/?query=1096688at2759	GPN-loop GTPase
1107630at2759	Complete	XP_962224.1	230.1	209	https://v10-1.orthodb.org/?query=1107630at2759	Dolichyl-phosphate beta-glucosyltransferase
1108845at2759	Complete	XP_965733.1	449.2	327	https://v10-1.orthodb.org/?query=1108845at2759	COP9 signalosome complex subunit 2
1112002at2759	Complete	XP_961355.1	356.9	433	https://v10-1.orthodb.org/?query=1112002at2759	WD40 repeat
1115196at2759	Complete	XP_956961.1	357.1	273	https://v10-1.orthodb.org/?query=1115196at2759	Ferrodoxin-fold anticodon-binding domain
1128607at2759	Complete	XP_962674.2	356.0	244	https://v10-1.orthodb.org/?query=1128607at2759	Electron transfer flavoprotein, alpha subunit, C-terminal
1129824at2759	Complete	XP_958133.1	95.3	134	https://v10-1.orthodb.org/?query=1129824at2759	Co-chaperone Hsc20
1138059at2759	Complete	XP_964933.1	290.7	207	https://v10-1.orthodb.org/?query=1138059at2759	Methyltransferase type 11
1157302at2759	Complete	XP_959032.1	364.7	204	https://v10-1.orthodb.org/?query=1157302at2759	Eukaryotic translation initiation factor 6
1161199at2759	Complete	XP_961614.1	97.9	177	https://v10-1.orthodb.org/?query=1161199at2759	Coatomer subunit epsilon
1178688at2759	Complete	XP_956517.1	115.6	142	https://v10-1.orthodb.org/?query=1178688at2759	ATPase, OSCP/delta subunit
1182451at2759	Complete	XP_961275.2	173.3	150	https://v10-1.orthodb.org/?query=1182451at2759	SNARE
1193442at2759	Complete	XP_962536.3	272.1	259	https://v10-1.orthodb.org/?query=1193442at2759	Bystin
1194691at2759	Complete	XP_957611.1	349.8	291	https://v10-1.orthodb.org/?query=1194691at2759	26S Proteasome non-ATPase regulatory subunit 6
1194797at2759	Complete	XP_959527.1	421.8	437	https://v10-1.orthodb.org/?query=1194797at2759	Eukaryotic translation initiation factor 3 subunit B
1197019at2759	Complete	XP_960041.3	171.2	147	https://v10-1.orthodb.org/?query=1197019at2759	HORMA domain
1200489at2759	Complete	XP_961311.1	119.1	105	https://v10-1.orthodb.org/?query=1200489at2759	Exosome complex component CSL4, C-terminal
1217666at2759	Complete	XP_956795.1	213.9	177	https://v10-1.orthodb.org/?query=1217666at2759	Ribosome maturation protein SBDS, N-terminal
1220881at2759	Complete	XP_956217.1	120.4	152	https://v10-1.orthodb.org/?query=1220881at2759	TFIIH subunit Tfb4/GTF2H3
1222562at2759	Complete	XP_959966.1	146.5	116	https://v10-1.orthodb.org/?query=1222562at2759	Ribosome biogenesis protein
1223488at2759	Complete	XP_962698.1	63.2	92	https://v10-1.orthodb.org/?query=1223488at2759	OPI10 family
1228942at2759	Complete	XP_957993.1	195.9	160	https://v10-1.orthodb.org/?query=1228942at2759	Proteasome subunit beta
1233814at2759	Complete	XP_955919.1	179.7	155	https://v10-1.orthodb.org/?query=1233814at2759	Vacuolar protein sorting-associated protein 29
1236198at2759	Complete	XP_957303.1	185.0	125	https://v10-1.orthodb.org/?query=1236198at2759	G10 protein
1247641at2759	Complete	XP_011395120.1	186.8	173	https://v10-1.orthodb.org/?query=1247641at2759	N-acetylglucosaminyl transferase component
1248958at2759	Complete	XP_960866.1	586.6	618	https://v10-1.orthodb.org/?query=1248958at2759	Exportin-2, central domain
1249159at2759	Complete	XP_964056.1	140.4	151	https://v10-1.orthodb.org/?query=1249159at2759	GINS complex, subunit Psf1
1251252at2759	Complete	XP_961198.1	52.2	73	https://v10-1.orthodb.org/?query=1251252at2759	Mediator complex, subunit Med6
1257440at2759	Complete	XP_962027.1	153.7	129	https://v10-1.orthodb.org/?query=1257440at2759	PUA domain
1258856at2759	Complete	XP_962872.3	583.5	606	https://v10-1.orthodb.org/?query=1258856at2759	Vps16, C-terminal
1259741at2759	Complete	XP_962113.1	405.0	238	https://v10-1.orthodb.org/?query=1259741at2759	GPI-anchor transamidase
1260807at2759	Complete	XP_960003.2	247.9	222	https://v10-1.orthodb.org/?query=1260807at2759	Protohaem IX farnesyltransferase
1264469at2759	Complete	XP_964516.1	174.2	143	https://v10-1.orthodb.org/?query=1264469at2759	Ubiquinone biosynthesis protein Coq4
1269244at2759	Complete	XP_963827.1	84.9	118	https://v10-1.orthodb.org/?query=1269244at2759	RWD domain
1269649at2759	Complete	XP_962089.1	245.7	167	https://v10-1.orthodb.org/?query=1269649at2759	K Homology domain
1275837at2759	Complete	XP_956250.1	382.1	245	https://v10-1.orthodb.org/?query=1275837at2759	26S Proteasome non-ATPase regulatory subunit 7/8
1284731at2759	Complete	XP_965833.1	94.7	135	https://v10-1.orthodb.org/?query=1284731at2759	K Homology domain, type 1
1287094at2759	Complete	XP_001728159.2	164.6	126	https://v10-1.orthodb.org/?query=1287094at2759	Snf7 family
1287401at2759	Complete	XP_956279.2	250.3	165	https://v10-1.orthodb.org/?query=1287401at2759	Cytochrome c oxidase assembly protein CtaG/Cox11
1291729at2759	Complete	XP_959486.3	68.5	106	https://v10-1.orthodb.org/?query=1291729at2759	GINS complex, subunit Psf3
1304061at2759	Complete	XP_964973.1	167.8	133	https://v10-1.orthodb.org/?query=1304061at2759	RNA polymerase II subunit A
1309031at2759	Complete	XP_957455.1	278.7	335	https://v10-1.orthodb.org/?query=1309031at2759	CDC45 family
1312453at2759	Complete	XP_962368.3	656.3	642	https://v10-1.orthodb.org/?query=1312453at2759	WD40-repeat-containing domain
1322299at2759	Complete	XP_956005.1	351.6	303	https://v10-1.orthodb.org/?query=1322299at2759	U4/U6 small nuclear ribonucleoprotein Prp3
1322642at2759	Complete	XP_960699.3	179.5	155	https://v10-1.orthodb.org/?query=1322642at2759	Endonuclease III homolog
1323575at2759	Complete	XP_959599.2	160.2	113	https://v10-1.orthodb.org/?query=1323575at2759	GNAT domain
1324510at2759	Complete	XP_962675.2	300.0	254	https://v10-1.orthodb.org/?query=1324510at2759	NADPH
1338131at2759	Complete	XP_961315.2	229.4	144	https://v10-1.orthodb.org/?query=1338131at2759	PIN domain
1339553at2759	Complete	XP_964750.3	259.3	243	https://v10-1.orthodb.org/?query=1339553at2759	GPI transamidase subunit PIG-U
1342242at2759	Complete	XP_957315.1	176.7	188	https://v10-1.orthodb.org/?query=1342242at2759	Aminomethyltransferase, folate-binding domain
1346165at2759	Complete	XP_959645.1	344.3	265	https://v10-1.orthodb.org/?query=1346165at2759	DNA primase, small subunit
1346432at2759	Complete	XP_964182.1	106.5	143	https://v10-1.orthodb.org/?query=1346432at2759	U3 small nucleolar RNA-associated protein 11
1348942at2759	Complete	XP_961896.1	136.9	177	https://v10-1.orthodb.org/?query=1348942at2759	TAP46-like protein
1355894at2759	Complete	XP_960754.1	177.4	139	https://v10-1.orthodb.org/?query=1355894at2759	GNAT domain
1358374at2759	Complete	XP_956473.1	239.2	203	https://v10-1.orthodb.org/?query=1358374at2759	Zinc finger, CCCH-type
1370285at2759	Complete	XP_959603.2	360.9	434	https://v10-1.orthodb.org/?query=1370285at2759	Conserved oligomeric Golgi complex subunit 6
1370304at2759	Complete	XP_956120.3	270.9	373	https://v10-1.orthodb.org/?query=1370304at2759	-alpha-acetyltransferase 35, NatC auxiliary subunit
1379600at2759	Complete	XP_965410.1	426.8	496	https://v10-1.orthodb.org/?query=1379600at2759	Vps53-like, N-terminal
1380409at2759	Complete	XP_963522.1	170.6	137	https://v10-1.orthodb.org/?query=1380409at2759	NFACT, RNA-binding domain
1395649at2759	Complete	XP_965158.1	69.1	122	https://v10-1.orthodb.org/?query=1395649at2759	Signal peptidase complex subunit 2
1398309at2759	Complete	XP_963434.1	104.1	95	https://v10-1.orthodb.org/?query=1398309at2759	CXXC motif containing zinc binding protein, eukaryotic
1404162at2759	Complete	XP_960927.1	149.4	191	https://v10-1.orthodb.org/?query=1404162at2759	Origin recognition complex, subunit 2
1405073at2759	Complete	XP_957229.2	214.3	159	https://v10-1.orthodb.org/?query=1405073at2759	PUA domain
1405146at2759	Complete	XP_001728020.2	140.2	132	https://v10-1.orthodb.org/?query=1405146at2759	26S Proteasome non-ATPase regulatory subunit 9
1407446at2759	Complete	XP_956599.1	60.7	88	https://v10-1.orthodb.org/?query=1407446at2759	SRP-independent targeting protein 2/TMEM208
1421503at2759	Complete	XP_956595.2	196.4	111	https://v10-1.orthodb.org/?query=1421503at2759	Nuclear cap-binding protein subunit 2
1423847at2759	Complete	XP_965448.1	220.3	253	https://v10-1.orthodb.org/?query=1423847at2759	RNA 3'-terminal phosphate cyclase domain
1426075at2759	Complete	XP_001728497.1	85.6	99	https://v10-1.orthodb.org/?query=1426075at2759	Trafficking protein particle complex subunit 2
1428265at2759	Complete	XP_955800.1	196.9	205	https://v10-1.orthodb.org/?query=1428265at2759	Ubiquinol-cytochrome c chaperone, CBP3
1428854at2759	Complete	XP_965014.1	379.0	299	https://v10-1.orthodb.org/?query=1428854at2759	RNA recognition motif domain
1430056at2759	Complete	XP_001728481.2	106.5	124	https://v10-1.orthodb.org/?query=1430056at2759	RNA polymerase Rpb7-like , N-terminal
1432328at2759	Complete	XP_964239.2	227.5	175	https://v10-1.orthodb.org/?query=1432328at2759	Autophagy-related protein 3
1434266at2759	Complete	XP_964696.1	121.6	137	https://v10-1.orthodb.org/?query=1434266at2759	DNA replication complex GINS protein SLD5
1440961at2759	Complete	XP_011393403.1	71.7	174	https://v10-1.orthodb.org/?query=1440961at2759	Rad1/Rec1/Rad17
1441854at2759	Complete	XP_961789.1	216.0	193	https://v10-1.orthodb.org/?query=1441854at2759	Deoxyhypusine hydroxylase
1442062at2759	Complete	XP_011394020.1	111.1	199	https://v10-1.orthodb.org/?query=1442062at2759	Cytoplasmic tRNA 2-thiolation protein 2
1445102at2759	Complete	XP_962098.1	271.4	191	https://v10-1.orthodb.org/?query=1445102at2759	Glycosyltransferase 2-like
1450538at2759	Complete	XP_964357.2	142.1	136	https://v10-1.orthodb.org/?query=1450538at2759	Vta1, C-terminal
1454155at2759	Complete	XP_965718.1	61.2	92	https://v10-1.orthodb.org/?query=1454155at2759	Cdk-activating kinase assembly factor MAT1, centre
1455730at2759	Complete	XP_961188.1	419.7	352	https://v10-1.orthodb.org/?query=1455730at2759	SKI-interacting protein, SKIP
1459797at2759	Complete	XP_956848.2	76.4	97	https://v10-1.orthodb.org/?query=1459797at2759	Prefoldin subunit 4
1474000at2759	Complete	XP_962595.1	93.4	124	https://v10-1.orthodb.org/?query=1474000at2759	Translocation protein Sec62
1488235at2759	Complete	XP_001728530.2	182.4	139	https://v10-1.orthodb.org/?query=1488235at2759	Adenylate kinase isoenzyme 6
1488436at2759	Complete	XP_001728485.1	121.7	63	https://v10-1.orthodb.org/?query=1488436at2759	DNA-directed RNA polymerase, 14-18kDa subunit, conserved site
1490022at2759	Complete	XP_965370.1	224.7	170	https://v10-1.orthodb.org/?query=1490022at2759	SUI1 domain
1504863at2759	Complete	XP_001728397.2	142.3	113	https://v10-1.orthodb.org/?query=1504863at2759	Trafficking protein particle complex subunit
