#column	count	min	max	sum	mean	Q1	med	Q3	IQR	lW	rW	outliers	A_Count	C_Count	G_Count	T_Count	N_Count	other_bases	other_base_count
29	120000	2	41	4390121	36.584342	36.000000	39.000000	41.000000	5.000000	29	41	2,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28	30268	29582	29574	30576	0		
30	120000	2	41	4374867	36.457225	36.000000	39.000000	41.000000	5.000000	29	41	2,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28	30400	29532	29144	30924	0		
31	120000	2	41	4377131	36.476092	36.000000	39.000000	41.000000	5.000000	29	41	2,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28	30509	29674	29113	30704	0		
32	120000	2	41	4373762	36.448017	35.000000	39.000000	41.000000	6.000000	26	41	2,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25	30904	29315	29223	30558	0		
33	120000	2	41	4334426	36.120217	35.000000	39.000000	40.000000	5.000000	28	41	2,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27	30723	29005	29437	30835	0		
34	120000	2	41	4344534	36.204450	35.000000	39.000000	40.000000	5.000000	28	41	2,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27	30612	29521	29351	30516	0		
35	120000	2	41	4312799	35.939992	35.000000	38.000000	40.000000	5.000000	28	41	2,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27	30706	28813	29901	30580	0		
36	120000	2	41	4328512	36.070933	35.000000	38.000000	40.000000	5.000000	28	41	2,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27	30500	29577	29330	30593	0		
37	120000	2	41	4208158	35.067983	34.000000	38.000000	40.000000	6.000000	25	41	2,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24	30703	29926	29197	30174	0		
38	120000	2	41	4268721	35.572675	34.000000	38.000000	40.000000	6.000000	25	41	2,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24	30851	29376	29126	30647	0		
39	120000	2	41	4283260	35.693833	34.000000	38.000000	40.000000	6.000000	25	41	2,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24	30767	29337	29076	30820	0		
40	120000	2	41	4280762	35.673017	34.000000	38.000000	40.000000	6.000000	25	41	2,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24	30459	29819	29339	30383	0		
41	120000	2	41	4274205	35.618375	34.000000	38.000000	40.000000	6.000000	25	41	2,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24	31145	29334	29309	30211	1		
42	120000	2	41	4260439	35.503658	34.000000	38.000000	40.000000	6.000000	25	41	2,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24	30769	29158	29284	30789	0		
43	120000	2	41	4250757	35.422975	34.000000	38.000000	40.000000	6.000000	25	41	2,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24	30412	29522	29288	30778	0		
44	120000	2	41	4161935	34.682792	33.000000	38.000000	40.000000	7.000000	23	41	2,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22	30648	29695	29433	30224	0		
45	120000	2	41	4218349	35.152908	33.000000	38.000000	40.000000	7.000000	23	41	2,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22	31007	29044	29023	30926	0		
46	120000	2	41	4234120	35.284333	34.000000	38.000000	40.000000	6.000000	25	41	2,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24	30640	29711	29190	30459	0		
47	120000	2	41	4240856	35.340467	34.000000	38.000000	40.000000	6.000000	25	41	2,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24	30705	29084	29661	30550	0		
48	120000	2	41	4237947	35.316225	34.000000	38.000000	40.000000	6.000000	25	41	2,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24	31071	29132	29196	30601	0		
49	120000	2	41	4220579	35.171492	34.000000	38.000000	40.000000	6.000000	25	41	2,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24	30439	29512	29371	30678	0		
50	120000	2	41	4212203	35.101692	34.000000	38.000000	40.000000	6.000000	25	41	2,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24	31191	29176	29380	30253	0		
51	120000	2	41	4008280	33.402333	31.000000	36.000000	39.000000	8.000000	19	41	2,5,6,7,8,9,10,11,12,13,14,15,16,17,18	30820	29147	29202	30831	0		
52	120000	2	41	4091023	34.091858	33.000000	37.000000	39.000000	6.000000	24	41	2,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23	30871	29261	29504	30364	0		
53	120000	2	41	4134141	34.451175	33.000000	37.000000	40.000000	7.000000	23	41	2,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22	30987	29205	29412	30396	0		
54	120000	2	41	4159549	34.662908	33.000000	38.000000	40.000000	7.000000	23	41	2,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22	31058	29146	29116	30680	0		
55	120000	2	41	4106139	34.217825	33.000000	37.000000	40.000000	7.000000	23	41	2,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22	30531	29568	29493	30408	0		
56	120000	2	41	4125698	34.380817	33.000000	37.000000	40.000000	7.000000	23	41	2,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22	30835	29343	29091	30731	0		
57	120000	2	41	4119518	34.329317	33.000000	37.000000	40.000000	7.000000	23	41	2,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22	30414	29393	29163	31030	0		
58	120000	2	41	4115426	34.295217	33.000000	37.000000	40.000000	7.000000	23	41	2,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22	30605	29388	29232	30775	0		
59	120000	2	41	4096802	34.140017	33.000000	37.000000	40.000000	7.000000	23	41	2,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22	30925	29201	29509	30365	0		
60	120000	2	41	4070545	33.921208	33.000000	36.000000	40.000000	7.000000	23	41	2,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22	30902	29442	28823	30833	0		
61	120000	2	41	4049520	33.746000	33.000000	36.000000	40.000000	7.000000	23	41	2,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22	30791	29547	28966	30696	0		
62	120000	2	41	4025881	33.549008	32.000000	36.000000	39.000000	7.000000	22	41	2,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21	30812	29110	29420	30658	0		
63	120000	2	41	4000373	33.336442	32.000000	36.000000	39.000000	7.000000	22	41	2,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21	31313	28835	28790	31062	0		
64	120000	2	41	3983166	33.193050	32.000000	35.000000	39.000000	7.000000	22	41	2,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21	30458	29272	29334	30936	0		
65	120000	2	41	3962607	33.021725	32.000000	35.000000	39.000000	7.000000	22	41	2,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21	30816	29132	29500	30552	0		
66	120000	2	41	3939928	32.832733	32.000000	35.000000	39.000000	7.000000	22	41	2,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21	30832	29242	28866	31060	0		
67	120000	2	41	3906385	32.553208	31.000000	35.000000	39.000000	8.000000	19	41	2,5,6,7,8,9,10,11,12,13,14,15,16,17,18	30628	29521	29126	30538	187		
68	120000	2	41	3880854	32.340450	31.000000	35.000000	38.000000	7.000000	21	41	2,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20	30813	29495	29342	30163	187		
69	120000	2	41	3878929	32.324408	31.000000	35.000000	38.000000	7.000000	21	41	2,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20	30997	29069	28790	30962	182		
70	120000	2	41	3873282	32.277350	32.000000	35.000000	38.000000	6.000000	23	41	2,5,6,7,8,10,11,12,13,14,15,16,17,18,19,20,21,22	30836	29500	29032	30632	0		
71	120000	2	41	3857345	32.144542	32.000000	35.000000	38.000000	6.000000	23	41	2,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22	31343	29004	29221	30432	0		
72	120000	2	41	3788045	31.567042	31.000000	35.000000	37.000000	6.000000	22	41	2,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21	30810	28844	29597	30749	0		
73	120000	2	41	3783644	31.530367	31.000000	35.000000	37.000000	6.000000	22	41	2,5,6,7,8,10,11,12,13,14,15,16,17,18,19,20,21	30841	29172	28958	31029	0		
74	120000	2	41	3765028	31.375233	31.000000	35.000000	37.000000	6.000000	22	41	2,6,7,8,12,13,14,15,16,17,18,19,20,21	31232	29019	29126	30623	0		
75	120000	2	41	3682922	30.691017	31.000000	35.000000	36.000000	5.000000	24	41	2,14,15,16,17,18,19,20,21,22,23	31187	28986	28830	30997	0		
