#column	count	min	max	sum	mean	Q1	med	Q3	IQR	lW	rW	outliers	A_Count	C_Count	G_Count	T_Count	N_Count	other_bases	other_base_count
16	200913	4	40	7596875	37.811764	37.000000	40.000000	40.000000	3.000000	33	40	4,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32	50308	49375	50221	51009	0		
17	200913	4	40	7557891	37.617730	37.000000	40.000000	40.000000	3.000000	33	40	4,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32	50886	48793	50501	50733	0		
18	200913	4	40	7583996	37.747662	37.000000	40.000000	40.000000	3.000000	33	40	4,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32	51108	49417	49310	51078	0		
19	200913	4	40	7607763	37.865957	38.000000	40.000000	40.000000	2.000000	35	40	4,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34	51320	49382	49382	50829	0		
20	200913	4	40	7597984	37.817284	37.000000	40.000000	40.000000	3.000000	33	40	4,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32	52062	48532	49599	50720	0		
21	200913	4	40	7598556	37.820131	37.000000	40.000000	40.000000	3.000000	33	40	4,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32	51453	48898	48767	51795	0		
22	200913	4	40	7588477	37.769965	37.000000	40.000000	40.000000	3.000000	33	40	4,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32	51968	49021	48935	50987	2		
23	200913	4	40	7585514	37.755217	37.000000	40.000000	40.000000	3.000000	33	40	4,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32	52503	48071	48810	51529	0		
24	200913	4	40	7568011	37.668100	37.000000	40.000000	40.000000	3.000000	33	40	4,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32	51921	48207	48647	52138	0		
25	200913	4	40	7552387	37.590335	37.000000	40.000000	40.000000	3.000000	33	40	4,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32	51795	49135	48973	50981	29		
26	200913	4	40	7533768	37.497663	37.000000	40.000000	40.000000	3.000000	33	40	4,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32	52126	48088	48922	51690	87		
27	200913	4	40	7522584	37.441997	37.000000	40.000000	40.000000	3.000000	33	40	4,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32	51767	48848	48543	51662	93		
28	200913	4	40	7513232	37.395450	37.000000	40.000000	40.000000	3.000000	33	40	4,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32	50979	49444	48996	51407	87		
29	200913	4	40	7498967	37.324449	37.000000	40.000000	40.000000	3.000000	33	40	4,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32	51770	48261	49152	51663	67		
30	200913	4	40	7490080	37.280216	37.000000	40.000000	40.000000	3.000000	33	40	4,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32	51895	48911	48790	51296	21		
31	200913	4	40	7476603	37.213137	37.000000	40.000000	40.000000	3.000000	33	40	4,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32	51852	49326	48520	51207	8		
32	200913	4	40	7468199	37.171308	37.000000	40.000000	40.000000	3.000000	33	40	4,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32	52013	48286	48928	51678	8		
33	200913	4	40	7451566	37.088521	36.000000	40.000000	40.000000	4.000000	30	40	4,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29	51228	49133	48390	52162	0		
34	200913	4	40	7409810	36.880690	36.000000	39.000000	40.000000	4.000000	30	40	4,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29	51929	48767	49684	50533	0		
35	200913	4	40	7400078	36.832251	36.000000	39.000000	40.000000	4.000000	30	40	4,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29	52245	48067	49472	51129	0		
36	200913	4	40	7395433	36.809131	36.000000	39.000000	40.000000	4.000000	30	40	4,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29	51647	48856	49138	51272	0		
37	200913	4	40	7382633	36.745422	36.000000	39.000000	40.000000	4.000000	30	40	4,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29	51764	49208	48708	51233	0		
38	200913	4	40	7364944	36.657379	36.000000	39.000000	40.000000	4.000000	30	40	4,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29	51515	48532	49382	51484	0		
39	200913	4	40	7354082	36.603316	36.000000	39.000000	40.000000	4.000000	30	40	4,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29	51772	49160	48307	51673	1		
40	200913	4	40	7337684	36.521698	35.000000	39.000000	40.000000	5.000000	28	40	4,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27	51266	49372	49152	51119	4		
41	200913	4	40	7324486	36.456008	35.000000	39.000000	40.000000	5.000000	28	40	4,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27	52068	47971	49135	51731	8		
42	200913	4	40	7323805	36.452619	35.000000	39.000000	40.000000	5.000000	28	40	4,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27	51649	48538	48706	52011	9		
43	200913	4	40	7312621	36.396953	35.000000	39.000000	40.000000	5.000000	28	40	4,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27	51309	48980	49021	51593	10		
44	200913	4	40	7300132	36.334792	35.000000	39.000000	40.000000	5.000000	28	40	4,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27	51892	48219	48955	51842	5		
45	200913	4	40	7298528	36.326808	35.000000	39.000000	40.000000	5.000000	28	40	4,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27	51420	48996	48746	51751	0		
46	200913	4	40	7318591	36.426667	35.000000	39.000000	40.000000	5.000000	28	40	4,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27	51436	49345	48784	51348	0		
47	200913	4	40	7300614	36.337191	35.000000	39.000000	40.000000	5.000000	28	40	4,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27	52274	48249	48802	51588	0		
48	200913	4	40	7316897	36.418236	35.000000	39.000000	40.000000	5.000000	28	40	4,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27	51713	48632	48533	52035	0		
49	200913	4	40	7311848	36.393105	35.000000	39.000000	40.000000	5.000000	28	40	4,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27	51791	48888	49193	51040	1		
50	200913	4	40	7301117	36.339694	35.000000	39.000000	40.000000	5.000000	28	40	4,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27	52461	48200	48744	51507	1		
51	200913	4	40	7287651	36.272670	35.000000	39.000000	40.000000	5.000000	28	40	4,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27	51537	48960	48313	52103	0		
52	200913	4	40	7268383	36.176768	35.000000	39.000000	40.000000	5.000000	28	40	4,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27	51562	48985	49263	51103	0		
53	200913	4	40	7234292	36.007088	35.000000	39.000000	40.000000	5.000000	28	40	4,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27	52302	47927	49339	51333	12		
54	200913	4	40	7226650	35.969051	35.000000	38.000000	40.000000	5.000000	28	40	4,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27	51487	48954	48414	52053	5		
55	200913	4	40	7204331	35.857963	35.000000	38.000000	40.000000	5.000000	28	40	4,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27	51562	49595	48673	51083	0		
56	200913	4	40	7184950	35.761499	35.000000	38.000000	40.000000	5.000000	28	40	4,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27	52256	48167	48607	51883	0		
57	200913	4	40	7167563	35.674959	34.000000	38.000000	40.000000	6.000000	25	40	4,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24	51570	48708	48037	52598	0		
58	200913	2	40	7144986	35.562587	34.000000	38.000000	40.000000	6.000000	25	40	2,4,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24	51229	48887	49027	51770	0		
59	200913	4	40	7096492	35.321219	34.000000	38.000000	40.000000	6.000000	25	40	4,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24	52074	47839	49167	51833	0		
60	200913	4	40	7072372	35.201167	34.000000	37.000000	40.000000	6.000000	25	40	4,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24	51835	48654	48255	52169	0		
61	200913	2	40	7059651	35.137851	34.000000	37.000000	40.000000	6.000000	25	40	2,4,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24	51464	48965	48819	51665	0		
62	200913	4	40	7037981	35.029993	34.000000	37.000000	40.000000	6.000000	25	40	4,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24	52135	47894	48938	51946	0		
63	200913	4	40	7009656	34.889012	34.000000	37.000000	40.000000	6.000000	25	40	4,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24	51543	48668	48272	52430	0		
64	200913	4	40	6987901	34.780731	34.000000	37.000000	40.000000	6.000000	25	40	4,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24	51783	48979	48314	51837	0		
65	200913	4	40	6962686	34.655229	34.000000	36.000000	39.000000	5.000000	27	40	4,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26	52323	47635	48966	51989	0		
66	200913	4	40	6924082	34.463086	33.000000	36.000000	39.000000	6.000000	24	40	4,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23	51686	48601	48452	52174	0		
67	200913	4	40	6891527	34.301051	33.000000	36.000000	39.000000	6.000000	24	40	4,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23	52274	49035	48677	50927	0		
68	200913	4	40	6858346	34.135900	33.000000	36.000000	39.000000	6.000000	24	40	4,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23	52570	48077	48411	51855	0		
69	200913	4	40	6830420	33.996904	33.000000	35.000000	39.000000	6.000000	24	40	4,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23	52260	48358	48126	52169	0		
70	200913	4	40	6800109	33.846038	33.000000	35.000000	39.000000	6.000000	24	40	4,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23	51318	49078	48987	51530	0		
71	200913	4	40	6770439	33.698362	33.000000	35.000000	38.000000	5.000000	26	40	4,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25	52182	47704	49068	51959	0		
72	200913	4	40	6735708	33.525496	33.000000	35.000000	38.000000	5.000000	26	40	4,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25	52023	48212	48493	52185	0		
73	200913	2	40	6680553	33.250974	32.000000	35.000000	37.000000	5.000000	25	40	2,4,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24	52117	48446	49204	51145	1		
74	200913	4	40	6651609	33.106912	32.000000	35.000000	37.000000	5.000000	25	40	4,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24	52905	47380	48687	51937	4		
75	200913	4	40	6616169	32.930517	32.000000	35.000000	37.000000	5.000000	25	40	4,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24	52098	47971	48733	52091	20		
76	200913	2	40	6383103	31.770483	30.000000	34.000000	36.000000	6.000000	21	40	2,4,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20	51627	48497	49116	51658	15		
77	200913	4	40	6471764	32.211773	31.000000	34.000000	36.000000	5.000000	24	40	4,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23	52264	47950	48651	52028	20		
78	200913	4	40	6513403	32.419022	32.000000	35.000000	36.000000	4.000000	26	40	4,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25	52138	47964	48543	52263	5		
79	200913	4	40	6519189	32.447821	32.000000	35.000000	36.000000	4.000000	26	40	4,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25	51265	48503	48903	52242	0		
80	200913	4	40	6508122	32.392737	32.000000	35.000000	36.000000	4.000000	26	40	4,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25	52342	48097	48630	51844	0		
81	200913	4	40	6485426	32.279773	32.000000	35.000000	36.000000	4.000000	26	40	4,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25	51926	48255	48175	52557	0		
82	200913	2	40	6461087	32.158631	32.000000	35.000000	35.000000	3.000000	28	39	2,4,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,40	51827	48190	49019	51877	0		
83	200913	4	40	6432503	32.016360	32.000000	35.000000	35.000000	3.000000	28	39	4,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,40	52241	47772	48422	52478	0		
84	200913	4	40	6387887	31.794294	32.000000	35.000000	35.000000	3.000000	28	39	4,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,40	51788	48042	48556	52527	0		
85	200913	4	40	6373953	31.724941	32.000000	35.000000	35.000000	3.000000	28	39	4,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,40	51734	48636	48632	51911	0		
86	200913	4	40	6351656	31.613962	31.000000	34.000000	35.000000	4.000000	25	40	4,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24	52272	47724	48622	52295	0		
87	200913	4	40	6325646	31.484503	31.000000	34.000000	35.000000	4.000000	25	40	4,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24	51890	48207	48141	52675	0		
88	200913	4	40	6308771	31.400512	31.000000	34.000000	35.000000	4.000000	25	40	4,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24	51927	48724	48767	51495	0		
89	200913	2	40	6290669	31.310413	31.000000	34.000000	35.000000	4.000000	25	40	2,4,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24	52098	48119	48642	52054	0		
90	200913	4	40	6260573	31.160617	31.000000	34.000000	35.000000	4.000000	25	40	4,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24	52264	48264	48243	52142	0		
91	200913	4	40	6239683	31.056641	31.000000	34.000000	35.000000	4.000000	25	40	4,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24	51817	48676	48874	51546	0		
92	200913	4	40	6213603	30.926834	31.000000	34.000000	35.000000	4.000000	25	40	4,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24	52782	47661	48253	52217	0		
93	200913	4	40	6203250	30.875304	31.000000	34.000000	35.000000	4.000000	25	40	4,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24	52153	47595	48503	52662	0		
94	200913	4	40	6185255	30.785738	31.000000	34.000000	35.000000	4.000000	25	40	4,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24	51653	48678	49131	51451	0		
95	200913	4	40	6169914	30.709382	31.000000	34.000000	35.000000	4.000000	25	40	4,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24	52191	47847	48797	52078	0		
96	200913	4	39	6148737	30.603978	31.000000	34.000000	35.000000	4.000000	25	39	4,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24	52166	47942	48471	52334	0		
97	200913	4	39	6130095	30.511191	31.000000	34.000000	35.000000	4.000000	25	39	4,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24	52029	48269	48817	51798	0		
98	200913	4	39	6107902	30.400731	31.000000	34.000000	35.000000	4.000000	25	39	4,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24	52438	47868	48645	51962	0		
99	200913	4	39	6081498	30.269311	31.000000	34.000000	35.000000	4.000000	25	39	4,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24	52002	48488	48296	52127	0		
100	200913	4	39	6063657	30.180511	31.000000	34.000000	35.000000	4.000000	25	39	4,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24	51542	49036	48602	51733	0		
101	200913	4	39	6037494	30.050290	30.000000	34.000000	35.000000	5.000000	23	39	4,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22	52552	47892	48758	51695	16		
102	200913	4	39	6010304	29.914958	30.000000	34.000000	35.000000	5.000000	23	39	4,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22	52012	48129	48417	52342	13		
103	200913	4	39	5979169	29.759991	30.000000	34.000000	35.000000	5.000000	23	39	4,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22	52026	48385	48781	51700	21		
104	200913	4	39	5944811	29.588981	30.000000	34.000000	35.000000	5.000000	23	39	4,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22	52592	47634	48978	51688	21		
105	200913	4	38	5910620	29.418803	30.000000	34.000000	35.000000	5.000000	23	38	4,6,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22	51957	47916	49063	51966	11		
106	200913	4	38	5871120	29.222201	30.000000	34.000000	35.000000	5.000000	23	38	4,8,13,14,15,16,17,18,19,20,21,22	51814	48652	49066	51363	18		
107	200913	4	38	5632124	28.032651	27.000000	33.000000	35.000000	8.000000	15	38	4,13,14	52055	47717	49311	51804	26		
